,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,17,1,3,6,20,26
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,3,5,3,5,8
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,3,0,0,5,3,8
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,4,7,3,7,7,14
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,4,0,1,2,5,7
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,31,35,30,3,61,38,99
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,9,4,23,7,32,39
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,0,0,0,4,0,4
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,3,0,0,0,3,3
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,3,4,9,6,12,18
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,4,6,6,17,10,27
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,0,0,1,2,3
BATALLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,32,7,6,13,38,51
BAURES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,5,0,0,0,5,5
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,1,0,3,3
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,1,2,0,3,1,4
BERMEJO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,12,38,11,1,23,39,62
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,41,12,25,17,66,83
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,0,9,0,9,9
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,2,1,3,3,6
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,26,1,0,3,26,29
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,2,7,4,12,6,18
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,12,25,13,25,25,50
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,20,20,14,21,34,55
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,14,7,16,9,30,39
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,6,19,7,21,28
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,6,0,0,0,6,6
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,15,0,0,0,15,15
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,19,14,2,0,21,14,35
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,0,0,1,2,3
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,13,0,0,7,13,20
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,8,26,0,2,8,28,36
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,45,34,13,17,58,51,109
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,9,24,0,0,9,24,33
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,8,6,8,9,16,25
CATACORA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,0,0,1,1,1,2
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,29,0,3,3,32,35
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,4,0,0,1,4,5
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,20,18,28,29,48,77
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,0,17,7,20,7,27
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,22,13,27,32,49,45,94
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,5,3,7,4,12,16
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,5,2,12,5,17,22
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,4,16,13,18,17,35
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,9,2,3,6,12,18
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,11,11,14,12,25,37
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,21,58,33,7,54,65,119
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,1,2,6,4,7,11
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,195,481,281,390,476,871,1347
COIPASA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,11,12,11,12,23
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,9,16,0,2,9,18,27
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,10,10,114,2,124,12,136
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,71,26,16,10,87,36,123
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,12,0,1,0,13,13
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,21,0,6,3,27,30
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,6,0,0,6,6,12
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,15,25,62,38,77,63,140
COMANCHE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,1,4,1,5,6
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,8,1,0,2,8,10
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,1,8,3,9,4,13
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,18,15,22,17,40,57
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,6,4,8,5,14,19
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,17,0,0,2,17,19
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,3,1,2,2,5,7
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,12,1,4,12,16,28
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,2,4,3,7,5,12
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,18,7,10,10,28,38
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,17,2,6,5,23,28
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,0,0,1,1,1,2
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,6,2,2,3,8,11
CULPINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,1,45,1,47,2,49
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,5,0,5,1,6
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,12,16,8,11,20,27,47
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,443,1223,1202,1309,1645,2532,4177
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,19,23,14,26,33,49,82
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,8,0,1,0,9,9
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,1,0,0,4,1,5
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,5,0,4,6,9,15
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,50,9,11,20,61,81
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,2,1,2,3,4,7
ESMERALDA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,5,0,0,1,5,6
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,4,0,0,4,4,8
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,3,0,0,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,6,0,0,1,6,7
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,5,9,5,12,10,22
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,9,0,0,7,9,16
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,8,8,10,10,18,28
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,7,18,26,20,33,53
GUAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,10,6,8,9,18,27
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,9,61,245,288,254,349,603
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,10,0,0,0,10,10
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,5,9,6,11,17
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,10,2,1,6,11,17
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,5,0,0,3,5,8
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,15,24,16,26,42
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,2,2,2,2,4
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,4,0,1,1,5,6
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,7,20,10,24,17,41
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,15,0,17,17
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,4,3,4,5,8,13
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,2,4,3,5,5,10
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,18,9,9,12,27,39
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,16,8,8,19,24,43
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,16,68,71,73,87,160
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,19,35,19,11,38,46,84
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,419,1006,1484,894,1903,1900,3803
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,13,0,3,1,16,1,17
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,6,6,4,7,10,17
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,26,73,18,17,44,90,134
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,1,0,1,1,2
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,4,7,8,14,12,26
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,10,12,0,1,10,13,23
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,19,24,18,16,37,40,77
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,10,8,9,11,19,30
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,1,0,2,2
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,20,55,82,78,102,133,235
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,16,4,13,7,29,36
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,15,11,0,0,15,11,26
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,4,13,46,13,50,63
MOJINETE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,3,2,0,6,3,9
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,3,0,0,5,3,8
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,6,0,0,2,6,8
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,39,163,49,62,88,225,313
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,1,10,1,10,11
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,1,0,0,2,1,3
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,12,0,0,1,12,13
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,1,1,1,1,2
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,24,2,14,8,38,46
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,65,313,163,184,228,497,725
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,17,1,4,5,21,26
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,6,6,6,13,12,25
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,30,13,31,19,61,80
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,22,8,11,15,33,48
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,0,0,0,1,0,1
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,6,3,7,5,13,18
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,21,26,7,18,28,44,72
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,3,5,0,7,3,10
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,27,40,27,25,54,65,119
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,13,1,8,1,21,22
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,9,2,4,5,13,18
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,6,36,24,41,30,71
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,4,0,3,4,7,11
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,8,0,6,1,14,15
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,16,0,6,0,22,22
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,12,45,1,1,13,46,59
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,5,17,17,22,22,44
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,46,311,282,221,328,532,860
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,3,0,4,4
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,14,33,72,82,86,115,201
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,4,0,1,4,5,9
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,1,1,24,2,25,27
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,7,3,4,8,11,19
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,2,0,1,2,3,5
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,21,22,17,28,38,66
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,10,0,0,0,10,10
PUERTO SILES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,1,0,2,1,3,4
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,5,1,0,4,5,9
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,28,28,24,37,52,65,117
PUNA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,10,3,11,5,21,26
PUNATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,12,43,15,28,27,71,98
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,10,3,2,5,12,17
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,30,34,52,54,82,88,170
QUIME,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,29,13,73,2,102,15,117
QUIRUSILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,1,0,0,3,1,4
RAVELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,10,0,7,2,17,19
REYES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,20,48,77,49,97,146
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,22,142,73,63,95,205,300
ROBORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,1,1,0,5,1,6
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,11,30,13,27,24,57,81
SABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,5,4,0,5,5,10
SACABA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,41,104,293,321,334,425,759
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,3,5,15,5,18,23
SACACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,16,1,7,3,23,26
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,12,0,4,6,16,22
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,14,13,16,10,30,23,53
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,4,5,0,7,4,11
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,81,108,127,94,208,202,410
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,5,6,59,70,64,76,140
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,19,10,27,33,46,43,89
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,3,0,0,0,3,3
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,3,1,5,1,8,9
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,31,3,3,7,34,41
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,26,54,0,0,26,54,80
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,9,6,3,8,12,14,26
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,4,0,0,0,4,4
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,25,96,2,4,27,100,127
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,31,2,0,3,31,5,36
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,19,4,6,6,25,31
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,7,41,14,19,21,60,81
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,6,5,1,8,7,15
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,6,52,39,54,45,99
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,0,2,2,4,2,6
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,4,0,2,0,6,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,29,0,3,2,32,34
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,3,0,0,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,16,0,7,4,23,27
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,10,1,3,7,13,20
SAN PEDRO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,1,0,1,0,1
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,7,0,0,1,7,8
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,9,40,54,40,63,103
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,4,0,0,3,4,7
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,6,0,0,2,6,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,461,1212,973,1068,1434,2280,3714
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,7,4,19,4,26,30
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,22,16,2,2,24,18,42
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,4,0,1,2,5,7
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,1,4,4,12,5,16,21
SANTIAGO DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,0,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,6,6,4,6,10,12,22
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,0,1,1,1,1,2,3
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,4,3,10,2,14,5,19
SENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,2,5,1,10,3,15,18
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-06-01,3,1,0,0,3,1,4
