,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,15,34,0,0,15,34,49
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,0,2,0,2,0,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,8,11,0,0,8,11,19
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,6,0,0,1,6,7
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,5,14,0,0,5,14,19
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,7,5,0,3,7,8,15
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,34,58,0,0,34,58,92
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,3,0,0,2,3,5
VILLA CHARCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,3,0,0,1,3,4
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,6,1,6,3,9
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,3,0,0,3,3,6
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,5,0,0,3,5,8
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
ZUDAÑEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,6,0,0,3,6,9
ANTEQUERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,4,0,0,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
AZURDUY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,1,2,1,5,6
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
BOLPEBRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,4,0,0,0,4,4
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,10,13,2,5,12,18,30
CHUA COCANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,8,0,0,1,8,9
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,7,0,0,2,7,9
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,8,15,6,13,14,28,42
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,3,0,0,2,3,5
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,6,8,0,0,6,8,14
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,4,10,0,0,4,10,14
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,6,1,0,0,6,1,7
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,2,0,0,3,2,5
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,4,0,0,1,4,5
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,22,81,29,53,51,134,185
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
EL VILLAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,3,0,0,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,4,0,0,1,4,5
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,5,0,0,1,5,6
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,17,58,0,0,17,58,75
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,15,43,27,37,42,80,122
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,4,0,0,0,4,0,4
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,1,1,1,2,3
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,3,0,0,3,3,6
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,2,1,0,3,2,5
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,3,0,0,2,3,5
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,6,0,0,2,6,8
OKINAWA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
OMEREQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,47,97,0,0,47,97,144
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,0,0,2,0,2,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,0,0,0,2,0,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,13,0,0,2,13,15
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,4,0,0,1,4,5
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,8,19,0,0,8,19,27
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,1,0,1,1,2
PUERTO RICO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PUERTO SILES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,2,2,0,0,2,2,4
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,4,8,1,1,5,9,14
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,10,17,0,0,10,17,27
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,3,0,0,1,3,4
SAN ANDRES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,4,0,0,0,4,4
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,3,58,8,59,11,70
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,26,11,0,0,26,11,37
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,0,1,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,7,11,0,0,7,11,18
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,3,0,1,1,4,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,22,33,0,0,22,33,55
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,2,0,1,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,1,0,0,3,1,4
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,8,0,0,3,8,11
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,3,2,0,0,3,2,5
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,11,13,6,22,17,35,52
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,8,21,0,0,8,21,29
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,4,7,8,8,12,20
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,15,13,1,1,16,14,30
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,5,10,0,0,5,10,15
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,4,0,0,0,4,0,4
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,5,0,0,0,5,5
VILA VILA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,0,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,10,5,0,0,10,5,15
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,4,7,5,0,9,7,16
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,5,0,0,1,5,6
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,6,7,0,0,6,7,13
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,11,10,0,0,11,10,21
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,7,31,0,0,7,31,38
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,6,0,0,1,6,7
ANTEQUERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,5,0,2,0,7,7
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,4,0,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,5,2,0,0,5,2,7
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,6,0,0,0,6,6
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,6,0,0,1,6,7
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,2,0,0,2,2,4
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,4,3,0,0,4,3,7
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,0,0,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,2,1,2,2,4
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,6,3,0,1,6,4,10
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,9,12,10,14,19,33
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,10,0,0,2,10,12
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,15,25,8,25,23,50,73
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,0,0,2,0,2,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,8,0,0,0,8,8
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
GUAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,4,2,0,0,4,2,6
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,5,36,0,0,5,36,41
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,34,78,3,33,37,111,148
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
MAPIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,3,6,0,0,3,6,9
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,11,0,0,1,11,12
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,53,81,0,0,53,81,134
PADCAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,4,0,0,1,4,5
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,12,18,0,1,12,19,31
PAPEL PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,1,0,0,2,1,3
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,4,7,0,0,4,7,11
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,27,86,0,0,27,86,113
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,5,0,0,0,5,5
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,7,5,0,0,7,5,12
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,5,0,0,0,5,5
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,5,13,3,1,8,14,22
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,0,1,0,1,0,1
QUIRUSILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,12,32,0,1,12,33,45
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
SAN ANDRES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
