,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,1,2,7,2,8,10
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,9,27,1,2,10,29,39
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,16,33,9,18,25,51,76
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,15,14,10,14,25,39
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,4,0,0,0,4,4
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,36,118,75,122,111,240,351
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,9,13,2,7,11,20,31
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,16,79,8,23,24,102,126
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,2,6,0,1,2,7,9
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,2,3,9,3,11,14
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,0,0,6,0,6,6
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,1,1,2,3,3,4,7
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,0,3,0,3,0,3
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-06-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,9,3,3,3,12,15
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,32,2,3,3,35,38
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,55,119,16,127,71,198
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,6,11,9,12,15,27
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,9,16,93,96,102,112,214
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,22,22,22,24,46
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,0,2,1,3,1,4
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,1,6,8,10,9,19
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,10,12,11,14,25
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,19,19,146,130,165,149,314
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,1,3,1,4,5
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,24,2,4,4,28,32
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,14,9,9,11,23,34
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,2,5,2,12,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,9,18,14,27,23,45,68
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,18,36,42,43,60,103
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,0,9,5,11,5,16
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,6,0,1,2,7,9
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,6,17,33,25,39,64
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,0,0,0,3,3
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,15,3,6,4,21,25
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,6,0,1,0,7,7
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,2,0,0,3,2,5
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,0,1,0,3,3
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,20,20,22,21,43
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,28,0,0,3,28,31
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,26,21,31,23,57,80
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,14,29,36,30,50,80
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,3,6,3,6,9
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,21,2,1,3,22,25
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,43,23,45,24,69
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,7,12,8,14,22
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,14,16,16,16,30,46
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,12,25,45,27,57,84
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,6,16,7,18,25
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,14,24,14,27,41
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,17,2,2,2,19,21
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,1,1,2,2,3,5
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,10,20,24,0,34,20,54
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,21,19,23,22,45
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,5,10,13,10,18,28
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,6,22,15,19,21,41,62
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,6,55,27,41,33,96,129
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,21,5,10,7,31,38
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,0,0,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,5,1,2,3,7,10
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,5,3,5,3,8
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,5,29,15,20,20,49,69
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,4,1,0,2,4,6
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,14,0,12,0,26,26
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,6,3,0,2,6,5,11
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,11,2,10,4,21,25
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,15,21,28,29,43,50,93
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,7,25,17,26,24,50
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,35,39,37,42,79
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,17,2,3,6,20,26
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,14,9,16,17,30,47
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,17,48,107,41,124,89,213
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,9,16,12,23,21,44
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,117,543,166,295,283,838,1121
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,10,10,10,10,20
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,22,28,17,31,39,70
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,6,10,0,17,6,23
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,0,0,1,2,3
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,34,21,84,86,118,107,225
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,9,2,3,2,12,14
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,25,7,12,7,37,44
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,2,17,15,21,17,38
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,11,18,97,115,108,133,241
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,9,11,9,13,22
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,11,1,0,3,11,14
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,24,6,24,7,31
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,6,9,19,10,25,35
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,11,3,7,3,18,21
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,5,13,23,13,28,41
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,1,2,1,4,5
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,9,11,13,28,22,39,61
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,5,4,3,6,8,14
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,20,5,10,8,30,38
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,2,4,2,4,6
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,0,0,0,7,7
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,4,1,2,2,6,8
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,0,1,1,3,1,4
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,8,3,8,3,11
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,0,0,2,1,3
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,2,2,2,2,4
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,18,18,18,19,37
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,175,965,737,1265,912,2230,3142
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,5,0,0,1,5,6
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,9,13,26,16,35,51
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,6,4,4,5,10,15
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,9,12,9,12,21
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,2,0,1,4,3,7
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,21,17,0,0,21,17,38
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,6,52,2,8,8,60,68
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,2,3,2,3,5
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,0,0,0,2,2
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,1,6,4,7,5,12
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,5,2,6,2,11,13
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,3,4,3,7,10
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,8,4,2,11,10,21
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,19,18,10,30,29,48,77
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,9,26,34,29,43,55,98
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,4,7,12,8,16,24
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,4,9,7,9,11,20
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,5,60,16,9,21,69,90
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,3,0,0,1,3,4
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,1,4,9,5,10,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,2,8,5,10,7,17
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,1,1,1,1,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,18,8,18,10,36,46
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,5,1,2,2,7,9
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,0,2,2,5,2,7
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,53,72,55,73,128
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,0,0,16,2,16,18
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,12,16,8,18,20,34,54
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,1,13,20,16,21,37
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,27,17,92,105,119,122,241
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,16,6,9,14,25,39
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,13,34,37,48,50,82,132
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,6,0,0,0,6,6
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,26,4,4,8,30,38
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,630,878,1992,1550,2622,2428,5050
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,2,0,6,3,8,11
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,9,17,14,21,23,44
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,18,20,18,23,41
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,31,77,63,58,94,135,229
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,1,4,1,5,6
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,1,7,5,8,6,14
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,101,110,103,113,216
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,0,0,0,3,3
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,3,3,3,4,7
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,8,0,0,1,8,9
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,15,0,0,1,15,16
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,0,4,0,4,4
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,12,0,1,2,13,15
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,11,4,14,6,25,31
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,24,44,49,46,73,119
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,8,55,8,56,64
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,2,0,4,3,7
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,0,1,1,2,1,3
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,10,0,0,2,10,12
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,12,155,276,85,288,240,528
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,8,3,30,3,38,41
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,4,0,4,0,4
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,1,8,9,16,10,26
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,14,2,12,2,26,28
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,2,2,2,5,7
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,33,283,6,29,39,312,351
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,13,1,3,2,16,18
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,28,15,30,25,58,40,98
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,36,8,23,12,59,71
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,13,203,218,211,231,442
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,4,13,4,14,18
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,4,10,14,11,18,29
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,0,2,0,2,2
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,20,161,148,161,168,329
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,0,0,0,7,7
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,1,0,2,1,3,4
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,4,24,24,24,28,52
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,14,77,58,78,72,150
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,4,0,1,3,5,8
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,1,5,1,7,8
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,4,2,5,3,9,12
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,5,28,0,2,5,30,35
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,3,6,14,7,17,24
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,14,220,107,127,121,347,468
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,5,0,5,1,10,11
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,25,124,158,131,183,314
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,3,0,0,3,3,6
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,8,0,20,1,28,29
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,3,21,34,21,37,58
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,1,0,2,2
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,18,1,3,9,21,30
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,4,6,0,0,4,6,10
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,0,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,5,11,0,0,5,11,16
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,12,47,152,149,164,196,360
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,3,8,3,15,18
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,24,50,21,24,45,74,119
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,2,1,2,2,4
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,22,41,118,192,140,233,373
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,30,35,50,10,80,45,125
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,0,0,2,1,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,1,19,23,21,24,45
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,8,15,30,34,38,49,87
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,22,7,13,9,35,44
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,14,118,128,120,142,238,380
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,0,0,0,1,0,1
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,17,20,30,20,47,67
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,19,7,19,9,28
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,57,181,611,663,668,844,1512
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,6,10,8,13,21
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,12,1,6,1,18,19
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,7,0,1,1,8,9
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,5,5,6,7,13
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,3,6,3,9,6,15,21
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,7,4,9,4,16,20
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,9,65,9,25,18,90,108
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,7,25,34,27,41,68
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,5,0,0,0,5,5
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,28,12,27,14,55,69
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,31,47,93,60,124,107,231
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,2,3,0,4,2,6
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,7,3,0,0,7,3,10
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,1,15,0,0,1,15,16
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,2,3,6,8,8,11,19
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-07-01,0,2,0,0,0,2,2
