,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,1,0,2,2
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,6,0,104,0,110,110
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,8,0,8,8
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,8,0,9,9
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,1,0,5,5
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,23,0,101,0,124,124
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,4,0,5,5
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,8,0,8,8
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,43,0,45,45
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,1,0,3,3
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,71,0,72,72
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,11,0,11,11
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,6,0,6,6
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,16,0,16,16
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,2,0,4,4
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,1,0,2,2
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,4,0,4,4
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,11,0,8,0,19,19
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,18,0,22,22
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,15,0,16,16
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,19,0,5,0,24,24
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,11,0,15,15
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,7,0,10,10
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,6,0,6,0,12,12
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,54,0,54,54
CHUA COCANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,9,0,9,9
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,3,0,3,3
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,7,0,15,0,22,22
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,18,0,19,19
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,2,0,4,4
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,10,0,37,0,47,47
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,90,0,300,0,390,390
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,29,0,30,30
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,15,0,15,15
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,18,0,18,18
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,12,0,12,12
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,29,0,30,30
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,12,0,28,0,40,40
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,53,0,53,53
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,0,0,4,4
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,18,0,19,0,37,37
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,13,0,102,0,115,115
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,43,0,83,0,126,126
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,12,0,12,12
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,159,0,108,0,267,267
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,5,0,5,5
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,36,0,0,0,36,36
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,5,0,8,8
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,0,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,9,0,10,10
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,114,0,116,116
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,44,0,47,47
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,9,0,9,9
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,2,0,4,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,0,0,4,4
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,9,0,9,9
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,5,0,5,5
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,35,0,54,0,89,89
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,27,0,27,27
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,28,0,29,29
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,54,0,98,0,152,152
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,70,0,116,0,186,186
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,11,0,11,11
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,12,0,0,0,12,12
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,8,0,11,11
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,231,0,235,235
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,18,0,9,0,27,27
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,8,0,26,0,34,34
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,14,0,14,14
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,23,0,99,0,122,122
MOJINETE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,3,0,5,5
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,8,0,20,0,28,28
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,30,0,33,33
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,57,0,57,57
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,26,0,33,0,59,59
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,7,0,9,0,16,16
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,6,0,7,7
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,7,0,7,7
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,59,0,59,59
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,22,0,41,0,63,63
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,19,0,19,19
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,55,0,59,59
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,15,0,16,16
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,6,0,7,7
POSTRER VALLE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,2,0,4,4
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,31,0,76,0,107,107
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,6,0,6,6
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,32,0,32,32
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,17,0,19,19
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,6,0,6,6
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,4,0,5,5
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,14,0,22,0,36,36
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,12,0,14,14
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,9,0,43,0,52,52
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,55,0,55,55
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,2,0,3,3
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,13,0,39,0,52,52
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,13,0,13,13
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,82,0,85,85
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,15,0,16,16
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,87,0,89,89
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,11,0,159,0,170,170
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,5,0,5,5
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,26,0,27,27
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,6,0,7,7
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,7,0,10,10
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,15,0,17,17
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,45,0,36,0,81,81
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,127,0,0,0,127,127
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,13,0,0,0,13,13
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,6,0,17,0,23,23
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,43,0,273,0,316,316
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,15,0,15,15
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,8,0,30,0,38,38
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,14,0,0,0,14,14
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,9,0,9,9
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,4,0,4,4
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,41,0,43,43
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,29,0,29,29
SAN RAMON SCZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,13,0,0,0,13,13
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,94,0,422,0,516,516
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,13,0,13,13
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,25,0,142,0,167,167
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,8,0,15,0,23,23
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,9,0,9,9
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,42,0,132,0,174,174
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,20,0,20,20
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,65,0,68,68
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,2,0,3,3
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,8,0,8,8
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,10,0,10,10
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,11,0,44,0,55,55
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,5,0,9,9
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,5,0,14,0,19,19
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,17,0,130,0,147,147
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,3,0,3,3
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,2,0,2,2
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,56,0,57,57
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,12,0,9,0,21,21
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,7,0,7,7
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,24,0,26,26
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,5,0,5,5
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,26,0,27,27
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,141,0,143,143
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,21,0,22,22
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,2,0,3,3
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,24,0,28,28
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,5,0,0,0,5,5
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,9,0,7,0,16,16
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,4,0,4,4
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,6,0,24,0,30,30
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,104,0,3,0,107,107
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,10,0,10,10
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,3,0,3,3
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,3,0,69,0,72,72
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,4,0,2,0,6,6
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,45,0,45,45
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,30,0,30,30
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,1,0,24,0,25,25
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,2,0,64,0,66,66
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,10,0,2,0,12,12
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,66,0,66,66
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,11,0,13,0,24,24
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,7,0,238,0,245,245
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,7,0,26,0,33,33
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,10,0,65,0,75,75
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,6,0,0,0,6,6
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,26,0,63,0,89,89
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,7,0,9,0,16,16
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,0,0,1,0,1,1
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-09-01,0,16,0,100,0,116,116
