,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,62,0,0,0,62,62
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,3,0,7,7
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,15,0,0,0,15,15
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,23,0,9,0,32,32
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,137,0,6,0,143,143
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,26,0,0,0,26,26
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,16,0,0,0,16,16
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,15,0,20,0,35,35
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,0,0,1,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,59,0,35,0,94,94
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,4,0,7,7
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,11,0,0,0,11,11
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,8,0,2,0,10,10
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,27,0,11,0,38,38
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,0,0,7,7
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,13,0,2,0,15,15
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,29,0,2,0,31,31
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,0,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,14,0,1,0,15,15
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,1,0,3,3
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,9,0,7,0,16,16
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,9,0,0,0,9,9
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,14,0,16,16
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1289,0,148,0,1437,1437
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,6,0,0,0,6,6
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,12,0,2,0,14,14
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,1,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,0,0,3,3
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,12,0,2,0,14,14
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,34,0,76,0,110,110
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,15,0,2,0,17,17
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,1,0,3,3
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,57,0,53,0,110,110
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,2,0,4,4
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,11,0,7,0,18,18
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,198,0,13,0,211,211
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,5,0,7,7
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,5,0,0,0,5,5
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,3,0,7,7
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,15,0,2,0,17,17
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,12,0,3,0,15,15
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,0,0,7,7
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,212,0,44,0,256,256
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,10,0,14,14
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,1,0,8,8
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,0,0,7,7
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,13,0,1,0,14,14
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,9,0,2,0,11,11
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,9,0,6,0,15,15
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,17,0,5,0,22,22
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,1,0,4,4
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,9,0,11,11
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,1,0,3,3
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,0,0,3,3
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,22,0,5,0,27,27
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,10,0,1,0,11,11
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,210,0,0,0,210,210
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,20,0,3,0,23,23
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,3,0,10,10
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,23,0,0,0,23,23
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,0,0,4,4
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,5,0,0,0,5,5
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,29,0,0,0,29,29
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,7,0,0,0,7,7
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,101,0,17,0,118,118
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,0,0,4,4
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,2,0,5,5
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,45,0,4,0,49,49
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,9,0,2,0,11,11
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,0,0,2,0,2,2
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,111,0,84,0,195,195
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,20,0,1,0,21,21
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,32,0,30,0,62,62
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,0,0,4,4
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,59,0,16,0,75,75
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,66,0,2,0,68,68
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,10,0,2,0,12,12
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,38,0,40,0,78,78
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,3,0,0,0,3,3
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,8,0,1,0,9,9
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,2,0,1,0,3,3
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-08-01,0,0,0,7,0,7,7
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,24,0,3,0,27,27
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,35,0,0,0,35,35
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,1,0,2,2
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,7,0,13,13
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,5,0,7,7
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,0,0,2,2
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,5,0,24,24
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,3,0,6,6
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,14,0,1,0,15,15
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,60,0,0,0,60,60
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,5,0,0,0,5,5
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,2,0,3,3
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,0,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,8,0,27,27
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,1,0,20,20
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,1,0,2,2
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,2,0,3,3
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,25,0,2,0,27,27
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,21,0,4,0,25,25
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,4,0,7,7
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,10,0,10,10
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,18,0,0,0,18,18
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,4,0,6,6
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,0,0,19,19
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,0,0,9,9
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,1,0,2,2
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,34,0,10,0,44,44
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,14,0,21,21
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,0,0,8,8
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,1,0,10,10
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,74,0,3,0,77,77
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,3,0,4,4
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,11,0,1,0,12,12
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,1,0,3,3
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,26,0,5,0,31,31
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,2,0,6,6
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,11,0,2,0,13,13
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,1,0,4,4
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,22,0,2,0,24,24
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,2,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,2,0,10,10
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,1,0,8,8
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,15,0,18,0,33,33
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,82,0,3,0,85,85
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,18,0,12,0,30,30
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,376,0,202,0,578,578
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,3,0,9,9
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,25,0,3,0,28,28
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,13,0,4,0,17,17
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,3,0,6,6
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,15,0,0,0,15,15
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,10,0,11,0,21,21
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,34,0,36,0,70,70
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,33,0,2,0,35,35
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,4,0,13,13
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,16,0,7,0,23,23
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,2,0,9,9
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,52,0,15,0,67,67
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,0,0,9,9
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,3,0,5,5
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,7,0,13,13
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,634,0,126,0,760,760
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,11,0,0,0,11,11
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,37,0,3,0,40,40
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,10,0,2,0,12,12
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,72,0,13,0,85,85
ESCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,3,0,10,10
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,15,0,2,0,17,17
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,0,0,6,6
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,1,0,10,10
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,0,0,7,7
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,92,0,0,0,92,92
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,2,0,9,9
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,5,0,3,0,8,8
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,9,0,0,0,9,9
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,9,0,10,10
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,1,0,3,3
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,14,0,1,0,15,15
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,0,0,3,3
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,4,0,12,12
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,4,0,12,12
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,1,0,4,4
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,8,0,2,0,10,10
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,118,0,10,0,128,128
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,89,0,51,0,140,140
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,464,0,60,0,524,524
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,1,0,2,2
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,13,0,0,0,13,13
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,27,0,46,46
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,5,0,8,8
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,1,0,7,7
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,2,0,5,5
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,22,0,1,0,23,23
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,0,0,6,6
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,31,0,2,0,33,33
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,16,0,23,23
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,1,0,4,4
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,10,0,0,0,10,10
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,16,0,4,0,20,20
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,130,0,14,0,144,144
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,1,0,7,7
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,7,0,2,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,0,0,2,2
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,13,0,2,0,15,15
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,271,0,33,0,304,304
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,3,0,4,4
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,11,0,5,0,16,16
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,11,0,17,17
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,43,0,62,62
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,21,0,27,27
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,9,0,9,9
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,5,0,1,0,6,6
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,19,0,0,0,19,19
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,1,0,3,3
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,1,0,7,7
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,5,0,1,0,6,6
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,3,0,6,6
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,1,0,3,3
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,4,0,0,0,4,4
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,0,0,6,6
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,34,0,1,0,35,35
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,3,0,2,0,5,5
POSTRER VALLE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,205,0,23,0,228,228
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,1,0,0,0,1,1
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,15,0,1,0,16,16
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-09-01,0,6,0,2,0,8,8
