,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,7,0,0,1,7,8
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,0,0,0,2,0,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,7,20,0,0,7,20,27
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,4,0,0,1,4,5
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,16,17,0,0,16,17,33
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,6,0,0,0,6,6
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,14,0,0,2,14,16
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,4,0,0,0,4,4
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,3,0,0,0,3,0,3
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,11,21,2,2,13,23,36
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,1,0,0,2,1,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,6,9,0,1,6,10,16
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,7,0,0,2,7,9
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,1,0,2,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,3,3,0,0,3,3,6
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,18,31,5,0,23,31,54
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,2,4,0,0,2,4,6
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,4,8,0,0,4,8,12
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
VILLA CHARCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,4,3,0,0,4,3,7
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,6,6,1,0,7,6,13
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,4,10,0,0,4,10,14
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-05-01,0,3,0,0,0,3,3
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,1,0,3,3
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,5,0,0,1,5,6
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,4,0,0,0,4,4
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,5,1,0,1,5,6
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,6,3,2,2,8,5,13
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
CHUA COCANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,8,0,0,1,8,9
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,2,0,0,3,2,5
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,2,0,0,3,2,5
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,9,0,1,3,10,13
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,4,0,0,1,4,5
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,4,0,0,0,4,4
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,1,0,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,7,25,2,3,9,28,37
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
GUAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,4,0,0,0,4,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,18,0,0,2,18,20
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,27,49,3,11,30,60,90
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,1,0,2,2
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,4,0,1,1,5,6
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,14,0,0,2,14,16
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,7,30,0,0,7,30,37
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,4,0,0,3,4,7
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,0,2,0,2,0,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,8,0,0,0,8,8
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,14,0,0,2,14,16
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,4,8,0,1,4,9,13
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,11,10,0,0,11,10,21
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,2,0,0,2,2,4
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,4,4,0,0,4,4,8
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,4,0,0,3,4,7
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,7,0,0,2,7,9
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,7,0,0,1,7,8
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,23,45,0,2,23,47,70
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,0,1,1,1,1,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,3,8,0,0,3,8,11
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,12,3,10,5,22,27
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,6,11,0,0,6,11,17
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,8,12,0,0,8,12,20
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,4,11,0,0,4,11,15
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
VILLA CHARCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,0,0,0,2,0,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,6,0,0,1,6,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,6,0,0,1,6,7
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,2,8,0,0,2,8,10
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,4,2,6,2,10,4,14
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,0,0,0,2,0,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,5,0,0,3,5,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,4,0,0,0,4,4
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,5,0,0,0,5,5
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,2,0,0,2,2,4
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,1,0,0,2,1,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,6,0,0,1,6,7
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,7,1,0,1,7,8
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,3,15,25,18,28,46
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,4,0,0,2,4,6
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,4,0,0,0,4,4
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,5,0,0,1,5,6
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,11,0,1,3,12,15
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,3,0,0,0,3,3
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
EXALTACION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,3,0,0,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,4,23,0,0,4,23,27
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,37,42,0,0,37,42,79
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,4,0,0,2,4,6
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,10,21,0,0,10,21,31
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,8,0,0,3,8,11
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,5,0,0,1,5,6
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,10,37,0,0,10,37,47
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,4,0,0,0,4,4
