,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,2,0,0,0,2,0,2
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,6,23,23,27,29,56
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,4,38,30,42,34,76
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,125,149,57,67,182,216,398
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,8,5,20,15,28,20,48
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,7,2,5,13,12,15,27
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,12,15,64,84,76,99,175
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,1,1,9,10,10,11,21
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,38,41,98,137,136,178,314
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,13,15,14,27,27,42,69
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,50,62,36,28,86,90,176
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,3,1,3,4,6,5,11
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,107,149,263,387,370,536,906
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,28,27,43,50,71,77,148
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,16,4,32,18,48,22,70
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,33,37,55,59,88,96,184
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,0,7,7,7,7,14
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,1,3,0,1,1,4,5
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,19,23,36,37,55,60,115
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,7,8,51,56,58,64,122
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,1,0,3,4,4,4,8
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,8,15,14,22,22,37,59
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,12,12,40,57,52,69,121
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,13,10,56,70,69,80,149
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,2,7,0,1,2,8,10
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,8,20,31,24,39,63
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,47,59,45,52,92,111,203
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,4,1,2,5,6,11
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,2,0,0,4,2,6
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,28,32,11,12,39,44,83
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,8,34,27,43,35,77,112
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,4,2,3,8,7,10,17
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,17,16,59,64,76,80,156
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,2,21,23,21,25,46
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,0,1,2,1,2,3
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,50,57,50,41,100,98,198
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,16,13,18,27,34,40,74
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,25,33,22,24,47,57,104
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,75,67,194,225,269,292,561
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,2,2,3,2,5,7
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,13,22,30,46,43,68,111
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,26,24,77,88,103,112,215
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,0,0,1,1,1,1,2
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,22,26,119,160,141,186,327
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,18,13,5,7,23,20,43
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,137,99,178,157,315,256,571
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,6,7,6,7,12,14,26
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,23,47,9,8,32,55,87
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,15,7,41,70,56,77,133
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,31,57,9,15,40,72,112
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,37,41,51,55,88,96,184
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,18,9,18,15,36,24,60
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,24,19,147,172,171,191,362
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,37,46,25,51,62,97,159
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,6,8,3,5,9,13,22
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,22,10,14,11,36,21,57
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,3,5,8,12,11,17,28
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,5,9,7,9,12,18,30
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,5,4,17,28,22,32,54
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-08-01,1,1,40,47,41,48,89
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,2,2,3,2,5
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,20,31,25,39,45,70,115
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,12,12,0,1,12,13,25
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,21,22,43,62,64,84,148
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,4,6,13,10,17,27
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,2,6,9,7,11,18
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,4,3,0,4,4,8
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,22,21,34,38,56,59,115
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,4,13,15,16,19,35
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,0,7,7,9,7,16
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,14,12,5,5,19,17,36
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,16,28,96,181,112,209,321
ARBIETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,1,4,9,5,10,15
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,19,18,16,24,35,59
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,5,0,0,11,5,16
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,3,0,3,2,6,8
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,2,4,2,6,4,10
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,2,49,46,52,48,100
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,13,1,0,7,13,20
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,58,68,96,103,154,171,325
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,0,1,0,1,1
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,24,17,13,22,37,39,76
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,6,7,14,7,20,27
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,2,2,2,2,4,6
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,4,2,5,2,7
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,9,14,5,8,14,22,36
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,20,20,47,52,67,72,139
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,4,95,109,98,113,211
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,1,0,2,0,2
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,1,57,99,59,100,159
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,17,12,3,1,20,13,33
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,49,59,49,59,108
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,5,6,3,12,8,20
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,5,2,5,7,10,17
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,5,0,0,5,5,10
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,14,15,7,14,21,29,50
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,8,54,105,55,113,168
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,46,77,159,216,205,293,498
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,15,43,80,49,95,144
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,16,25,8,8,24,33,57
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,12,12,22,20,34,32,66
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,22,14,15,14,37,28,65
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,0,24,14,26,14,40
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,0,1,1,4,1,5
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,3,6,2,9,5,14
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,1,6,8,8,9,17
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,6,1,4,4,10,14
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,6,26,36,33,42,75
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,1,0,2,0,2
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,24,23,9,14,33,37,70
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,2,39,51,45,53,98
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,2,10,3,10,13
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,13,9,9,7,22,16,38
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,14,17,14,17,31
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,9,5,64,59,73,64,137
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,4,10,9,14,13,27
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,11,18,12,18,30
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,2,8,10,9,12,21
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,17,39,47,76,64,115,179
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,17,13,25,32,42,45,87
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,22,27,38,40,60,67,127
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,223,308,360,525,583,833,1416
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,10,43,53,48,63,111
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,6,12,14,16,20,36
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,10,9,0,1,10,10,20
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,23,26,6,8,29,34,63
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,12,5,8,12,20,32
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,5,14,14,15,19,34
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,8,4,1,1,9,5,14
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,3,31,26,33,29,62
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,4,34,24,34,28,62
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,28,38,33,45,61,83,144
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,2,2,3,7,5,12
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,3,3,6,8,9,17
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,14,12,15,17,29,29,58
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,47,39,35,17,82,56,138
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,6,13,19,18,25,43
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,17,14,7,6,24,20,44
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,1,11,11,11,12,23
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,15,21,23,46,38,67,105
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,29,28,25,37,54,65,119
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,15,6,4,12,19,31
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,4,7,4,7,11
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,7,24,34,24,41,65
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,33,37,65,78,98,115,213
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,0,4,0,7,0,7
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,0,0,1,5,1,6
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,5,0,11,1,16,17
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,323,322,162,217,485,539,1024
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,3,1,1,7,4,11
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,8,6,18,18,26,24,50
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,13,7,6,15,19,22,41
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,54,71,84,101,138,172,310
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,15,14,4,3,19,17,36
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,24,35,44,55,68,90,158
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,42,44,102,46,144,90,234
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,1,12,15,13,16,29
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,3,7,18,10,21,31
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,0,0,1,7,1,8
EXALTACION,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,2,0,2,4,4,8
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,4,48,66,54,70,124
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,10,25,30,32,40,72
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,17,22,8,2,25,24,49
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,9,10,70,62,79,72,151
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,18,14,22,27,40,41,81
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,13,78,69,89,82,171
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,18,27,44,38,62,100
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,4,54,90,57,94,151
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,21,0,0,11,21,32
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,3,28,20,33,23,56
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,3,5,4,5,9
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,19,15,11,10,30,25,55
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,1,5,4,7,5,12
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,23,18,23,38,46,56,102
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,0,0,0,2,0,2
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,9,28,17,39,26,65
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,13,14,99,75,112,89,201
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,11,10,12,10,22
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,25,20,24,20,49,40,89
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,33,29,14,7,47,36,83
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,24,32,96,103,120,135,255
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,547,730,367,418,914,1148,2062
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,0,36,40,38,40,78
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,50,52,79,64,129,116,245
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,12,12,12,12,24
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,28,26,301,478,329,504,833
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,3,117,103,121,106,227
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,6,0,0,4,6,10
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,1,2,1,2,3
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,20,10,21,10,31
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,2,52,65,54,67,121
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,2,2,5,7,7,14
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,6,4,7,8,13,21
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,7,7,11,8,18,26
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,11,4,22,40,33,44,77
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,16,13,31,44,47,57,104
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,21,15,6,6,27,21,48
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,19,13,103,201,122,214,336
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,32,33,206,294,238,327,565
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,3,11,11,16,14,30
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,1,4,7,5,8,13
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,1,0,0,2,1,3
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,26,22,11,14,37,36,73
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,4,5,5,5,10
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,51,58,250,371,301,429,730
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,6,8,19,15,25,40
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,30,44,95,125,125,169,294
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,8,71,91,77,99,176
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,6,6,52,34,58,40,98
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,15,12,14,15,29,27,56
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,3,33,45,40,48,88
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,14,14,119,140,133,154,287
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,67,66,90,91,157,157,314
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,12,11,12,11,23
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,6,23,34,28,40,68
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,29,29,19,14,48,43,91
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,6,13,6,13,19
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,1,14,25,14,26,40
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,4,16,8,20,12,32
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,14,21,11,16,25,37,62
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,8,10,42,24,50,34,84
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,1,1,1,1,2
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,7,9,5,14,12,26
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,134,215,185,241,319,456,775
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,4,2,1,7,5,12
PUCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,4,4,0,1,4,5,9
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,12,16,54,68,66,84,150
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,2,21,14,23,16,39
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,5,3,8,10,13,13,26
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,0,6,4,7,4,11
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,33,34,33,34,67
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,12,13,0,0,12,13,25
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,15,14,15,14,29
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,12,7,77,83,89,90,179
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,29,26,43,40,72,66,138
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,2,3,5,9,7,12,19
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,36,40,129,166,165,206,371
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,0,0,5,3,5,3,8
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,74,86,253,378,327,464,791
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,7,1,53,40,60,41,101
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,2,4,4,5,6,11
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,21,30,3,3,24,33,57
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,3,6,19,18,22,24,46
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-09-01,1,1,0,0,1,1,2
