,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,3,0,0,0,3,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,2,0,0,4,2,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,6,0,0,3,6,9
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,4,1,2,4,6,10
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,16,50,0,3,16,53,69
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,2,0,1,1,3,4
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,5,11,0,1,5,12,17
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,3,0,0,1,3,4
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,3,0,0,2,3,5
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,5,0,0,1,5,6
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,12,10,0,0,12,10,22
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,32,70,0,0,32,70,102
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,6,0,0,2,6,8
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,35,47,0,0,35,47,82
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,2,0,3,3,5,8
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,9,33,1,1,10,34,44
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,33,58,0,2,33,60,93
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,23,57,0,2,23,59,82
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,12,0,0,3,12,15
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,1,0,0,3,1,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,30,20,9,1,39,21,60
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,3,0,0,4,3,7
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,19,14,0,3,19,17,36
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,1,1,1,4,2,6
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,6,0,0,0,6,6
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,0,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,1,0,0,2,1,3
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,4,0,0,4,4,8
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,3,1,1,3,4,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1361,3067,343,685,1704,3752,5456
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,10,11,0,1,10,12,22
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,5,11,0,0,5,11,16
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,3,0,0,4,3,7
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,7,11,0,0,7,11,18
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,5,0,0,2,5,7
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,4,1,1,2,5,7
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,9,8,0,0,9,8,17
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,7,0,0,1,7,8
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,5,8,3,1,8,9,17
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,12,0,0,3,12,15
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,1,0,0,3,1,4
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,12,51,1,2,13,53,66
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,9,29,3,6,12,35,47
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,16,29,0,0,16,29,45
SORATA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,8,8,7,11,15,19,34
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,432,752,79,200,511,952,1463
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,7,0,0,6,7,13
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,4,0,0,6,4,10
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,5,0,0,6,5,11
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,7,8,3,1,10,9,19
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,5,0,0,1,5,6
TARACO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,7,5,1,0,8,5,13
TARATA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,3,0,1,2,4,6
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,69,204,24,58,93,262,355
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,17,20,0,2,17,22,39
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,2,0,0,6,2,8
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,6,0,0,2,6,8
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,5,8,28,19,33,27,60
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,9,2,1,6,10,16
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,8,21,0,7,8,28,36
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,9,0,3,4,12,16
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,3,0,0,3,3,6
TOCO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,1,0,0,1,1,2
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,8,0,0,4,8,12
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,3,0,0,1,3,4
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,7,0,0,2,7,9
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,10,0,2,6,12,18
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,8,5,0,0,8,5,13
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,8,5,7,1,15,6,21
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,6,5,1,0,7,5,12
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,1,5,0,0,1,5,6
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,235,445,8,12,243,457,700
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,74,116,19,22,93,138,231
TURCO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,1,0,0,2,1,3
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,16,26,8,3,24,29,53
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,7,0,0,0,7,7
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,16,0,0,4,16,20
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,12,26,21,32,33,58,91
VACAS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,3,0,0,3,3,6
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,85,127,0,0,85,127,212
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,28,60,3,4,31,64,95
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,2,0,0,4,2,6
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,4,78,0,0,4,78,82
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,37,88,1,0,38,88,126
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,9,3,3,3,12,6,18
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,0,2,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,4,0,2,3,6,9
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,41,61,10,7,51,68,119
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2021-06-01,7,11,0,0,7,11,18
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,38,81,0,8,38,89,127
VINTO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,31,15,1,2,32,17,49
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,13,19,0,1,13,20,33
WARNES,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,85,212,0,0,85,212,297
YACO,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,5,0,2,3,7,10
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,26,41,18,13,44,54,98
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,5,12,0,0,5,12,17
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,12,44,100,47,112,159
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,3,0,0,2,3,5
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,3,3,0,2,3,5,8
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,10,25,2,3,12,28,40
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2021-06-01,2,6,0,0,2,6,8
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,6,2,4,7,10,17
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,6,0,0,1,6,7
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,2,0,0,3,2,5
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,6,7,7,11,18
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,9,0,1,2,10,12
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,6,0,0,3,6,9
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,0,1,0,3,0,3
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,4,0,0,2,4,6
ARANI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,1,0,3,3
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,4,0,0,3,4,7
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,5,1,2,5,7,12
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
AYATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,2,0,0,4,2,6
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,10,0,4,9,14,23
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,5,0,1,2,6,8
BAURES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,5,1,1,3,6,9
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,2,0,0,7,2,9
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,8,0,0,3,8,11
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,7,1,2,4,9,13
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,3,1,5,6
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,13,13,1,0,14,13,27
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,39,60,1,0,40,60,100
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,1,2,3,5
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,0,1,3,4
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,4,1,3,3,7,10
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,12,0,0,3,12,15
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,33,89,0,0,33,89,122
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,9,7,12,10,21,31
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,0,0,0,2,0,2
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,12,0,0,2,12,14
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,10,0,0,5,10,15
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,5,7,7,11,12,23
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,2,4,3,5,8
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,42,53,6,10,48,63,111
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,10,1,2,4,12,16
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,5,8,7,10,17
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,3,0,0,2,3,5
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,0,0,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,2,0,0,5,2,7
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,8,0,0,1,8,9
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,34,4,4,13,38,51
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,3,0,2,5,5,10
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,152,398,181,288,333,686,1019
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,2,5,15,9,17,26
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,7,0,0,2,7,9
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,2,0,0,3,2,5
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,3,0,0,3,3,6
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,1,0,1,4,5
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,0,0,0,4,4
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,5,0,3,2,8,10
COROICO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,15,0,0,7,15,22
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,26,20,0,0,26,20,46
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,6,25,82,29,88,117
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,8,0,0,3,8,11
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,12,6,0,0,12,6,18
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,6,0,0,0,6,6
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,62,140,148,270,210,410,620
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,13,3,17,7,30,37
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,8,0,0,9,8,17
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,11,0,0,3,11,14
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,14,0,0,8,14,22
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,13,29,4,13,17,42,59
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,8,0,0,5,8,13
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,15,1,1,2,16,18
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,8,0,0,2,8,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,4,0,0,2,4,6
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,20,56,5,11,25,67,92
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,18,25,1,0,19,25,44
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,12,1,0,4,12,16
HUARACAJE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,6,0,0,0,6,6
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,1,0,0,3,1,4
ICLA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,3,1,6,7
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,6,0,0,3,6,9
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,3,0,0,5,3,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,0,1,4,5
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,2,0,0,4,2,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,6,0,0,2,6,8
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,12,0,0,5,12,17
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,116,172,183,155,299,327,626
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,17,1,1,8,18,26
LAJA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,6,0,0,1,6,7
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,8,21,26,24,34,58
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,0,1,0,1
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,6,13,0,1,6,14,20
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,8,0,0,1,8,9
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,3,0,0,0,3,3
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,12,0,0,3,12,15
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,20,0,1,8,21,29
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,13,37,0,0,13,37,50
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,56,49,42,76,98,125,223
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,2,2,2,2,4
OCURI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,10,12,0,0,10,12,22
ORURO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,43,81,5,10,48,91,139
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,21,1,0,8,21,29
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,14,0,0,3,14,17
PAILON,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,0,1,4,5
PALCA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,4,0,0,2,4,6
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,5,0,4,4,9,13
POCONA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,3,0,0,3,3,6
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,1,0,0,3,1,4
POOPO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,0,1,3,4
PORCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,1,1,5,6
POROMA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,3,0,0,2,3,5
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,8,1,8,5,16,21
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,10,0,0,2,10,12
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,2,0,0,3,2,5
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,52,123,2,7,54,130,184
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,5,0,0,4,5,9
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,9,0,0,4,9,13
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,0,1,4,5
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,1,2,3,5
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,6,0,0,0,6,6
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,0,0,2,1,3
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,15,0,0,3,15,18
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,0,1,4,5
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,10,3,5,11,15,26
PUNA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,2,1,5,6
