,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,6,2,3,14
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,8,10,8,38
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,16,4,2,34
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,56,68,7,7,138
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,8,18,12,42
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,643,663,0,1,1307
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,44,39,1,1,85
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,10,2,2,29
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,12,1,1,21
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,4,0,1,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,20,15,16,63
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,11,0,0,20
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,9,6,7,33
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,5,1,0,10
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,17,12,1,1,31
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,10,9,7,11,37
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,3,4,1,14
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,19,0,2,33
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,3,3,5,12
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,6,0,1,22
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,2,1,1,5
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,21,10,2,2,35
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,86,66,0,2,154
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,22,20,2,0,44
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,0,0,1,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,1,3,1,8
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,13,5,1,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,1,1,1,6
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,5,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,621,619,160,175,1575
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,2,0,3,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,9,1,0,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,4,3,1,16
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,53,55,6,2,116
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,16,12,8,6,42
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,49,57,0,0,106
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,3,0,0,5
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,2,1,1,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,3,2,6
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,1,1,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,11,4,1,24
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,7,8,3,24
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,21,0,1,37
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,6,4,4,17
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,7,2,5,18
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,3,0,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,74,51,3,0,128
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,7,4,2,19
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,13,3,1,20
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,1,3
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,16,2,3,36
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,1,2,3,12
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,3,1,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,2,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,1,3
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,1,2,8
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,0,6,3,12
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,4,8,11,29
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,2,1,5
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,2,7,7,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,6,3,0,16
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,4,4,1,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,8,1,0,20
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,46,38,7,11,102
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,90,87,4,2,183
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,638,596,10,4,1248
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,9,3,4,20
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,14,14,1,3,32
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,1,0,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,37,30,46,47,160
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,0,0,2,5
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,4,0,1,9
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,4,1,0,6
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,4,1,1,12
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,9,2,1,25
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,5,0,0,18
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,16,1,0,32
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,5,1,3,18
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,29,16,2,5,52
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,24,7,10,52
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,5,6,7,25
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,4,4,1,15
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,23,19,2,4,48
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,160,150,3,4,317
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,0,1,0,3
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,3,7,4,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,5,4,0,9
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,0,0,0,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,5,4,14
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,7,1,0,20
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,4,3,2,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,263,291,8,11,573
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,11,1,0,20
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,7,2,3,20
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,38,35,41,45,159
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,23,10,2,2,37
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,21,20,10,5,56
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,3,1,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,6,1,1,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,5,2,3,11
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,21,1,0,35
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,0,1,2,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,2,4,0,12
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,12,11,25
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,4,0,5,16
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,8,0,0,13
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,5,2,0,10
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,12,1,2,21
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,7,6,4,25
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,10,7,1,5,23
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,22,23,0,0,45
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,8,0,0,13
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,194,183,24,11,412
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,2,2,4,10
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,21,13,4,3,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,1,3,5,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,2,4,7,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,1,1,0,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,2,3,1,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,16,21,0,1,38
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,4,3,2,15
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,10,0,0,25
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,52,71,9,7,139
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,2,4,7,26
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,27,22,1,3,53
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,99,82,53,28,262
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,3,0,1,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,3,13,11,34
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,12,4,2,29
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,92,98,3,0,193
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,10,10,1,0,21
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,17,17,0,2,36
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,0,2,0,2
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,132,120,6,6,264
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,3,1,0,7
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,21,9,9,51
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,3,0,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,5,7,3,18
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,1,0,1,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,5,3,6,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,4,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,3,1,1,8
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,3,7,5,20
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,58,34,14,8,114
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,17,12,3,3,35
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,31,14,2,1,48
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,30,28,5,1,64
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,68,52,7,6,133
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,1,1,2,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,19,14,0,0,33
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,2,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,22,23,37,33,115
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,1,2,1,13
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,39,41,3,5,88
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,3,2,2,19
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,19,12,1,2,34
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,15,10,11,10,46
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,24,2,3,42
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,14,0,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,1,1,7
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,19,10,0,2,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,16,17,11,55
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,0,3
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,4,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,3,1,1,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,0,2
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,24,23,15,13,75
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1637,1595,15,20,3267
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,14,10,6,6,36
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,12,9,1,0,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,2,1,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,4,5,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,3,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,3,4,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,5,0,1,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,2,3,6,13
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,5,1,0,15
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,10,0,0,14
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,20,17,0,1,38
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,12,7,3,30
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,1,0,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,54,36,4,1,95
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,2,1,1,6
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,6,5,3,21
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,19,9,11,9,48
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,303,329,10,6,648
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,2,1,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,4,13,6,25
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,1,4,2,12
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,1,3
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,10,8,4,30
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,6,6,6,12,30
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,3,0,0,6
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,2,2,3,15
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,188,214,5,4,411
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,6,3,3,13
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,9,1,1,20
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,14,0,1,20
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,6,12,7,32
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,7,2,0,14
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,47,42,10,10,109
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,9,5,10,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,0,1,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,6,0,3,13
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,2,1,1,7
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,0,3
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,8,1,3,3,15
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,2,6,4,0,12
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,5,6,5,3,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,10,9,2,2,23
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,3,4,1,0,8
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,175,177,10,5,367
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,32,23,2,5,62
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,4,0,0,4
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,4,7,0,3,14
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,22,16,16,6,60
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,11,5,3,3,22
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,7,11,0,1,19
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,24,14,7,4,49
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,0,1,2,3,6
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,13,10,2,0,25
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,76,50,0,4,130
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,0,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,9,6,4,1,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,64,38,8,5,115
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-06-01,1,1,1,0,3
