,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,24,16,25,23,88
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,1,0,0,6
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,0,2,2,5
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,6,1,3,17
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,1,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,2,0,0,6
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,9,4,7,29
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,13,13,0,0,26
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,13,2,3,32
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,10,7,2,1,20
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,28,21,2,0,51
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,27,14,17,7,65
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,4,3,4,13
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,3,1,2,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,21,20,2,1,44
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,105,147,4,3,259
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,0,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,1,5,8,15
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,4,0,0,6
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,4,9,6,21
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,10,12,1,1,24
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,3,5,2,10
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,276,231,16,4,527
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,15,12,4,3,34
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,8,0,1,13
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,20,18,9,7,54
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,10,9,6,4,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,18,18,18,19,73
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,2,3,1,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,5,0,1,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,3,1,0,8
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,2,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,16,19,5,5,45
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,4,1,1,6
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,7,0,2,16
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,4,11,12,33
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,4,1,2,14
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,4,4,3,19
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,3,0,0,8
PORCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,8,2,1,20
POROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,5,7,7,25
PORONGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,7,1,2,18
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,23,14,4,3,44
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,4,3,4,13
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,209,201,19,15,444
PRESTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,4,1,5,11
PUCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,13,4,6,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,3,3,5,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,7,4,2,21
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,1,1,1,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,2,5,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,17,10,0,0,27
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,8,2,2,18
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,1,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,6,0,0,12
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,40,48,3,12,103
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,11,4,9,7,31
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,16,18,2,0,36
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,2,3,1,9
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,80,74,49,59,262
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,9,2,4,18
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,4,7,5,23
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,2,0,5,21
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,130,131,29,30,320
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,18,1,1,34
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,22,4,1,41
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,1,0,0,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,117,107,11,14,249
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,2,0,0,7
SACACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,8,8,6,29
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,7,0,2,14
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,5,6,4,18
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,5,1,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,1,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,6,2,7,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,1,1,0,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,2,3,9
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,6,2,5,22
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,42,36,6,8,92
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,8,3,3,22
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,22,21,2,2,47
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,17,19,1,1,38
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,32,38,10,8,88
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,1,7,9,17
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,7,5,1,20
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,4,1,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,16,9,16,50
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,9,1,2,17
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,48,38,13,7,106
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,0,0,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,19,17,2,2,40
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,18,8,10,7,43
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,8,1,1,16
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,9,3,2,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,3,0,1,5
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,12,13,0,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,16,16,22,14,68
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,4,0,1,8
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,1,0,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,1,4,0,5
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,4,0,1,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,1,3,5,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,5,1,1,13
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,11,8,0,0,19
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1351,1339,26,28,2744
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,11,18,1,0,30
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,14,9,2,1,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,0,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,3,3,6,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,2,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,5,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,6,1,1,16
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,1,1,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,3,0,2,7
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,3,0,2,11
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,26,20,0,2,48
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,12,1,5,27
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,0,0,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,43,58,3,2,106
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,5,0,3,11
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,2,2,2,14
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,11,2,7,5,25
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,288,340,6,10,644
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,1,1,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,4,3,11
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,5,2,1,10
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,0,1,0,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,13,10,9,9,41
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,2,12,9,27
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,1,0,0,1
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,6,1,2,17
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,193,171,23,18,405
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,4,5,3,16
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,8,6,2,25
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,5,0,0,9
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,8,11,14,36
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,9,1,2,20
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,39,43,4,6,92
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,12,14,12,44
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,6,4,1,13
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,8,2,0,12
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,3,2,1,10
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,7,5,5,23
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,5,2,4,19
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,3,5,4,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,5,6,7,23
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,2,1,7
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,119,109,14,12,254
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,45,38,5,3,91
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,3,1,0,5
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,2,4,3,12
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,18,15,4,2,39
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,17,7,4,6,34
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,5,1,0,14
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,30,28,1,2,61
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,1,13,5,19
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,9,15,1,1,26
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,51,38,3,3,95
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,3,2,1,1,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,6,12,3,2,23
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,40,49,6,5,100
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,2,0,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,3,1,2,11
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,4,3,1,13
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,58,48,5,4,115
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,4,8,1,2,15
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,26,41,8,4,79
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,55,43,20,6,124
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,3,2,3,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,119,113,3,5,240
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,3,2,4,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,77,76,5,7,165
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,7,5,1,1,14
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,2,6,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,34,43,15,12,104
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,5,3,0,2,10
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,6,3,1,18
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,0,2,3,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-07-01,8,1,2,3,14
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,2,5,2,4,13
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,12,20,7,0,39
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,3,10,8,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,10,12,6,4,32
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,1,1,0,3
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,13,7,0,1,21
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,9,12,1,1,23
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,1,2,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,3,0,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,3,1,2,3,9
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,13,17,2,1,33
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,0,4,5,9
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,8,4,2,3,17
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,10,12,3,2,27
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,12,5,9,5,31
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,38,28,4,2,72
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,17,13,4,5,39
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,3,0,0,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,4,0,1,11
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,4,7,1,2,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,8,9,11,14,42
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,2,3,2,3,10
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,13,5,6,3,27
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,5,5,1,1,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,1,0,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,0,0,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,4,1,2,3,10
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,39,40,10,9,98
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,21,11,6,8,46
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,7,7,5,25
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,0,3,2,5
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,4,4,2,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,14,14,1,4,33
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,13,25,17,12,67
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,2,4,3,2,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,4,6,0,2,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,5,11,0,1,17
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,2,2,0,2,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,9,8,2,4,23
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,12,10,1,2,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,4,1,0,6
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,40,19,1,2,62
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,23,23,1,1,48
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,5,0,2,13
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,20,12,1,7,40
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,34,30,5,8,77
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,16,18,3,6,43
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,3,3,2,3,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,2,1,1,10
CATACORA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,1,1,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,20,27,6,10,63
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,8,4,2,1,15
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,17,15,14,31,77
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,10,9,8,8,35
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,15,12,5,3,35
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,1,2,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,0,1,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,12,17,2,1,32
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,3,4,3,0,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,6,1,6,4,17
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,5,7,1,4,17
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,19,14,3,3,39
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2016-08-01,64,65,11,11,151
