,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2016-07-01,34,19,0,2,55
PORVENIR,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,3,0,1,4
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2016-07-01,256,270,9,7,542
PRESTO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,2,1,5
PUCARA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2016-07-01,13,10,6,9,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,1,7,4,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,2,7,11
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,0,2,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,1,4,6,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,6,0,0,13
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,4,1,8,18
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,13,16,0,0,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2016-07-01,70,57,8,8,143
PUNA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,4,5,5,16
PUNATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,43,37,2,4,86
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,1,0,3,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2016-07-01,121,108,16,18,263
QUIME,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,4,2,0,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,3,7,7,19
REYES,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,8,1,0,16
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2016-07-01,160,114,10,11,295
ROBORE,vacunaciones en menores de 1 ano,bcg,2016-07-01,17,6,0,0,23
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2016-07-01,22,24,5,3,54
SABAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,0,1,3,4
SACABA,vacunaciones en menores de 1 ano,bcg,2016-07-01,130,123,4,6,263
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,3,0,1,7
SACACA,vacunaciones en menores de 1 ano,bcg,2016-07-01,20,10,9,10,49
SAIPINA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,3,1,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,4,1,2,11
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,2,0,0,4
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,3,1,7
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,2,9,13,26
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,2,4,1,7
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,0,2,5
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,2,2,2,11
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2016-07-01,56,44,7,6,113
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2016-07-01,17,11,4,0,32
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2016-07-01,17,13,1,0,31
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2016-07-01,10,21,5,2,38
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,68,56,4,4,132
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2016-07-01,4,4,8,5,21
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2016-07-01,19,15,0,0,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,1,3,1,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2016-07-01,29,25,19,20,93
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,6,0,3,14
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2016-07-01,39,38,10,7,94
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2016-07-01,3,1,1,0,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2016-07-01,3,3,1,1,8
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,24,17,8,4,53
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,15,16,1,4,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,6,7,0,0,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,7,0,0,14
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-07-01,19,25,17,7,68
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,6,0,9
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,0,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,0,2,4
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,2,0,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,12,10,1,0,23
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2016-07-01,16,21,0,2,39
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2016-07-01,1952,1783,123,132,3990
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2016-07-01,13,7,1,1,22
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,10,2,5,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,2,5,1,12
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,2,4,5,15
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,0,5,4,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,1,3,6
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,5,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,0,3,1,5
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,3,4,3,11
SENA,vacunaciones en menores de 1 ano,bcg,2016-07-01,9,7,1,2,19
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2016-07-01,26,27,0,0,53
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2016-07-01,10,11,9,5,35
SICAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,2,1,3,6
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2016-07-01,34,34,13,17,98
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,4,0,0,4
SORACACHI,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,1,4,3,12
SORATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,5,13,7,29
SUCRE,vacunaciones en menores de 1 ano,bcg,2016-07-01,315,303,0,1,619
TACACHI,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,0,0,0,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,6,2,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,1,6,7,16
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,4,9,5,25
TAPACARI,vacunaciones en menores de 1 ano,bcg,2016-07-01,12,15,13,7,47
TARABUCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,9,5,1,22
TARACO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,0,1,2,4
TARATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,6,3,2,0,11
TARIJA,vacunaciones en menores de 1 ano,bcg,2016-07-01,252,244,3,3,502
TARVITA,vacunaciones en menores de 1 ano,bcg,2016-07-01,8,7,2,1,18
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2016-07-01,6,3,3,2,14
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,1,3,2,13
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,3,10,11,27
TIPUANI,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,3,0,0,7
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-07-01,55,63,19,19,156
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2016-07-01,8,8,4,2,22
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2016-07-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,2,1,0,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,3,2,3,10
TOMAVE,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,3,6,7,21
TOMINA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,4,2,0,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,5,8,5,20
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2016-07-01,11,12,9,7,39
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2016-07-01,3,2,0,0,5
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2016-07-01,198,186,0,0,384
TUPIZA,vacunaciones en menores de 1 ano,bcg,2016-07-01,37,40,5,4,86
TURCO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,2,0,0,3
UMALA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,5,6,5,19
UNCIA,vacunaciones en menores de 1 ano,bcg,2016-07-01,11,16,13,7,47
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2016-07-01,3,12,0,0,15
URUBICHA,vacunaciones en menores de 1 ano,bcg,2016-07-01,6,4,0,0,10
UYUNI,vacunaciones en menores de 1 ano,bcg,2016-07-01,39,35,4,8,86
VACAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,0,8,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2016-07-01,24,14,0,0,38
VIACHA,vacunaciones en menores de 1 ano,bcg,2016-07-01,43,48,2,3,96
VILA VILA,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,3,1,2,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,3,5,2,14
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2016-07-01,60,54,1,2,117
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2016-07-01,3,3,0,1,7
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2016-07-01,78,85,11,5,179
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2016-07-01,5,3,1,0,9
VILLAZON,vacunaciones en menores de 1 ano,bcg,2016-07-01,25,31,2,0,58
VINTO,vacunaciones en menores de 1 ano,bcg,2016-07-01,25,19,2,5,51
VITICHI,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,3,0,0,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2016-07-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,bcg,2016-07-01,101,80,2,0,183
YACO,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,3,1,5,13
YACUIBA,vacunaciones en menores de 1 ano,bcg,2016-07-01,81,87,7,10,185
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,7,4,0,1,12
YANACACHI,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,2,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,bcg,2016-07-01,58,52,3,2,115
YOCALLA,vacunaciones en menores de 1 ano,bcg,2016-07-01,5,3,1,2,11
YOTALA,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,7,0,0,11
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2016-07-01,2,0,2,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,bcg,2016-07-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2016-07-01,4,1,0,0,5
ACACIO,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,3,5,9
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2016-08-01,9,12,8,4,33
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,6,5,3,19
AIQUILE,vacunaciones en menores de 1 ano,bcg,2016-08-01,16,22,4,2,44
ALCALA,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,3,0,0,5
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,4,3,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,0,1,1
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,2,0,1,7
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,2,1,4
ARANI,vacunaciones en menores de 1 ano,bcg,2016-08-01,10,5,0,0,15
ARBIETO,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,5,1,2,15
ARQUE,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2016-08-01,39,23,1,4,67
ATOCHA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,6,0,1,9
AYATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,5,6,12
AYO AYO,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,1,2,4,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2016-08-01,9,8,9,9,35
AZURDUY,vacunaciones en menores de 1 ano,bcg,2016-08-01,6,2,8,6,22
BATALLAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,4,7,6,20
BAURES,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,3,0,0,5
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2016-08-01,35,30,0,0,65
BETANZOS,vacunaciones en menores de 1 ano,bcg,2016-08-01,6,6,11,13,36
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,4,0,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-08-01,9,7,0,0,16
CABEZAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,10,7,15,15,47
CAIROMA,vacunaciones en menores de 1 ano,bcg,2016-08-01,9,6,2,2,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,1,2,4
CAJUATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,6,4,0,2,12
CALACOTO,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,0,3,5
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,4,2,2,15
CAMARGO,vacunaciones en menores de 1 ano,bcg,2016-08-01,23,12,2,2,39
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2016-08-01,3,1,1,0,5
CAMIRI,vacunaciones en menores de 1 ano,bcg,2016-08-01,52,36,0,1,89
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,2,1,0,10
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,6,4,11
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2016-08-01,12,13,4,2,31
CARANAVI,vacunaciones en menores de 1 ano,bcg,2016-08-01,61,49,2,2,114
CARAPARI,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,8,0,0,9
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,2,3
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,1,4,7
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,0,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,24,19,5,10,58
CHAQUI,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,2,4,3,10
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2016-08-01,14,5,35,32,86
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,0,2,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,7,4,13
CHIMORE,vacunaciones en menores de 1 ano,bcg,2016-08-01,9,10,4,2,25
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,0,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2016-08-01,17,12,0,2,31
CHUMA,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,2,4,2,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,2,1,0,3
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,1,1,5,9
CLIZA,vacunaciones en menores de 1 ano,bcg,2016-08-01,22,24,3,7,56
COBIJA,vacunaciones en menores de 1 ano,bcg,2016-08-01,74,61,2,2,139
COCAPATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,7,10,10,31
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2016-08-01,800,766,21,11,1598
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2016-08-01,32,25,1,0,58
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2016-08-01,9,3,1,2,15
COLLANA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,1,0,1
COLOMI,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,4,4,6,21
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,2,2,1,6
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2016-08-01,10,8,10,16,44
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,5,7,12
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,4,11,5,27
COMANCHE,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,0,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2016-08-01,22,20,0,0,42
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2016-08-01,16,6,2,1,25
COPACABANA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,6,4,1,18
CORIPATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,5,0,0,10
CORO CORO,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,0,2,1,5
COROICO,vacunaciones en menores de 1 ano,bcg,2016-08-01,9,6,2,1,18
CORQUE,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,1,4,5
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,8,3,6,21
COTOCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,72,61,0,0,133
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,20,10,0,1,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,1,0,2
CUEVO,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,1,1,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2016-08-01,12,8,2,0,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,3,0,1,7
CURVA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,4,0,0,8
EL ALTO,vacunaciones en menores de 1 ano,bcg,2016-08-01,854,846,110,114,1924
EL CHORO,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,4,4,9
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2016-08-01,6,4,1,0,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,1,2,5
EL TORNO,vacunaciones en menores de 1 ano,bcg,2016-08-01,65,48,0,0,113
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2016-08-01,11,8,1,2,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2016-08-01,14,17,0,0,31
ESCARA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,0,2
ESCOMA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,0,2,4,8
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,4,3,1,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,0,3,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,7,3,3,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,13,0,0,20
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2016-08-01,2,6,4,2,14
GUANAY,vacunaciones en menores de 1 ano,bcg,2016-08-01,8,9,1,2,20
GUAQUI,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,3,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2016-08-01,67,48,2,3,120
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2016-08-01,10,6,3,0,19
HUACARETA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,5,0,1,8
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2016-08-01,11,14,0,2,27
HUARINA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,1,2,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,0,0,1,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,0,2,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,1,0,1
ICLA,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,5,1,3,14
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,9,0,5,16
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,1,5,7,16
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2016-08-01,8,4,8,7,27
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,5,0,1,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,2,4,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2016-08-01,36,20,8,9,73
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2016-08-01,40,55,4,6,105
LA PAZ,vacunaciones en menores de 1 ano,bcg,2016-08-01,1130,666,8,4,1808
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,4,2,1,8
LAJA,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,5,1,2,12
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2016-08-01,12,10,10,13,45
LLICA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,1,1,4
LORETO,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,2,3,5
LURIBAY,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,4,1,2,9
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,1,1,4
MACHARETI,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,0,2,3
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2016-08-01,5,2,2,3,12
MAIRANA,vacunaciones en menores de 1 ano,bcg,2016-08-01,15,11,1,1,28
MAPIRI,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,8,0,0,15
MECAPACA,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,5,0,0,8
MINEROS,vacunaciones en menores de 1 ano,bcg,2016-08-01,15,13,1,0,29
MIZQUE,vacunaciones en menores de 1 ano,bcg,2016-08-01,16,21,9,11,57
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,3,5,5,16
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,1,0,3,5
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2016-08-01,21,27,0,0,48
MONTERO,vacunaciones en menores de 1 ano,bcg,2016-08-01,147,149,1,0,297
MORO MORO,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,1,5,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2016-08-01,0,0,0,1,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2016-08-01,1,0,0,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2016-08-01,2,3,0,1,6
OCURI,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,3,3,3,11
OKINAWA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,13,0,1,21
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,1,1,0,5
ORURO,vacunaciones en menores de 1 ano,bcg,2016-08-01,395,440,7,9,851
PADCAYA,vacunaciones en menores de 1 ano,bcg,2016-08-01,3,3,5,3,14
PADILLA,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,12,0,0,16
PAILON,vacunaciones en menores de 1 ano,bcg,2016-08-01,15,23,12,11,61
PALCA,vacunaciones en menores de 1 ano,bcg,2016-08-01,7,2,7,5,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2016-08-01,11,9,10,4,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,1,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2016-08-01,4,3,0,1,8
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2016-08-01,2,2,2,1,7
PASORAPA,vacunaciones en menores de 1 ano,bcg,2016-08-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2016-08-01,22,21,1,1,45
