,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,2,2,0,10
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,12,11,25
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,4,0,5,15
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,8,0,0,13
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,5,2,0,10
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,12,1,2,21
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,7,6,4,25
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,10,7,1,5,23
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,22,23,0,0,45
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,8,0,0,13
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,195,183,24,12,414
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,2,2,4,10
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,21,13,4,3,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,1,3,5,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,2,4,7,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,1,1,0,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,2,3,1,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,16,21,0,1,38
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,4,3,2,15
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,18,11,0,0,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,52,71,9,7,139
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,12,2,4,7,25
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,27,22,1,3,53
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,99,82,53,28,262
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,3,0,1,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,3,13,11,34
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,12,4,2,29
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,97,98,3,1,199
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,10,1,0,22
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,17,16,0,2,35
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,0,2,0,2
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,132,120,6,6,264
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,3,1,0,7
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,12,21,9,8,50
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,3,0,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,5,7,3,18
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,1,0,1,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,9,5,1,6,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,4,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,3,1,1,8
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,3,7,5,20
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,58,34,14,8,114
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,17,12,3,3,35
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,31,14,2,1,48
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,28,27,4,2,61
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,68,52,7,6,133
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,1,3,0,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,19,14,0,0,33
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,2,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,22,23,37,33,115
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,9,1,2,1,13
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,39,41,3,6,89
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,19,12,1,2,34
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,16,10,13,11,50
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,13,24,2,3,42
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,14,0,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,2,1,1,7
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,19,10,0,2,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,16,17,11,55
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,0,3
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,4,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,3,1,1,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,1,0,0,5
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,24,23,15,13,75
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1642,1580,15,20,3257
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,13,11,6,6,36
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,9,0,0,20
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,2,1,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,4,5,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,3,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,5,0,1,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,2,3,6,13
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,5,1,0,14
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,10,0,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,20,17,0,1,38
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,12,7,3,30
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,2,0,1,5
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,56,36,4,1,97
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,2,1,1,6
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,6,5,3,21
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,19,9,11,9,48
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,303,329,10,6,648
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,2,1,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,4,13,6,25
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,1,4,2,12
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,0,1,3
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,11,8,4,31
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,6,6,12,30
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,3,0,0,6
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,2,2,3,15
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,188,214,5,4,411
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,6,4,4,16
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,12,1,1,22
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,14,0,1,20
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,9,7,10,7,33
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,7,2,0,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,47,42,10,10,109
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,9,5,10,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,1,2
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,6,0,3,13
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,2,1,1,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,0,3
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,8,1,3,3,15
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,2,6,4,0,12
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,5,5,3,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,10,9,2,2,23
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,4,1,0,8
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,180,175,13,6,374
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,32,24,2,5,63
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,4,0,0,4
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,7,0,3,14
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,22,16,16,6,60
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,7,3,1,22
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,11,0,1,19
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,24,16,9,6,55
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,0,2,3,5
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,13,11,2,0,26
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,75,50,0,4,129
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,9,6,4,1,20
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,65,40,7,7,119
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,0,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,4,5,2,2,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,3,5,2,0,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,79,71,9,11,170
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,11,7,1,1,20
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,36,26,0,3,65
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,20,30,4,4,58
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,8,1,1,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,0,0,0,5
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,113,100,2,3,218
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,6,6,1,0,13
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,95,91,19,10,215
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,0,1,3,2,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,5,0,0,12
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,55,44,5,8,112
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,5,6,4,3,18
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,4,1,3,9
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,1,0,3,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-06-01,7,3,2,4,16
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,2,1,1,4
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,19,19,5,12,55
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,7,6,9,25
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,14,9,5,5,33
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,2,2
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,5,8,1,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,7,7,7,3,24
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,2,1,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,1,1,3,2,7
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,13,12,7,7,39
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,1,1,2,4,8
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,8,2,2,15
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,13,14,2,2,31
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,8,3,1,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,34,34,0,0,68
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,2,3,0,13
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,1,3,1,7
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,4,1,2,2,9
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,4,6,1,0,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,9,6,5,10,30
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,5,6,3,1,15
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,10,10,3,3,26
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,6,1,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,1,0,1,2,4
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,28,27,2,1,58
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,11,12,7,1,31
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,3,2,4,12
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,2,0,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,14,10,3,2,29
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,16,19,21,17,73
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,4,2,1,3,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,3,2,1,14
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,5,15,0,0,20
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,0,3,0,5
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,8,4,1,21
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,5,13,0,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,1,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,28,37,0,1,66
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,18,21,0,0,39
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,4,1,0,8
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,10,2,1,21
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,33,32,9,2,76
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,10,9,1,3,23
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,7,2,4,16
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,6,3,0,11
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,31,26,5,9,71
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,8,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,15,10,9,11,45
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,8,4,0,1,13
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,26,32,2,0,60
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,3,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,13,5,1,0,19
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,4,1,2,2,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,7,1,0,11
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,3,2,0,1,6
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,15,14,1,2,32
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,61,58,13,11,143
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,2,3,13,7,25
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,645,649,1,2,1297
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,50,41,3,0,94
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,7,6,0,2,15
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,2,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,18,22,3,4,47
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,6,7,1,1,15
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,20,11,10,9,50
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,7,9,1,0,17
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,6,10,7,5,28
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,1,1,1,3
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,10,20,0,0,30
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,0,2,1,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,26,26,7,5,64
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,6,5,3,3,17
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,11,19,1,2,33
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-07-01,6,2,2,0,10
