,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,68,69,4,3,144
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,18,13,0,2,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,3,3,0,13
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,14,3,2,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,0,2,4
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,4,0,1,9
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,570,596,212,204,1582
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,2,1,0,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,10,6,0,1,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,1,0,2,7
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,44,44,5,6,99
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,1,1,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,7,4,5,32
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,37,32,1,0,70
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,1,0,2
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,1,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,0,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,1,3,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,14,2,1,26
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,4,1,5,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,14,0,0,30
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,6,2,4,18
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,3,6,3,19
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,5,0,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,49,52,4,3,108
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,5,10,9,31
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,4,1,1,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,1,4,1,8
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,10,23,7,12,52
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,1,1,3
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,2,0,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,0,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,2,1,2,6
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,1,2,0,6
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,2,3,4,10
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,2,6,4,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,1,1,3
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,3,6,7,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,9,8,6,31
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,14,9,5,8,36
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,9,1,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,32,28,5,2,67
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,93,91,3,0,187
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,521,566,10,14,1111
LA RIVERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,1,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,7,3,4,18
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,11,20,2,5,38
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,1,1,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,0,0,1,4
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,11,14,14,22,61
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,1,0,0,4
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,0,0,2,2
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,2,1,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,3,0,1,10
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,8,2,0,11
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,10,7,2,35
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,8,1,0,17
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,11,2,0,17
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,5,2,3,14
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,29,25,1,1,56
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,19,23,10,7,59
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,5,1,5,15
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,3,0,0,5
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,22,19,2,0,43
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,172,162,0,1,335
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,1,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,3,10,9,27
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,1,3,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,2,0,2,6
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,7,2,11,23
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,12,22,0,1,35
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,2,5,1,12
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,258,280,15,19,572
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,12,11,2,4,29
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,6,0,0,12
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,17,16,9,6,48
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,12,8,4,8,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,28,17,13,15,73
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,1,1,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,12,8,3,1,24
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,1,1,4
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,13,7,2,38
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,3,1,0,6
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,5,3,0,12
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,3,8,12,25
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,3,2,3,13
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,6,1,2,18
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,3,0,0,4
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,14,5,0,2,21
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,2,5,3,19
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,11,3,1,24
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,31,25,0,1,57
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,5,0,1,9
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,177,189,19,14,399
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,3,3,1,8
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,19,12,8,10,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,3,5,1,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,7,1,4,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,2,1,2,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,2,1,6,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,19,16,2,0,37
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,9,0,3,20
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,1,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,20,15,0,0,35
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,53,38,11,5,107
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,6,6,8,28
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,20,25,3,3,51
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,103,79,49,38,269
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,6,6,4,20
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,2,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,4,8,7,26
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,15,11,0,1,27
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,165,152,12,23,352
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,18,13,0,1,32
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,18,21,2,1,42
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,2,0,4
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,126,111,12,12,261
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,4,1,1,8
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,8,11,7,33
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,4,2,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,3,5,4,16
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,6,0,0,6
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,12,6,5,30
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,0,0,0,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,4,2,2,11
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,8,0,3,18
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,59,34,6,7,106
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,14,7,6,4,31
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,25,25,9,6,65
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,15,23,6,3,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,45,43,6,13,107
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,2,11,5,22
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,13,8,3,1,25
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,4,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,22,18,15,15,70
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,8,2,0,19
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,52,52,10,11,125
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,2,0,0,3
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,18,12,3,2,35
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,17,9,10,4,40
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,14,1,0,23
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,11,3,2,25
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,0,0,1,4
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,8,0,0,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,9,32,9,66
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,3,0,1,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,0,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,0,0,0,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,6,2,2,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,3,5,3,17
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,13,14,0,1,28
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,23,16,0,1,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1569,1458,28,24,3079
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,15,13,1,0,29
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,13,9,2,2,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,1,0,0,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,4,10,3,18
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,3,2,2,12
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,6,3,2,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,4,1,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,15,2,0,24
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,10,9,5,0,24
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,11,24,1,2,38
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,17,0,1,24
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,2,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,44,35,7,1,87
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,4,4,3,15
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,3,2,2,13
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,12,8,8,36
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,284,267,5,5,561
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,0,0,0,4
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,4,3,9,18
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,1,0,2,6
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,12,4,5,30
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,7,3,6,22
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,1,1,4
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,7,5,1,20
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,181,180,10,9,380
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,8,5,5,23
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,9,1,3,18
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,11,7,0,1,19
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,9,12,15,16,52
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,9,1,1,19
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,47,49,7,9,112
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,8,10,12,10,40
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,2,1,1,4
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,11,0,2,17
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,2,0,2,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,3,1,1,8
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,10,6,3,2,21
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,2,2,1,5
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,5,9,4,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,15,7,6,3,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,0,1,3
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,3,0,0,4
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,158,137,13,9,317
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,34,21,5,4,64
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,3,0,0,4
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,3,4,3,14
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,16,15,5,4,40
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,14,3,5,24
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,8,1,2,17
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,34,26,3,2,65
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,0,3,11,6,20
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,11,14,1,0,26
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,52,50,2,2,106
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,3,2,2,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,15,8,2,7,32
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,45,51,6,3,105
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,0,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,4,7,1,1,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,6,2,1,4,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,59,64,4,4,131
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,5,7,3,2,17
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,45,33,3,2,83
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,49,46,18,11,124
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,3,2,0,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,150,158,2,5,315
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,4,3,7,15
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,87,88,10,10,195
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,5,1,2,9
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,47,45,20,20,132
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,7,11,2,2,22
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,1,2,1,1,5
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,3,3,1,2,9
