,group,variable,month,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS < 15,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 15 - 19,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 20 - 34,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 35 - 49,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 50 Y +,TOTALES
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,1,1,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,2,1,1,0,4
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,2,3,1,0,6
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,1,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,3,0,0,3
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,3,8,1,0,12
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,6,14,2,0,22
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,0,0,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,0,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,2,0,0,0,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,7,1,0,8
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,3,1,0,5
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,2,5,0,0,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,4,7,2,0,13
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,1,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,3,1,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,6,12,1,0,19
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,1,1,0,0,0,2
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,2,2,0,5
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,2,5,2,0,9
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,5,25,2,0,32
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,1,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,14,0,0,15
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,8,2,0,10
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,0,5,1,0,6
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,5,6,1,0,12
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,3,19,2,0,24
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,4,0,0,5
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,5,2,0,0,7
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,4,0,0,5
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-07-01,0,1,2,0,0,3
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,4,3,2,0,9
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,3,3,2,0,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,0,0,3
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,1,0,0,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,1,1,0,3
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,7,2,0,11
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,1,0,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,5,0,0,6
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,1,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,5,6,1,0,12
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,2,0,0,3
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,1,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,6,14,2,0,22
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,4,0,0,4
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,4,0,0,6
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,0,9,4,0,14
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,1,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,8,2,0,11
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,4,0,0,5
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,7,6,0,15
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,1,0,2
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,4,10,1,0,15
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,3,0,0,4
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,11,3,0,14
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,1,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,9,0,0,9
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,9,9,15,1,0,34
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,4,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,34,148,39,0,222
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,0,14,4,0,19
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,1,0,0,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,7,0,0,9
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,3,0,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,4,2,0,6
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,5,0,0,7
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,1,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,4,0,0,6
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,4,0,0,5
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,0,0,0,1
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,14,95,28,0,137
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,1,0,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,4,1,0,7
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,3,10,1,0,14
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,2,2,0,5
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,1,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,0,0,4
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,1,0,0,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,1,0,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,3,0,0,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,10,1,0,13
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,0,1,1,0,3
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,0,0,0,2
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,1,0,0,0,2
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,7,3,0,11
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,1,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,0,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,10,46,3,0,59
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,20,121,17,1,159
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,3,0,0,4
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,2,0,5
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,19,100,8,0,128
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,3,0,0,4
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,3,1,0,6
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,2,0,3
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,0,0,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,4,0,0,4
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,1,0,0,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,9,0,0,10
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,7,4,0,12
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,14,25,7,0,0,46
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,2,16,26,1,0,45
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,2,0,0,3
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,0,0,4
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,22,21,0,43
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,10,51,5,0,66
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,3,6,0,0,10
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,0,0,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,4,4,0,0,8
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,7,0,0,8
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,12,2,0,16
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,12,0,0,12
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,5,1,0,6
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,8,0,0,10
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,4,1,0,6
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,4,1,0,6
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,3,1,1,0,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,6,66,13,0,85
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,0,0,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,1,0,4
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,0,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,4,16,1,0,21
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,5,1,0,6
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,4,30,5,1,40
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,1,0,2
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,0,0,0,1
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,0,0,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,4,1,0,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,13,61,73,4,1,152
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,0,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,12,63,12,0,87
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,3,1,3,0,7
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,1,0,1
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,2,0,0,3
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,11,0,0,11
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,1,0,4
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,2,0,4
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,5,12,1,0,19
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,8,6,0,15
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,0,5,0,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,8,2,0,10
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,4,9,10,0,0,23
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,3,20,1,0,24
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,2,4,1,0,0,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,7,0,0,8
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,2,22,28,3,0,55
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,3,3,6,0,12
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,0,0,3
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,14,52,5,0,72
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,0,1,0,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,3,3,0,6
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,1,5,15,2,0,23
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,6,1,0,8
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,7,0,0,8
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,5,21,2,0,28
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,7,6,8,0,21
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,2,2,1,0,5
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,1,5,2,0,8
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,21,98,8,0,127
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,2,0,0,2
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,1,0,2
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2019-08-01,0,0,1,0,0,1
