,group,variable,month,NÚMERO DE MUJERES CON IVAA < 15,NÚMERO DE MUJERES CON IVAA 15 - 19,NÚMERO DE MUJERES CON IVAA 20 - 34,NÚMERO DE MUJERES CON IVAA 35 - 49,NÚMERO DE MUJERES CON IVAA 50 Y +,TOTALES
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,6,31,7,6,50
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,19,12,14,47
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,45,40,4,91
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,2,4,2,8
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,27,51,29,109
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,63,31,14,110
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,8,70,40,10,128
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,1,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,53,26,9,90
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,33,22,7,64
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,0,1,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,1,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,2,12,231,192,53,490
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,9,73,56,15,153
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,18,15,5,41
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,5,2,1,8
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,1,0,2
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,4,0,0,4
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,12,80,37,13,142
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,14,26,61,0,101
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,5,1,1,7
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,2,0,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,2,1,4
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,20,40,41,0,101
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,65,38,6,111
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,3,1,0,4
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,4,0,0,4
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,8,64,45,12,129
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,0,0,1
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,14,8,1,26
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,4,31,28,4,67
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,2,6,38,30,8,84
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,2,2,1,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,33,257,164,68,522
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,2,0,3
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,1,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,1,1,2,1,0,5
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,1,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,48,30,15,94
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,5,2,1,8
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,1,3,0,4
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,4,3,0,7
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,13,6,2,24
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,3,0,0,4
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,70,1155,814,106,2145
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,22,29,7,61
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,0,0,1,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,12,13,1,27
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,7,6,1,14
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,0,1,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,9,10,1,22
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,7,21,9,3,40
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,5,4,0,9
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,75,42,18,138
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,4,68,28,7,107
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,3,1,0,4
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,3,1,0,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,13,117,67,19,216
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,1,2,1,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,3,17,11,0,31
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,4,42,0,0,46
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,2,33,23,8,66
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,0,5,2,0,7
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,7,32,15,7,61
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-05-01,0,1,10,10,0,21
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,7,7,1,16
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,7,5,0,12
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,0,0,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,2,1,4
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,6,4,3,14
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,7,11,6,0,24
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,5,25,7,4,41
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,10,7,2,19
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,0,0,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,13,24,22,9,68
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,11,5,1,18
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,7,67,51,19,144
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,1,0,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,8,18,3,1,30
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,7,5,1,13
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,10,7,1,20
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,10,10,4,25
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,19,5,3,27
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,6,7,2,15
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,3,0,0,3
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,0,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,2,1,3
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,5,1,0,6
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,13,6,1,22
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,2,39,264,138,35,478
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,11,7,1,22
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,6,120,125,32,283
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,4,14,6,3,27
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,6,1,1,8
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,7,167,230,66,470
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,49,50,13,114
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,4,26,9,0,40
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,4,0,0,5
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,26,16,4,48
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,22,43,24,92
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,0,0,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,6,48,57,18,129
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,17,15,9,42
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,4,0,0,4
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,14,8,3,28
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,5,1,1,7
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,0,2,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,8,23,15,4,51
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,37,25,10,74
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,12,184,130,41,367
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,6,54,31,8,100
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,10,12,5,30
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,17,11,3,34
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,9,7,0,18
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,9,23,16,6,55
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,10,22,50,0,82
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,19,6,2,29
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,57,30,5,92
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,5,1,1,8
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,5,1,8
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,2,7,244,188,37,478
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,1,0,3
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,2,2,0,4
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,20,15,5,43
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,0,0,1
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,5,16,5,1,27
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,11,57,53,19,141
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,10,26,20,3,59
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,0,1,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,3,3,1,9
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,17,176,113,58,364
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,12,74,51,22,159
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,2,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,1,1,0,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,4,0,1,5
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,70,65,23,160
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,3,2,6
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,3,1,2,7
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,0,1,3,0,5
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,4,0,0,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,17,560,287,90,954
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,1,0,6,7,7,21
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,0,0,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,17,7,4,31
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,1,3,0,5
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,11,2,1,16
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,6,37,8,5,56
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,16,4,0,21
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,29,12,4,46
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,8,19,14,42
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,10,5,2,18
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,0,1,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,14,139,71,34,258
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,1,3,1,0,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,3,14,5,2,24
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,0,3,0,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,0,24,22,7,53
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,5,8,0,15
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,22,150,47,8,227
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-06-01,0,2,10,4,2,18
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,8,5,2,15
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,2,5,3,1,11
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,0,3,1,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,4,11,4,1,20
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,8,22,11,1,42
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,1,1,0,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,5,21,10,6,42
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,5,2,0,7
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,30,23,7,61
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,1,0,0,1
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,16,10,0,26
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,7,36,28,9,80
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,14,9,4,28
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,2,15,8,2,27
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,1,0,17,13,7,38
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,2,3,5,2,12
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,4,25,33,0,62
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,0,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,2,9,2,0,13
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,8,36,125,74,18,261
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,3,19,9,2,33
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,24,506,423,186,1139
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,7,3,0,11
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,2,11,5,1,19
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,4,4,1,10
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,9,230,260,64,563
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,8,6,3,18
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,3,33,48,10,94
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,1,0,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,4,6,5,1,16
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,18,4,1,23
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,32,31,11,75
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,0,5,9,3,17
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,3,9,15,4,31
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2019-07-01,0,1,15,19,4,39
