,group,variable,month,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) < 15,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 15 - 19,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 20 - 34,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 35 - 49,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 50 Y +,TOTALES
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,10,40,10,4,64
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,3,0,0,0,3
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,0,2,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,2,0,0,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,3,0,1,0,4
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,0,1,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,4,3,0,0,7
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,2,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,2,5,1,0,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,2,1,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,10,14,5,0,29
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,0,1,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,4,26,58,61,149
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,1,0,0,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,1,1,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,3,0,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,1,0,29,6,36
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,3,3,2,2,10
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,2,5,4,11
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,2,1,0,3
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,0,0,1,0,1
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-07-01,0,1,0,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,2,0,3
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,2,0,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,3,29,89,49,64,234
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,3,3,1,8
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,2,22,6,0,30
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,2,11,6,0,19
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,2,1,0,4
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,7,26,3,0,36
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,7,16,2,0,25
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,1,0,0,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,4,7,4,1,16
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,4,0,0,0,4
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,6,1,0,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,2,1,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,5,12,1,0,18
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,8,30,45,83
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,4,1,0,5
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,0,1,17,18
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,0,0,0,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,1,2,1,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-08-01,0,2,9,0,0,11
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,2,5,0,8
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,2,0,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,30,123,84,81,318
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,2,0,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,21,2,0,24
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,2,12,8,0,22
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,7,19,3,0,29
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,3,10,1,0,14
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,5,25,4,1,35
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,2,2,2,1,0,7
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,1,0,0,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,1,0,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,0,1,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,3,0,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,3,4,0,8
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,4,4,20,28
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,3,3,0,0,6
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,0,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,6,31,38
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,0,1,0,1
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,0,0,0,1
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,0,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,0,0,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,0,0,0,1
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,1,1,1,0,3
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,1,0,2
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-09-01,0,4,5,2,0,11
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,2,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,3,1,2,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,33,152,50,79,314
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,4,1,1,7
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,4,11,4,0,19
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,1,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,3,10,4,1,18
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,2,3,0,0,5
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,8,22,1,0,31
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,0,1,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,3,18,0,0,21
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,9,23,3,5,40
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,2,0,0,2
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,2,2,0,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,6,10,3,0,19
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,1,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,2,1,0,3
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,6,8,4,0,18
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,1,1,1,2,0,5
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,2,11,12,26
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,1,6,26,34
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,0,1,1,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,2,11,10,12,35
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,1,0,0,1
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,0,0,1,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2019-10-01,0,1,0,0,0,1
