,group,variable,month,AQV FEMENINO < 15,AQV FEMENINO 15 - 19,AQV FEMENINO 20 - 34,AQV FEMENINO 35 - 49,AQV FEMENINO 50 Y +,TOTALES
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,2,1,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,1,6,0,0,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,13,1,0,14
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,1,13,12,0,26
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,4,0,7
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,27,14,1,42
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,5,2,0,7
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,1,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,8,3,0,11
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,2,3,0,5
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,6,2,0,8
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,3,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,9,1,0,10
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,2,2,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,1,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,1,14,4,0,19
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,44,32,0,76
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,1,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,14,8,0,22
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,2,0,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,10,5,0,15
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,22,15,1,38
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,0,0,1
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,1,1,1,0,3
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,3,0,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,1,3,1,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,2,6,0,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,4,0,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,8,2,0,10
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,3,6,0,9
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,23,5,0,28
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,4,0,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,6,6,0,12
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,9,2,0,11
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,2,0,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,2,1,0,3
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,1,2,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,8,3,0,11
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,19,12,1,32
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,5,1,0,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,17,19,1,37
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,4,2,0,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,10,3,0,13
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,1,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-11-01,0,0,0,3,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,0,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,1,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,7,2,0,9
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,1,0,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,2,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,1,8,3,0,12
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,59,31,0,90
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,15,12,0,27
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,4,0,4
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,3,1,8
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,1,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,11,13,0,24
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,1,3,1,0,5
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,0,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,1,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,5,1,0,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,0,0,4
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,1,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,3,2,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,7,0,9
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,1,26,16,0,43
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,1,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,3,0,7
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,1,0,5
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,2,0,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,3,0,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,1,16,13,0,30
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,12,4,0,16
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,1,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,3,5,0,8
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,0,1,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,2,23,14,0,39
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,4,1,0,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,10,4,0,14
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,1,2,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,3,0,5
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-12-01,0,0,2,1,0,3
