,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,12,0,24,48
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,36,12,0,72
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,60,372,156,12,600
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,48,216,60,0,324
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,192,0,0,192
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,60,36,0,96
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,80,206,110,10,406
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,0,12,60
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,20,36,39,0,95
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,12,0,48,0,72
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,48,0,84
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,48,0,0,60
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,85,1841,2870,552,48,5396
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,60,0,0,60
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,109,24,0,145
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,12,0,0,36
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,84,712,168,0,964
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,48,48,0,108
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,0,0,36
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,96,12,0,120
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,60,0,0,60
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,0,0,24
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,12,0,0,0,24
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,0,0,36
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,12,0,24
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,12,0,24
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,96,60,0,192
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,48,204,36,0,288
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,24,36,0,84
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,204,60,0,300
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,48,48,48,0,144
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,20,0,68
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,108,240,24,0,372
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,36,12,0,60
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,96,208,42,0,346
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,70,48,12,154
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,60,204,60,0,324
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,12,0,36
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,108,36,24,204
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,84,24,0,108
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,24,0,72
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,0,0,48
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,0,0,24
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,312,108,36,12,480
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,48,12,0,72
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,1575,3189,693,20,5489
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,12,0,24
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,132,60,0,228
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,24,0,0,36
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,36,0,0,48
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,49,25,0,110
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,25,0,0,25
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,72,0,0,0,72
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,36,0,0,60
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,84,24,24,144
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,0,0,36
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,60,60,0,144
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,78,0,0,78
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,36,0,60
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,144,24,0,180
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,3693,12433,5892,0,22018
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,24,12,0,60
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,60,0,96
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,0,12,12,24
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,12,0,24
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,36,60,0,132
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,12,0,24
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,60,0,0,60
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,353,858,514,125,1850
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,60,84,12,0,156
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,0,12,12,0,36
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,72,0,0,84
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,0,12,0,12
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,96,372,121,0,589
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,72,84,12,0,168
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,36,36,0,72
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,12,0,36
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,84,13,0,109
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,24,0,48
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,132,36,0,168
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,36,48,24,0,108
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,180,36,0,228
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,120,12,0,132
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,60,48,0,120
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,0,0,0,12
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,1656,781,703,45,3185
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,60,336,71,0,467
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,0,0,24
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,24,0,0,36
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,108,72,12,216
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,12,0,0,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,180,36,0,228
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,12,0,60
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,84,84,0,168
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,171,120,12,327
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,0,12,0,12
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,36,12,0,60
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,92,12,0,104
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,24,24,0,60
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,72,0,0,72
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,0,12,0,24
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,84,804,204,0,1092
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,48,0,0,48
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,12,108,216,84,0,420
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,168,36,0,228
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,48,12,24,0,84
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,0,0,0,12
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,100,84,0,196
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,48,361,156,0,565
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,0,12,0,36
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,24,12,0,36
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,24,204,12,0,240
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,48,12,0,72
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,0,49,12,0,61
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,12,80,48,0,140
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-06-01,0,84,84,36,0,204
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,12,12,0,36
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,96,24,0,120
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,144,24,0,180
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,108,0,0,132
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,0,12,0,12
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,12,24,0,48
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,84,36,0,120
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,12,0,48
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,60,24,0,84
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,12,0,24
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,0,36
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,36,60,0,108
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,24,12,0,48
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,48,0,84
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,36,12,0,60
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,72,96,60,0,228
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,117,36,0,165
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,0,36
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,36,0,72
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,24,0,60
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,144,108,24,300
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,0,0,0,12
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,0,0,24
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,48,0,0,72
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,0,36
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,0,0,0,24
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,286,120,36,454
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,48,138,60,0,246
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,24,0,36
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,36,36,0,96
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,12,48,240,60,24,384
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,60,24,0,96
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,66,12,0,78
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,132,24,0,180
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,72,12,0,96
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,132,36,0,168
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,48,23,0,71
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,36,0,48
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,0,0,0,12
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,132,12,0,144
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,36,0,48
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,36,24,0,72
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,48,324,72,0,444
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,96,36,0,132
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,24,12,60
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,0,36
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,24,24,0,60
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,0,0,12
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,120,48,0,192
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,0,0,36
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,0,12,0,24
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,60,180,24,0,264
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,336,156,0,504
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,60,12,0,72
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,72,24,0,108
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,36,12,0,60
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,60,36,12,108
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,48,108,48,0,204
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,36,144,12,0,192
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,48,96,108,0,0,252
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,25,0,12,49
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,332,1448,660,12,2452
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,72,1,0,85
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,12,0,60,96,0,168
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,36,0,0,36
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,60,24,0,108
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,0,36,0,48
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,36,276,84,0,396
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,12,48
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,0,12,24
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,60,156,48,0,264
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,12,24,24,0,0,60
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,0,0,12
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,48,36,0,84
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,48,24,0,72
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,0,0,12
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,48,60,0,132
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,84,324,84,0,492
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,96,12,0,108
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,13,12,0,25
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,24,132,48,12,216
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,24,12,0,36
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,12,0,0,12
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,0,0,12,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,310,9061,5802,900,16073
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,12,0,12,0,0,24
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2019-07-01,0,12,96,12,0,120
