,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,147,0,70,0,217,217
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,106,0,220,0,326,326
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,24,0,24,24
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,113,0,115,115
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,30,0,30,30
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,5,0,47,0,52,52
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,7,0,8,8
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,9,0,7,0,16,16
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,26,0,66,0,92,92
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,33,0,17,0,50,50
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,9,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,20,0,20,20
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,20,0,20,20
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,141,0,141,141
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,520,0,3921,0,4441,4441
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,12,0,12,12
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,63,0,89,0,152,152
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,3,0,3,3
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,39,0,39,39
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,79,0,79,79
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,11,0,11,11
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,30,0,30,30
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,233,0,235,235
SICAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,3,0,3,3
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,407,0,407,407
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,23,0,23,23
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,3,0,57,0,60,60
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,21,0,384,0,405,405
TACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,6,0,6,6
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,11,0,31,0,42,42
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,47,0,48,48
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,42,0,44,44
TAHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,10,0,11,11
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,9,0,126,0,135,135
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,10,0,30,0,40,40
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,20,0,20,20
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,74,0,76,76
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,189,0,661,0,850,850
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,17,0,89,0,106,106
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,9,0,1,0,10,10
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,39,0,40,40
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,68,0,70,70
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,45,0,45,45
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,232,0,233,233
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,174,0,175,175
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,10,0,10,10
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,6,0,6,6
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,8,0,8,8
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,10,0,12,12
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,68,0,68,68
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,4,0,0,0,4,4
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,7,0,89,0,96,96
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,81,0,81,81
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,3,0,4,4
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,7,0,6,0,13,13
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,341,0,271,0,612,612
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,17,0,105,0,122,122
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,5,0,4,0,9,9
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,3,0,3,3
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,111,0,111,111
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,8,0,97,0,105,105
URUBICHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,3,0,70,0,73,73
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,3,0,113,0,116,116
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,67,0,67,67
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,61,0,16,0,77,77
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,187,0,187,187
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,44,0,46,46
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,17,0,17,17
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,80,0,254,0,334,334
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,10,0,11,0,21,21
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,56,0,56,56
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,6,0,6,6
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,19,0,456,0,475,475
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,17,0,19,19
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,2,0,199,0,201,201
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,43,0,430,0,473,473
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,7,0,31,0,38,38
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,86,0,420,0,506,506
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,50,0,289,0,339,339
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,10,0,39,0,49,49
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,0,0,8,0,8,8
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,13,0,255,0,268,268
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,5,0,14,0,19,19
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,3,0,17,0,20,20
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,1,0,5,0,6,6
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-03-01,0,4,0,5,0,9,9
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,36,0,36,36
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,104,0,104,104
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,101,0,101,101
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,73,0,73,73
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,17,0,17,17
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,31,0,31,31
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,5,0,5,5
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,7,0,61,0,68,68
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,16,0,134,0,150,150
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,25,0,25,25
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,21,0,21,21
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,19,0,19,19
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,63,0,64,64
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,16,0,16,16
BELEN DE ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,1,0,5,5
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,16,0,17,17
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,10,0,56,0,66,66
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,5,0,3,0,8,8
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,22,0,27,0,49,49
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,3,0,7,7
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,4,0,4,4
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,19,0,19,19
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,14,0,302,0,316,316
CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,27,0,86,0,113,113
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,8,0,8,8
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,5,0,5,5
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,8,0,8,8
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,22,0,22,22
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,6,0,7,7
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
CHUA COCANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,9,0,9,9
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,53,0,53,53
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,23,0,3,0,26,26
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,51,0,52,52
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,5,0,12,0,17,17
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,8,0,1035,0,1043,1043
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,6,0,54,0,60,60
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,9,0,10,10
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,33,0,37,37
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,33,0,33,33
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
COMBAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,9,0,9,9
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,13,0,51,0,64,64
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,15,0,15,15
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,23,0,23,23
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,33,0,33,33
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,2,0,3,3
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,7,0,8,8
CURAHUARA DE CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,34,0,38,38
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,766,0,933,0,1699,1699
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,6,0,35,0,41,41
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,9,0,20,0,29,29
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,29,0,29,29
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,33,0,33,33
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,14,0,14,14
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,56,0,59,59
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,12,0,12,12
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,39,0,41,41
HUARACAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,24,0,0,0,24,24
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,17,0,17,17
HUATAJATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,6,0,6,6
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,14,0,14,14
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,11,0,0,0,11,11
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,36,0,38,38
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,52,0,55,55
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,65,0,65,65
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,521,0,484,0,1005,1005
LA RIVERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,4,0,4,4
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,9,0,13,0,22,22
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,5,0,5,5
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,4,0,4,4
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,6,0,31,0,37,37
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,5,0,0,0,5,5
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,74,0,75,75
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,29,0,29,29
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,100,0,100,100
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,29,0,30,30
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,42,0,42,42
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,18,0,18,18
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,149,0,150,150
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,21,0,21,21
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,8,0,8,8
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,1,0,2,2
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,9,0,120,0,129,129
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,1,0,2,2
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,86,0,89,89
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,51,0,51,51
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,215,0,216,216
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,7,0,8,8
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,12,0,12,12
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,8,0,11,11
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,5,0,39,0,44,44
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,8,0,8,8
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,4,0,4,4
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,44,0,187,0,231,231
PUCARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
