,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,1,0,5,5
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,10,0,2,0,12,12
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,5,0,23,0,28,28
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,2252,0,53,0,2305,2305
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,17,0,0,0,17,17
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,8,0,3,0,11,11
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,2,0,1,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,7,0,0,0,7,7
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,1,0,2,2
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,1,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,10,0,1,0,11,11
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,6,0,9,0,15,15
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,68,0,7,0,75,75
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,17,0,0,0,17,17
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,70,0,18,0,88,88
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,7,0,2,0,9,9
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,5,0,2,0,7,7
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,23,0,10,0,33,33
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,633,0,220,0,853,853
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,11,0,11,0,22,22
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,9,0,6,0,15,15
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,4,0,8,8
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,40,0,16,0,56,56
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,20,0,8,0,28,28
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,8,0,1,0,9,9
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,9,0,2,0,11,11
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,335,0,74,0,409,409
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,10,0,4,0,14,14
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,35,0,4,0,39,39
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,15,0,1,0,16,16
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,12,0,7,0,19,19
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,24,0,4,0,28,28
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,57,0,31,0,88,88
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,26,0,10,0,36,36
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,2,0,2,0,4,4
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,0,0,2,0,2,2
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,12,0,2,0,14,14
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,3,0,4,4
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,5,0,7,0,12,12
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,35,0,6,0,41,41
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,3,0,2,0,5,5
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,228,0,8,0,236,236
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,45,0,12,0,57,57
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,1,0,2,2
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,3,0,7,7
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,23,0,1,0,24,24
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,13,0,2,0,15,15
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,3,0,0,0,3,3
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,30,0,5,0,35,35
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,11,0,9,0,20,20
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,10,0,2,0,12,12
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,61,0,82,0,143,143
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,7,0,4,0,11,11
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,11,0,1,0,12,12
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,61,0,3,0,64,64
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,3,0,4,0,7,7
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,2,0,3,0,5,5
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,1,0,5,5
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,196,0,74,0,270,270
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,2,0,0,0,2,2
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,57,0,4,0,61,61
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,102,0,22,0,124,124
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,144,0,8,0,152,152
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,10,0,2,0,12,12
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,131,0,12,0,143,143
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,5,0,4,0,9,9
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,54,0,26,0,80,80
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,1,0,5,5
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,4,0,2,0,6,6
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,1,0,3,0,4,4
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-06-01,0,3,0,2,0,5,5
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,1,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,25,0,6,0,31,31
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,20,0,0,0,20,20
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,20,0,4,0,24,24
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,0,0,8,8
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,9,0,0,0,9,9
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,5,0,5,5
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,13,0,3,0,16,16
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,12,0,2,0,14,14
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,71,0,0,0,71,71
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,3,0,4,4
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,9,0,0,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,19,0,27,27
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,1,0,2,2
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,15,0,1,0,16,16
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,0,0,6,6
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,58,0,4,0,62,62
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,21,0,6,0,27,27
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,17,0,4,0,21,21
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,0,0,5,5
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,2,0,2,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,7,0,1,0,8,8
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,4,0,8,8
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,15,0,0,0,15,15
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,21,0,8,0,29,29
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,4,0,4,4
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,21,0,4,0,25,25
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,11,0,11,11
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,56,0,0,0,56,56
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,0,0,6,6
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,1,0,2,2
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,30,0,19,0,49,49
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,14,0,13,0,27,27
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,9,0,0,0,9,9
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,36,0,14,0,50,50
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,19,0,2,0,21,21
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,3,0,8,8
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,4,0,6,6
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,11,0,0,0,11,11
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,74,0,0,0,74,74
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,15,0,13,0,28,28
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,607,0,168,0,775,775
COIPASA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,21,0,35,0,56,56
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,24,0,1,0,25,25
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,37,0,4,0,41,41
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,12,0,9,0,21,21
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,16,0,0,0,16,16
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,19,0,17,0,36,36
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,18,0,6,0,24,24
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,23,0,3,0,26,26
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,6,0,9,9
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,16,0,19,19
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,13,0,2,0,15,15
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,116,0,41,0,157,157
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,2,0,7,7
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,1,0,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,7,0,17,17
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1353,0,937,0,2290,2290
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,0,0,8,8
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,0,0,6,6
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,48,0,0,0,48,48
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,7,0,17,17
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,120,0,36,0,156,156
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,0,0,5,5
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,20,0,7,0,27,27
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,2,0,10,10
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,17,0,2,0,19,19
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,0,0,8,8
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,19,0,1,0,20,20
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,11,0,0,0,11,11
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,78,0,6,0,84,84
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,7,0,7,7
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,7,0,0,0,7,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,22,0,5,0,27,27
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,9,0,0,0,9,9
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,0,0,4,4
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,0,0,5,5
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,3,0,8,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,0,0,6,6
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,1,0,9,9
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,7,0,3,0,10,10
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,118,0,36,0,154,154
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,107,0,9,0,116,116
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,685,0,84,0,769,769
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,5,0,11,11
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,17,0,4,0,21,21
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,2,0,2,2
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,37,0,10,0,47,47
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,1,0,2,2
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,13,0,0,0,13,13
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,0,0,10,10
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,9,0,1,0,10,10
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,2,0,10,10
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,21,0,1,0,22,22
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,15,0,7,0,22,22
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,4,0,2,0,6,6
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,141,0,8,0,149,149
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,7,0,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,2,0,2,2
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,25,0,2,0,27,27
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,569,0,136,0,705,705
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,1,0,3,3
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,2,0,2,2
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,47,0,6,0,53,53
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,3,0,11,11
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,9,0,15,15
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,32,0,0,0,32,32
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,11,0,2,0,13,13
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,9,0,19,19
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,17,0,10,0,27,27
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,0,0,3,3
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,14,0,0,0,14,14
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,17,0,11,0,28,28
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,0,0,6,6
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,8,0,0,0,8,8
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,1,0,11,11
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,257,0,131,0,388,388
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,1,0,2,2
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,16,0,11,0,27,27
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,1,0,1,0,2,2
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,6,0,5,0,11,11
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,5,0,1,0,6,6
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,0,0,3,0,3,3
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,11,0,0,0,11,11
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,10,0,2,0,12,12
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,3,0,6,0,9,9
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,46,0,54,0,100,100
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,7,0,1,0,8,8
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,41,0,28,0,69,69
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-07-01,0,48,0,86,0,134,134
