,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,3,0,1,2,4,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,2,0,0,1,2,3
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,4,9,0,0,4,9,13
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,12,115,1,3,13,118,131
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,2,0,0,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,6,4,0,0,6,4,10
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,7,0,0,0,7,7
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,10,12,1,0,11,12,23
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,5,0,0,3,5,8
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,5,41,0,0,5,41,46
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,3,0,0,2,3,5
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,7,6,0,0,7,6,13
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,3,0,0,3,3,6
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,7,17,0,0,7,17,24
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,3,0,0,0,3,3
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,5,0,0,3,5,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,55,152,72,76,127,228,355
SANTA ROSA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,4,0,0,2,4,6
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,0,0,0,2,0,2
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,4,3,1,0,5,3,8
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,8,14,0,1,8,15,23
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,2,1,0,0,2,1,3
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,17,41,0,0,17,41,58
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TIAHUANACU,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,5,2,0,0,5,2,7
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,2,0,0,3,2,5
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,8,2,0,0,8,2,10
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,11,35,0,0,11,35,46
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,6,10,0,0,6,10,16
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,5,1,2,4,7,11
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,9,13,0,0,9,13,22
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,9,0,0,1,9,10
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,3,3,0,0,3,3,6
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-05-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,0,0,0,2,0,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,3,0,0,2,3,5
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,5,4,0,1,5,5,10
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,6,2,0,0,6,2,8
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,1,0,0,2,1,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,3,0,0,2,3,5
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,0,0,0,3,0,3
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,4,0,0,2,4,6
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,4,2,0,0,4,2,6
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,6,0,0,2,6,8
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,4,0,0,0,4,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,4,17,59,50,63,67,130
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,36,104,13,27,49,131,180
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,4,0,0,2,4,6
ESCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,3,0,0,2,3,5
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,8,2,0,2,8,10
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,30,38,18,22,48,60,108
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,5,0,0,3,5,8
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,3,0,0,0,3,3
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,1,0,0,2,1,3
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,11,0,1,1,12,13
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,11,35,19,29,30,64,94
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,2,0,0,2,2,4
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,0,0,2,0,2,2
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,2,1,1,2,3,5
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,29,100,1,0,30,100,130
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,1,1,1,2
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,4,0,0,1,4,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,0,0,0,2,0,2
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,11,0,0,3,11,14
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,4,0,0,1,4,5
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,0,1,1,1,1,2
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,1,0,0,3,1,4
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,17,42,0,0,17,42,59
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,5,6,0,0,5,6,11
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,2,0,0,3,2,5
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,5,0,1,2,6,8
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,4,12,0,0,4,12,16
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,3,0,0,3,3,6
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,0,0,6,0,6,6
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,47,109,40,170,87,279,366
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,22,42,0,0,22,42,64
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,8,16,1,1,9,17,26
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,3,6,5,8,8,16
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,2,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,14,28,0,0,14,28,42
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,8,5,0,0,8,5,13
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,0,1,0,1,0,1
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,1,4,2,5,7
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,4,0,0,0,4,4
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,3,19,1,0,4,19,23
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,0,6,0,0,0,6,6
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,8,0,0,0,8,8
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,1,0,0,1,1,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,4,0,0,2,4,6
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,7,12,0,0,7,12,19
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,4,0,0,2,4,6
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,6,0,0,2,6,8
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,1,0,1,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,4,2,0,0,4,2,6
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,2,0,3,3
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,5,0,0,2,5,7
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,1,0,2,2
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,7,0,0,1,7,8
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,6,0,0,3,6,9
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,94,63,0,0,94,63,157
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,8,9,0,0,8,9,17
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,3,0,0,3,3,6
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,1,0,0,1,1,2
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,4,1,0,0,4,1,5
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,0,1,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,4,0,0,1,4,5
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,11,41,56,205,67,246,313
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,5,19,0,0,5,19,24
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,0,0,0,2,0,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,3,0,0,2,3,5
GUTIERREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,7,0,2,0,9,9
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,6,2,1,2,7,9
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,180,221,27,105,207,326,533
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,3,0,0,0,3,3
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,5,3,0,0,5,3,8
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,4,42,0,4,4,46,50
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,8,8,0,0,8,8,16
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,21,55,1,21,22,76,98
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,3,0,0,2,3,5
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,3,2,6,4,9,13
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,5,0,0,0,5,5
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,9,24,0,6,9,30,39
