,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,1,1,2,4,6
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,6,0,0,0,6,6
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,3,3,3,3,6
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,1,0,0,2,1,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,1,0,3,3
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,4,5,5,8,13
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,2,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
ICLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,4,5,4,6,10
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,5,0,1,5,6,11
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,15,11,4,14,19,33
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,99,90,74,87,173,177,350
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,64,278,27,61,91,339,430
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,6,1,1,1,7,8
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,4,0,0,0,4,4
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,1,2,6,5,7,12
LURIBAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,2,1,4,2,6,8
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,9,9,6,11,15,26
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,16,14,16,15,31
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,8,12,10,15,18,33
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,53,2,17,4,70,74
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,0,0,4,5,4,9
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,4,7,3,4,7,11,18
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,3,3,3,3,6
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,4,34,2,5,6,39,45
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,0,0,1,3,4
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,8,10,7,12,15,27
PALCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,2,1,2,3
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,3,0,0,0,3,3
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,0,1,1,1,2
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,0,1,0,3,0,3
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,5,7,5,7,12
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,1,0,2,0,2
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,3,1,3,3,6
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,9,19,34,11,43,30,73
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,5,0,0,5,5,10
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,4,3,2,4,6,7,13
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,36,16,21,18,57,75
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,2,1,2,3
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,6,0,14,0,20,20
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,3,11,5,11,8,19
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,5,0,21,0,26,26
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
PUERTO SILES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,24,7,19,12,43,55
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,0,6,1,9,10
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,8,0,9,3,17,20
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,7,24,5,20,12,44,56
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,4,0,0,1,4,5
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,0,1,1,4,5
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
REYES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,5,5,6,5,11
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,13,0,3,0,16,16
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,0,1,1,3,1,4
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,3,1,3,4
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,27,4,14,9,41,50
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,0,1,1,2,3
SAIPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,6,0,2,3,8,11
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,0,0,0,2,0,2
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,1,0,3,3
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,3,1,4,3,7,10
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,11,8,36,24,47,32,79
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,5,4,5,5,10
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,11,78,0,4,11,82,93
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,14,2,14,4,28,32
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,0,27,24,30,24,54
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,13,14,15,15,28,43
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,2,5,3,5,8
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,12,0,0,2,12,14
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,8,0,3,1,11,12
SAN PABLO DE LIPEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
SAN PEDRO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,261,563,503,716,764,1279,2043
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,12,13,12,13,25
SANTIAGO DE CALLAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,3,0,0,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,3,0,0,2,3,5
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,6,5,11,5,17,22
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,10,3,0,5,10,15
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,1,1,1,2,3
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,9,178,197,180,206,386
SOPACHUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,1,1,2,1,3
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,7,0,1,1,8,9
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,30,91,80,96,110,187,297
TACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,1,1,1,2
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,8,1,1,2,9,11
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,6,0,3,1,9,10
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,3,0,0,2,3,5
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,8,12,2,11,10,23,33
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,2,1,12,1,14,15
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,19,0,0,5,19,24
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,4,13,14,16,18,34
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,6,1,1,1,7,8
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,7,2,4,3,11,14
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,1,3,2,4,6
TOLEDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,11,0,0,3,11,14
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,3,2,3,3,6,9
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
TRIGAL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,34,3,5,6,39,45
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,7,2,3,4,10,14
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,5,2,0,2,5,7
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,0,0,4,2,4,6
UYUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,2,4,3,5,8
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,4,2,1,3,5,8
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,8,0,2,0,10,10
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,4,0,1,1,5,6
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,3,0,1,3,4,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,0,5,0,5,5
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,2,1,3,3,5,8
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,16,15,43,18,59,77
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,1,0,0,2,1,3
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,3,11,0,2,3,13,16
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,4,6,2,11,6,17,23
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,5,20,35,38,40,58,98
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,4,1,1,2,5,7
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,2,5,8,6,10,16
YANACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,2,0,0,12,2,12,14
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,14,42,37,56,51,98,149
YOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,1,0,1,0,1
YUNCHARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,0,0,2,5,2,5,7
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,8,8,20,10,28,38
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,5,0,0,0,5,5
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,8,7,6,7,14,21
ALALAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,7,5,7,5,12
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,2,0,0,1,2,3
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,0,16,10,17,10,27
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,1,0,3,3
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,5,8,5,8,13
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,3,1,1,5,4,6,10
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,3,0,1,2,4,6
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,14,6,13,7,27,34
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,6,11,0,3,6,14,20
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,5,9,0,2,5,11,16
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,0,1,0,1,1
AUCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,1,1,1,2,2,4
AYATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,21,19,21,19,40
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,3,11,17,11,20,31
AZURDUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,10,7,10,7,17
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,0,0,2,2
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,2,6,2,6,8
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,7,1,0,2,7,3,10
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,4,1,7,5,11,6,17
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,6,7,6,8,14
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,0,1,0,1,1
CALACOTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,0,0,0,1,0,1
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,3,2,0,4,3,7
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,8,0,0,1,8,9
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,3,3,2,0,5,3,8
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,15,19,104,14,119,33,152
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,6,12,20,13,26,39
CAQUIAVIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,1,1,1,1,2
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,1,7,1,7,8
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,6,2,3,4,9,13
CARAPARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,1,0,0,1,1,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,4,3,4,3,8,11
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,5,8,5,10,15
CHAYANTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,6,5,2,1,8,6,14
CHIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,0,2,0,2,2
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,6,3,0,2,6,5,11
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,3,15,15,17,18,35
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,18,24,12,4,30,28,58
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,44,35,4,7,48,42,90
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,41,119,38,63,79,182,261
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,6,12,12,14,18,32
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,1,0,0,2,1,3
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,11,0,4,1,15,16
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,2,0,4,4
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,4,10,4,12,16
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,1,0,3,3
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,1,4,1,5,6
COROICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,2,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,25,18,0,2,25,20,45
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,26,69,73,83,99,152,251
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,4,5,2,26,6,31,37
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,2,0,0,0,2,2
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,3,1,0,0,3,1,4
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,4,11,2,21,6,32,38
CURVA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,3,0,4,4
DESAGUADERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,44,304,167,273,211,577,788
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,0,2,0,2,2
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,0,0,12,21,12,21,33
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,46,49,39,53,85,102,187
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,4,5,1,3,5,8,13
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-08-01,1,2,0,0,1,2,3
