,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,3,0,0,2,3,5
POSTRER VALLE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,3,6,0,0,3,6,9
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,4,0,0,0,4,4
QUIRUSILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,5,0,0,0,5,5
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,8,8,0,0,8,8,16
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,3,10,4,12,7,19
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,4,0,0,1,4,5
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,3,0,0,0,3,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,13,47,0,0,13,47,60
SANTA ROSA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,7,29,0,3,7,32,39
TAHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,10,0,0,2,10,12
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,3,2,10,11,13,13,26
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,1,0,0,1,1,2
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,3,0,0,1,3,4
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,5,0,0,3,5,8
ALALAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,1,0,0,1,1,2
ARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,1,1,1,2,2,4
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,5,7,0,1,5,8,13
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,4,1,0,2,4,6
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,2,0,0,3,2,5
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,2,0,0,3,2,5
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,8,20,0,0,8,20,28
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,5,0,0,0,5,5
COLLANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,1,1,2,1,3
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,5,4,0,0,5,4,9
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,21,0,4,1,25,26
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,5,0,0,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,3,0,0,2,3,5
EUCALIPTUS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,28,43,0,4,28,47,75
LAJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,1,0,0,3,1,4
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,4,0,1,2,5,7
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,18,23,3,6,21,29,50
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,4,0,0,0,4,4
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
PAZÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,4,0,0,1,4,5
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,8,0,2,2,10,12
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,9,0,0,3,9,12
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,9,12,0,0,9,12,21
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,25,3,1,5,26,31
QUIRUSILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,4,0,0,1,4,5
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,13,21,0,0,13,21,34
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,0,1,0,3,0,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,5,22,0,0,5,22,27
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,7,0,0,1,7,8
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,4,1,0,0,4,1,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,10,63,0,0,10,63,73
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,23,47,3,9,26,56,82
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,0,0,0,2,0,2
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,1,0,0,2,1,3
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,6,3,0,0,6,3,9
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,15,0,0,1,15,16
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,7,0,0,2,7,9
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,4,21,4,21,8,29
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,1,0,0,2,1,3
TURCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,3,0,0,1,3,4
URUBICHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,3,4,0,0,3,4,7
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,5,7,0,0,5,7,12
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,1,0,3,3
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,1,0,2,2
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,6,0,0,2,6,8
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,1,0,0,2,1,3
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,3,0,0,2,3,5
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,1,1,1,2,3
CARIPUYO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,7,0,0,1,7,8
CHIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,3,0,0,0,3,3
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,4,4,20,6,24,30
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,5,12,1,14,6,20
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,8,0,0,3,8,11
COLLANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,3,0,0,2,3,5
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,4,12,36,1,40,13,53
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,3,0,1,0,4,4
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,6,0,0,2,6,8
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,1,0,0,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,5,0,0,0,5,5
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,6,22,1,10,7,32,39
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,6,22,0,0,6,22,28
LLALLAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,1,0,0,2,1,3
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,4,0,1,0,5,5
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,4,0,0,2,4,6
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,10,19,1,0,11,19,30
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
POROMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,0,1,1,1,1,2
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,4,5,0,0,4,5,9
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,3,0,2,1,5,6
PUCARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,7,0,0,1,7,8
QUIRUSILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,3,0,0,2,3,5
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,4,14,0,1,4,15,19
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SAN IGNACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,7,0,0,3,7,10
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,1,0,0,2,1,3
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,11,36,0,0,11,36,47
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,0,0,15,0,15,15
SORACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,7,24,0,0,7,24,31
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,4,0,0,2,4,6
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,2,0,0,3,2,5
TOLATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,3,2,2,5,5,10
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,0,0,1,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,2,0,0,0,2,0,2
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,5,10,0,0,5,10,15
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,2,0,0,3,2,5
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-08-01,3,3,0,0,3,3,6
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,1,2,0,0,1,2,3
ANZALDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,4,4,0,0,4,4,8
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,1,3,0,0,1,3,4
BOYUIBE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,2,8,0,0,2,8,10
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,1,5,0,0,1,5,6
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-09-01,1,1,0,1,1,2,3
