,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,2,0,2,0,2
BELEN DE URMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,0,5,2,8,2,10
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,1,1,1,4,5
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,17,5,0,4,17,9,26
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,2,2,2,4,4,8
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,14,11,14,13,27
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,0,0,0,3,3
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,0,1,2,3
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,1,1,3,4
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,10,8,18,12,28,40
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,20,10,9,3,29,13,42
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,19,14,35,22,54,76
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,10,10,11,14,25
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,26,36,0,4,26,40,66
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,1,0,0,3,1,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,1,1,3,6,4,10
CATACORA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,5,2,5,2,7
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,8,0,8,2,16,18
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,8,1,4,3,12,15
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,0,0,1,2,1,3
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,6,21,43,30,49,51,100
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,0,0,1,3,4
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,6,1,8,5,14,19
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,10,48,5,7,15,55,70
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,8,21,19,24,27,51
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,111,356,119,156,230,512,742
COIPASA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,10,17,41,18,51,35,86
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,7,0,0,5,7,12
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,12,1,8,4,20,24
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,15,4,25,4,40,44
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,4,6,8,6,12,18
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,0,1,2,3
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,5,0,1,0,6,6
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,9,0,3,0,12,12
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,2,5,17,9,19,28
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,1,2,1,3,4
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,4,4,4,6,10
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,13,32,15,19,28,51,79
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,1,7,2,8,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,5,0,1,1,6,7
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,2,0,2,0,2
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,2,4,3,6,9
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,2,0,3,0,3
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,90,607,80,203,170,810,980
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,2,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,4,1,1,3,5,8
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,6,31,0,7,6,38,44
ESCARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,2,0,2,0,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,1,1,2,3
EXALTACION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,4,8,4,11,15
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,11,0,1,1,12,13
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,0,0,1,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,5,5,4,5,9,14
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,15,28,9,33,24,57
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,25,255,23,2,48,257,305
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,0,0,5,8,5,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,6,4,12,5,18,23
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,0,0,1,4,5
ICHOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,5,3,5,3,8
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,2,10,14,13,16,29
INGAVI (HUMAITA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,4,0,0,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,1,1,3,4
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,2,1,2,2,4
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,26,0,4,8,30,38
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,1,2,1,2,3
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,101,479,99,129,200,608,808
LA RIVERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,0,2,0,6,0,6
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,6,2,5,4,11,15
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,7,4,15,6,22,28
LURIBAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,1,3,2,5,7
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,1,1,2,2,4
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,5,0,0,0,5,5
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,11,0,0,1,11,12
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,0,0,1,4,5
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,17,0,3,3,20,23
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,3,2,3,2,5
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,6,2,4,6,10,16
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,7,115,6,17,13,132,145
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,6,8,7,9,16
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,4,0,0,0,4,4
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,10,1,1,4,11,15
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,2,1,3,3,5,8
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,23,173,15,32,38,205,243
PADCAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,5,0,0,1,5,6
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,24,46,39,54,63,117
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,11,28,6,32,17,60,77
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,0,2,1,5,6
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,4,0,1,0,5,5
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,9,16,9,17,26
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,6,7,1,10,7,17
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,0,3,0,6,6
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,19,6,19,7,26
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,3,1,0,5,3,8
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,11,0,0,5,11,16
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,5,2,4,2,9,11
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,17,61,78,42,95,103,198
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,5,3,17,6,22,28
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,1,0,1,1,2
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,1,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,1,0,2,1,3
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,7,140,0,143,7,150
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,3,0,4,4
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,6,1,8,9
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,11,24,12,37,23,61,84
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,8,0,9,0,17,17
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,11,28,1,14,12,42,54
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,30,41,22,62,52,103,155
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,4,0,0,0,4,4
QUIRUSILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,6,0,0,0,6,6
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,1,0,0,4,1,5
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,18,17,19,21,40
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,63,0,4,1,67,68
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,6,12,7,15,13,28
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,1,4,2,8,10
SABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,1,1,1,1,2
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,22,54,50,41,72,95,167
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,3,1,9,3,12,15
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,1,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,4,1,3,2,7,9
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,2,0,2,2
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,4,0,0,3,4,7
SAN ANDRES DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,5,0,0,3,5,8
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,1,6,2,9,11
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,35,7,16,9,51,60
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,6,13,21,28,27,41,68
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,7,7,15,9,22,31
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,11,34,1,6,12,40,52
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,28,15,16,17,44,61
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,9,11,12,18,21,29,50
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,2,0,3,2,5
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,19,22,30,55,49,77,126
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,14,2,8,5,22,27
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,8,0,4,1,12,13
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,13,0,0,8,13,21
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,7,1,3,2,10,12
SAN PABLO DE LIPEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,2,1,3,4,7
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,2,0,0,3,2,5
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,2,1,2,2,4
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,1,2,4,4,5,9
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,2,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,459,1295,1143,1373,1602,2668,4270
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,10,8,9,12,19,31
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,0,0,0,2,0,2
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,0,0,1,3,4
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,12,17,8,20,20,40
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,6,15,2,7,8,22,30
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,0,0,0,3,3
SICAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,23,20,9,22,32,54
SORACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,2,2,3,5,8
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,7,0,6,1,13,14
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,53,122,30,46,83,168,251
TACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,0,1,0,1,1
TACACOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,3,0,0,1,3,4
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,0,0,0,1,0,1
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,2,0,2,0,2
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,6,13,3,3,9,16,25
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,2,4,2,4,6
TARACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,4,2,0,4,4,8
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,31,60,22,36,53,96,149
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,2,0,0,2,2,4
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,8,0,2,0,10,10
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,1,0,1,1,2
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,13,50,50,84,63,134,197
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,6,1,2,3,8,11
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,4,4,2,3,6,7,13
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,4,1,9,4,13,17
TOMAVE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,0,4,2,4,2,6
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,2,0,0,3,2,5
TORO TORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,0,1,0,4,4
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,10,4,3,4,13,17
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,1,1,2,2,4
TRIGAL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,2,1,0,0,2,1,3
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,7,77,10,22,17,99,116
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,26,6,9,11,35,46
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,9,2,10,2,19,21
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,19,18,20,19,39
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,6,0,0,0,6,6
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,1,13,13,13,14,27
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,8,8,2,1,10,9,19
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,26,1,7,2,33,35
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,3,0,2,0,5,5
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,8,0,1,0,9,9
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,9,7,5,8,14,15,29
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,0,2,1,3,1,5,6
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,2,1,3,2,5,7
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,5,6,0,0,5,6,11
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,3,26,27,32,30,58,88
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-07-01,9,28,2,1,11,29,40
