,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,3,0,3,3
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,49,0,0,0,49,49
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,2,0,2,2
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,179,0,179,179
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,8,0,8,8
SAIPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,13,0,45,0,58,58
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,4,0,38,0,42,42
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,28,0,19,0,47,47
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,44,0,44,44
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,34,0,34,34
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,100,0,60,0,160,160
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,19,0,19,19
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,2,0,2,2
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,21,0,21,21
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,7,0,1,0,8,8
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,27,0,51,0,78,78
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,64,0,174,0,238,238
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,22,0,22,22
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,33,0,33,33
SAN PEDRO DE QUEMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,4,0,4,4
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,23,0,23,23
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,12,0,12,12
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,197,0,1661,0,1858,1858
SANTIAGO DE CALLAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,2,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,20,0,20,20
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,10,0,10,10
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,1,0,6,0,7,7
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,15,0,15,15
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,434,0,1367,0,1801,1801
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,39,0,38,0,77,77
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,13,0,89,0,102,102
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,1,0,1,0,2,2
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,2,0,4,0,6,6
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,15,0,15,15
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,58,0,28,0,86,86
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,2,0,14,0,16,16
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,173,0,353,0,526,526
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,1,0,6,0,7,7
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,1,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,19,0,95,0,114,114
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,2,0,16,0,18,18
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,5,0,5,0,10,10
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,15,0,15,15
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,85,0,85,85
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,35,0,35,35
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,7,0,5,0,12,12
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,155,0,155,155
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,1,0,8,0,9,9
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,2,0,2,0,4,4
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,0,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-08-01,0,3,0,46,0,49,49
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,5,0,5,5
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,69,0,69,69
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,82,0,82,82
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,163,0,163,163
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,3,0,5,5
ALCALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,34,0,34,34
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,22,0,22,22
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,20,0,20,20
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,75,0,75,75
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,87,0,87,87
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,9,0,1,0,10,10
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,9,0,9,9
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,3,0,5,5
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,15,0,15,15
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,14,0,15,15
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,67,0,67,67
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,2,0,2,2
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,35,0,0,0,35,35
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,5,0,6,6
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,16,0,17,17
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,89,0,90,90
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,14,0,167,0,181,181
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,38,0,38,38
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,10,0,11,11
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,57,0,63,63
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,59,0,60,60
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,112,0,124,124
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,120,0,120,120
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,13,0,14,14
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,34,0,34,34
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,15,0,16,16
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,5,0,7,7
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,72,0,77,77
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,264,0,264,264
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,2,0,2,2
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,11,0,132,0,143,143
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,4,0,4,4
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,11,0,31,0,42,42
CARMEN RIVERO TORREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,74,0,74,74
CHACARILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,205,0,206,206
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,21,0,21,21
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,14,0,93,0,107,107
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,22,0,24,0,46,46
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,218,0,221,221
CHOQUE COTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,0,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,58,0,58,58
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,2,0,2,2
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,16,0,22,22
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,72,0,72,72
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,186,0,187,187
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,33,0,39,39
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,2368,0,2369,2369
COIPASA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,10,0,10,10
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,170,0,170,170
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,13,0,13,13
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,80,0,80,80
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,42,0,0,0,42,42
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,38,0,38,38
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,107,0,107,107
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,7,0,43,0,50,50
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,97,0,97,97
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,28,0,28,28
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,65,0,65,65
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,15,0,15,15
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,99,0,99,99
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,34,0,39,39
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,34,0,82,0,116,116
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,222,0,222,222
CRUZ DE MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,114,0,117,117
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,6,0,6,6
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,11,0,11,11
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,41,0,42,42
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,23,0,23,23
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,799,0,3813,0,4612,4612
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,11,0,8,0,19,19
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,10,0,10,10
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,18,0,23,23
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,21,0,42,0,63,63
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,30,0,11,0,41,41
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,175,0,247,0,422,422
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,37,0,37,37
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,44,0,44,44
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,22,0,22,22
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,129,0,129,129
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,6,0,6,6
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,0,0,3,3
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,33,0,33,33
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,56,0,57,57
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,16,0,40,0,56,56
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,25,0,0,0,25,25
HUACHACALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,7,0,7,7
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,69,0,69,69
HUARACAJE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,31,0,31,31
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,9,0,9,9
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,13,0,13,13
ICHOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,23,0,23,23
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,14,0,40,0,54,54
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,16,0,28,0,44,44
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,31,0,31,31
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,10,0,10,10
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,27,0,27,27
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,446,0,446,446
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,217,0,2573,0,2790,2790
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,11,0,40,0,51,51
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,25,0,25,25
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,8,0,8,8
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,16,0,16,16
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,95,0,95,95
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,19,0,31,31
MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,42,0,42,42
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,8,0,11,11
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,32,0,77,0,109,109
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,32,0,32,32
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,14,0,14,14
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,224,0,236,236
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,23,0,23,23
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,44,0,44,44
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,46,0,48,48
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,19,0,22,22
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,531,0,533,533
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,20,0,20,20
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,8,0,14,14
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,13,0,13,13
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,18,0,5,0,23,23
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,32,0,32,32
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,19,0,19,19
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,21,0,1158,0,1179,1179
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,76,0,81,81
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,7,0,44,0,51,51
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,10,0,10,10
PAMPA AULLAGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,1,0,3,3
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,67,0,67,67
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,2,0,2,2
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,31,0,31,31
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,16,0,16,16
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,6,0,6,6
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,123,0,124,124
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,41,0,41,41
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,2,0,4,4
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,4,0,4,4
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,14,0,61,0,75,75
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,17,0,18,18
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,185,0,185,185
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,420,0,721,0,1141,1141
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,45,0,45,45
PUCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,2,0,14,14
