,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,0,0,3,0,0,0,0,0,3
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,5,1,5,5,2,0,0,0,18
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,5,0,5,0,2,0,0,0,12
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,1,5,1,6,1,1,1,0,0,16
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,3,0,7,2,13,2,4,2,0,0,33
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,0,4,0,0,0,0,0,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,3,0,52,0,190,0,15,0,0,0,260
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,9,1,73,8,11,3,0,0,105
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,0,1,0,0,0,0,0,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,2,0,2,0,0,0,0,0,4
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,5,0,10,2,9,1,0,0,27
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,3,0,10,0,2,0,0,0,15
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,2,0,5,0,2,0,0,0,10
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,10,0,34,1,7,0,0,0,53
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,4,0,7,0,3,0,0,0,14
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,4,0,13,1,3,0,0,0,21
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,16,0,60,0,13,0,0,0,89
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,0,1,0,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,6,2,8,1,4,3,1,0,26
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,16,0,56,0,7,0,0,0,81
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,0,0,2,0,0,0,0,0,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,7,0,5,0,1,0,0,0,14
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,4,1,1,0,1,1,0,0,8
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,3,0,40,0,106,0,20,0,0,0,169
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,4,0,5,2,1,2,0,0,14
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,10,0,38,0,9,1,0,0,60
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,18,3,54,1,10,0,0,0,88
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,0,7,0,1,0,0,0,9
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,0,1,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,36,4,71,9,14,1,0,0,137
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,1,3,1,0,0,0,0,6
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,42,3,111,4,24,1,0,0,187
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,3,0,4,1,2,0,0,0,10
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,1,1,8,1,1,0,0,0,12
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,1,0,21,5,51,6,7,1,0,0,92
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,0,0,5,0,1,0,0,0,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,6,0,7,0,2,0,0,0,15
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,0,0,2,4,3,1,1,1,0,0,12
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-05-01,2,0,4,0,8,1,1,1,0,0,17
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,4,1,0,0,0,0,5
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,11,0,26,1,7,0,0,0,46
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,14,1,7,0,0,0,0,23
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,13,0,19,1,6,2,0,0,41
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,3,1,0,1,0,0,5
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,1,3,2,3,0,0,0,13
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,4,2,3,2,0,0,12
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,2,1,0,0,0,0,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,3,0,1,0,0,0,6
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,8,1,2,0,0,0,14
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,1,1,1,1,0,0,0,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,2,0,14,0,0,0,0,0,17
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,7,1,10,1,1,0,0,0,20
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,11,0,1,0,0,0,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,0,17,0,8,1,0,0,33
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,13,1,0,1,0,0,15
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,1,0,0,0,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,6,0,0,0,0,0,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,3,0,1,1,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,13,0,27,0,6,0,0,0,46
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,2,1,2,1,0,0,7
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,6,0,9,2,2,0,0,0,19
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,3,0,0,0,0,0,4
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,1,0,0,0,0,2
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,1,1,3,0,0,0,0,5
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,3,0,0,0,0,0,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,19,0,47,0,7,1,0,0,74
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,3,0,5,2,19,1,2,2,0,0,34
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,1,2,1,0,2,0,0,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,2,0,0,0,3,0,0,0,0,0,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,3,1,3,0,0,0,10
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,2,0,4,0,7,0,3,0,0,0,16
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,13,1,21,0,5,0,0,0,41
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,8,1,2,0,0,0,12
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,4,4,0,4,0,0,0,15
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,9,0,10,0,2,0,0,0,21
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,0,5,0,0,0,0,0,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,0,12,4,2,1,0,0,23
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,3,0,0,0,0,0,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,24,1,47,2,5,0,0,0,80
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,0,16,0,6,0,0,0,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,2,0,0,0,3
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,14,1,1,0,0,0,19
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,11,0,45,1,5,0,0,0,62
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,1,14,4,3,0,0,0,26
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,2,5,3,1,0,0,0,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,7,0,0,0,0,0,9
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,0,0,0,0,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,2,29,8,4,0,0,0,45
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,0,7,0,1,1,0,0,13
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,8,0,33,3,4,0,0,0,49
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,1,0,1,0,0,0,0,0,3
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,7,3,1,2,0,0,15
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,10,0,21,0,1,0,0,0,32
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,0,0,0,0,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,0,0,0,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,1,2,13,1,1,0,0,20
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,6,0,21,0,5,0,0,0,32
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,2,2,4,1,1,1,0,0,12
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,6,1,0,0,0,0,7
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,1,6,2,2,0,0,0,13
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,2,0,11,0,16,0,3,0,0,0,32
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,3,0,38,1,126,0,18,1,0,0,187
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,4,0,2,5,0,2,0,0,14
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,16,0,247,0,1201,5,289,1,0,0,1759
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,11,0,93,0,9,0,0,0,113
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,10,0,0,0,0,0,10
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,3,0,1,0,0,0,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,3,0,5,0,16,0,2,0,0,0,26
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,4,0,2,0,0,0,0,0,6
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,3,2,13,4,10,2,0,0,35
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,3,0,7,0,2,0,0,0,13
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,1,10,3,2,2,0,0,21
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,2,0,0,0,0,0,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,10,0,28,2,4,1,0,0,45
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,0,0,0,0,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,2,0,10,0,14,0,3,0,0,0,29
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,10,0,3,0,0,0,18
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,19,0,2,0,0,0,22
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,18,0,1,0,0,0,24
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,1,6,0,2,0,0,0,10
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,5,1,11,1,7,1,0,0,27
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,29,0,73,2,9,1,0,0,115
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,12,0,36,1,1,0,0,0,50
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,0,1,0,2,0,0,0,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,6,0,13,1,0,0,0,0,20
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,3,0,1,0,0,0,4
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,1,2,0,0,0,0,0,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,9,0,0,0,0,0,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,4,1,178,23,1213,131,286,14,1,0,1851
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,1,1,0,0,0,0,0,5
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,4,0,3,0,2,0,0,0,10
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,10,0,2,1,0,0,16
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,3,0,21,1,57,0,6,0,0,0,88
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,1,0,0,0,0,0,0,3
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,2,12,1,18,0,6,1,0,0,40
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,20,0,48,0,9,0,0,0,78
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,3,0,0,0,0,0,5
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,1,0,0,0,0,0,0,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,1,0,2,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,11,1,3,0,0,0,20
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,4,1,0,1,2,0,0,0,9
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,0,15,1,3,0,0,0,26
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,0,5,1,2,0,0,0,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,11,2,3,2,0,0,0,0,18
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,5,1,0,0,0,0,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,38,0,86,0,7,0,0,0,132
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,7,1,6,0,1,0,0,0,16
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,3,11,1,3,0,0,0,25
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,0,1,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,7,0,25,0,5,0,0,0,37
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,9,0,0,0,0,0,10
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,6,0,1,0,0,0,7
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,4,0,0,0,0,0,4
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,0,1,0,2,1,0,0,6
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,1,4,0,1,1,0,0,8
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,1,12,1,1,4,0,0,21
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,1,0,3,0,0,0,0,0,5
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,4,0,2,0,0,0,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,6,0,25,0,4,0,0,0,35
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,1,6,2,2,2,0,0,15
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,2,3,1,3,1,0,0,12
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,21,0,62,2,9,0,0,0,94
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,5,0,40,0,93,0,29,0,0,0,167
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,8,0,157,0,1126,0,269,0,0,0,1560
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,6,0,3,1,0,0,0,0,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,9,0,13,1,2,1,0,0,26
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,2,1,1,0,0,0,5
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,0,0,0,0,0,0,3
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,7,1,47,3,7,0,0,0,65
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,5,0,0,0,0,0,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,1,1,0,1,0,0,0,0,0,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,4,0,0,0,0,0,6
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,3,0,0,0,0,0,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,6,0,2,0,0,0,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,0,6,2,2,0,0,0,17
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,10,0,0,0,0,0,15
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,8,0,22,0,5,0,0,0,35
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,7,0,0,0,0,0,8
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,11,0,29,0,5,0,0,0,45
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,12,0,23,0,6,0,0,0,42
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,1,1,3,1,1,1,0,0,9
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,6,0,0,0,2,0,0,0,9
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,2,0,13,0,27,0,17,1,0,0,60
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,7,1,53,1,150,8,26,1,0,0,247
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,1,1,0,10,2,2,0,0,0,17
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,0,1,0,1,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,0,3,0,0,0,0,0,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,6,5,1,1,0,0,16
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,8,0,0,0,0,0,13
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,3,0,7,0,0,0,0,0,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,5,0,87,9,497,9,118,4,0,0,729
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,7,0,24,0,3,0,0,0,35
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,2,2,4,0,3,0,0,0,11
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,4,0,16,0,44,0,10,0,0,0,74
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,1,4,6,3,0,0,0,0,14
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,1,0,7,0,21,0,3,0,0,0,32
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,0,1,0,0,3
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,5,0,9,0,1,0,0,0,15
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,2,1,0,0,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,9,0,20,1,2,0,0,0,32
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-06-01,0,0,3,0,2,0,0,0,0,0,5
