,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
PUERTO QUIJARRO,consultas prenatales,repetidas,2015-06-01,1,0,31,0,37,0,7,0,0,0,76
PUERTO RICO,consultas prenatales,repetidas,2015-06-01,5,0,16,0,41,0,8,0,0,0,70
PUERTO SILES,consultas prenatales,repetidas,2015-06-01,0,0,1,0,6,0,0,0,0,0,7
PUERTO SUAREZ,consultas prenatales,repetidas,2015-06-01,2,0,26,1,73,0,12,0,0,0,114
PUERTO VILLARROEL,consultas prenatales,repetidas,2015-06-01,9,3,180,0,379,0,58,0,0,0,629
PUNA,consultas prenatales,repetidas,2015-06-01,0,0,23,5,64,14,10,4,0,0,120
PUNATA,consultas prenatales,repetidas,2015-06-01,0,0,49,0,203,4,37,0,0,0,293
QUIABAYA,consultas prenatales,repetidas,2015-06-01,0,0,6,0,19,0,1,0,0,0,26
QUILLACOLLO,consultas prenatales,repetidas,2015-06-01,25,0,114,11,535,23,274,8,3,0,993
QUIME,consultas prenatales,repetidas,2015-06-01,0,0,10,0,44,0,6,0,0,0,60
QUIRUSILLAS,consultas prenatales,repetidas,2015-06-01,0,0,0,0,0,1,0,0,0,0,1
RAVELO,consultas prenatales,repetidas,2015-06-01,2,2,10,4,28,17,10,13,0,0,86
REYES,consultas prenatales,repetidas,2015-06-01,1,0,25,1,59,0,9,0,0,0,95
RIBERALTA,consultas prenatales,repetidas,2015-06-01,47,1,398,8,908,4,93,7,0,0,1466
ROBORE,consultas prenatales,repetidas,2015-06-01,2,0,22,1,91,2,6,0,0,0,124
RURRENABAQUE,consultas prenatales,repetidas,2015-06-01,3,0,45,0,110,0,18,1,0,0,177
SABAYA,consultas prenatales,repetidas,2015-06-01,1,0,4,0,5,1,3,0,0,0,14
SACABA,consultas prenatales,repetidas,2015-06-01,8,0,305,0,752,0,290,0,0,0,1355
SACABAMBA,consultas prenatales,repetidas,2015-06-01,0,0,2,0,5,0,5,0,0,0,12
SACACA,consultas prenatales,repetidas,2015-06-01,1,0,16,3,48,14,24,2,0,0,108
SAIPINA,consultas prenatales,repetidas,2015-06-01,1,0,9,0,22,0,1,0,0,0,33
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2015-06-01,0,0,11,2,22,9,3,1,0,0,48
SAMAIPATA,consultas prenatales,repetidas,2015-06-01,2,0,19,0,28,0,4,0,0,0,53
SAN AGUSTIN,consultas prenatales,repetidas,2015-06-01,0,0,1,0,5,0,1,0,0,0,7
SAN ANDRES,consultas prenatales,repetidas,2015-06-01,2,0,17,0,16,0,8,0,0,0,43
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2015-06-01,0,0,3,2,8,6,5,1,0,0,25
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2015-06-01,1,0,3,1,6,1,1,0,0,0,13
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2015-06-01,0,0,6,4,14,7,0,2,0,0,33
SAN BENITO,consultas prenatales,repetidas,2015-06-01,0,0,17,0,57,0,7,0,0,0,81
SAN BORJA,consultas prenatales,repetidas,2015-06-01,3,0,71,1,137,0,28,1,0,0,241
SAN BUENA VENTURA,consultas prenatales,repetidas,2015-06-01,0,0,16,0,65,2,8,0,0,0,91
SAN CARLOS,consultas prenatales,repetidas,2015-06-01,2,0,46,0,102,0,20,0,0,0,170
SAN IGNACIO,consultas prenatales,repetidas,2015-06-01,6,0,48,1,114,0,15,0,0,0,184
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2015-06-01,7,1,108,7,260,7,29,3,0,0,422
SAN JAVIER(BNI),consultas prenatales,repetidas,2015-06-01,1,0,5,1,5,0,0,0,0,0,12
SAN JAVIER(STC),consultas prenatales,repetidas,2015-06-01,3,0,21,1,24,3,10,0,0,0,62
SAN JOAQUIN,consultas prenatales,repetidas,2015-06-01,3,0,7,0,6,0,3,0,0,0,19
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2015-06-01,0,0,33,0,79,0,1,0,0,0,113
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2015-06-01,2,1,16,1,9,17,2,0,0,0,48
SAN JULIAN,consultas prenatales,repetidas,2015-06-01,2,0,59,3,207,0,29,0,0,0,300
SAN LORENZO(PND),consultas prenatales,repetidas,2015-06-01,2,0,14,0,14,4,6,1,0,0,41
SAN LORENZO(TJA),consultas prenatales,repetidas,2015-06-01,1,0,22,2,75,4,11,0,0,0,115
SAN LUCAS,consultas prenatales,repetidas,2015-06-01,0,0,31,12,98,32,35,21,0,0,229
SAN MATIAS,consultas prenatales,repetidas,2015-06-01,1,0,34,0,67,0,11,0,0,0,113
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2015-06-01,3,0,18,0,46,0,11,0,0,0,78
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2015-06-01,0,0,4,0,6,2,3,0,0,0,15
SAN PEDRO,consultas prenatales,repetidas,2015-06-01,1,0,15,0,70,0,13,1,0,0,100
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2015-06-01,0,0,19,3,57,12,17,6,0,0,114
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2015-06-01,0,0,7,1,15,0,2,0,0,0,25
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2015-06-01,0,0,0,0,3,0,1,0,0,0,4
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2015-06-01,0,0,6,0,13,3,0,0,0,0,22
SAN PEDRO(PND),consultas prenatales,repetidas,2015-06-01,0,0,1,2,4,2,0,0,0,0,9
SAN RAFAEL,consultas prenatales,repetidas,2015-06-01,1,0,15,1,19,1,5,0,0,0,42
SAN RAMON BENI,consultas prenatales,repetidas,2015-06-01,1,0,11,0,33,0,0,0,0,0,45
SAN RAMON SCZ,consultas prenatales,repetidas,2015-06-01,1,1,17,0,44,1,1,0,0,0,65
SANTA ANA,consultas prenatales,repetidas,2015-06-01,3,0,68,1,124,0,11,0,0,0,207
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2015-06-01,223,1,2031,34,6977,38,1265,0,3,0,10572
SANTA ROSA,consultas prenatales,repetidas,2015-06-01,0,0,11,0,21,0,2,0,0,0,34
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2015-06-01,8,0,30,0,65,1,6,0,0,0,110
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2015-06-01,0,0,2,0,0,4,0,1,0,0,7
SANTIAGO DE HUARI,consultas prenatales,repetidas,2015-06-01,1,0,5,1,32,0,4,0,0,0,43
SANTIAGO DE HUATA,consultas prenatales,repetidas,2015-06-01,0,0,3,0,10,2,1,1,0,0,17
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2015-06-01,0,0,0,0,11,0,4,1,0,0,16
SANTIVAÑES,consultas prenatales,repetidas,2015-06-01,1,0,8,0,24,0,5,0,0,0,38
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2015-06-01,0,0,4,1,12,2,1,0,0,0,20
SAPAHAQUI,consultas prenatales,repetidas,2015-06-01,2,0,10,1,19,0,6,0,0,0,38
SENA,consultas prenatales,repetidas,2015-06-01,3,1,22,0,26,1,5,0,0,0,58
SHINAOTA,consultas prenatales,repetidas,2015-06-01,0,0,91,0,184,0,26,1,1,0,303
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2015-06-01,0,0,12,1,63,0,3,0,0,0,79
SICAYA,consultas prenatales,repetidas,2015-06-01,0,0,3,0,10,2,2,0,0,0,17
SIPE SIPE,consultas prenatales,repetidas,2015-06-01,4,0,115,0,275,0,48,0,0,0,442
SOPACHUY,consultas prenatales,repetidas,2015-06-01,0,0,7,17,8,12,6,1,0,0,51
SORACACHI,consultas prenatales,repetidas,2015-06-01,0,0,7,0,15,0,4,2,0,0,28
SORATA,consultas prenatales,repetidas,2015-06-01,0,0,28,1,43,5,7,0,0,0,84
SUCRE,consultas prenatales,repetidas,2015-06-01,12,0,501,3,2171,10,504,2,1,0,3204
TACACOMA,consultas prenatales,repetidas,2015-06-01,0,0,5,0,15,0,2,0,0,0,22
TACOBAMBA,consultas prenatales,repetidas,2015-06-01,0,0,5,2,20,8,8,2,0,0,45
TACOPAYA,consultas prenatales,repetidas,2015-06-01,0,0,7,0,13,2,8,2,0,0,32
TAHUA,consultas prenatales,repetidas,2015-06-01,0,0,1,0,2,1,0,0,0,0,4
TAPACARI,consultas prenatales,repetidas,2015-06-01,0,0,28,1,72,5,27,3,0,0,136
TARABUCO,consultas prenatales,repetidas,2015-06-01,1,0,11,3,47,7,9,2,0,0,80
TARACO,consultas prenatales,repetidas,2015-06-01,2,0,9,0,6,3,1,1,0,0,22
TARATA,consultas prenatales,repetidas,2015-06-01,2,0,21,0,44,2,4,2,0,0,75
TARIJA,consultas prenatales,repetidas,2015-06-01,18,0,263,13,1470,13,251,3,3,0,2034
TARVITA,consultas prenatales,repetidas,2015-06-01,2,1,16,3,27,7,14,6,0,0,76
TEOPONTE,consultas prenatales,repetidas,2015-06-01,0,0,26,1,41,4,10,3,0,0,85
TIAWANACU,consultas prenatales,repetidas,2015-06-01,0,0,13,2,20,6,1,0,0,0,42
TINGUIPAYA,consultas prenatales,repetidas,2015-06-01,0,0,9,2,39,25,13,8,0,0,96
TIPUANI,consultas prenatales,repetidas,2015-06-01,0,0,22,0,28,0,14,0,0,0,64
TIQUIPAYA,consultas prenatales,repetidas,2015-06-01,7,2,98,2,399,13,58,1,1,0,581
TIRAQUE (CBBA),consultas prenatales,repetidas,2015-06-01,3,0,28,1,62,2,17,1,0,0,114
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2015-06-01,0,0,0,0,7,0,0,0,0,0,7
TOCO,consultas prenatales,repetidas,2015-06-01,1,0,14,0,22,0,7,0,0,0,44
TOLATA,consultas prenatales,repetidas,2015-06-01,3,0,12,0,37,0,9,0,0,0,61
TOLEDO,consultas prenatales,repetidas,2015-06-01,0,1,2,3,7,1,2,0,0,0,16
TOMAVE,consultas prenatales,repetidas,2015-06-01,2,1,13,1,26,16,6,6,0,0,71
TOMINA,consultas prenatales,repetidas,2015-06-01,0,0,24,0,33,2,4,0,0,0,63
TORO TORO,consultas prenatales,repetidas,2015-06-01,1,0,9,5,21,14,7,1,0,0,58
TOTORA(CBBA),consultas prenatales,repetidas,2015-06-01,1,0,46,2,67,3,18,0,0,0,137
TOTORA(ORR),consultas prenatales,repetidas,2015-06-01,0,0,4,0,14,2,2,0,0,0,22
TRIGAL,consultas prenatales,repetidas,2015-06-01,0,0,1,0,11,0,0,0,0,0,12
TRINIDAD,consultas prenatales,repetidas,2015-06-01,26,0,276,24,809,4,108,0,0,0,1247
TUPIZA,consultas prenatales,repetidas,2015-06-01,3,0,91,4,178,5,46,1,0,0,328
TURCO,consultas prenatales,repetidas,2015-06-01,0,0,1,0,5,0,2,0,0,0,8
UMALA,consultas prenatales,repetidas,2015-06-01,1,0,6,1,15,3,0,0,0,0,26
UNCIA,consultas prenatales,repetidas,2015-06-01,0,0,28,0,159,9,17,4,0,0,217
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2015-06-01,2,0,18,0,67,3,9,0,0,0,99
URUBICHA,consultas prenatales,repetidas,2015-06-01,1,0,9,0,27,0,6,0,0,0,43
UYUNI,consultas prenatales,repetidas,2015-06-01,1,0,52,2,200,4,27,2,0,0,288
VACAS,consultas prenatales,repetidas,2015-06-01,0,0,10,0,14,0,3,0,0,0,27
VALLEGRANDE,consultas prenatales,repetidas,2015-06-01,0,0,26,0,81,0,11,3,0,0,121
VIACHA,consultas prenatales,repetidas,2015-06-01,0,0,45,8,166,2,11,1,0,0,233
VILA VILA,consultas prenatales,repetidas,2015-06-01,1,0,4,0,6,0,5,0,0,0,16
VILLA CHARCAS,consultas prenatales,repetidas,2015-06-01,1,0,18,5,51,8,12,8,1,0,104
VILLA MONTES,consultas prenatales,repetidas,2015-06-01,3,1,61,2,182,1,30,0,0,0,280
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2015-06-01,2,0,0,0,7,0,1,0,0,0,10
VILLA RIVERO,consultas prenatales,repetidas,2015-06-01,1,0,13,0,33,3,6,0,0,0,56
VILLA SERRANO,consultas prenatales,repetidas,2015-06-01,0,2,10,2,25,8,2,1,0,0,50
VILLA TUNARI,consultas prenatales,repetidas,2015-06-01,11,0,121,3,405,6,75,0,0,0,621
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2015-06-01,1,0,16,0,24,5,7,2,0,1,56
VILLAZON,consultas prenatales,repetidas,2015-06-01,3,0,53,42,165,10,47,1,0,0,321
VINTO,consultas prenatales,repetidas,2015-06-01,6,0,100,4,263,6,33,5,0,0,417
VITICHI,consultas prenatales,repetidas,2015-06-01,0,0,11,0,25,4,4,2,0,0,46
WALDO BALLIVIAN,consultas prenatales,repetidas,2015-06-01,0,0,1,0,3,0,1,0,0,0,5
WARNES,consultas prenatales,repetidas,2015-06-01,13,0,204,12,510,27,66,0,0,0,832
YACO,consultas prenatales,repetidas,2015-06-01,0,0,9,2,12,2,1,0,0,0,26
YACUIBA,consultas prenatales,repetidas,2015-06-01,9,1,113,2,415,9,98,2,0,0,649
YAMPARAEZ,consultas prenatales,repetidas,2015-06-01,1,0,12,0,14,1,3,0,0,0,31
YANACACHI,consultas prenatales,repetidas,2015-06-01,2,0,3,0,21,0,4,0,0,0,30
YAPACANI,consultas prenatales,repetidas,2015-06-01,3,1,126,5,262,12,29,3,0,0,441
YOCALLA,consultas prenatales,repetidas,2015-06-01,1,0,11,0,21,0,5,0,0,0,38
YOTALA,consultas prenatales,repetidas,2015-06-01,0,0,22,1,38,2,8,0,0,0,71
YUNCHARA,consultas prenatales,repetidas,2015-06-01,0,1,6,7,7,13,2,5,0,0,41
ZUDAÑEZ,consultas prenatales,repetidas,2015-06-01,2,0,12,1,20,5,4,1,0,0,45
ACACIO,consultas prenatales,repetidas,2015-07-01,0,0,4,0,3,6,1,3,0,0,17
ACHACACHI,consultas prenatales,repetidas,2015-07-01,2,0,66,0,133,1,21,0,0,0,223
ACHOCALLA,consultas prenatales,repetidas,2015-07-01,0,0,9,13,46,32,4,6,0,0,110
AIQUILE,consultas prenatales,repetidas,2015-07-01,3,0,72,2,80,3,32,3,0,0,195
ALALAY,consultas prenatales,repetidas,2015-07-01,0,0,0,0,4,3,1,4,0,0,12
ALCALA,consultas prenatales,repetidas,2015-07-01,0,0,8,0,15,0,2,0,0,0,25
ALTO BENI,consultas prenatales,repetidas,2015-07-01,2,0,10,1,24,1,3,0,0,0,41
ANCORAIMES,consultas prenatales,repetidas,2015-07-01,0,0,11,0,14,0,4,2,0,0,31
ANDAMARCA,consultas prenatales,repetidas,2015-07-01,0,0,5,1,4,2,2,0,0,0,14
ANTEQUERA,consultas prenatales,repetidas,2015-07-01,0,0,3,0,8,2,0,3,0,0,16
ANZALDO,consultas prenatales,repetidas,2015-07-01,1,0,6,2,13,3,1,1,0,0,27
APOLO,consultas prenatales,repetidas,2015-07-01,1,0,15,1,53,9,18,2,0,0,99
ARAMPAMPA,consultas prenatales,repetidas,2015-07-01,0,0,3,1,6,3,2,1,0,0,16
ARANI,consultas prenatales,repetidas,2015-07-01,0,0,2,0,2,1,1,0,0,0,6
ARBIETO,consultas prenatales,repetidas,2015-07-01,0,0,34,0,75,1,7,0,0,0,117
ARQUE,consultas prenatales,repetidas,2015-07-01,0,0,20,0,32,1,4,0,0,0,57
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2015-07-01,6,0,41,0,104,0,16,0,0,0,167
ATOCHA,consultas prenatales,repetidas,2015-07-01,0,0,7,0,19,2,3,0,0,0,31
AUCAPATA,consultas prenatales,repetidas,2015-07-01,0,0,3,0,5,0,2,0,0,0,10
AYATA,consultas prenatales,repetidas,2015-07-01,2,0,6,0,7,1,6,2,0,0,24
AYO AYO,consultas prenatales,repetidas,2015-07-01,0,0,5,0,19,0,6,0,0,0,30
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2015-07-01,0,0,41,2,71,5,11,1,0,0,131
AZURDUY,consultas prenatales,repetidas,2015-07-01,0,0,10,3,28,8,14,10,0,0,73
BATALLAS,consultas prenatales,repetidas,2015-07-01,0,1,10,0,67,3,16,2,0,0,99
BAURES,consultas prenatales,repetidas,2015-07-01,2,0,7,0,23,0,2,0,0,0,34
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2015-07-01,0,0,0,0,1,0,2,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2015-07-01,0,0,0,0,3,1,0,0,0,0,4
BELLA FLOR,consultas prenatales,repetidas,2015-07-01,1,1,8,5,8,1,0,0,0,0,24
BERMEJO,consultas prenatales,repetidas,2015-07-01,3,0,64,1,234,1,23,0,0,0,326
BETANZOS,consultas prenatales,repetidas,2015-07-01,2,1,36,5,103,12,32,9,0,0,200
BOLIVAR,consultas prenatales,repetidas,2015-07-01,0,0,8,1,11,3,2,2,0,0,27
BOLPEBRA,consultas prenatales,repetidas,2015-07-01,2,0,1,0,2,1,0,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2015-07-01,0,0,11,0,10,1,2,0,0,0,24
BUENA VISTA,consultas prenatales,repetidas,2015-07-01,1,1,12,0,34,0,4,0,1,0,53
CABEZAS,consultas prenatales,repetidas,2015-07-01,2,0,39,3,88,3,11,0,0,0,146
CAIROMA,consultas prenatales,repetidas,2015-07-01,0,0,9,0,31,2,4,0,0,0,46
"CAIZA ""D""",consultas prenatales,repetidas,2015-07-01,0,0,8,0,23,3,6,2,0,0,42
CAJUATA,consultas prenatales,repetidas,2015-07-01,0,0,23,1,35,0,3,0,0,0,62
CALACOTO,consultas prenatales,repetidas,2015-07-01,0,0,1,0,3,0,0,1,0,0,5
CALAMARCA,consultas prenatales,repetidas,2015-07-01,0,0,14,1,41,1,7,0,0,0,64
CAMARGO,consultas prenatales,repetidas,2015-07-01,1,0,14,7,100,4,14,1,0,0,141
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2015-07-01,0,0,6,0,13,6,1,0,0,0,26
CAMIRI,consultas prenatales,repetidas,2015-07-01,1,0,76,10,176,6,38,0,0,0,307
CAPINOTA,consultas prenatales,repetidas,2015-07-01,3,0,42,3,121,0,29,0,0,0,198
CAQUIAVIRI,consultas prenatales,repetidas,2015-07-01,0,0,4,0,19,0,4,0,0,0,27
CARACOLLO,consultas prenatales,repetidas,2015-07-01,2,0,32,0,102,1,17,0,0,0,154
CARANAVI,consultas prenatales,repetidas,2015-07-01,1,0,81,2,215,6,25,1,0,0,331
CARAPARI,consultas prenatales,repetidas,2015-07-01,1,0,26,1,70,3,8,0,0,0,109
CARIPUYO,consultas prenatales,repetidas,2015-07-01,0,0,3,2,16,3,2,2,0,0,28
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2015-07-01,1,0,7,0,16,1,2,0,0,0,27
CATACORA,consultas prenatales,repetidas,2015-07-01,0,0,1,0,0,0,0,0,0,0,1
CHACARILLA,consultas prenatales,repetidas,2015-07-01,0,0,3,0,5,2,1,2,0,0,13
CHALLAPATA,consultas prenatales,repetidas,2015-07-01,3,0,48,1,158,20,34,3,0,0,267
CHAQUI,consultas prenatales,repetidas,2015-07-01,1,0,12,1,20,3,8,2,0,0,47
CHARAGUA,consultas prenatales,repetidas,2015-07-01,1,0,33,2,89,2,20,1,0,0,148
CHARAÑA,consultas prenatales,repetidas,2015-07-01,0,0,0,0,6,1,1,0,0,0,8
CHAYANTA,consultas prenatales,repetidas,2015-07-01,1,0,15,4,35,12,14,2,0,0,83
CHIMORE,consultas prenatales,repetidas,2015-07-01,0,0,34,0,65,3,0,0,0,0,102
CHIPAYA,consultas prenatales,repetidas,2015-07-01,1,0,0,0,1,14,0,0,0,0,16
CHOQUE COTA,consultas prenatales,repetidas,2015-07-01,1,0,4,0,2,0,0,0,0,0,7
CHUA COCANI,consultas prenatales,repetidas,2015-07-01,1,0,3,0,9,0,4,0,0,0,17
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2015-07-01,4,0,38,0,110,0,20,0,0,0,172
CHUMA,consultas prenatales,repetidas,2015-07-01,0,0,7,3,9,4,1,0,0,0,24
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2015-07-01,2,0,13,0,31,5,2,0,0,0,53
CKOCHAS,consultas prenatales,repetidas,2015-07-01,0,0,6,4,14,9,7,5,0,0,45
CLIZA,consultas prenatales,repetidas,2015-07-01,0,1,37,0,109,0,16,0,0,0,163
COBIJA,consultas prenatales,repetidas,2015-07-01,18,1,213,0,655,4,51,1,0,0,943
COCAPATA,consultas prenatales,repetidas,2015-07-01,0,0,10,10,12,17,4,10,0,0,63
COCHABAMBA,consultas prenatales,repetidas,2015-07-01,27,0,807,1,4940,9,1094,0,3,0,6881
COIPASA,consultas prenatales,repetidas,2015-07-01,0,0,0,1,2,0,0,0,0,0,3
COLCAPIRHUA,consultas prenatales,repetidas,2015-07-01,1,0,18,5,400,6,37,0,0,0,467
"COLCHA ""K""",consultas prenatales,repetidas,2015-07-01,0,0,11,0,46,0,4,0,0,0,61
COLLANA,consultas prenatales,repetidas,2015-07-01,0,0,4,0,8,2,0,0,0,0,14
COLOMI,consultas prenatales,repetidas,2015-07-01,2,0,34,0,87,0,17,0,0,0,140
COLPA BELGICA,consultas prenatales,repetidas,2015-07-01,1,0,16,0,22,0,0,0,0,0,39
COLQUECHACA,consultas prenatales,repetidas,2015-07-01,1,0,29,10,66,23,22,7,0,0,158
COLQUENCHA,consultas prenatales,repetidas,2015-07-01,3,0,11,0,43,3,9,0,0,0,69
COLQUIRI,consultas prenatales,repetidas,2015-07-01,0,0,10,6,23,15,3,5,0,0,62
COMANCHE,consultas prenatales,repetidas,2015-07-01,0,0,2,0,2,1,3,0,0,0,8
COMARAPA,consultas prenatales,repetidas,2015-07-01,1,0,50,0,118,0,28,0,0,0,197
COMBAYA,consultas prenatales,repetidas,2015-07-01,0,0,2,2,3,3,0,0,0,0,10
CONCEPCION,consultas prenatales,repetidas,2015-07-01,6,0,36,0,82,0,16,0,0,0,140
COPACABANA,consultas prenatales,repetidas,2015-07-01,0,0,20,0,31,3,15,1,0,0,70
CORIPATA,consultas prenatales,repetidas,2015-07-01,0,0,24,3,67,0,12,0,0,0,106
CORO CORO,consultas prenatales,repetidas,2015-07-01,0,0,5,0,4,2,1,0,0,0,12
COROICO,consultas prenatales,repetidas,2015-07-01,2,0,27,0,72,0,17,1,0,0,119
CORQUE,consultas prenatales,repetidas,2015-07-01,0,0,3,0,12,0,2,0,0,0,17
COTAGAITA,consultas prenatales,repetidas,2015-07-01,3,0,23,2,68,5,28,4,0,0,133
COTOCA,consultas prenatales,repetidas,2015-07-01,6,0,114,0,251,1,32,0,0,0,404
CUATRO CAÑADAS,consultas prenatales,repetidas,2015-07-01,1,0,48,1,128,0,12,0,0,0,190
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2015-07-01,0,0,2,0,2,1,0,0,0,0,5
CUEVO,consultas prenatales,repetidas,2015-07-01,0,1,9,1,11,0,1,0,0,0,23
CULPINA,consultas prenatales,repetidas,2015-07-01,0,0,31,2,69,20,17,5,0,0,144
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2015-07-01,0,0,2,0,13,0,4,2,0,0,21
CURVA,consultas prenatales,repetidas,2015-07-01,0,0,3,0,4,0,1,0,0,0,8
DESAGUADERO,consultas prenatales,repetidas,2015-07-01,0,0,2,0,26,0,2,0,0,0,30
EL ALTO,consultas prenatales,repetidas,2015-07-01,20,2,845,65,4143,470,820,62,0,0,6427
EL CHORO,consultas prenatales,repetidas,2015-07-01,0,0,2,1,8,4,1,0,0,0,16
EL PUENTE(STC),consultas prenatales,repetidas,2015-07-01,4,0,15,0,16,0,9,0,0,0,44
EL PUENTE(TJA),consultas prenatales,repetidas,2015-07-01,1,0,13,1,40,8,5,2,0,0,70
EL TORNO,consultas prenatales,repetidas,2015-07-01,48,0,99,5,288,2,89,0,0,0,531
EL VILLAR,consultas prenatales,repetidas,2015-07-01,0,0,4,2,4,0,2,1,0,0,13
ENTRE RIOS TRJ,consultas prenatales,repetidas,2015-07-01,7,0,28,5,91,7,10,2,0,0,150
ENTRE RIOS CBBA,consultas prenatales,repetidas,2015-07-01,5,0,70,0,179,1,32,0,0,0,287
ESCOMA,consultas prenatales,repetidas,2015-07-01,0,0,5,0,10,0,3,0,0,0,18
EUCALIPTUS,consultas prenatales,repetidas,2015-07-01,0,0,7,0,8,0,1,0,0,0,16
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2015-07-01,1,0,2,0,6,0,0,0,0,0,9
EXALTACION,consultas prenatales,repetidas,2015-07-01,1,0,4,0,4,0,2,0,0,0,11
FERNANDEZ ALONSO,consultas prenatales,repetidas,2015-07-01,0,0,26,0,51,0,5,0,0,0,82
FILADELFIA,consultas prenatales,repetidas,2015-07-01,1,0,5,0,17,1,0,1,0,0,25
GENERAL SAAVEDRA,consultas prenatales,repetidas,2015-07-01,1,0,37,0,61,0,7,0,0,51,157
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2015-07-01,2,0,8,0,12,0,2,0,0,0,24
GUANAY,consultas prenatales,repetidas,2015-07-01,0,0,25,0,60,3,7,2,0,0,97
GUAQUI,consultas prenatales,repetidas,2015-07-01,1,0,15,2,23,2,2,0,0,0,45
GUAYARAMERIN,consultas prenatales,repetidas,2015-07-01,4,0,121,0,296,1,41,0,0,0,463
GUTIERREZ,consultas prenatales,repetidas,2015-07-01,1,0,9,8,27,4,5,1,0,0,55
HUACARETA,consultas prenatales,repetidas,2015-07-01,1,0,15,3,31,7,3,1,1,0,62
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2015-07-01,0,0,3,1,1,4,1,1,0,0,11
HUACHACALLA,consultas prenatales,repetidas,2015-07-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2015-07-01,2,0,38,0,183,0,30,0,0,0,253
HUARACAJE,consultas prenatales,repetidas,2015-07-01,0,0,3,0,16,0,0,0,0,0,19
HUARINA,consultas prenatales,repetidas,2015-07-01,0,0,8,0,14,2,6,2,0,0,32
HUATAJATA,consultas prenatales,repetidas,2015-07-01,0,0,0,0,15,0,1,0,0,0,16
HUAYLLAMARCA,consultas prenatales,repetidas,2015-07-01,1,0,2,0,7,3,1,1,0,0,15
HUMANATA,consultas prenatales,repetidas,2015-07-01,0,0,0,0,4,2,3,1,0,0,10
ICHOCA,consultas prenatales,repetidas,2015-07-01,0,0,5,0,4,2,2,0,0,0,13
ICLA,consultas prenatales,repetidas,2015-07-01,0,0,1,2,27,5,7,3,1,0,46
INCAHUASI,consultas prenatales,repetidas,2015-07-01,0,1,6,9,34,26,11,11,0,0,98
INGAVI (HUMAITA),consultas prenatales,repetidas,2015-07-01,0,0,1,0,4,0,0,0,0,0,5
INQUISIVI,consultas prenatales,repetidas,2015-07-01,0,0,14,3,19,5,8,0,0,0,49
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2015-07-01,1,0,35,2,72,1,13,0,0,0,124
IXIAMAS,consultas prenatales,repetidas,2015-07-01,1,0,16,0,47,2,8,0,0,0,74
JESUS DE MACHACA,consultas prenatales,repetidas,2015-07-01,0,0,9,0,15,0,6,1,0,0,31
LA ASUNTA,consultas prenatales,repetidas,2015-07-01,3,0,75,3,224,6,30,1,0,0,342
