,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,0,0,0,0,1,0,0,0,0,0,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,1,0,0,0,2,0,1,0,0,0,4
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,0,0,4,0,9,3,0,0,0,0,16
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,0,0,1,0,4,0,0,0,0,0,5
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,0,0,0,0,1,0,0,0,0,0,1
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-05-01,0,0,1,0,0,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,0,0,0,0,3
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,6,1,25,1,3,0,0,0,37
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,4,0,6,0,0,0,0,10
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,0,5,1,0,0,0,0,11
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,0,0,2,0,0,0,0,0,3
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,1,3,0,3,0,1,0,0,0,8
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,3,2,0,0,0,0,6
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,1,3,0,2,0,0,1,0,0,7
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,1,0,0,0,4
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,4,0,0,0,0,0,4
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,2,0,8,0,2,0,0,0,13
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,1,0,4,0,3,0,0,0,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,6,0,11,0,0,0,0,0,17
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,4,0,0,0,0,0,4
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,2,0,2,0,0,0,5
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,3,0,0,0,0,6
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,6,0,2,0,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,1,8,0,3,0,0,0,17
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,1,0,1,0,0,0,4
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,8,0,1,0,0,0,12
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,1,0,0,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,10,0,16,0,4,0,0,0,30
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,5,2,13,1,6,1,0,0,29
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,1,1,0,0,0,4
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,1,0,0,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,7,1,2,0,0,0,12
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,4,0,4,1,11,0,1,0,0,0,21
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,4,0,0,0,0,0,4
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,0,0,0,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,4,0,1,0,0,0,6
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,4,0,1,0,0,0,7
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,7,0,1,0,0,0,12
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,14,1,26,2,16,0,0,0,59
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,6,0,0,0,9
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,1,1,0,0,0,5
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,11,0,2,0,0,0,13
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,9,0,19,1,1,0,0,0,31
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,4,0,0,0,0,0,6
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,2,1,0,0,0,4
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,3,0,1,0,0,0,4
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,0,1,0,0,4
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,19,6,3,0,0,0,29
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,1,0,0,0,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,1,6,0,29,1,6,0,0,0,43
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,2,1,2,1,0,0,0,7
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,6,0,11,0,0,0,0,0,17
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,4,1,0,1,0,0,6
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,0,12,0,0,0,0,0,17
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,2,0,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,1,2,0,0,0,6
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,0,0,2,0,2,1,0,0,6
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,7,0,7,0,5,0,0,0,19
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,2,0,5,0,17,0,6,0,0,0,30
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,1,3,0,4,3,1,2,0,0,15
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,11,0,192,2,948,19,223,15,12,0,1422
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,3,1,34,5,8,0,0,0,52
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,5,0,0,0,0,0,5
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,0,0,0,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,0,9,0,4,0,0,0,18
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,1,2,2,7,2,8,2,0,0,24
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,6,0,2,0,0,0,8
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,3,2,0,2,2,0,0,10
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,0,0,0,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,1,1,0,0,0,0,0,6
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,4,0,0,0,0,0,6
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,2,0,0,0,4
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,8,0,0,0,0,0,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,2,2,0,0,0,0,0,5
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,7,1,10,0,0,0,0,0,18
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,4,0,1,0,0,0,7
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,2,0,12,1,27,0,3,0,0,0,45
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,6,0,9,0,2,0,0,0,18
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,1,0,0,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,4,0,0,0,0,0,6
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,1,1,0,0,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,1,0,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,1,0,0,0,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,3,1,119,16,598,55,215,7,0,0,1014
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,5,0,0,0,0,0,6
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,0,0,2,0,0,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,3,1,1,0,0,0,7
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,3,0,11,0,13,0,4,1,0,0,32
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,0,0,1,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,4,0,2,0,0,0,9
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,10,0,18,1,2,0,0,0,31
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,0,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,2,0,1,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,1,1,1,0,0,0,5
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,3,0,4,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,3,0,1,0,0,0,5
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,1,2,0,1,0,0,0,8
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,1,0,0,0,0,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,19,16,45,0,7,0,0,0,88
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,8,1,0,0,0,0,12
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,2,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,1,9,0,1,0,0,0,16
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,0,0,0,0,2
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,2,0,1,1,0,0,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,0,0,0,0,1,0,0,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,0,1,0,0,0,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,0,0,0,0,0,0,2
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,0,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,1,2,0,1,0,0,5
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,1,2,0,0,0,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,5,0,1,0,0,0,10
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,5,3,0,0,0,0,10
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,1,0,0,0,2
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,8,0,15,1,1,1,0,0,26
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,12,0,26,0,4,0,0,0,42
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,103,0,1036,0,119,0,0,0,1259
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,4,0,2,0,0,0,9
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,2,0,6,2,19,3,9,0,0,0,41
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,2,0,0,0,0,0,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,1,0,0,0,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,2,1,0,0,0,0,0,0,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,0,13,0,3,0,0,0,21
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,3,0,5,0,0,0,0,0,9
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,1,0,0,0,0,0,3
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,0,0,0,0,0,0,2
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,10,0,0,0,0,0,12
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,2,0,3,0,7,0,3,1,0,0,16
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,2,1,2,1,0,0,8
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,0,0,1,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,2,0,1,0,0,0,7
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,6,1,22,1,47,4,9,1,0,0,91
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,4,2,3,0,1,1,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,2,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,4,3,2,2,0,0,12
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,1,0,0,0,0,0,4
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,89,5,236,9,44,1,0,0,384
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,1,0,1,0,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,3,0,10,0,30,0,4,0,0,0,47
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,3,7,6,1,0,0,0,18
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,9,0,1,0,0,0,13
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,2,0,1,0,0,0,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,7,0,27,0,5,0,0,0,39
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,1,0,0,0,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,4,0,1,0,0,0,8
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,2,3,2,1,2,0,0,12
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,7,0,2,0,0,0,0,0,9
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,5,0,1,0,0,0,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,1,3,0,0,0,0,0,6
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,3,1,0,0,0,0,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,5,3,1,0,0,0,11
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,0,0,2,0,0,0,0,0,3
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,0,1,0,0,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,38,0,426,8,283,0,0,0,756
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,3,0,9,0,3,1,0,0,16
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,3,1,1,2,0,0,8
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,4,1,1,2,0,0,10
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,1,0,3,0,0,0,0,0,5
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,1,0,1,0,0,0,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,22,0,49,0,8,0,0,0,79
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,3,0,0,0,4
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,13,0,3,0,0,0,20
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,17,0,45,0,7,0,0,0,69
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,5,1,4,0,0,0,14
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,3,0,30,1,4,0,0,0,39
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,0,0,1,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,7,0,24,1,60,6,50,0,2,0,150
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,1,2,1,2,2,0,0,9
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,7,1,2,0,0,0,12
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,8,0,51,0,79,8,15,0,0,0,161
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,0,12,0,3,0,0,0,19
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,3,1,16,0,3,0,0,0,24
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,1,0,0,0,0,0,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,41,0,71,3,28,0,0,0,143
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,3,0,0,0,0,0,3
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,4,1,4,1,0,2,0,0,12
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,5,1,1,0,0,0,8
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,0,1,0,1,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,1,0,4,0,0,0,0,0,6
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,0,1,1,1,0,0,0,0,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,1,1,0,0,0,0,0,0,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,0,0,0,0,0,0,1
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,1,0,6,0,14,3,4,0,0,0,28
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,1,0,2,0,1,0,0,0,4
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,2,0,3,0,0,0,0,0,5
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,0,0,5,1,8,2,3,0,0,0,19
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-06-01,2,1,9,1,18,0,1,0,0,0,32
