municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,2,2
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,56,56
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,3008,3008
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,113,113
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,27,27
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,5,5
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,239,239
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,68,68
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,37,37
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,2,2
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,40,40
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,355,355
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,181,181
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,119,119
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,11,11
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,45,45
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,238,238
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,12,12
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,111,111
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,15,15
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,788,788
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,141,141
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,20,20
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1,1
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,39,39
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,113,113
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,142,142
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,202,202
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,192,192
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,298,298
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1196,1196
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,90,90
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,224,224
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,218,218
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,18,18
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,4,4
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,25,25
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1489,1489
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,70,70
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,291,291
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,73,73
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,128,128
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,20,20
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,35,35
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,12,12
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,109,109
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,134,134
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,590,590
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,146,146
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,657,657
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,166,166
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,81,81
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,55,55
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,206,206
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,497,497
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,128,128
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,13,13
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,149,149
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,477,477
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,56,56
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,23,23
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,54,54
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,112,112
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,3598,3598
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,212,212
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,32,32
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,111,111
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,19,19
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,42,42
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,70,70
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,53,53
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,7,7
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,105,105
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1,1
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,59,59
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,634,634
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,104,104
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,161,161
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,65,65
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,2661,2661
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,5,5
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,35,35
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,116,116
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,129,129
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,321,321
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,158,158
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,1736,1736
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,199,199
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,127,127
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,86,86
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,223,223
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,27,27
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,344,344
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,234,234
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,9,9
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,66,66
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,71,71
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,54,54
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,194,194
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,129,129
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,176,176
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,196,196
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,57,57
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,14,14
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,25,25
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,37,37
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,35,35
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,376,376
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,160,160
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,115,115
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,99,99
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,180,180
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,468,468
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,81,81
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,252,252
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,26,26
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,100,100
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,148,148
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,988,988
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,150,150
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,571,571
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,265,265
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,116,116
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,19,19
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,97,97
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,51,51
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,24,24
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,45,45
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,387,387
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,87,87
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,76,76
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,43,43
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-07-01,100,100
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,75,75
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,95,95
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,271,271
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,44,44
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,37,37
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,40,40
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,31,31
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,79,79
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,224,224
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,56,56
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,110,110
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,211,211
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,178,178
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,52,52
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,60,60
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,103,103
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,349,349
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,198,198
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,151,151
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,24,24
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,18,18
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,56,56
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,247,247
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,522,522
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,89,89
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,16,16
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,45,45
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,22,22
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,118,118
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,135,135
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,144,144
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,189,189
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,44,44
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,15,15
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,206,206
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,46,46
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,268,268
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,435,435
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,3,3
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,224,224
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,107,107
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,20,20
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,20,20
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,11,11
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,470,470
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,123,123
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,21,21
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,13,13
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,215,215
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,270,270
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,10,10
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,5,5
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,101,101
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,81,81
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,178,178
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,158,158
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,635,635
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,296,296
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,2437,2437
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,10,10
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,229,229
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,199,199
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,28,28
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,324,324
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,556,556
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,140,140
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,92,92
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,199,199
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,10,10
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,46,46
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,172,172
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,79,79
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,82,82
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,248,248
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,551,551
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,82,82
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,14,14
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,294,294
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,19,19
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,35,35
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,36,36
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,9,9
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,72,72
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,166,166
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,123,123
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,48,48
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,65,65
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,257,257
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,422,422
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,3,3
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,30,30
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,66,66
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,17,17
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,88,88
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,112,112
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,49,49
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,595,595
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,18,18
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,139,139
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,6,6
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,144,144
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,51,51
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,34,34
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,25,25
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,130,130
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,142,142
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,8,8
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,63,63
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,135,135
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,3213,3213
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,21,21
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,192,192
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,16,16
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,37,37
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,594,594
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,61,61
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,45,45
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,87,87
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,47,47
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,59,59
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,11,11
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,35,35
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,2,2
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,428,428
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,49,49
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,12,12
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,53,53
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,389,389
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-08-01,708,708
