municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
SAMAIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,20,20
SAN AGUSTIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,2,2
SAN ANDRES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,30,30
SAN ANDRES DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,2,2
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,4,4
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,4,4
SAN BENITO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
SAN BORJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,104,104
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,20,20
SAN CARLOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,47,47
SAN IGNACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,48,48
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,125,125
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,15,15
SAN JAVIER(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,20,20
SAN JOAQUIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,25,25
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,35,35
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,22,22
SAN JULIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,72,72
SAN LORENZO(PND),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,14,14
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,41,41
SAN LUCAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,84,84
SAN MATIAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,76,76
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,24,24
SAN PABLO DE LIPEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,4,4
SAN PEDRO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,27,27
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,43,43
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,6,6
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,1,1
SAN PEDRO(PND),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,12,12
SAN RAFAEL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,15,15
SAN RAMON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,27,27
SAN RAMON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,18,18
SANTA ANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,30,30
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,2303,2303
SANTA ROSA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,24,24
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,40,40
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,6,6
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,12,12
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,2,2
SANTIVAÑES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,7,7
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,7,7
SAPAHAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
SENA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,30,30
SICA SICA (VILLA AROMA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,53,53
SICAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,6,6
SIPE SIPE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,83,83
SOPACHUY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,14,14
SORACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,22,22
SORATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,44,44
SUCRE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,797,797
TACACOMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,10,10
TACOBAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,5,5
TACOPAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,20,20
TAHUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,3,3
TAPACARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,52,52
TARABUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,46,46
TARACO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,8,8
TARATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,16,16
TARIJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,273,273
TARVITA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,25,25
TEOPONTE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,23,23
TIAWANACU,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,19,19
TINGUIPAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,38,38
TIPUANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,23,23
TIQUIPAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,97,97
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,89,89
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,1,1
TOCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,7,7
TOLATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
TOLEDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
TOMAVE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,13,13
TOMINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,16,16
TORO TORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,20,20
TOTORA(CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,18,18
TOTORA(ORR),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
TRIGAL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,1,1
TRINIDAD,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,323,323
TUPIZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,48,48
TURCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,7,7
UMALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
UNCIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,71,71
URIONDO (A. CONCEPCION),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,21,21
URUBICHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,17,17
UYUNI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,29,29
VACAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,29,29
VALLEGRANDE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,27,27
VIACHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,89,89
VILA VILA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,8,8
VILLA MONTES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,79,79
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,5,5
VILLA RIVERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
VILLA SERRANO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,14,14
VILLA TUNARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,203,203
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,11,11
VILLAZON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,100,100
VINTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,83,83
VITICHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,12,12
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,5,5
WARNES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,181,181
YACO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,12,12
YACUIBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,186,186
YAMPARAEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,12,12
YANACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,7,7
YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,111,111
YOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,9,9
YOTALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,13,13
YUNCHARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,8,8
ZUDAÑEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-06-01,11,11
ACACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,13,13
ACHACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,116,116
ACHOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
AIQUILE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,65,65
ALALAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
ALCALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
ANCORAIMES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,14,14
ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
ANTEQUERA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,6,6
ANZALDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,15,15
APOLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,34,34
ARAMPAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
ARANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,26,26
ARBIETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,13,13
ARQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,21,21
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,82,82
ATOCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
AUCAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,5,5
AYATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,16,16
AYO AYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,49,49
AZURDUY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,24,24
BATALLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,32,32
BAURES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
BELEN DE URMIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
BELLA FLOR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
BERMEJO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,90,90
BETANZOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,63,63
BOLIVAR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,22,22
BOYUIBE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,5,5
BUENA VISTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,25,25
CABEZAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,46,46
CAIROMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,19,19
"CAIZA ""D""",nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
CAJUATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,15,15
CALACOTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,6,6
CALAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,21,21
CAMARGO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,43,43
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,6,6
CAMIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,191,191
CAPINOTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,39,39
CAQUIAVIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
CARACOLLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,34,34
CARANAVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,146,146
CARAPARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,23,23
CARIPUYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,25,25
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
CATACORA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
CHALLAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,81,81
CHAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,19,19
CHARAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,59,59
CHAYANTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,20,20
CHIMORE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
CHOQUE COTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,36,36
CHUMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,6,6
CLIZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,65,65
COBIJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,118,118
COCHABAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1676,1676
COLCAPIRHUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,116,116
"COLCHA ""K""",nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,13,13
COLLANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
COLOMI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,24,24
COLPA BELGICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,8,8
COLQUECHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,57,57
COLQUENCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,12,12
COLQUIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,33,33
COMANCHE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
COMARAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,39,39
COMBAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
CONCEPCION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,41,41
COPACABANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,19,19
CORIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,28,28
CORO CORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
COROICO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,33,33
CORQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
COTAGAITA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,33,33
COTOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,60,60
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,27,27
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
CUEVO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
CULPINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,35,35
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
CURVA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
DESAGUADERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,14,14
EL ALTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1547,1547
EL CHORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
EL PUENTE(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,27,27
EL PUENTE(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,19,19
EL TORNO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,107,107
EL VILLAR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,5,5
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,55,55
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,39,39
EUCALIPTUS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,8,8
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
EXALTACION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,21,21
FILADELFIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,25,25
GUANAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,17,17
GUAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
GUAYARAMERIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,45,45
GUTIERREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,37,37
HUACARETA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,20,20
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
HUANUNI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,19,19
HUARACAJE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
HUAYLLAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,7,7
ICHOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,18,18
ICLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,31,31
INCAHUASI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,71,71
INGAVI (HUMAITA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
INQUISIVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,21,21
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,23,23
IXIAMAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,21,21
JESUS DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
LA ASUNTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,109,109
LA GUARDIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,77,77
LA PAZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1255,1255
LAGUNILLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,2,2
LAJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,26,26
LAS CARRERAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,8,8
LICOMA PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
LLALLAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,76,76
LLICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,12,12
LORETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,12,12
LURIBAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,17,17
MACHARETI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,18,18
MAGDALENA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,18,18
MAIRANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,30,30
MAPIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,23,23
MECAPACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,16,16
MINEROS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,55,55
MIZQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,62,62
MOCOMOCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,12,12
MOJINETE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
MOJOCOYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,11,11
MONTEAGUDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,64,64
MONTERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,165,165
MORO MORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,4,4
MOROCHATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,93,93
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,3,3
OCURI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,34,34
OKINAWA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,33,33
OMEREQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,9,9
ORURO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,370,370
PADCAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,32,32
PADILLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,30,30
PAILON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,59,59
PALCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,28,28
PALOS BLANCOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,34,34
PAMPA AULLAGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,1,1
PAMPA GRANDE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,12,12
PAPEL PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,15,15
PASORAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-07-01,6,6
