,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,7,5,7,12
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,24,4,24,28
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,22,5,22,27
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,5,4,5,9
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,4,2,4,6
YANACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,2,1,2,3
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,26,37,26,37,63
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,0,2,0,2
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,3,0,3,3
ALTO BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,12,3,12,15
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,6,5,6,5,11
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,17,4,17,21
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,7,3,7,10
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,3,1,3,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,17,4,17,21
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
CAJUATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,3,0,3,3
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,8,11,8,11,19
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,10,3,10,13
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,5,4,5,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,17,72,17,72,89
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,26,313,26,313,339
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,7,1,7,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,3,0,3,3
CORO CORO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,10,3,10,13
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,2,3,2,5
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,14,0,14,14
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,0,2,0,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,3,0,3,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,12,173,12,173,185
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,14,2,14,16
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,9,40,9,40,49
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
HUACHACALLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1302,1364,1302,1364,2666
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,5,1,5,6
MACHACAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,4,0,4,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,6,1,6,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,17,4,17,21
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,32,49,32,49,81
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,2,1,2,3
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,3,0,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,53,93,53,93,146
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,7,16,7,16,23
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,4,0,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,5,0,5,5
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,13,27,13,27,40
PUERTO CARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,33,7,33,7,40
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,6,0,6,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,17,3,17,20
PUNA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,1,1,1,2
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,7,35,7,35,42
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,36,2,36,38
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,4,3,4,7
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,10,66,10,66,76
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,9,8,9,8,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,7,0,7,7
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,3,1,3,4
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,4,2,4,6
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,2,4,2,6
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,14,1,14,15
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,8,19,8,19,27
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,8,10,8,10,18
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,4,3,4,7
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,8,14,8,14,22
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,14,242,14,242,256
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,9,3,9,3,12
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,16,60,16,60,76
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,6,10,6,10,16
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,7,3,7,10
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,45,85,45,85,130
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,10,3,10,13
TINGUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,1,2,1,3
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,1,2,1,3
TOLEDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,2,1,2,3
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,2,1,2,1,3
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,4,0,4,4
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,10,50,10,50,60
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,5,0,5,5
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,9,0,9,9
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,5,3,5,8
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,6,21,6,21,27
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,2,1,2,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,11,14,11,14,25
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,10,3,10,13
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,0,2,0,2,2
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,4,3,4,3,7
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,1,0,1,0,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-06-01,3,4,3,4,7
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,16,1,16,17
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
BELLA FLOR,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,5,6,5,11
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,3,1,3,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,14,1,14,15
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,14,9,14,23
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,4,11,4,11,15
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,23,71,23,71,94
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,25,287,25,287,312
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,0,3,0,3
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,2,2,2,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,14,9,14,23
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,121,9,121,130
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,4,3,4,7
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,14,166,14,166,180
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,2,1,2,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,4,13,4,13,17
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,8,0,8,8
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,8,26,8,26,34
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
HUACHACALLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
HUARINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,2,1,2,3
INQUISIVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2456,3161,2456,3161,5617
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,5,2,5,7
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,0,1,0,1
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,7,0,7,7
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,4,2,4,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,7,6,7,13
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,36,61,36,61,97
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,7,3,7,3,10
OMEREQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,21,81,21,81,102
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,20,6,20,26
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,1,1,1,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,8,0,8,8
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,3,1,3,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,2,3,2,5
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,3,0,3,3
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,28,9,28,37
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,3,0,3,3
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,29,6,29,35
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,39,6,39,45
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,32,2,32,34
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,96,2,96,98
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,10,9,10,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,3,1,3,4
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,4,2,4,6
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,3,0,3,3
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,0,3,0,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,19,9,19,28
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,6,9,6,9,15
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,11,2,11,13
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,1,2,1,3
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,728,795,728,795,1523
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,5,1,5,6
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,0,2,0,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,3,0,3,3
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,13,69,13,69,82
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,4,8,4,8,12
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,50,60,50,60,110
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,2,1,2,3
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,4,3,4,3,7
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,2,2,2,2,4
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,7,28,7,28,35
URUBICHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,17,3,17,20
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,3,5,3,5,8
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,4,0,4,4
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,7,6,7,6,13
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,22,1,22,23
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,7,0,7,7
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,9,14,9,14,23
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,7,22,7,22,29
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,2,0,2,2
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,0,3,0,3,3
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,1,0,1,0,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-07-01,21,34,21,34,55
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2,1,2,1,3
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,3,1,3,4
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,3,0,3,3
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,3,18,3,18,21
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,3,1,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2,2,2,2,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2,9,2,9,11
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,4,0,4,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,1,1,1,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,7,3,7,3,10
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,8,6,8,6,14
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,7,17,7,17,24
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,4,12,4,12,16
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,15,95,15,95,110
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,35,305,35,305,340
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,14,8,14,8,22
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,1,1,1,2
COPACABANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2,7,2,7,9
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,0,1,0,1
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,5,0,5,5
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,9,1,9,10
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,12,202,12,202,214
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,1,1,1,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,9,8,9,8,17
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,3,38,3,38,41
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,7,1,7,8
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,3,1,3,4
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2991,2715,2991,2715,5706
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,14,0,14,14
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,4,1,4,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,6,0,6,6
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,2,0,2,0,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,3,6,3,6,9
MOJOCOYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,12,22,12,22,34
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,42,56,42,56,98
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,1,3,1,3,4
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2010-08-01,0,2,0,2,2
