municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,14,14
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,10,10
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,12,12
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,15,15
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,16,16
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,11,11
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,9,9
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,20,20
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,12,12
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,11,11
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,9,9
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,6,6
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,20,20
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,14,14
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,26,26
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,8,8
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,16,16
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,7,7
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,10,10
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,15,15
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,8,8
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,6,6
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,9,9
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,8,8
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,4,4
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,6,6
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,5,5
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-06-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,31,31
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,14,14
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,17,17
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,19,19
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,14,14
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,12,12
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,10,10
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,9,9
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,12,12
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,23,23
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,11,11
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,40,40
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,21,21
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,10,10
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
ESCARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,15,15
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,13,13
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,9,9
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,5,5
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,9,9
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,15,15
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
MORO MORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,15,15
OKINAWA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,11,11
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,6,6
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,8,8
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,33,33
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,3,3
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,4,4
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,12,12
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,13,13
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,13,13
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,15,15
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-07-01,10,10
