,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,0,0,0,1
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,17,15,33,39,104
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,8,10,11,4,33
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,6,6,2,3,17
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,1,1,1,4
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,2,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,28,27,15,31,101
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,0,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,1,0,1,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,5,4,2,0,11
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,0,2,0,3
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,0,2,0,2,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,2,3,1,1,7
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,0,0,2,0,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,0,2,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,22,17,14,5,58
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,2,6,0,2,10
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,2,0,1,2,5
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,0,1,0,0,1
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,4,2,0,0,6
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,26,25,13,20,84
YACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,7,10,6,2,25
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,9,16,13,10,48
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,1,0,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,4,3,0,1,8
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,8,8,8,4,28
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-06-01,2,1,0,0,3
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,1,0,0,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,2,2,5,12
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,4,0,0,5
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,2,1,3
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,3,0,0,6
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,0,4,2,10
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,1,0,2
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,2,0,3
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,9,0,1,13
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,4,2,6
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,0,0,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,1,1,4
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,1,1,4,8
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,0,11,4,21
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,1,2,4
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,0,0,3
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,3,4,1,13
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,5,13,9,31
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,1,5,8
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,2,0,0,4
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,7,3,2,5,17
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,13,9,4,9,35
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,4,11,9,28
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,3,7,13
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,5,1,0,6
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,2,0,0,4
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,11,0,0,12
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,3,4,4,14
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,5,1,3,10
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,6,11,16,37
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,24,13,2,1,40
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,3,1,6,11
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,3,0,1,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,7,12,7,31
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,13,16,4,13,46
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,3,4,3,15
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,2,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,8,8,20,6,42
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,3,2,8
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,1,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,4,7,7,23
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,2,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,146,162,34,43,385
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,69,89,143,151,452
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,7,3,0,3,13
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,4,9,10,28
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,1,3,6
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,6,3,9
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,8,0,2,11
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,2,4,6
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,3,2,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,8,11,20
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,13,19,1,0,33
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,3,4,6,15
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,22,17,29,18,86
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,2,2,4,13
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,2,1,2,7
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,15,17,37,74
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,0,3,8,14
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,170,180,368,341,1059
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,2,2,5
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,4,4,8
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,1,0,0,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,3,4,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,15,13,25,18,71
ESCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,1,0,0,3
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,2,9,4,17
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,0,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,3,2,0,7
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,2,4
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,3,25,23,56
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,2,13,4,23
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,12,16,13,4,45
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,11,8,5,6,30
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,1,2,4
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,3,2,7
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,6,1,9
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,5,8,15
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,1,3,5
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,3,8,2,14
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,2,2,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,16,19,10,15,60
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,4,11,10,29
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,3,1,0,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,63,59,36,39,197
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,38,22,6,5,71
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,318,344,497,512,1671
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,9,11,17,41
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,2,0,1,5
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,5,20,13,40
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,4,4,8
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,4,2,9
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,2,1,5
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,1,0,3
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,8,7,16
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,7,12,35,38,92
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,7,6,2,19
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,2,2,7
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,3,1,5,9
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,14,4,4,28
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,2,1,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,3,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,2,2,6
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,1,0,0,4
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,34,53,68,85,240
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,4,2,6,14
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,6,17,22,49
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,0,2,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,10,23,6,43
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,0,0,3
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,1,0,0,4
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,8,5,14
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,6,0,0,10
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,1,5,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,1,1,2,7
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,1,3,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,1,3,1,9
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,6,0,0,10
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,11,13,25
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,27,29,11,8,75
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,1,3,7,14
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,3,0,2,6
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,1,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,0,1,3
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,2,0,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,34,28,20,19,101
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,2,0,1,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,7,6,0,1,14
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,4,4,2,1,11
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,13,21,61,84,179
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,3,0,2,11
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,4,3,2,12
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,25,19,34,22,100
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,2,3,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,25,33,2,3,63
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,0,11,9,22
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,30,25,14,22,91
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,2,1,2,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,1,3,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,3,5,5,19
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,3,0,0,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,2,0,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,21,24,25,27,97
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,3,2,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,4,0,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,20,16,20,9,65
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,3,0,0,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,6,0,0,0,6
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,1,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,3,12,6,23
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,1,1,5,9
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,2,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,3,4
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,6,3,3,17
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,8,4,3,2,17
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,7,5,13,8,33
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,1,5,7
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,3,5,0,11
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,5,3,1,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,260,248,30,38,576
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,2,7,13,8,30
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,4,4,10
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,2,1,0,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,0,3,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,5,5,1,3,14
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,3,4,2,0,9
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
