,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,1,1,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,2,0,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,2,0,0,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,2,2,4
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,0,0,0,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,3,4
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,1,2
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,3,0,0,5
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,1,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,2,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,10,3,13
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,2,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,2,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,5,4,11
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,24,25,0,5,54
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,1,0,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,0,1,3,6
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,7,0,0,10
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,1,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,2,0,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,4,1,1,7
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,42,29,14,25,110
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,1,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,2,0,0,4
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,0,2,0,5
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,1,2,4
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,2,1,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,0,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,2,1,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,4,2,0,9
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,40,40,15,28,123
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,2,2
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,2,4
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,2,4
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,2,3
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,5,0,4,2,11
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,5,1,4,11
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,8,2,4,5,19
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,3,14,21,39
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,0,1,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,1,2
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,1,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,5,1,7
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,1,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,8,10,1,8,27
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,4,0,1,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,0,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,3,10,6,20
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,3,4,6,16
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,2,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,6,3,2,1,12
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,5,3,10
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,6,9,2,2,19
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,1,6,0,9
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,2,2,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,17,10,29
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,0,0,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,1,1,1,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,3,8,9,22
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,2,6,6,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,56,53,33,76,218
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,8,10,19
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,4,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,2,0,1,5
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,2,4,0,0,6
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,6,4,1,4,15
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,11,11,22
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,1,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,1,0,2
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,5,2,13,3,23
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,3,10,0,1,14
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,2,0,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,4,1,15,3,23
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,3,2,1,7
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,1,4,1,1,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,5,0,1,0,6
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,5,4,0,2,11
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,5,9,3,4,21
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,0,0,1,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-05-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,1,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,4,3,0,0,7
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,3,6,6,18
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,0,0,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,6,7,1,1,15
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,4,0,1,6
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,12,12,25
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,2,1,0,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,0,1,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,1,0,0,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,1,1,2,6
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,25,14,7,10,56
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,2,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,0,1
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,5,1,0,0,6
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,3,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,3,3,2,11
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,39,30,14,12,95
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,1,1,0,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,0,0,0,3
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,4,4,0,1,9
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,0,6,6,14
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,4,3,7
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,6,2,4,4,16
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,32,36,20,15,103
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,2,2,5
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,1,1,0,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,6,7,1,4,18
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,2,0,0,3
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,4,7,6,20
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,2,3
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,2,2
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,1,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,8,23,22,17,70
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,0,0,0,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,0,1,0,3
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,2,3,5
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,2,0,0,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,2,1,5,9
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,6,4,2,4,16
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,2,2
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,5,2,1,1,9
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,4,0,0,6
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,2,1,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,2,14,17,36
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,5,1,16,8,30
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,2,0,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,2,6,10,19
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,3,4,1,8
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,1,2,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,71,108,176,182,537
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,11,15,27
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,2,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,2,0,1,3
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,5,6,5,4,20
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,1,1,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,0,2,0,5
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,2,0,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,1,0,2
