municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,30,30
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,12,12
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,62,62
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,104,104
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,17,17
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,55,55
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,6,6
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,10,10
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,14,14
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,20,20
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,22,22
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,10,10
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,19,19
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,5,5
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,50,50
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,16,16
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,37,37
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,17,17
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,135,135
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,18,18
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,21,21
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,593,593
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,21,21
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,54,54
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,6,6
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,8,8
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,147,147
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,43,43
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,35,35
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,73,73
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,18,18
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,90,90
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,52,52
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,25,25
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,20,20
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,14,14
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,72,72
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,36,36
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,551,551
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,117,117
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,34,34
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,126,126
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,18,18
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,25,25
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,35,35
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,158,158
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,15,15
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,45,45
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,40,40
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,108,108
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,26,26
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,11,11
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,82,82
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,12,12
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,114,114
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,27,27
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,41,41
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,53,53
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,13,13
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,17,17
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,16,16
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,51,51
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,83,83
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,11,11
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,72,72
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,20,20
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,12,12
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,583,583
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,19,19
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,35,35
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,12,12
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,15,15
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,27,27
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,55,55
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,17,17
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,59,59
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,61,61
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,74,74
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,11,11
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,59,59
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,23,23
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,76,76
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,2,2
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,147,147
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,43,43
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,17,17
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,53,53
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,116,116
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,21,21
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,18,18
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,32,32
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,51,51
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,26,26
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,216,216
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,22,22
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,25,25
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,15,15
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,62,62
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,74,74
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,24,24
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,25,25
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,57,57
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,9,9
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,129,129
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,23,23
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,38,38
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,20,20
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,6,6
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,27,27
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,153,153
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,76,76
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,64,64
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,13,13
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,80,80
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,11,11
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,98,98
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,51,51
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,6,6
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,114,114
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,53,53
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,12,12
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-06-01,33,33
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,28,28
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,42,42
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,72,72
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,5,5
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,19,19
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,41,41
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,42,42
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,33,33
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,5,5
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,11,11
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,20,20
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,21,21
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,11,11
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,29,29
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,10,10
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,9,9
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,20,20
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,14,14
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,124,124
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,8,8
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,8,8
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,39,39
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,38,38
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,15,15
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,45,45
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,51,51
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,13,13
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,38,38
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,43,43
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,15,15
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,26,26
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,25,25
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,12,12
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,123,123
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,73,73
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,40,40
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,28,28
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,61,61
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,8,8
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,44,44
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,32,32
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,27,27
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,26,26
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,160,160
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,27,27
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,4,4
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,14,14
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,74,74
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,11,11
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,13,13
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,79,79
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,21,21
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,41,41
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,17,17
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,74,74
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,9,9
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,9,9
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,23,23
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,39,39
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,5,5
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,7,7
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,379,379
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,11,11
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,9,9
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,141,141
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,62,62
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,23,23
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,53,53
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,68,68
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,12,12
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,27,27
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,30,30
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,8,8
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,29,29
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,13,13
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,29,29
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,75,75
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,6,6
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,19,19
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-07-01,1,1
