municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,65,65
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,132,132
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1990,1990
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,15,15
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,51,51
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1041,1041
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,69,69
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,31,31
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,202,202
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,57,57
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,83,83
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,432,432
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,14,14
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,264,264
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,518,518
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,224,224
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,45,45
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,73,73
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,59,59
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,159,159
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,75,75
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,39,39
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,10,10
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,116,116
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,52,52
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,423,423
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,128,128
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,391,391
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,27,27
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,152,152
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,6,6
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,157,157
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,24,24
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,20,20
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,399,399
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,397,397
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,6,6
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,40,40
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,141,141
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,28,28
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,115,115
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,49,49
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,35,35
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,302,302
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,102,102
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,166,166
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,137,137
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,354,354
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,124,124
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,55,55
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,24,24
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,619,619
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,444,444
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,164,164
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,49,49
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,18,18
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,97,97
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,670,670
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,274,274
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,83,83
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,198,198
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,876,876
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,3228,3228
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,142,142
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,77,77
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,89,89
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,879,879
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,830,830
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,496,496
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,157,157
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,174,174
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,195,195
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,306,306
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,68,68
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,25,25
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,78,78
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,42,42
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,41,41
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,74,74
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,49,49
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,945,945
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,122,122
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,97,97
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,23,23
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,119,119
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,569,569
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,64,64
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,6,6
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,153,153
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,44,44
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1258,1258
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,434,434
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,79,79
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,169,169
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,27,27
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,138,138
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,123,123
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,165,165
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,61,61
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,617,617
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,433,433
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,503,503
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,390,390
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,103,103
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,604,604
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,41,41
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,366,366
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,63,63
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,2110,2110
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,521,521
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,2556,2556
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,109,109
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,560,560
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,79,79
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,221,221
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,178,178
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,459,459
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,58,58
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,25,25
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,107,107
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,189,189
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,24,24
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,105,105
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,393,393
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,271,271
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,289,289
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,381,381
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,13,13
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,86,86
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,43,43
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,823,823
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,32,32
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,264,264
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,918,918
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,24,24
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,35,35
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,59,59
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,533,533
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,121,121
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,20,20
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,81,81
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,29,29
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,122,122
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,54,54
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,20,20
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,513,513
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,7,7
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,412,412
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,175,175
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,84,84
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,92,92
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,227,227
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,145,145
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,153,153
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,132,132
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,157,157
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,298,298
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,235,235
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,456,456
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,174,174
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,2934,2934
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,54,54
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,35,35
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,65,65
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,64,64
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,127,127
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,449,449
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,7,7
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,66,66
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,3446,3446
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,348,348
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,29,29
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,88,88
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,366,366
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,315,315
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,950,950
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,52,52
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,133,133
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,52,52
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,191,191
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,75,75
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,255,255
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,71,71
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,162,162
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,72,72
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,122,122
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,89,89
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1012,1012
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,31,31
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,74,74
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,381,381
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,236,236
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,114,114
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,81,81
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,160,160
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,253,253
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,298,298
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,183,183
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,415,415
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,434,434
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,80,80
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,223,223
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,460,460
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,482,482
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,233,233
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,535,535
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,467,467
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,326,326
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,23,23
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,302,302
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,165,165
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,1597,1597
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,505,505
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,65,65
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,2449,2449
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,33,33
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,404,404
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,173,173
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-06-01,194,194
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,172,172
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,219,219
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,77,77
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,282,282
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,31,31
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,39,39
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,45,45
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,65,65
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,311,311
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,172,172
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,278,278
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,41,41
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,89,89
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,139,139
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,312,312
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,56,56
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,40,40
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,451,451
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,21,21
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,105,105
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,209,209
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,329,329
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,57,57
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,20,20
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,136,136
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,54,54
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,152,152
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,150,150
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,374,374
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,72,72
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,20,20
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,388,388
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,204,204
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,62,62
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,397,397
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,30,30
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,47,47
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,96,96
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,177,177
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,152,152
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,282,282
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,53,53
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,151,151
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,347,347
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,26,26
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,288,288
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,135,135
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,28,28
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,145,145
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,718,718
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,378,378
