municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,41,41
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,5,5
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,8,8
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,6,6
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,19,19
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,5,5
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,6,6
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,13,13
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,9,9
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,8,8
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,9,9
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,6,6
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,12,12
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,40,40
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
SICAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,6,6
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,8,8
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,15,15
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,5,5
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,9,9
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,13,13
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-07-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,9,9
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,27,27
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,6,6
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,11,11
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,7,7
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,43,43
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,11,11
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,8,8
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,39,39
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,13,13
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,6,6
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,6,6
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,10,10
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,38,38
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,5,5
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,7,7
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,7,7
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,9,9
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,11,11
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,4,4
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,11,11
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-08-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,3,3
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,4,4
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,10,10
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,5,5
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-09-01,1,1
