municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,39,39
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,8,8
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,272,272
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,100,100
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,180,180
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,39,39
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,81,81
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,85,85
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,201,201
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,22,22
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,15,15
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,166,166
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,2,2
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,15,15
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,107,107
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,235,235
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,329,329
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,40,40
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,55,55
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,55,55
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,42,42
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,38,38
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,65,65
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,364,364
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,16,16
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,55,55
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,253,253
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,66,66
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,77,77
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,50,50
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,177,177
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,148,148
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,494,494
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,45,45
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,142,142
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,194,194
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,11,11
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,47,47
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,13,13
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,45,45
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,80,80
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,447,447
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,154,154
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,121,121
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,11,11
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,198,198
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,27,27
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,73,73
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,109,109
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,86,86
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,16,16
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,121,121
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,161,161
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,15,15
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,15,15
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,104,104
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,62,62
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,11,11
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,635,635
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,192,192
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,43,43
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,67,67
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,207,207
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,67,67
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,2218,2218
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,18,18
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,65,65
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,38,38
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,47,47
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,289,289
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,9,9
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,17,17
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,6,6
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,612,612
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,4,4
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,83,83
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,208,208
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,22,22
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,196,196
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,492,492
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,5,5
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,8,8
EXALTACION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,56,56
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,22,22
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,144,144
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,20,20
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,55,55
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,18,18
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,263,263
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,44,44
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,197,197
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,77,77
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,105,105
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,75,75
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,184,184
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,60,60
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,5,5
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,260,260
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,411,411
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,39,39
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,37,37
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,42,42
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,70,70
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,27,27
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,294,294
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,27,27
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,97,97
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,92,92
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,55,55
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,106,106
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,57,57
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,390,390
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,564,564
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,381,381
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,72,72
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,64,64
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,67,67
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,161,161
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,242,242
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,71,71
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,262,262
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,366,366
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,326,326
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,61,61
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,896,896
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,131,131
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,222,222
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,107,107
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,300,300
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,193,193
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,88,88
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,54,54
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,18,18
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,28,28
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,522,522
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,45,45
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,80,80
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,23,23
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,627,627
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,72,72
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,794,794
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,270,270
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,33,33
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,100,100
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,42,42
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,142,142
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,153,153
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,82,82
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,34,34
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,314,314
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,108,108
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,265,265
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,218,218
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,77,77
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,120,120
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,307,307
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,31,31
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,837,837
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,120,120
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,153,153
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,569,569
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,15,15
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,139,139
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,174,174
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,303,303
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,17,17
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,67,67
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,23,23
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,52,52
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,625,625
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,13,13
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,279,279
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,274,274
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,196,196
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,44,44
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,28,28
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,652,652
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,12,12
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,32,32
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,1132,1132
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,24,24
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,28,28
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,31,31
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,175,175
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,75,75
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,12,12
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,90,90
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,45,45
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,135,135
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,148,148
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,194,194
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,50,50
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,121,121
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,121,121
SENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,5,5
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,79,79
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,107,107
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,78,78
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,247,247
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,297,297
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,101,101
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,156,156
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,1626,1626
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,10,10
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,47,47
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,46,46
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,97,97
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,131,131
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,472,472
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,16,16
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,66,66
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,792,792
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,479,479
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,20,20
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,30,30
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,164,164
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,144,144
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,116,116
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,60,60
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,114,114
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,20,20
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,240,240
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,20,20
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,264,264
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,3,3
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,180,180
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,131,131
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,211,211
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,59,59
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,654,654
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,40,40
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,124,124
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,24,24
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,4,4
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,120,120
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,109,109
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,169,169
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,719,719
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,96,96
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,59,59
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,360,360
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,368,368
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,74,74
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,345,345
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,392,392
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,51,51
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,179,179
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,88,88
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,315,315
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,301,301
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,43,43
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,649,649
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,16,16
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,301,301
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-07-01,170,170
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,24,24
