,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,24,21,10,7,34,28,62
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,13,10,6,3,19,13,32
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,11,16,2,3,13,19,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,14,15,5,8,19,23,42
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,13,9,5,5,18,14,32
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,24,23,58,53,82,76,158
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,11,16,8,4,19,20,39
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,1,0,4,3,5,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,1,2,0,3,1,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,0,1,2,0,2,1,3
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,3,4,7,5,10,15
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,15,14,0,0,15,14,29
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,11,11,8,23,19,42
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1410,1359,40,28,1450,1387,2837
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,14,5,8,17,22,39
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,25,20,4,6,29,26,55
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,2,1,1,4,3,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,3,16,12,18,15,33
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,5,3,4,8,9,11,20
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,1,0,1,2,2,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,1,2,2,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,3,1,2,2,5,7
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,5,9,4,16,9,25
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,6,2,2,2,8,4,12
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,60,44,43,46,103,90,193
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,18,4,3,12,21,33
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,1,4,4,7,5,12
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,37,31,7,3,44,34,78
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,0,0,1,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,3,2,0,5,3,8
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,5,16,21,23,26,49
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,440,453,66,73,506,526,1032
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,0,6,7,7,7,14
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,17,7,24,9,41,16,57
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,9,6,4,2,13,8,21
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,5,4,4,9,9,13,22
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,4,2,0,0,4,2,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,10,15,22,20,32,35,67
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,26,18,10,5,36,23,59
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,6,0,1,2,7,9
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,6,5,5,2,11,7,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,212,206,62,55,274,261,535
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,0,3,4,5,4,9
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,15,10,4,10,19,20,39
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,9,1,1,8,10,18
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,6,3,7,8,13,11,24
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,6,19,3,2,9,21,30
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,54,57,79,89,133,146,279
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,26,56,59,68,85,153
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,4,4,3,1,7,5,12
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,11,16,1,2,12,18,30
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,9,6,7,18,16,34
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,3,0,1,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,8,4,2,7,10,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,2,6,2,7,4,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,11,5,14,15,25,20,45
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,12,10,7,22,19,41
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,2,3,3,4,5,9
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,121,113,16,12,137,125,262
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,37,37,8,7,45,44,89
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,4,5,15,12,19,31
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,8,5,2,13,10,23
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,18,10,4,6,22,16,38
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,3,0,0,7,3,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,54,56,4,5,58,61,119
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,7,13,15,21,22,43
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,13,19,1,2,14,21,35
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,136,107,47,87,183,194,377
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,0,6,8,8,8,16
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,9,2,4,10,13,23
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,54,45,19,14,73,59,132
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,0,0,0,1,0,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,8,17,15,25,23,48
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,0,1,3,0,3,1,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,191,170,63,48,254,218,472
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,8,11,0,1,8,12,20
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,72,61,13,12,85,73,158
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,41,31,39,52,80,83,163
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,2,1,0,3,2,5
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,0,2,0,2,0,4,4
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,110,103,9,10,119,113,232
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,12,19,10,19,22,38,60
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,135,119,24,25,159,144,303
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,2,2,2,0,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,10,11,11,11,21,22,43
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,68,66,49,29,117,95,212
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,7,3,0,0,7,3,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,1,1,2,1,3,2,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,3,6,2,2,5,8,13
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-07-01,6,5,4,6,10,11,21
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,19,23,9,14,28,37,65
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,3,24,17,26,20,46
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,66,83,34,43,100,126,226
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,0,2,3,3,3,6
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,15,11,5,10,20,21,41
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,8,8,1,1,9,9,18
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,1,0,1,0,2,2
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,11,9,11,9,20
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,38,34,2,7,40,41,81
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,12,14,19,14,31,28,59
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,5,3,6,8,11,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,23,16,0,0,23,16,39
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,2,2,2,5,4,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,9,11,1,3,10,14,24
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,8,4,5,3,13,7,20
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,12,11,0,0,12,11,23
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,13,6,17,18,30,24,54
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,17,20,15,11,32,31,63
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,28,18,0,0,28,18,46
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,0,3,2,4,2,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,0,0,1,1,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,26,18,7,1,33,19,52
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,12,7,4,4,16,11,27
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,2,5,15,8,17,25
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,2,2,0,3,2,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,8,0,0,3,8,11
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,11,6,16,30,27,36,63
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,12,11,1,3,13,14,27
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,2,0,2,1,4,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,19,28,10,6,29,34,63
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,3,1,3,1,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,6,1,5,9,11,10,21
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,8,6,0,0,8,6,14
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,12,19,3,3,15,22,37
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,25,6,10,13,35,19,54
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,1,3,6,6,7,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,8,11,15,5,23,16,39
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,64,75,42,54,106,129,235
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,6,7,8,9,14,16,30
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,4,1,8,4,12,5,17
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,6,2,2,7,8,15
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,10,6,3,3,13,9,22
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,7,13,14,15,21,36
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,1,0,0,2,1,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,7,0,0,5,7,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,16,9,2,4,18,13,31
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,0,1,1,2,1,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,2,1,3,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,17,16,22,27,39,43,82
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,4,11,16,16,20,36
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,4,0,2,1,6,7
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,16,16,2,4,18,20,38
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,23,25,11,13,34,38,72
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,51,54,18,13,69,67,136
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,2,0,3,0,5,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,586,541,375,423,961,964,1925
COIPASA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,3,3,4,4,8
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,108,113,230,182,338,295,633
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,16,11,8,11,24,22,46
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,6,0,0,0,6,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,28,19,8,26,36,45,81
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,3,0,0,3,3,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,11,13,6,4,17,17,34
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,4,2,3,5,7,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,8,7,10,15,18,22,40
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,4,3,4,3,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,20,16,3,1,23,17,40
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,11,14,10,6,21,20,41
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,4,12,7,14,11,25
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,15,26,20,15,35,41,76
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,1,2,2,3,5
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,19,27,7,11,26,38,64
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,3,5,2,6,5,11
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,6,5,4,3,10,8,18
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,86,82,11,6,97,88,185
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,9,12,5,3,14,15,29
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,6,4,6,4,10
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,0,3,2,5,2,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,6,5,3,0,9,5,14
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,2,5,2,5,4,9
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,0,5,8,6,8,14
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,12,14,12,14,26
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,819,835,544,711,1363,1546,2909
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,0,1,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,1,0,1,0,2,2
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,5,2,5,2,7
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,34,31,10,9,44,40,84
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,4,4,0,4,4,8,12
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,6,5,5,7,11,18
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,4,2,1,4,5,9
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,0,4,3,4,3,7
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,10,9,6,4,16,13,29
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,6,3,2,3,8,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,7,0,0,2,7,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,4,1,2,1,6,2,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,14,18,15,11,29,29,58
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,6,2,2,5,8,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,51,62,37,32,88,94,182
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,4,3,2,4,6,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,0,0,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,2,0,0,3,2,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,15,11,5,6,20,17,37
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,2,0,0,1,2,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,1,0,2,5,3,8
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,0,3,13,12,13,15,28
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,3,8,8,10,11,21
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,1,1,0,1,1,2,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,3,10,8,15,11,26
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,0,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,14,7,4,7,18,14,32
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,18,13,13,8,31,21,52
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,10,7,22,40,32,47,79
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,7,7,2,3,9,10,19
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,48,67,13,3,61,70,131
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,70,93,5,7,75,100,175
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,553,544,33,36,586,580,1166
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,5,3,1,2,6,5,11
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,17,22,3,3,20,25,45
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,3,3,0,0,3,3,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-08-01,2,0,0,0,2,0,2
