,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,1,0,0,2,1,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,14,10,5,3,19,13,32
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,2,1,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,7,3,0,0,7,3,10
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,6,1,6,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,3,7,0,0,3,7,10
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,3,1,1,0,4,1,5
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,3,1,0,3,3,6
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,1,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,1,0,0,2,1,3
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,2,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,6,0,0,0,6,0,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,3,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,14,10,3,1,17,11,28
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,2,1,1,3,3,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,1,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,8,14,0,0,8,14,22
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,2,1,0,0,2,1,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,1,1,1,0,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,2,0,2,0,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-09-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,3,1,0,0,3,1,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,0,5,0,5,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,8,5,1,0,9,5,14
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,6,5,6,5,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,16,6,0,1,16,7,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,1,0,0,1,1,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,3,0,0,0,3,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,3,2,0,0,3,2,5
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,1,1,1,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,1,1,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,3,4,0,0,3,4,7
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,2,1,0,0,2,1,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,1,0,0,1,1,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,1,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,5,1,5,6
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,2,1,0,0,2,1,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,2,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,2,1,2,2,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,1,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,12,19,1,1,13,20,33
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,2,0,2,1,3
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,3,1,1,2,4,3,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,2,2,6,8,8,10,18
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,1,0,1,0,2,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,0,0,0,1,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-10-01,3,0,1,0,4,0,4
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,6,1,6,1,7
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,2,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,2,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,3,1,1,2,4,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,3,2,0,0,3,2,5
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,2,0,3,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,12,9,3,4,15,13,28
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,1,0,2,0,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,2,0,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,3,0,0,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,4,6,0,0,4,6,10
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,1,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,2,1,0,0,2,1,3
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,1,0,2,0,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,1,1,0,2,1,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,2,1,2,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,1,0,1,1,2,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,1,1,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,1,1,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,2,0,2,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,3,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,15,18,1,2,16,20,36
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,1,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,7,3,0,0,7,3,10
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,0,0,0,1,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-11-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,2,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,2,0,2,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,5,0,0,1,5,1,6
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,1,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,4,2,3,1,7,3,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,1,1,1,1,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,2,0,0,1,2,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,13,4,13,4,17
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,1,3,1,3,4
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,4,9,3,2,7,11,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,2,1,0,0,2,1,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2017-12-01,0,1,0,0,0,1,1
