,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,0,1,0,1,1
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,1,1,1,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,2,0,0,3,2,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,0,1,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,1,0,2,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,9,15,3,1,12,16,28
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2,0,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,17,21,6,11,23,32,55
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,0,2,1,3,4
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,3,2,5,3,8,11
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,3,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,1,1,0,4,1,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,13,4,0,0,13,4,17
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2,0,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,1,0,1,1,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,2,3,1,4,3,7
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,1,1,1,2
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2,0,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,8,4,1,1,9,5,14
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,7,7,0,2,7,9,16
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,1,0,2,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,1,1,1,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,3,4,3,6,6,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,3,3,2,6,5,11
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,4,1,0,0,4,1,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,3,8,3,9,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,3,0,0,2,3,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,10,6,10,6,16
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,2,0,0,1,2,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,2,0,0,0,2,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,38,50,5,0,43,50,93
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,3,0,0,0,3,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,1,0,2,1,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,3,1,0,4,3,7
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,1,0,1,3,2,5
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,3,2,3,5,6,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,1,1,1,2,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,2,0,1,3,3,6
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2,0,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,0,1,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,1,0,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,3,3,0,2,3,5,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,2,2,1,0,3,2,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,2,0,2,0,2
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,2,0,2,0,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,1,0,2,0,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,1,1,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,2,0,0,0,2,0,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,3,0,0,1,3,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,4,0,0,0,4,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,5,1,5,2,7
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,1,0,0,1,1,2
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,1,4,0,5,1,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,18,16,1,3,19,19,38
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,1,0,2,1,3,4
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,2,1,0,1,2,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,4,1,4,1,5
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,1,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,14,14,7,11,21,25,46
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,1,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,2,1,0,2,2,4
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,5,2,2,4,7,6,13
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,1,2,1,5,2,7
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,12,9,0,0,12,9,21
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,2,0,1,0,3,0,3
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,1,0,0,3,1,4
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,2,1,2,1,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,3,0,0,0,3,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,4,3,1,2,5,5,10
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,2,1,2,1,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,4,7,0,0,4,7,11
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,2,0,0,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,2,0,0,0,2,2
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,0,1,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,7,8,1,1,8,9,17
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,1,1,0,4,1,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,6,5,21,17,27,22,49
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,1,0,0,3,1,4
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,0,0,0,3,0,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,2,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,6,5,3,1,9,6,15
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,6,7,0,0,6,7,13
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,3,1,0,4,3,7
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,1,3,0,6,1,7
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,2,1,1,0,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,74,43,5,7,79,50,129
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,1,3,1,4,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,1,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,1,0,0,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,1,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,4,4,0,1,4,5,9
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,1,2,2,2,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,2,1,0,0,2,1,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,14,13,1,1,15,14,29
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,2,0,0,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,4,4,0,2,4,6,10
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,0,0,1,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,1,1,1,1,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,2,2,2,2,4,4,8
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,2,0,0,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,3,5,0,0,3,5,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,4,3,0,0,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-07-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,2,0,0,1,2,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1,0,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,3,0,0,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,2,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,2,1,0,1,2,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,2,1,2,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,1,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,0,1,0,2,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,1,2,2,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,0,2,0,2,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,1,1,0,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,9,17,1,4,10,21,31
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,2,6,1,6,3,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,1,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,3,2,0,0,3,2,5
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,23,20,12,15,35,35,70
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,1,2,4,3,5,5,10
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1,0,1
