,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,3,1,1,0,4,1,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,4,7,0,0,4,7,11
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,0,3,0,0,0,3,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,61,79,23,18,84,97,181
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,43,31,4,6,47,37,84
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,1,1,0,1,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,1,2,0,0,1,2,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,8,11,4,1,12,12,24
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,6,4,3,1,9,5,14
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,5,8,0,0,5,8,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,13,20,6,1,19,21,40
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,2,2,5,3,7,5,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,2,7,0,0,2,7,9
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,45,24,7,9,52,33,85
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,3,0,4,3,7,3,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,4,5,2,7,6,12,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,17,19,1,4,18,23,41
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,0,0,2,1,2,1,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,5,5,3,1,8,6,14
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,6,2,1,2,7,4,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,61,81,10,10,71,91,162
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,5,4,2,2,7,6,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,23,23,0,5,23,28,51
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,18,24,10,16,28,40,68
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,5,1,0,2,5,3,8
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,2,3,0,0,2,3,5
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,117,111,15,13,132,124,256
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,3,2,1,0,4,2,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,24,38,15,8,39,46,85
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,7,1,3,0,10,1,11
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,4,0,0,0,4,0,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,21,25,22,24,43,49,92
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,2,3,0,2,2,5,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,1,5,1,4,2,9,11
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,1,0,2,0,3,0,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-06-01,1,1,0,1,1,2,3
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,2,2,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,15,12,4,6,19,18,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,16,9,0,0,16,9,25
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,15,2,5,7,20,27
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,1,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,0,0,2,2,4
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,6,6,3,1,9,7,16
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,0,0,1,2,1,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,4,0,0,1,4,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,0,2,1,4,5
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,12,11,6,5,18,16,34
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,3,3,4,5,9
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,6,3,1,8,7,15
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,11,10,8,24,19,43
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,4,7,1,11,5,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,22,16,20,37,42,53,95
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,5,1,1,4,6,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,3,0,0,1,3,4
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,5,3,1,3,6,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,8,0,2,5,10,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,11,15,13,13,24,28,52
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,2,3,1,7,3,10
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,8,5,4,12,12,24
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,6,4,3,4,9,8,17
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,0,1,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,1,1,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,0,5,5,7,5,12
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,10,0,0,14,10,24
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,16,13,11,11,27,24,51
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,1,1,2,1,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,2,0,2,0,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,3,0,2,4,5,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,11,4,6,4,17,8,25
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,10,10,14,23,24,47
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,6,2,2,7,8,15
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,5,3,2,8,7,15
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,14,0,0,14,14,28
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,1,1,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,3,3,3,6,6,12
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,4,1,1,8,5,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,23,1,1,6,24,30
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,16,6,1,19,17,36
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,3,0,0,1,3,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,20,16,4,5,24,21,45
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,43,29,3,1,46,30,76
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,4,11,15,14,19,33
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,2,0,4,2,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,11,6,12,7,19
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,0,1,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,10,6,5,4,15,10,25
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,6,0,3,4,9,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,17,10,13,24,30,54
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,4,1,1,4,5,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,12,4,3,18,15,33
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,0,0,2,2,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,1,0,0,2,1,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,8,10,12,2,20,12,32
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,1,2,4,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,0,2,5,4,5,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,8,5,11,4,19,9,28
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,15,14,4,3,19,17,36
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,16,33,15,15,31,48,79
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,6,0,12,5,18,23
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,457,563,4,11,461,574,1035
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,32,38,1,1,33,39,72
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,6,3,3,4,9,7,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,12,0,0,9,12,21
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,7,3,2,7,9,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,6,7,10,11,16,27
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,4,3,7,10,11,21
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,3,7,5,10,8,18
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,2,0,0,3,2,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,10,5,1,18,11,29
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,0,2,0,2,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,15,9,8,22,23,45
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,2,2,2,2,4
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,13,0,0,9,13,22
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,2,3,3,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,12,6,1,4,13,10,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,3,0,0,1,3,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,10,7,4,5,14,12,26
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,46,54,20,22,66,76,142
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,22,26,0,0,22,26,48
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,3,4,3,4,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,9,1,3,15,12,27
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,0,0,1,0,1
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,1,2,2,4,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,5,1,4,4,9,13
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,427,447,168,194,595,641,1236
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,1,0,1,2,2,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,8,0,1,1,9,10
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,2,4,3,7,5,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,28,30,2,2,30,32,62
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,16,3,4,10,20,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,37,38,4,2,41,40,81
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,4,2,5,2,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,0,0,0,3,0,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,4,4,5,5,10
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,2,1,2,2,4
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,0,7,5,11,5,16
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,8,1,0,14,8,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,1,3,0,5,1,6
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,10,5,5,3,15,8,23
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,4,2,5,5,9,14
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,14,10,6,3,20,13,33
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,11,1,1,8,12,20
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,3,4,3,9,6,15
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,9,1,3,10,12,22
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,0,0,0,2,0,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,6,3,1,2,7,5,12
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,0,0,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,2,0,0,5,2,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,6,0,7,0,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,2,3,3,5,8
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,2,2,1,5,3,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,12,2,1,3,13,5,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,3,6,3,6,9
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,1,4,8,11,9,20
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,15,9,3,5,18,14,32
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,2,3,4,12,6,18
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,3,0,1,7,4,11
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,34,27,2,5,36,32,68
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,94,103,10,7,104,110,214
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,364,395,15,17,379,412,791
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,0,3,2,7,2,9
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,11,12,2,1,13,13,26
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,2,0,0,0,2,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,0,2,0,2,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,13,12,23,21,36,33,69
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,2,3,2,4,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,0,0,0,2,0,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,7,1,2,6,9,15
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,4,1,3,4,7,11
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,1,8,3,10,4,14
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,10,5,12,7,19
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,10,0,0,9,10,19
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,1,1,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,8,6,0,2,8,8,16
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,3,1,3,6,6,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,15,19,2,1,17,20,37
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,1,3,8,7,9,16
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,3,10,8,17,11,28
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,4,4,3,7,7,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,17,22,1,1,18,23,41
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,80,75,5,5,85,80,165
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,1,1,0,4,1,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,1,5,5,8,6,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,0,4,2,5,2,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,3,1,4,1,7,8
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,10,1,6,4,16,5,21
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,8,5,1,1,9,6,15
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,9,9,10,10,20
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,260,227,15,26,275,253,528
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,11,1,0,10,11,21
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,6,0,0,3,6,9
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,9,11,40,19,49,30,79
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,17,3,7,8,24,32
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,10,13,6,5,16,18,34
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,3,0,0,0,3,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,7,0,2,3,9,12
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,4,0,0,2,4,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,0,1,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,18,14,3,6,21,20,41
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,4,0,0,0,4,0,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,6,0,1,7,7,14
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,15,9,17,11,28
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,1,10,3,11,4,15
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,6,5,3,12,9,21
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,4,2,4,3,7
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,5,6,11,7,16,13,29
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,3,3,3,4,6,7,13
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,7,4,4,11,11,15,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,8,17,1,4,9,21,30
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,11,8,11,9,20
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,2,2,0,0,2,2,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,132,133,21,22,153,155,308
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,0,1,0,1,0,2,2
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-07-01,1,2,0,0,1,2,3
