,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,2,1,1,0,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,2,0,21,19,23,19,42
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,3,0,0,1,3,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,2,2,1,1,3,3,6
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,3,0,0,0,3,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,1,7,2,7,3,10
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,2,1,2,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,1,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,29,11,0,2,29,13,42
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,3,2,3,2,5
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,3,5,0,1,3,6,9
TARATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,2,2,0,0,2,2,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,4,2,1,0,5,2,7
UMALA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,1,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,2,1,2,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,1,0,1,1,2,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,1,0,2,4,3,4,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,8,7,8,7,15
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,4,2,4,2,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,6,3,0,1,6,4,10
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,2,0,2,0,2
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,2,1,2,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,3,0,3,0,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,9,11,6,2,15,13,28
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,1,0,2,0,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,3,0,0,0,3,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,1,0,2,0,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,7,7,12,14,19,21,40
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,3,2,0,0,3,2,5
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,4,2,1,0,5,2,7
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,2,3,0,5,2,7
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,3,6,0,0,3,6,9
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,1,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,1,1,2,1,3
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,2,0,0,0,2,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,2,0,3,0,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,2,0,0,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,1,1,2,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,1,1,1,3,2,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,2,0,2,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,2,5,2,5,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,30,25,16,17,46,42,88
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2,0,2
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,3,2,0,0,3,2,5
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,1,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,3,1,0,0,3,1,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,3,0,3,0,6,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,5,3,0,0,5,3,8
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,4,6,0,0,4,6,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,2,1,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,4,1,2,1,6,2,8
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,6,2,6,2,8
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,0,0,0,2,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,4,2,4,2,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,1,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,4,5,1,6,5,11
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,1,1,1,2,2,4
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,3,3,1,5,4,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,2,0,0,2,2,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,11,4,2,4,13,8,21
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,1,0,0,2,1,3
ESCARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,3,1,0,2,3,5
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,2,0,2,0,4,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,6,2,7,3,13,5,18
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,1,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,4,3,1,2,5,5,10
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,8,6,0,3,8,9,17
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,5,0,5,0,5
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,1,0,2,0,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,8,8,0,1,8,9,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,2,0,2,2
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,3,1,0,0,3,1,4
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,1,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,2,1,0,2,2,4
PUNA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,2,0,3,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,3,2,3,5
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,3,0,1,0,4,4
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,1,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,2,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,4,0,1,2,5,7
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,5,4,5,4,9
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,3,4,3,4,7
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,19,13,26,16,45,29,74
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,1,0,2,1,3,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,2,0,3,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,2,1,2,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,3,1,2,1,5,2,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,1,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,8,4,1,1,9,5,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,3,2,0,0,3,2,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,1,0,0,2,1,3
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,2,2,0,0,2,2,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,4,3,0,0,4,3,7
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,3,1,0,1,3,2,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,1,0,1,1,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,2,0,2,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,1,1,2,1,3,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,0,1,1,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1,0,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,4,3,3,3,7,6,13
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,2,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,3,2,6,4,9,6,15
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,4,1,5,2,9,3,12
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,2,0,2,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2021-10-01,0,3,0,0,0,3,3
