municipality,group,variable,month,Otras actividades,TOTAL
TARIJA,otras actividades de enfermeria,otras actividades,2023-06-01,361125,361125
TARVITA,otras actividades de enfermeria,otras actividades,2023-06-01,620,620
TEOPONTE,otras actividades de enfermeria,otras actividades,2023-06-01,177,177
TIAHUANACU,otras actividades de enfermeria,otras actividades,2023-06-01,48,48
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2023-06-01,19,19
TIPUANI,otras actividades de enfermeria,otras actividades,2023-06-01,105,105
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2023-06-01,545,545
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2023-06-01,80,80
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2023-06-01,4,4
TOCO,otras actividades de enfermeria,otras actividades,2023-06-01,36,36
TOLATA,otras actividades de enfermeria,otras actividades,2023-06-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2023-06-01,579,579
TOMAVE,otras actividades de enfermeria,otras actividades,2023-06-01,3,3
TOMINA,otras actividades de enfermeria,otras actividades,2023-06-01,2284,2284
TORO TORO,otras actividades de enfermeria,otras actividades,2023-06-01,55,55
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2023-06-01,713,713
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2023-06-01,61,61
TRIGAL,otras actividades de enfermeria,otras actividades,2023-06-01,3,3
TRINIDAD,otras actividades de enfermeria,otras actividades,2023-06-01,571862,571862
TUPIZA,otras actividades de enfermeria,otras actividades,2023-06-01,32624,32624
TURCO,otras actividades de enfermeria,otras actividades,2023-06-01,411,411
UMALA,otras actividades de enfermeria,otras actividades,2023-06-01,6,6
UNCIA,otras actividades de enfermeria,otras actividades,2023-06-01,24,24
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2023-06-01,895,895
URUBICHA,otras actividades de enfermeria,otras actividades,2023-06-01,194,194
UYUNI,otras actividades de enfermeria,otras actividades,2023-06-01,9712,9712
VACAS,otras actividades de enfermeria,otras actividades,2023-06-01,9,9
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2023-06-01,6291,6291
VIACHA,otras actividades de enfermeria,otras actividades,2023-06-01,1143,1143
VILA VILA,otras actividades de enfermeria,otras actividades,2023-06-01,18,18
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2023-06-01,10,10
VILLA MONTES,otras actividades de enfermeria,otras actividades,2023-06-01,51975,51975
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2023-06-01,4,4
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2023-06-01,7,7
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2023-06-01,1330,1330
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2023-06-01,2292,2292
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2023-06-01,1800,1800
VILLAZON,otras actividades de enfermeria,otras actividades,2023-06-01,10843,10843
VINTO,otras actividades de enfermeria,otras actividades,2023-06-01,5880,5880
VITICHI,otras actividades de enfermeria,otras actividades,2023-06-01,23,23
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2023-06-01,6,6
WARNES,otras actividades de enfermeria,otras actividades,2023-06-01,20710,20710
YACO,otras actividades de enfermeria,otras actividades,2023-06-01,2,2
YACUIBA,otras actividades de enfermeria,otras actividades,2023-06-01,130750,130750
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2023-06-01,38,38
YANACACHI,otras actividades de enfermeria,otras actividades,2023-06-01,8,8
YAPACANI,otras actividades de enfermeria,otras actividades,2023-06-01,1441,1441
YOCALLA,otras actividades de enfermeria,otras actividades,2023-06-01,16,16
YOTALA,otras actividades de enfermeria,otras actividades,2023-06-01,98,98
YUNCHARA,otras actividades de enfermeria,otras actividades,2023-06-01,51,51
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2023-06-01,861,861
ACACIO,otras actividades de enfermeria,otras actividades,2023-07-01,7,7
ACHACACHI,otras actividades de enfermeria,otras actividades,2023-07-01,154,154
ACHOCALLA,otras actividades de enfermeria,otras actividades,2023-07-01,86,86
AIQUILE,otras actividades de enfermeria,otras actividades,2023-07-01,595,595
ALALAY,otras actividades de enfermeria,otras actividades,2023-07-01,69,69
ALCALA,otras actividades de enfermeria,otras actividades,2023-07-01,502,502
ALTO BENI,otras actividades de enfermeria,otras actividades,2023-07-01,13,13
ANCORAIMES,otras actividades de enfermeria,otras actividades,2023-07-01,37,37
ANDAMARCA,otras actividades de enfermeria,otras actividades,2023-07-01,53,53
ANTEQUERA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
ANZALDO,otras actividades de enfermeria,otras actividades,2023-07-01,21,21
APOLO,otras actividades de enfermeria,otras actividades,2023-07-01,1927,1927
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
ARANI,otras actividades de enfermeria,otras actividades,2023-07-01,168,168
ARBIETO,otras actividades de enfermeria,otras actividades,2023-07-01,70,70
ARQUE,otras actividades de enfermeria,otras actividades,2023-07-01,27,27
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2023-07-01,1884,1884
ATOCHA,otras actividades de enfermeria,otras actividades,2023-07-01,6804,6804
AYATA,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
AYO AYO,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2023-07-01,88,88
AZURDUY,otras actividades de enfermeria,otras actividades,2023-07-01,537,537
BATALLAS,otras actividades de enfermeria,otras actividades,2023-07-01,8,8
BAURES,otras actividades de enfermeria,otras actividades,2023-07-01,241,241
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
BELLA FLOR,otras actividades de enfermeria,otras actividades,2023-07-01,563,563
BERMEJO,otras actividades de enfermeria,otras actividades,2023-07-01,135088,135088
BETANZOS,otras actividades de enfermeria,otras actividades,2023-07-01,1198,1198
BOLIVAR,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2023-07-01,11,11
BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-07-01,143,143
CABEZAS,otras actividades de enfermeria,otras actividades,2023-07-01,622,622
CAIROMA,otras actividades de enfermeria,otras actividades,2023-07-01,39,39
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2023-07-01,1125,1125
CAJUATA,otras actividades de enfermeria,otras actividades,2023-07-01,275,275
CALACOTO,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2023-07-01,10,10
CAMARGO,otras actividades de enfermeria,otras actividades,2023-07-01,8638,8638
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2023-07-01,56,56
CAMIRI,otras actividades de enfermeria,otras actividades,2023-07-01,2194,2194
CAPINOTA,otras actividades de enfermeria,otras actividades,2023-07-01,287,287
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2023-07-01,45,45
CARACOLLO,otras actividades de enfermeria,otras actividades,2023-07-01,379,379
CARANAVI,otras actividades de enfermeria,otras actividades,2023-07-01,35575,35575
CARAPARI,otras actividades de enfermeria,otras actividades,2023-07-01,305,305
CARIPUYO,otras actividades de enfermeria,otras actividades,2023-07-01,38,38
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2023-07-01,310,310
CATACORA,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
CHALLAPATA,otras actividades de enfermeria,otras actividades,2023-07-01,28988,28988
CHAQUI,otras actividades de enfermeria,otras actividades,2023-07-01,11,11
CHARAGUA,otras actividades de enfermeria,otras actividades,2023-07-01,2902,2902
CHARAÑA,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2023-07-01,413,413
CHIMORE,otras actividades de enfermeria,otras actividades,2023-07-01,864,864
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
CHUA COCANI,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2023-07-01,1823,1823
CHUMA,otras actividades de enfermeria,otras actividades,2023-07-01,229,229
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2023-07-01,83,83
CKOCHAS,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
CLIZA,otras actividades de enfermeria,otras actividades,2023-07-01,568,568
COBIJA,otras actividades de enfermeria,otras actividades,2023-07-01,51283,51283
COCAPATA,otras actividades de enfermeria,otras actividades,2023-07-01,159,159
COCHABAMBA,otras actividades de enfermeria,otras actividades,2023-07-01,559523,559523
COIPASA,otras actividades de enfermeria,otras actividades,2023-07-01,95,95
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2023-07-01,4366,4366
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2023-07-01,371,371
COLLANA,otras actividades de enfermeria,otras actividades,2023-07-01,14,14
COLOMI,otras actividades de enfermeria,otras actividades,2023-07-01,118,118
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2023-07-01,242,242
COLQUECHACA,otras actividades de enfermeria,otras actividades,2023-07-01,17,17
COLQUIRI,otras actividades de enfermeria,otras actividades,2023-07-01,2838,2838
COMANCHE,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
COMARAPA,otras actividades de enfermeria,otras actividades,2023-07-01,312,312
COMBAYA,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
CONCEPCION,otras actividades de enfermeria,otras actividades,2023-07-01,679,679
COPACABANA,otras actividades de enfermeria,otras actividades,2023-07-01,10,10
CORIPATA,otras actividades de enfermeria,otras actividades,2023-07-01,33,33
CORO CORO,otras actividades de enfermeria,otras actividades,2023-07-01,45,45
COROICO,otras actividades de enfermeria,otras actividades,2023-07-01,24830,24830
CORQUE,otras actividades de enfermeria,otras actividades,2023-07-01,582,582
COTAGAITA,otras actividades de enfermeria,otras actividades,2023-07-01,2393,2393
COTOCA,otras actividades de enfermeria,otras actividades,2023-07-01,7421,7421
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2023-07-01,556,556
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2023-07-01,20,20
CUEVO,otras actividades de enfermeria,otras actividades,2023-07-01,13,13
CULPINA,otras actividades de enfermeria,otras actividades,2023-07-01,205,205
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2023-07-01,57,57
DESAGUADERO,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
EL ALTO,otras actividades de enfermeria,otras actividades,2023-07-01,476140,476140
EL CHORO,otras actividades de enfermeria,otras actividades,2023-07-01,21,21
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2023-07-01,270,270
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2023-07-01,16,16
EL TORNO,otras actividades de enfermeria,otras actividades,2023-07-01,2505,2505
EL VILLAR,otras actividades de enfermeria,otras actividades,2023-07-01,309,309
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2023-07-01,4230,4230
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2023-07-01,681,681
ESCOMA,otras actividades de enfermeria,otras actividades,2023-07-01,35,35
ESMERALDA,otras actividades de enfermeria,otras actividades,2023-07-01,34,34
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2023-07-01,8,8
EXALTACION,otras actividades de enfermeria,otras actividades,2023-07-01,127,127
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2023-07-01,248,248
FILADELFIA,otras actividades de enfermeria,otras actividades,2023-07-01,240,240
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,otras actividades,2023-07-01,26,26
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2023-07-01,83,83
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2023-07-01,73,73
GUANAY,otras actividades de enfermeria,otras actividades,2023-07-01,146,146
GUAQUI,otras actividades de enfermeria,otras actividades,2023-07-01,7,7
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2023-07-01,178175,178175
GUTIERREZ,otras actividades de enfermeria,otras actividades,2023-07-01,286,286
HUACARAJE,otras actividades de enfermeria,otras actividades,2023-07-01,459,459
HUACARETA,otras actividades de enfermeria,otras actividades,2023-07-01,1683,1683
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2023-07-01,63,63
HUACHACALLA,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
HUANUNI,otras actividades de enfermeria,otras actividades,2023-07-01,104420,104420
HUARINA,otras actividades de enfermeria,otras actividades,2023-07-01,51,51
HUATAJATA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2023-07-01,100,100
HUMANATA,otras actividades de enfermeria,otras actividades,2023-07-01,13,13
ICHOCA,otras actividades de enfermeria,otras actividades,2023-07-01,120,120
ICLA,otras actividades de enfermeria,otras actividades,2023-07-01,795,795
INCAHUASI,otras actividades de enfermeria,otras actividades,2023-07-01,344,344
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2023-07-01,1,1
INQUISIVI,otras actividades de enfermeria,otras actividades,2023-07-01,4,4
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2023-07-01,278,278
IXIAMAS,otras actividades de enfermeria,otras actividades,2023-07-01,171,171
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2023-07-01,25,25
LA ASUNTA,otras actividades de enfermeria,otras actividades,2023-07-01,253,253
LA GUARDIA,otras actividades de enfermeria,otras actividades,2023-07-01,3829,3829
LA PAZ,otras actividades de enfermeria,otras actividades,2023-07-01,302752,302752
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2023-07-01,308,308
LAJA,otras actividades de enfermeria,otras actividades,2023-07-01,10,10
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2023-07-01,22,22
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
LLALLAGUA,otras actividades de enfermeria,otras actividades,2023-07-01,15065,15065
LLICA,otras actividades de enfermeria,otras actividades,2023-07-01,209,209
LORETO,otras actividades de enfermeria,otras actividades,2023-07-01,15,15
LURIBAY,otras actividades de enfermeria,otras actividades,2023-07-01,10,10
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2023-07-01,177,177
MACHARETI,otras actividades de enfermeria,otras actividades,2023-07-01,853,853
MAGDALENA,otras actividades de enfermeria,otras actividades,2023-07-01,243,243
MAIRANA,otras actividades de enfermeria,otras actividades,2023-07-01,2018,2018
MALLA,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
MAPIRI,otras actividades de enfermeria,otras actividades,2023-07-01,33,33
MECAPACA,otras actividades de enfermeria,otras actividades,2023-07-01,4,4
MINEROS,otras actividades de enfermeria,otras actividades,2023-07-01,502,502
MIZQUE,otras actividades de enfermeria,otras actividades,2023-07-01,15394,15394
MOCOMOCO,otras actividades de enfermeria,otras actividades,2023-07-01,135,135
MOJINETE,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
MOJOCOYA,otras actividades de enfermeria,otras actividades,2023-07-01,159,159
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2023-07-01,34242,34242
MONTERO,otras actividades de enfermeria,otras actividades,2023-07-01,320343,320343
MORO MORO,otras actividades de enfermeria,otras actividades,2023-07-01,50,50
MOROCHATA,otras actividades de enfermeria,otras actividades,2023-07-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2023-07-01,5,5
NAZACARA DE PACAJES,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2023-07-01,16,16
OCURI,otras actividades de enfermeria,otras actividades,2023-07-01,20,20
OKINAWA,otras actividades de enfermeria,otras actividades,2023-07-01,114,114
OMEREQUE,otras actividades de enfermeria,otras actividades,2023-07-01,65,65
ORURO,otras actividades de enfermeria,otras actividades,2023-07-01,273105,273105
PADCAYA,otras actividades de enfermeria,otras actividades,2023-07-01,336,336
PADILLA,otras actividades de enfermeria,otras actividades,2023-07-01,3007,3007
PAILON,otras actividades de enfermeria,otras actividades,2023-07-01,6109,6109
PALCA,otras actividades de enfermeria,otras actividades,2023-07-01,66,66
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2023-07-01,916,916
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2023-07-01,112,112
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2023-07-01,984,984
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2023-07-01,107,107
PASORAPA,otras actividades de enfermeria,otras actividades,2023-07-01,7,7
PATACAMAYA,otras actividades de enfermeria,otras actividades,2023-07-01,442,442
PAZÑA,otras actividades de enfermeria,otras actividades,2023-07-01,222,222
PELECHUCO,otras actividades de enfermeria,otras actividades,2023-07-01,185,185
POCOATA,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
POCONA,otras actividades de enfermeria,otras actividades,2023-07-01,137,137
POJO (CBBA),otras actividades de enfermeria,otras actividades,2023-07-01,11,11
POOPO,otras actividades de enfermeria,otras actividades,2023-07-01,96,96
PORCO,otras actividades de enfermeria,otras actividades,2023-07-01,15,15
POROMA,otras actividades de enfermeria,otras actividades,2023-07-01,253,253
PORONGO,otras actividades de enfermeria,otras actividades,2023-07-01,554,554
PORTACHUELO,otras actividades de enfermeria,otras actividades,2023-07-01,1620,1620
PORVENIR,otras actividades de enfermeria,otras actividades,2023-07-01,55,55
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2023-07-01,15,15
POTOSI,otras actividades de enfermeria,otras actividades,2023-07-01,132004,132004
PRESTO,otras actividades de enfermeria,otras actividades,2023-07-01,2714,2714
PUCARA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
PUCARANI,otras actividades de enfermeria,otras actividades,2023-07-01,11,11
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2023-07-01,118,118
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2023-07-01,93,93
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2023-07-01,51,51
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2023-07-01,57,57
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2023-07-01,1132,1132
PUERTO RICO,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2023-07-01,529,529
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2023-07-01,26134,26134
PUNA,otras actividades de enfermeria,otras actividades,2023-07-01,129,129
PUNATA,otras actividades de enfermeria,otras actividades,2023-07-01,59985,59985
QUIABAYA,otras actividades de enfermeria,otras actividades,2023-07-01,8,8
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2023-07-01,24398,24398
QUIME,otras actividades de enfermeria,otras actividades,2023-07-01,635,635
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2023-07-01,181,181
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2023-07-01,5,5
RAVELO,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
REYES,otras actividades de enfermeria,otras actividades,2023-07-01,1433,1433
RIBERALTA,otras actividades de enfermeria,otras actividades,2023-07-01,166187,166187
ROBORE,otras actividades de enfermeria,otras actividades,2023-07-01,15586,15586
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2023-07-01,1068,1068
SABAYA,otras actividades de enfermeria,otras actividades,2023-07-01,146,146
SACABA,otras actividades de enfermeria,otras actividades,2023-07-01,21416,21416
SACABAMBA,otras actividades de enfermeria,otras actividades,2023-07-01,13,13
SACACA,otras actividades de enfermeria,otras actividades,2023-07-01,13,13
SAIPINA,otras actividades de enfermeria,otras actividades,2023-07-01,240,240
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2023-07-01,1713,1713
SAMAIPATA,otras actividades de enfermeria,otras actividades,2023-07-01,195,195
SAN ANDRES,otras actividades de enfermeria,otras actividades,2023-07-01,1963,1963
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2023-07-01,68,68
SAN BORJA,otras actividades de enfermeria,otras actividades,2023-07-01,3851,3851
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2023-07-01,1767,1767
SAN CARLOS,otras actividades de enfermeria,otras actividades,2023-07-01,18773,18773
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2023-07-01,6096,6096
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2023-07-01,51765,51765
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2023-07-01,192,192
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2023-07-01,59,59
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2023-07-01,1086,1086
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2023-07-01,5874,5874
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2023-07-01,141,141
SAN JULIAN,otras actividades de enfermeria,otras actividades,2023-07-01,1521,1521
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2023-07-01,4,4
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2023-07-01,206,206
SAN LUCAS,otras actividades de enfermeria,otras actividades,2023-07-01,4012,4012
SAN MATIAS,otras actividades de enfermeria,otras actividades,2023-07-01,727,727
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2023-07-01,427,427
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2023-07-01,22,22
SAN PEDRO,otras actividades de enfermeria,otras actividades,2023-07-01,1143,1143
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-07-01,96,96
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2023-07-01,18,18
SAN PEDRO DE QUEMES,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2023-07-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2023-07-01,121,121
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2023-07-01,764,764
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2023-07-01,181,181
SANTA ANA,otras actividades de enfermeria,otras actividades,2023-07-01,8891,8891
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2023-07-01,1825495,1825495
SANTA ROSA,otras actividades de enfermeria,otras actividades,2023-07-01,703,703
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2023-07-01,226,226
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2023-07-01,26,26
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2023-07-01,7,7
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2023-07-01,1,1
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2023-07-01,127,127
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2023-07-01,16,16
SENA,otras actividades de enfermeria,otras actividades,2023-07-01,320,320
SHINAOTA,otras actividades de enfermeria,otras actividades,2023-07-01,8704,8704
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2023-07-01,82,82
SICAYA,otras actividades de enfermeria,otras actividades,2023-07-01,4,4
SIPE SIPE,otras actividades de enfermeria,otras actividades,2023-07-01,213,213
SOPACHUY,otras actividades de enfermeria,otras actividades,2023-07-01,317,317
SORACACHI,otras actividades de enfermeria,otras actividades,2023-07-01,43,43
SORATA,otras actividades de enfermeria,otras actividades,2023-07-01,637,637
SUCRE,otras actividades de enfermeria,otras actividades,2023-07-01,387945,387945
TACACOMA,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
TACOBAMBA,otras actividades de enfermeria,otras actividades,2023-07-01,6,6
TACOPAYA,otras actividades de enfermeria,otras actividades,2023-07-01,2,2
TAHUA,otras actividades de enfermeria,otras actividades,2023-07-01,4,4
TAPACARI,otras actividades de enfermeria,otras actividades,2023-07-01,118,118
TARABUCO,otras actividades de enfermeria,otras actividades,2023-07-01,2796,2796
TARACO,otras actividades de enfermeria,otras actividades,2023-07-01,12,12
TARATA,otras actividades de enfermeria,otras actividades,2023-07-01,617,617
TARIJA,otras actividades de enfermeria,otras actividades,2023-07-01,370224,370224
TARVITA,otras actividades de enfermeria,otras actividades,2023-07-01,1468,1468
TEOPONTE,otras actividades de enfermeria,otras actividades,2023-07-01,130,130
TIAHUANACU,otras actividades de enfermeria,otras actividades,2023-07-01,104,104
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2023-07-01,118,118
TIPUANI,otras actividades de enfermeria,otras actividades,2023-07-01,118,118
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2023-07-01,443,443
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2023-07-01,51,51
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2023-07-01,9,9
TOCO,otras actividades de enfermeria,otras actividades,2023-07-01,37,37
TOLATA,otras actividades de enfermeria,otras actividades,2023-07-01,9,9
TOLEDO,otras actividades de enfermeria,otras actividades,2023-07-01,660,660
TOMAVE,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
TOMINA,otras actividades de enfermeria,otras actividades,2023-07-01,2423,2423
TORO TORO,otras actividades de enfermeria,otras actividades,2023-07-01,54,54
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2023-07-01,762,762
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2023-07-01,209,209
TRIGAL,otras actividades de enfermeria,otras actividades,2023-07-01,5,5
TRINIDAD,otras actividades de enfermeria,otras actividades,2023-07-01,526018,526018
TUPIZA,otras actividades de enfermeria,otras actividades,2023-07-01,42336,42336
TURCO,otras actividades de enfermeria,otras actividades,2023-07-01,394,394
UMALA,otras actividades de enfermeria,otras actividades,2023-07-01,58,58
UNCIA,otras actividades de enfermeria,otras actividades,2023-07-01,894,894
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2023-07-01,876,876
URUBICHA,otras actividades de enfermeria,otras actividades,2023-07-01,183,183
UYUNI,otras actividades de enfermeria,otras actividades,2023-07-01,12165,12165
VACAS,otras actividades de enfermeria,otras actividades,2023-07-01,10,10
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2023-07-01,6471,6471
VIACHA,otras actividades de enfermeria,otras actividades,2023-07-01,1597,1597
VILA VILA,otras actividades de enfermeria,otras actividades,2023-07-01,3,3
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2023-07-01,9,9
VILLA MONTES,otras actividades de enfermeria,otras actividades,2023-07-01,31086,31086
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2023-07-01,2,2
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2023-07-01,14,14
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2023-07-01,1650,1650
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2023-07-01,7020,7020
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2023-07-01,1165,1165
