,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
PORVENIR,consultas prenatales,repetidas,2019-06-01,0,0,7,0,28,0,5,0,0,0,40
POSTRER VALLE,consultas prenatales,repetidas,2019-06-01,0,0,1,1,2,1,1,0,0,0,6
POTOSI,consultas prenatales,repetidas,2019-06-01,6,0,276,22,1153,55,218,10,0,0,1740
PRESTO,consultas prenatales,repetidas,2019-06-01,0,1,10,0,11,7,10,1,0,0,40
PUCARA,consultas prenatales,repetidas,2019-06-01,0,0,0,0,2,3,0,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2019-06-01,1,0,39,0,113,1,19,0,0,0,173
PUERTO ACOSTA,consultas prenatales,repetidas,2019-06-01,0,0,8,0,9,1,2,1,0,0,21
PUERTO CARABUCO,consultas prenatales,repetidas,2019-06-01,0,0,7,0,21,8,5,1,0,0,42
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2019-06-01,1,1,8,2,25,1,1,0,0,0,39
PUERTO PEREZ,consultas prenatales,repetidas,2019-06-01,0,0,2,1,8,2,1,0,0,0,14
PUERTO QUIJARRO,consultas prenatales,repetidas,2019-06-01,0,0,7,0,23,0,1,0,0,0,31
PUERTO RICO,consultas prenatales,repetidas,2019-06-01,1,0,24,1,37,1,4,0,0,0,68
PUERTO SILES,consultas prenatales,repetidas,2019-06-01,0,0,0,0,4,0,1,0,0,0,5
PUERTO SUAREZ,consultas prenatales,repetidas,2019-06-01,0,0,13,0,55,0,10,0,0,0,78
PUERTO VILLARROEL,consultas prenatales,repetidas,2019-06-01,7,0,103,4,284,3,37,0,0,0,438
PUNA,consultas prenatales,repetidas,2019-06-01,0,0,13,2,38,7,14,4,0,0,78
PUNATA,consultas prenatales,repetidas,2019-06-01,4,0,35,3,165,9,35,3,0,0,254
QUIABAYA,consultas prenatales,repetidas,2019-06-01,0,0,4,0,7,0,2,0,0,0,13
QUILLACOLLO,consultas prenatales,repetidas,2019-06-01,1,0,126,70,452,120,88,16,2,0,875
QUIME,consultas prenatales,repetidas,2019-06-01,0,0,3,0,8,2,4,0,0,0,17
QUIRUSILLAS,consultas prenatales,repetidas,2019-06-01,1,0,2,0,4,0,1,0,0,0,8
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2019-06-01,0,0,3,0,17,0,6,0,0,0,26
RAVELO,consultas prenatales,repetidas,2019-06-01,1,1,12,3,21,8,11,3,0,0,60
REYES,consultas prenatales,repetidas,2019-06-01,0,0,14,0,43,11,8,0,0,0,76
RIBERALTA,consultas prenatales,repetidas,2019-06-01,17,1,218,0,575,3,71,1,0,0,886
ROBORE,consultas prenatales,repetidas,2019-06-01,2,0,8,0,48,3,2,0,0,0,63
RURRENABAQUE,consultas prenatales,repetidas,2019-06-01,3,5,33,1,93,0,14,0,0,0,149
SABAYA,consultas prenatales,repetidas,2019-06-01,0,0,6,0,11,1,2,1,0,0,21
SACABA,consultas prenatales,repetidas,2019-06-01,3,0,151,16,641,86,143,9,2,0,1051
SACABAMBA,consultas prenatales,repetidas,2019-06-01,0,0,7,0,18,0,5,0,0,0,30
SACACA,consultas prenatales,repetidas,2019-06-01,0,0,19,3,54,7,13,2,0,0,98
SAIPINA,consultas prenatales,repetidas,2019-06-01,2,0,11,0,3,21,0,7,0,0,44
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2019-06-01,1,0,11,1,35,5,3,2,0,0,58
SAMAIPATA,consultas prenatales,repetidas,2019-06-01,0,0,13,0,39,0,8,0,0,0,60
SAN AGUSTIN,consultas prenatales,repetidas,2019-06-01,0,0,2,0,9,0,0,0,0,0,11
SAN ANDRES,consultas prenatales,repetidas,2019-06-01,1,0,15,0,41,0,6,0,0,0,63
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2019-06-01,0,0,1,0,8,5,2,1,0,0,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2019-06-01,0,0,3,0,5,1,0,0,0,0,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2019-06-01,0,0,5,3,16,7,5,1,0,0,37
SAN BENITO,consultas prenatales,repetidas,2019-06-01,1,0,15,0,41,0,9,0,0,0,66
SAN BORJA,consultas prenatales,repetidas,2019-06-01,2,0,53,0,177,4,35,0,0,0,271
SAN BUENA VENTURA,consultas prenatales,repetidas,2019-06-01,0,0,18,0,62,0,13,0,0,0,93
SAN CARLOS,consultas prenatales,repetidas,2019-06-01,4,0,23,0,99,0,11,0,0,0,137
SAN IGNACIO,consultas prenatales,repetidas,2019-06-01,1,0,41,5,137,4,13,0,0,0,201
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2019-06-01,6,0,89,7,268,3,33,2,1,0,409
SAN JAVIER(BNI),consultas prenatales,repetidas,2019-06-01,0,0,1,1,6,0,0,0,0,0,8
SAN JAVIER(STC),consultas prenatales,repetidas,2019-06-01,0,0,18,0,73,0,0,0,0,0,91
SAN JOAQUIN,consultas prenatales,repetidas,2019-06-01,0,0,0,0,10,0,0,0,0,0,10
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2019-06-01,6,0,38,0,127,1,22,0,0,0,194
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2019-06-01,2,0,6,0,30,0,3,0,0,0,41
SAN JULIAN,consultas prenatales,repetidas,2019-06-01,2,0,44,4,175,3,24,3,0,0,255
SAN LORENZO(PND),consultas prenatales,repetidas,2019-06-01,1,0,13,1,20,5,2,0,0,0,42
SAN LORENZO(TJA),consultas prenatales,repetidas,2019-06-01,1,0,31,3,78,3,9,0,0,0,125
SAN LUCAS,consultas prenatales,repetidas,2019-06-01,2,0,43,8,94,25,32,9,0,0,213
SAN MATIAS,consultas prenatales,repetidas,2019-06-01,4,0,11,0,38,0,10,0,0,0,63
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2019-06-01,3,0,12,1,36,6,5,1,0,0,64
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2019-06-01,0,0,2,0,11,0,0,0,0,0,13
SAN PEDRO,consultas prenatales,repetidas,2019-06-01,1,0,18,0,57,0,8,0,0,0,84
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2019-06-01,4,0,33,13,59,25,19,16,0,0,169
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2019-06-01,0,0,5,0,13,2,0,0,0,0,20
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2019-06-01,0,0,0,0,1,2,0,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2019-06-01,0,0,3,0,12,0,8,0,0,0,23
SAN PEDRO(PND),consultas prenatales,repetidas,2019-06-01,0,0,1,1,0,4,0,0,0,0,6
SAN RAFAEL,consultas prenatales,repetidas,2019-06-01,1,0,14,0,27,0,5,0,0,0,47
SAN RAMON BENI,consultas prenatales,repetidas,2019-06-01,0,0,5,0,21,0,0,0,0,0,26
SAN RAMON SCZ,consultas prenatales,repetidas,2019-06-01,0,0,12,0,30,0,7,0,0,0,49
SANTA ANA,consultas prenatales,repetidas,2019-06-01,2,0,30,0,67,0,6,0,0,0,105
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2019-06-01,95,0,1493,2,6810,52,1242,55,9,0,9758
SANTA ROSA,consultas prenatales,repetidas,2019-06-01,0,0,12,0,45,2,5,0,0,0,64
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2019-06-01,3,0,21,0,44,0,6,0,0,0,74
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2019-06-01,0,0,1,0,5,0,1,0,0,0,7
SANTIAGO DE HUARI,consultas prenatales,repetidas,2019-06-01,0,0,5,2,11,6,2,0,0,0,26
SANTIAGO DE HUATA,consultas prenatales,repetidas,2019-06-01,0,0,7,0,11,0,2,0,0,0,20
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2019-06-01,0,0,2,0,7,0,0,0,0,0,9
SANTIVAÑES,consultas prenatales,repetidas,2019-06-01,1,0,4,0,25,0,3,0,0,0,33
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2019-06-01,0,0,1,1,6,2,3,0,0,0,13
SAPAHAQUI,consultas prenatales,repetidas,2019-06-01,0,0,1,1,22,0,3,1,0,0,28
SENA,consultas prenatales,repetidas,2019-06-01,1,0,12,0,30,0,3,1,0,0,47
SHINAOTA,consultas prenatales,repetidas,2019-06-01,2,0,47,0,184,2,33,0,0,0,268
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2019-06-01,0,0,29,1,57,1,8,0,0,0,96
SICAYA,consultas prenatales,repetidas,2019-06-01,0,0,11,0,18,1,1,0,0,0,31
SIPE SIPE,consultas prenatales,repetidas,2019-06-01,1,0,125,2,361,8,49,0,0,0,546
SOPACHUY,consultas prenatales,repetidas,2019-06-01,1,0,6,1,14,2,4,5,0,0,33
SORACACHI,consultas prenatales,repetidas,2019-06-01,0,0,10,1,20,0,4,0,0,0,35
SORATA,consultas prenatales,repetidas,2019-06-01,1,0,21,1,51,1,5,0,0,0,80
SUCRE,consultas prenatales,repetidas,2019-06-01,4,0,303,1,1791,3,379,0,0,0,2481
TACACHI,consultas prenatales,repetidas,2019-06-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,repetidas,2019-06-01,0,0,11,0,42,0,2,0,0,0,55
TACOBAMBA,consultas prenatales,repetidas,2019-06-01,0,0,2,5,12,11,6,9,0,0,45
TACOPAYA,consultas prenatales,repetidas,2019-06-01,0,1,0,3,7,4,4,2,0,0,21
TAHUA,consultas prenatales,repetidas,2019-06-01,0,0,0,0,2,1,0,0,0,0,3
TAPACARI,consultas prenatales,repetidas,2019-06-01,1,0,30,1,57,3,18,2,0,0,112
TARABUCO,consultas prenatales,repetidas,2019-06-01,0,0,17,4,41,8,5,2,0,0,77
TARACO,consultas prenatales,repetidas,2019-06-01,0,0,2,0,17,1,2,0,0,0,22
TARATA,consultas prenatales,repetidas,2019-06-01,0,0,15,0,45,0,8,1,0,0,69
TARIJA,consultas prenatales,repetidas,2019-06-01,34,0,178,15,1353,85,274,8,0,0,1947
TARVITA,consultas prenatales,repetidas,2019-06-01,0,0,16,3,33,8,6,7,0,0,73
TEOPONTE,consultas prenatales,repetidas,2019-06-01,0,0,13,0,48,0,11,1,0,0,73
TIAHUANACU,consultas prenatales,repetidas,2019-06-01,1,0,9,0,29,0,1,0,0,0,40
TINGUIPAYA,consultas prenatales,repetidas,2019-06-01,1,0,3,11,21,25,12,12,0,0,85
TIPUANI,consultas prenatales,repetidas,2019-06-01,0,0,2,0,24,0,2,0,0,0,28
TIQUIPAYA,consultas prenatales,repetidas,2019-06-01,1,0,81,4,289,20,44,6,0,0,445
TIRAQUE (CBBA),consultas prenatales,repetidas,2019-06-01,0,0,23,1,52,7,16,2,0,0,101
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2019-06-01,0,0,0,0,0,0,2,0,0,0,2
TOCO,consultas prenatales,repetidas,2019-06-01,0,0,9,1,15,0,3,0,0,0,28
TOLATA,consultas prenatales,repetidas,2019-06-01,2,0,7,0,37,0,4,0,0,0,50
TOLEDO,consultas prenatales,repetidas,2019-06-01,0,0,4,0,7,1,1,0,0,0,13
TOMAVE,consultas prenatales,repetidas,2019-06-01,0,0,12,2,29,8,9,2,0,0,62
TOMINA,consultas prenatales,repetidas,2019-06-01,0,0,14,1,21,1,4,2,0,0,43
TORO TORO,consultas prenatales,repetidas,2019-06-01,1,1,10,2,22,6,11,1,0,0,54
TOTORA(CBBA),consultas prenatales,repetidas,2019-06-01,2,0,23,10,47,9,10,7,0,0,108
TOTORA(ORR),consultas prenatales,repetidas,2019-06-01,0,0,5,0,9,0,2,0,0,0,16
TRIGAL,consultas prenatales,repetidas,2019-06-01,0,0,0,0,6,0,0,0,0,0,6
TRINIDAD,consultas prenatales,repetidas,2019-06-01,9,0,189,0,699,12,120,0,0,0,1029
TUPIZA,consultas prenatales,repetidas,2019-06-01,5,0,68,1,240,6,67,2,0,0,389
TURCO,consultas prenatales,repetidas,2019-06-01,0,0,2,0,9,0,2,0,0,0,13
UMALA,consultas prenatales,repetidas,2019-06-01,0,0,6,0,12,4,5,0,0,0,27
UNCIA,consultas prenatales,repetidas,2019-06-01,1,0,23,1,96,5,40,0,0,0,166
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2019-06-01,0,0,11,0,54,0,7,1,0,0,73
URUBICHA,consultas prenatales,repetidas,2019-06-01,0,0,8,0,22,0,2,0,0,0,32
UYUNI,consultas prenatales,repetidas,2019-06-01,2,0,34,2,131,5,29,1,0,0,204
VACAS,consultas prenatales,repetidas,2019-06-01,0,0,6,1,21,0,5,0,0,0,33
VALLEGRANDE,consultas prenatales,repetidas,2019-06-01,1,0,17,1,72,6,9,0,0,0,106
VIACHA,consultas prenatales,repetidas,2019-06-01,2,0,71,0,446,3,58,1,0,0,581
VILA VILA,consultas prenatales,repetidas,2019-06-01,0,0,2,1,1,0,4,0,0,0,8
VILLA CHARCAS,consultas prenatales,repetidas,2019-06-01,2,0,18,5,43,15,8,5,0,1,97
VILLA MONTES,consultas prenatales,repetidas,2019-06-01,2,0,49,0,200,4,28,3,0,0,286
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2019-06-01,0,0,3,0,3,0,1,0,0,0,7
VILLA RIVERO,consultas prenatales,repetidas,2019-06-01,2,0,11,0,30,1,5,1,0,0,50
VILLA SERRANO,consultas prenatales,repetidas,2019-06-01,1,1,8,1,27,4,4,2,0,0,48
VILLA TUNARI,consultas prenatales,repetidas,2019-06-01,6,0,147,4,391,5,83,0,0,0,636
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2019-06-01,1,0,13,0,29,1,5,0,0,0,49
VILLAZON,consultas prenatales,repetidas,2019-06-01,1,0,47,1,179,7,45,2,0,0,282
VINTO,consultas prenatales,repetidas,2019-06-01,0,0,54,6,264,23,38,3,0,0,388
VITICHI,consultas prenatales,repetidas,2019-06-01,0,0,5,0,17,4,6,1,0,0,33
WALDO BALLIVIAN,consultas prenatales,repetidas,2019-06-01,0,0,7,0,9,0,3,0,0,0,19
WARNES,consultas prenatales,repetidas,2019-06-01,6,0,170,0,606,1,123,0,0,0,906
YACO,consultas prenatales,repetidas,2019-06-01,0,0,15,2,15,3,2,0,0,0,37
YACUIBA,consultas prenatales,repetidas,2019-06-01,3,0,83,2,356,7,81,3,0,0,535
YAMPARAEZ,consultas prenatales,repetidas,2019-06-01,0,0,4,0,12,1,3,0,0,0,20
YANACACHI,consultas prenatales,repetidas,2019-06-01,0,0,2,0,18,0,3,0,0,0,23
YAPACANI,consultas prenatales,repetidas,2019-06-01,3,0,66,13,223,53,37,7,0,0,402
YOCALLA,consultas prenatales,repetidas,2019-06-01,1,0,9,2,30,3,5,0,0,0,50
YOTALA,consultas prenatales,repetidas,2019-06-01,0,0,13,0,18,0,1,0,0,0,32
YUNCHARA,consultas prenatales,repetidas,2019-06-01,0,1,5,7,6,11,0,2,0,0,32
ZUDAÑEZ,consultas prenatales,repetidas,2019-06-01,1,0,11,1,16,3,4,1,0,0,37
ACACIO,consultas prenatales,repetidas,2019-07-01,0,0,3,1,8,3,2,2,0,0,19
ACHACACHI,consultas prenatales,repetidas,2019-07-01,1,0,43,0,137,3,18,2,0,0,204
ACHOCALLA,consultas prenatales,repetidas,2019-07-01,0,0,34,2,120,0,23,1,0,0,180
AIQUILE,consultas prenatales,repetidas,2019-07-01,3,0,40,0,93,2,17,1,0,0,156
ALALAY,consultas prenatales,repetidas,2019-07-01,0,0,0,0,2,0,3,0,0,0,5
ALCALA,consultas prenatales,repetidas,2019-07-01,1,0,4,0,4,0,3,0,0,0,12
ALTO BENI,consultas prenatales,repetidas,2019-07-01,0,0,6,0,35,0,2,0,0,0,43
ANCORAIMES,consultas prenatales,repetidas,2019-07-01,0,0,5,0,19,0,6,0,0,0,30
ANDAMARCA,consultas prenatales,repetidas,2019-07-01,0,0,2,0,4,2,1,0,0,0,9
ANTEQUERA,consultas prenatales,repetidas,2019-07-01,0,0,2,1,7,0,3,0,0,0,13
ANZALDO,consultas prenatales,repetidas,2019-07-01,0,0,4,0,12,2,0,1,0,0,19
APOLO,consultas prenatales,repetidas,2019-07-01,2,1,21,2,50,8,12,4,0,0,100
ARAMPAMPA,consultas prenatales,repetidas,2019-07-01,0,1,2,1,6,5,4,5,0,0,24
ARANI,consultas prenatales,repetidas,2019-07-01,0,0,5,2,25,0,2,0,0,0,34
ARBIETO,consultas prenatales,repetidas,2019-07-01,1,0,29,0,125,1,24,0,0,0,180
ARQUE,consultas prenatales,repetidas,2019-07-01,0,0,7,0,31,0,13,0,0,0,51
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2019-07-01,7,0,74,0,160,1,26,0,0,0,268
ATOCHA,consultas prenatales,repetidas,2019-07-01,0,0,9,0,43,3,10,1,0,0,66
AUCAPATA,consultas prenatales,repetidas,2019-07-01,1,0,7,0,12,0,1,0,0,0,21
AYATA,consultas prenatales,repetidas,2019-07-01,0,0,2,0,11,0,1,0,0,0,14
AYO AYO,consultas prenatales,repetidas,2019-07-01,0,0,10,2,28,0,6,0,0,0,46
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2019-07-01,2,0,40,1,74,1,20,0,0,0,138
AZURDUY,consultas prenatales,repetidas,2019-07-01,0,0,15,4,14,17,8,4,0,0,62
BATALLAS,consultas prenatales,repetidas,2019-07-01,1,0,24,1,59,3,1,2,0,0,91
BAURES,consultas prenatales,repetidas,2019-07-01,0,0,8,1,15,0,1,0,0,0,25
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,2,2,0,0,0,0,4
BELEN DE URMIRI,consultas prenatales,repetidas,2019-07-01,0,0,1,0,0,2,0,0,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2019-07-01,2,0,3,1,9,2,0,0,0,0,17
BERMEJO,consultas prenatales,repetidas,2019-07-01,1,0,52,0,201,0,43,0,0,0,297
BETANZOS,consultas prenatales,repetidas,2019-07-01,1,0,32,4,100,14,22,6,0,0,179
BOLIVAR,consultas prenatales,repetidas,2019-07-01,0,0,6,1,14,2,3,0,0,0,26
BOLPEBRA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,4,0,1,0,0,0,5
BOYUIBE,consultas prenatales,repetidas,2019-07-01,0,0,3,2,13,2,2,1,0,0,23
BUENA VISTA,consultas prenatales,repetidas,2019-07-01,2,0,16,0,53,1,8,0,0,0,80
CABEZAS,consultas prenatales,repetidas,2019-07-01,1,0,27,0,84,1,13,0,0,0,126
CAIROMA,consultas prenatales,repetidas,2019-07-01,1,0,16,1,22,2,7,0,0,0,49
"CAIZA ""D""",consultas prenatales,repetidas,2019-07-01,0,0,10,2,35,7,6,1,0,0,61
CAJUATA,consultas prenatales,repetidas,2019-07-01,2,0,39,0,60,0,9,1,0,0,111
CALACOTO,consultas prenatales,repetidas,2019-07-01,0,0,1,0,0,3,0,1,0,0,5
CALAMARCA,consultas prenatales,repetidas,2019-07-01,0,0,11,2,44,5,5,2,0,0,69
CAMARGO,consultas prenatales,repetidas,2019-07-01,1,0,23,0,71,4,24,3,0,0,126
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2019-07-01,0,0,3,0,5,3,2,1,0,0,14
CAMIRI,consultas prenatales,repetidas,2019-07-01,0,0,45,0,176,1,31,0,0,0,253
CAPINOTA,consultas prenatales,repetidas,2019-07-01,0,0,36,0,153,0,34,0,0,0,223
CAQUIAVIRI,consultas prenatales,repetidas,2019-07-01,0,0,6,0,16,1,6,0,0,0,29
CARACOLLO,consultas prenatales,repetidas,2019-07-01,0,0,42,0,89,3,7,2,0,0,143
CARANAVI,consultas prenatales,repetidas,2019-07-01,0,0,78,0,271,2,37,2,0,0,390
CARANGAS,consultas prenatales,repetidas,2019-07-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,repetidas,2019-07-01,0,0,12,0,50,0,15,0,0,0,77
CARIPUYO,consultas prenatales,repetidas,2019-07-01,1,0,8,0,16,2,4,1,0,0,32
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2019-07-01,0,0,0,0,20,0,1,0,0,0,21
CATACORA,consultas prenatales,repetidas,2019-07-01,0,0,1,0,2,1,2,0,0,0,6
CHACARILLA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,2,0,1,0,0,0,3
CHALLAPATA,consultas prenatales,repetidas,2019-07-01,0,0,43,0,165,2,25,2,0,0,237
CHAQUI,consultas prenatales,repetidas,2019-07-01,0,0,6,3,26,3,2,2,0,0,42
CHARAGUA,consultas prenatales,repetidas,2019-07-01,1,0,48,0,93,1,19,0,0,0,162
CHARAÑA,consultas prenatales,repetidas,2019-07-01,0,0,1,0,4,0,0,0,0,0,5
CHAYANTA,consultas prenatales,repetidas,2019-07-01,0,0,8,2,35,4,10,0,0,0,59
CHIMORE,consultas prenatales,repetidas,2019-07-01,0,0,53,1,156,5,26,1,0,0,242
CHIPAYA,consultas prenatales,repetidas,2019-07-01,0,0,1,0,6,0,2,0,0,0,9
CHOQUE COTA,consultas prenatales,repetidas,2019-07-01,0,0,1,2,0,1,0,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2019-07-01,1,0,1,0,9,0,1,0,0,0,12
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2019-07-01,0,0,12,0,57,0,15,0,0,0,84
CHUMA,consultas prenatales,repetidas,2019-07-01,0,0,5,3,8,3,2,1,0,0,22
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2019-07-01,1,0,4,2,21,2,4,3,0,0,37
CKOCHAS,consultas prenatales,repetidas,2019-07-01,3,0,12,4,21,9,7,5,0,0,61
CLIZA,consultas prenatales,repetidas,2019-07-01,0,0,18,0,80,0,19,0,0,0,117
COBIJA,consultas prenatales,repetidas,2019-07-01,2,0,101,4,445,7,79,2,0,0,640
COCAPATA,consultas prenatales,repetidas,2019-07-01,0,0,21,11,31,9,13,2,0,0,87
COCHABAMBA,consultas prenatales,repetidas,2019-07-01,8,0,594,2,5214,13,1157,6,1,0,6995
COIPASA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2019-07-01,0,0,36,4,266,29,54,5,0,0,394
"COLCHA ""K""",consultas prenatales,repetidas,2019-07-01,1,0,9,0,47,2,5,0,0,0,64
COLLANA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,11,0,1,0,0,0,12
COLOMI,consultas prenatales,repetidas,2019-07-01,2,0,47,0,114,0,16,0,0,0,179
COLPA BELGICA,consultas prenatales,repetidas,2019-07-01,1,0,2,0,22,0,1,0,0,0,26
COLQUECHACA,consultas prenatales,repetidas,2019-07-01,2,0,37,4,95,14,27,7,0,0,186
COLQUENCHA,consultas prenatales,repetidas,2019-07-01,0,0,9,0,45,0,8,0,0,0,62
COLQUIRI,consultas prenatales,repetidas,2019-07-01,1,0,13,1,42,8,3,2,0,0,70
COMANCHE,consultas prenatales,repetidas,2019-07-01,0,0,1,0,4,0,1,0,0,0,6
COMARAPA,consultas prenatales,repetidas,2019-07-01,6,0,47,0,127,0,26,0,0,0,206
COMBAYA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,4,0,0,0,0,0,4
CONCEPCION,consultas prenatales,repetidas,2019-07-01,1,1,37,1,81,7,15,2,0,0,145
COPACABANA,consultas prenatales,repetidas,2019-07-01,0,0,12,0,38,0,8,0,0,0,58
CORIPATA,consultas prenatales,repetidas,2019-07-01,0,0,28,0,90,0,18,0,0,0,136
CORO CORO,consultas prenatales,repetidas,2019-07-01,0,0,5,0,28,2,6,0,0,0,41
COROICO,consultas prenatales,repetidas,2019-07-01,0,0,9,3,69,5,13,2,0,0,101
CORQUE,consultas prenatales,repetidas,2019-07-01,0,0,3,0,8,0,3,1,0,0,15
COTAGAITA,consultas prenatales,repetidas,2019-07-01,0,0,21,4,81,7,17,2,0,0,132
COTOCA,consultas prenatales,repetidas,2019-07-01,6,0,104,3,319,7,42,0,0,0,481
CUATRO CAÑADAS,consultas prenatales,repetidas,2019-07-01,3,0,8,0,64,2,10,0,0,0,87
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2019-07-01,0,0,3,0,6,0,1,0,0,0,10
CUEVO,consultas prenatales,repetidas,2019-07-01,0,0,6,0,11,3,3,0,0,0,23
CULPINA,consultas prenatales,repetidas,2019-07-01,0,0,21,3,50,10,14,5,0,0,103
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2019-07-01,0,0,10,0,10,1,1,0,0,0,22
CURVA,consultas prenatales,repetidas,2019-07-01,0,0,2,0,6,1,0,1,0,0,10
DESAGUADERO,consultas prenatales,repetidas,2019-07-01,0,0,2,0,26,0,6,0,0,0,34
EL ALTO,consultas prenatales,repetidas,2019-07-01,118,5,728,228,4598,1096,905,183,1,0,7862
EL CHORO,consultas prenatales,repetidas,2019-07-01,0,0,0,0,5,0,0,1,0,0,6
EL PUENTE(STC),consultas prenatales,repetidas,2019-07-01,0,0,10,0,44,0,8,0,0,0,62
EL PUENTE(TJA),consultas prenatales,repetidas,2019-07-01,0,0,11,2,32,2,7,1,0,0,55
EL TORNO,consultas prenatales,repetidas,2019-07-01,2,0,96,0,289,6,62,0,0,0,455
EL VILLAR,consultas prenatales,repetidas,2019-07-01,0,0,7,3,5,0,2,0,0,0,17
ENTRE RIOS TRJ,consultas prenatales,repetidas,2019-07-01,0,0,30,2,78,5,12,1,0,0,128
ENTRE RIOS CBBA,consultas prenatales,repetidas,2019-07-01,1,0,60,1,310,2,46,0,0,0,420
ESCARA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,0,0,1,0,0,0,1
ESCOMA,consultas prenatales,repetidas,2019-07-01,0,0,2,0,18,0,6,0,0,0,26
ESMERALDA,consultas prenatales,repetidas,2019-07-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2019-07-01,0,0,3,0,16,0,1,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2019-07-01,1,0,2,0,4,0,3,0,0,0,10
EXALTACION,consultas prenatales,repetidas,2019-07-01,0,0,1,0,2,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,repetidas,2019-07-01,1,0,7,0,57,1,9,0,0,0,75
FILADELFIA,consultas prenatales,repetidas,2019-07-01,0,0,7,2,15,1,2,0,0,0,27
GENERAL SAAVEDRA,consultas prenatales,repetidas,2019-07-01,3,0,34,0,50,1,9,0,0,0,97
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2019-07-01,0,0,7,0,13,2,4,0,0,0,26
GUANAY,consultas prenatales,repetidas,2019-07-01,1,0,9,0,41,3,3,2,0,0,59
GUAQUI,consultas prenatales,repetidas,2019-07-01,0,0,4,0,7,1,3,0,0,0,15
GUAYARAMERIN,consultas prenatales,repetidas,2019-07-01,6,0,66,27,193,0,35,1,0,0,328
GUTIERREZ,consultas prenatales,repetidas,2019-07-01,6,0,10,0,22,0,3,0,0,0,41
HUACARETA,consultas prenatales,repetidas,2019-07-01,1,1,10,0,11,2,4,0,0,0,29
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2019-07-01,0,0,4,0,1,2,1,0,0,0,8
HUACHACALLA,consultas prenatales,repetidas,2019-07-01,2,0,2,0,2,0,1,0,0,0,7
