,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,3,5,2,2,1,0,0,13
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,4,0,2,0,0,0,6
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,17,2,59,6,9,1,0,0,94
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,5,2,13,3,0,0,0,0,23
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,0,0,1,0,0,0,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,3,0,0,0,0,0,6
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,0,8,0,0,0,0,0,9
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,1,0,1,0,0,0,2
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,1,3,2,2,1,0,0,9
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,2,3,1,2,0,0,0,9
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,4,0,5,1,3,1,0,0,15
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,8,1,9,2,1,0,0,0,22
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,2,0,1,0,0,0,0,0,3
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,2,0,37,0,141,2,16,0,0,0,198
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,12,1,34,0,15,2,0,0,64
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,2,0,2,0,0,0,4
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,0,2,0,0,0,0,0,3
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,15,0,4,0,0,0,22
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,2,0,15,0,4,0,0,0,21
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,2,0,8,0,0,0,0,0,10
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,5,0,26,0,2,0,0,0,33
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,4,0,2,0,0,0,9
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,6,0,29,0,5,0,0,0,41
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,19,0,89,2,21,1,0,0,133
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,2,0,0,0,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,3,9,2,2,1,0,0,20
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,9,0,42,1,3,1,0,0,56
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,1,0,1,0,0,0,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,0,2,0,1,0,0,0,4
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,7,0,3,0,3,0,0,0,13
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,28,0,71,1,19,0,0,0,120
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,5,0,2,0,0,0,10
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,9,0,18,1,6,1,0,0,36
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,13,4,52,13,11,2,0,0,95
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,0,2,0,0,1,0,0,4
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,2,0,2,0,0,0,7
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,1,36,3,136,0,20,0,0,0,196
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,0,1,2,0,0,0,6
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,18,1,75,3,12,0,0,0,110
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,0,5,0,0,0,0,0,6
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,1,0,12,2,35,26,6,2,0,0,84
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,1,8,1,0,0,0,0,13
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,3,0,8,0,0,0,0,0,11
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,0,4,0,4,0,0,0,0,8
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-07-01,0,0,1,1,5,1,0,1,0,0,9
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,1,0,1,1,0,1,0,0,5
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,9,0,28,1,3,0,0,0,42
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,8,0,31,0,5,1,0,0,45
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,14,0,2,0,0,0,18
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,3,0,0,0,0,0,3
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,7,0,0,0,0,0,7
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,1,0,0,0,0,0,2
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,2,0,4,0,8,2,1,0,0,0,17
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,2,0,1,0,0,3
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,4,0,0,0,0,0,5
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,19,0,2,0,0,0,24
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,5,0,1,0,0,0,7
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,19,0,28,0,6,0,0,0,54
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,10,0,3,0,0,0,13
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,2,0,1,0,0,0,0,0,4
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,3,0,1,0,0,0,4
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,6,0,1,0,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,10,2,0,0,0,0,16
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,1,6,0,7,8,2,1,0,0,25
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,6,1,13,1,1,1,0,0,23
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,5,0,0,0,0,0,7
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,0,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,9,0,35,0,12,0,0,0,56
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,1,25,2,6,0,0,0,37
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,3,0,0,0,0,0,3
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,2,0,1,1,0,0,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,10,1,2,0,0,0,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,8,0,3,0,0,0,15
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,4,0,3,0,0,0,7
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,3,1,3,0,0,0,8
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,6,0,8,1,2,0,0,0,17
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,1,0,1,0,0,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,4,0,1,0,0,0,8
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,13,0,1,1,0,0,16
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,2,0,0,0,0,0,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,28,1,4,0,0,0,36
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,6,0,2,0,0,0,10
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,2,1,0,0,0,0,7
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,6,0,10,0,0,0,0,0,16
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,15,0,55,2,5,0,0,0,77
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,6,0,1,0,0,0,10
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,1,0,3,0,0,0,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,4,0,0,0,0,0,4
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,0,1,0,0,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,8,0,32,0,5,1,0,0,46
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,6,0,0,0,0,0,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,12,0,22,2,6,0,0,0,42
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,8,1,2,0,0,0,15
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,14,1,35,2,4,0,0,0,56
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,1,0,0,0,0,1
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,8,0,0,0,0,0,11
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,1,1,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,2,5,1,0,0,0,0,8
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,3,1,4,2,0,0,17
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,10,0,5,0,0,0,18
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,13,1,96,1,20,1,0,0,132
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,3,3,4,3,0,0,0,15
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,3,0,122,0,868,1,217,0,0,0,1211
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,6,1,31,2,7,0,0,0,47
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,1,0,4,0,2,0,0,0,8
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,8,2,1,0,0,0,18
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,5,0,0,0,0,0,5
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,5,2,21,4,7,1,0,0,41
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,10,0,3,0,0,0,17
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,1,7,4,0,1,0,0,17
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,2,0,2,0,12,0,2,0,0,0,18
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,1,17,5,1,0,0,0,26
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,6,0,1,0,0,0,8
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,16,0,2,0,0,0,19
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,0,0,0,0,0,0,1
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,12,2,3,0,0,0,19
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,3,0,1,0,0,0,5
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,6,1,13,0,4,0,0,0,24
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,16,1,54,0,7,0,0,0,78
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,36,0,4,0,0,0,47
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,7,0,0,0,0,0,7
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,2,11,4,2,0,0,0,21
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,0,0,0,0,0,0,1
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,0,1,0,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,4,0,3,0,0,0,9
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,2,82,31,663,235,130,32,0,0,1176
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,3,0,0,1,0,0,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,2,0,0,0,0,0,4
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,7,0,3,0,0,0,12
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,17,0,57,0,6,0,0,0,81
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,1,3,0,0,0,0,0,5
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,1,13,1,3,0,0,0,23
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,6,0,32,0,2,0,0,0,41
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,5,0,0,0,0,0,6
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,1,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,10,1,2,0,0,0,14
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,0,0,6,0,2,0,0,0,9
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,9,0,1,0,0,0,13
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,5,0,1,0,0,0,7
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,1,11,5,1,0,0,0,22
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,13,0,37,0,7,0,0,0,58
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,9,0,0,0,1,0,14
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,2,0,2,1,0,0,0,0,6
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,1,13,0,1,0,0,0,16
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,1,0,1,0,0,0,3
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,2,0,0,0,0,0,3
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,0,1,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,2,0,1,0,0,0,6
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,2,2,2,1,0,0,0,7
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,2,1,0,0,0,0,4
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,11,2,1,1,0,0,17
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,8,2,0,1,0,0,15
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,9,2,2,0,0,0,14
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,4,0,4,0,0,0,0,0,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,2,0,2,1,0,0,7
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,17,0,30,1,5,0,0,0,53
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,24,0,66,0,16,0,0,0,107
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,58,0,588,0,155,0,0,0,801
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,1,0,1,0,8,1,0,0,0,0,11
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,26,0,2,0,0,0,31
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,3,0,0,0,0,0,5
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,11,0,46,2,5,0,0,0,64
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,0,0,0,0,2
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,5,0,1,0,0,0,7
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,4,0,0,0,0,0,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,1,1,0,9,0,2,0,0,0,13
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,13,0,4,0,0,0,19
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,9,0,2,0,0,0,16
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,1,0,0,0,0,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,14,0,1,1,0,0,19
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,11,1,1,0,0,0,15
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,21,0,3,0,0,0,31
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,21,0,3,0,0,0,31
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,1,6,0,3,0,0,0,11
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,1,0,0,0,0,0,3
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,7,0,31,0,5,0,0,0,43
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,2,0,27,6,141,5,24,5,0,0,210
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,1,0,0,0,0,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,2,1,1,1,1,0,8
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,3,0,1,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,7,1,3,1,0,0,15
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,4,0,0,0,0,0,9
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,2,0,56,4,334,10,59,0,0,0,465
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,2,0,10,1,3,1,0,0,17
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,0,7,0,3,0,0,0,13
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,20,0,1,0,0,0,26
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,2,17,2,1,0,0,0,25
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,14,1,1,0,0,0,21
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,1,0,1,0,0,0,3
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,4,0,1,0,0,0,5
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,2,0,1,0,0,0,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,0,1,0,0,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,15,0,7,0,0,0,27
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,1,0,1,0,0,0,2
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,0,0,7,0,2,0,0,0,9
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,3,3,6,3,2,2,0,0,19
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,5,0,5,0,1,0,0,0,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-08-01,0,0,1,0,6,0,2,0,0,0,9
