municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,1725,1725
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,250,250
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,334,334
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,125,125
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,89,89
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,425,425
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,132,132
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,91,91
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,9,9
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,73,73
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,20,20
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,34,34
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,367,367
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,84,84
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,329,329
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,308,308
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,3538,3538
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,61,61
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,77,77
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,378,378
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,1524,1524
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,279,279
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,296,296
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,98,98
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,91,91
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,223,223
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,65,65
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,15,15
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,73,73
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,88,88
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,55,55
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,57,57
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,491,491
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,186,186
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,88,88
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,93,93
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,378,378
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,365,365
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,97,97
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,7,7
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,675,675
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,220,220
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,284,284
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,41,41
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,307,307
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,60,60
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,177,177
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,10,10
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,276,276
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,446,446
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,153,153
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,29,29
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,292,292
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,210,210
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,21,21
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,439,439
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,3619,3619
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,276,276
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,164,164
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,2469,2469
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,175,175
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,334,334
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,71,71
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,292,292
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,99,99
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,407,407
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,35,35
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,79,79
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,28,28
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,96,96
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,15,15
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,40,40
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,43,43
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,640,640
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,107,107
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,366,366
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,203,203
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,20,20
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,203,203
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,48,48
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,612,612
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,107,107
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,44,44
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,681,681
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,42,42
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,21,21
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,38,38
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,67,67
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,131,131
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,26,26
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,261,261
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,529,529
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,4196,4196
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,51,51
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,221,221
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,40,40
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,72,72
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,57,57
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,132,132
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,49,49
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,24,24
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,193,193
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,238,238
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,483,483
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,333,333
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,513,513
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,177,177
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,510,510
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,56,56
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,26,26
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,151,151
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,186,186
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,112,112
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,378,378
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,15,15
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,12,12
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,2864,2864
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,269,269
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,103,103
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,140,140
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,298,298
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,96,96
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,789,789
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,60,60
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,57,57
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,14,14
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,350,350
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,27,27
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,444,444
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,106,106
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,150,150
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,153,153
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,91,91
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,51,51
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,844,844
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,85,85
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,62,62
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,139,139
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,165,165
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,335,335
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,90,90
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,100,100
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,155,155
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,257,257
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,122,122
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,293,293
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,203,203
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,329,329
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,124,124
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,420,420
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,221,221
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,229,229
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,800,800
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,352,352
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,308,308
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,18,18
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,4,4
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,217,217
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,396,396
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,373,373
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,292,292
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,240,240
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,276,276
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,126,126
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-06-01,252,252
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,321,321
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,388,388
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,26,26
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,133,133
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,92,92
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,85,85
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,80,80
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,37,37
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,310,310
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,91,91
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,443,443
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,31,31
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,115,115
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,124,124
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,15,15
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,31,31
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,6,6
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,1287,1287
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,13,13
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,23,23
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,100,100
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,124,124
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,339,339
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,39,39
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,92,92
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,154,154
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,107,107
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,16,16
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,44,44
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,391,391
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,192,192
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,162,162
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,8,8
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,10,10
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,865,865
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,69,69
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,74,74
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,48,48
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,385,385
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,80,80
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,140,140
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,207,207
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,22,22
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,524,524
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,101,101
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,370,370
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,168,168
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,20,20
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,36,36
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,163,163
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,947,947
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,504,504
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,21,21
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,188,188
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,197,197
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,75,75
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,50,50
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,171,171
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,324,324
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,78,78
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,314,314
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,196,196
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,16,16
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,3022,3022
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,531,531
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,44,44
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,10,10
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,151,151
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,72,72
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,51,51
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,8,8
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,54,54
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,69,69
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,34,34
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,77,77
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,185,185
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,142,142
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,2848,2848
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,31,31
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,30,30
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,149,149
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,214,214
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,61,61
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,29,29
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,590,590
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,112,112
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,341,341
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,293,293
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,479,479
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,6,6
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,127,127
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,15,15
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,34,34
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,11,11
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-07-01,29,29
