municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,13,13
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,75,75
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,74,74
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,54,54
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,6,6
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,27,27
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,132,132
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,30,30
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,40,40
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,21,21
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,24,24
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,43,43
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,47,47
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,17,17
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,14,14
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,23,23
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,66,66
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,14,14
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,71,71
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,17,17
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,9,9
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,10,10
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,64,64
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,11,11
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,18,18
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,54,54
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,14,14
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,14,14
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,43,43
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,39,39
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,38,38
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,59,59
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,6,6
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-07-01,32,32
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,15,15
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,23,23
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,67,67
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,25,25
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,21,21
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,29,29
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,88,88
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,17,17
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,52,52
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,16,16
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,44,44
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,54,54
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,16,16
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,41,41
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,14,14
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,132,132
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,49,49
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,31,31
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,116,116
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,50,50
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,16,16
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,10,10
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,155,155
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,196,196
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,71,71
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,41,41
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,52,52
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,39,39
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,469,469
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,19,19
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,150,150
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,28,28
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,39,39
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,14,14
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,10,10
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,28,28
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,284,284
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,14,14
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,50,50
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,31,31
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,51,51
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,21,21
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,71,71
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,46,46
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,25,25
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,30,30
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1429,1429
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,12,12
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1408,1408
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,14,14
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,50,50
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,20,20
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,35,35
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,103,103
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,19,19
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,14,14
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,108,108
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,43,43
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,15,15
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,20,20
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,101,101
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,19,19
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,224,224
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,82,82
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,22,22
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,53,53
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,41,41
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,31,31
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,10,10
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,42,42
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,107,107
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,47,47
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,138,138
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,21,21
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,40,40
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,88,88
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,225,225
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,32,32
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,20,20
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,21,21
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,12,12
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,45,45
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,22,22
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,103,103
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,5,5
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,44,44
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,37,37
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,10,10
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,56,56
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,17,17
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,69,69
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,130,130
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,51,51
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,35,35
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,129,129
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,33,33
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,54,54
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,19,19
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,23,23
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,22,22
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,54,54
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,37,37
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,21,21
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,35,35
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,44,44
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,13,13
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,76,76
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,18,18
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,8,8
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,12,12
