municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,10,10
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,7,7
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,63,63
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,39,39
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,15,15
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,22,22
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,384,384
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,61,61
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,4,4
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,58,58
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,173,173
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,75,75
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,626,626
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,101,101
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,105,105
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,73,73
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,364,364
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,17,17
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,6,6
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,21,21
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,40,40
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,558,558
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,144,144
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,8,8
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,264,264
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,50,50
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,158,158
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,28,28
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,64,64
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,68,68
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,24,24
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,20,20
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,98,98
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,54,54
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,150,150
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,48,48
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,20,20
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,104,104
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,86,86
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,1077,1077
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,13,13
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,236,236
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,17,17
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,20,20
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,1328,1328
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,90,90
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,294,294
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,159,159
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,403,403
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,12,12
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,13,13
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,90,90
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,15,15
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,25,25
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,104,104
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,108,108
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,125,125
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,10,10
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,166,166
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,144,144
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,6,6
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,3,3
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,235,235
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,262,262
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,8,8
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,84,84
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,77,77
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,68,68
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,211,211
LA ASUNTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,19,19
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,26,26
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,195,195
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,75,75
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,166,166
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,82,82
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,51,51
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,129,129
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,80,80
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,80,80
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,319,319
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,150,150
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,85,85
MAPIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,9,9
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,26,26
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,11,11
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,318,318
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,24,24
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,329,329
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,154,154
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,63,63
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,59,59
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,217,217
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,647,647
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,103,103
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,296,296
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,107,107
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,75,75
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,164,164
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,66,66
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,53,53
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,51,51
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,262,262
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,90,90
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,74,74
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,60,60
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,94,94
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,7,7
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,958,958
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,242,242
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,267,267
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,51,51
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,168,168
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,125,125
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,215,215
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,14,14
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,119,119
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,155,155
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,84,84
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,50,50
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,127,127
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,110,110
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,6,6
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,419,419
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,50,50
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,217,217
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,163,163
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,150,150
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,70,70
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,186,186
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,65,65
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,95,95
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,174,174
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,36,36
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,62,62
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,19,19
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,133,133
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,40,40
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,200,200
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,132,132
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,160,160
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,219,219
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,32,32
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,40,40
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,335,335
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,8,8
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,536,536
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,42,42
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,24,24
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,26,26
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,83,83
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,236,236
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,14,14
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,550,550
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,28,28
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,106,106
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,27,27
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,43,43
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,76,76
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,63,63
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,27,27
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,152,152
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,111,111
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,221,221
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,333,333
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,158,158
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,282,282
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,379,379
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,65,65
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,44,44
TACOBAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,17,17
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,60,60
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,68,68
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,378,378
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,19,19
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,20,20
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,1682,1682
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,202,202
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,71,71
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,18,18
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,24,24
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,254,254
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,80,80
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,41,41
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,355,355
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,23,23
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,434,434
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,25,25
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,170,170
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,53,53
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,52,52
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,45,45
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,694,694
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,15,15
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,152,152
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,38,38
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,4,4
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,83,83
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,111,111
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,88,88
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,293,293
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,109,109
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,194,194
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,405,405
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,31,31
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,179,179
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,466,466
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,168,168
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,22,22
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,25,25
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,26,26
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,156,156
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,108,108
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,373,373
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,113,113
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,258,258
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,170,170
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-06-01,329,329
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,46,46
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,386,386
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,143,143
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,16,16
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,85,85
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,81,81
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,30,30
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,131,131
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,90,90
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,138,138
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,29,29
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,73,73
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,83,83
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,15,15
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,5,5
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,6,6
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,650,650
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,80,80
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,154,154
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,339,339
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,15,15
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,101,101
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,55,55
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,70,70
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,12,12
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,18,18
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,345,345
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,54,54
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,28,28
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,8,8
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,8,8
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,217,217
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,20,20
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2020-07-01,383,383
