municipality,group,variable,month,Nº de reuniones realizadas con autoridades locales de salud,TOTAL
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,11,11
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
COLQUENCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,26,26
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,9,9
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,25,25
EL VILLAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,7,7
HUANUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
LURIBAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
MALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,9,9
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
PADILLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
PAILON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,10,10
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,12,12
PUCARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,8,8
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,9,9
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,8,8
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,9,9
SACABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,14,14
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,14,14
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
TACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TACOBAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,9,9
TURCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
VILA VILA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,6,6
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,5,5
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-07-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
ACHOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
BAURES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,32,32
BOLIVAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,11,11
CAJUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,8,8
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CHARAÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,6,6
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,12,12
CLIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,5,5
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,19,19
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,5,5
COLQUENCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,24,24
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,12,12
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,22,22
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
HUARACAJE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
ICLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,9,9
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,8,8
MINEROS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,5,5
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,4,4
PAILON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,6,6
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,45,45
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,12,12
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,6,6
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,8,8
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,12,12
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,5,5
SABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,7,7
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2020-08-01,2,2
