municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,43,43
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,13,13
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PAILON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,11,11
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,12,12
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
SAMAIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,22,22
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,5,5
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,7,7
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,7,7
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,7,7
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,4,4
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,7,7
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-07-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,7,7
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,7,7
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,6,6
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,39,39
EL CHORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
EL VILLAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
ESCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
LA ASUNTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,47,47
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,12,12
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,10,10
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,28,28
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,7,7
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-08-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
