municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,6,6
