,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
COLQUIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,3,0,3
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,2,1,3
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,4,1,0,4,9
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,13,9,14,13,49
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,2,1,3
FILADELFIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,2,0,0,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,1,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,2,1,1,1,5
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,11,8,1,1,21
LLALLAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,2,0,2
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,3,0,1,1,5
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,2,2,0,5
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,4,7,11
POCONA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,1,2
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,7,0,8
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,1,4,5,11
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,1,1,0,3
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,1,3,4,9
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,3,0,3
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,2,0,0,2
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,3,1,5
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,2,0,1,2,5
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,41,28,17,17,103
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,1,2
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,1,2,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,2,2,2,7
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,1,2
TOLATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,1,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,3,2,1,3,9
UNCIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,3,2,0,2,7
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,2,0,0,0,2
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,1,1,3
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,3,3,3,0,9
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,2,0,0,2
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,1,1,1,4
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,0,2,2
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,0,1,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,0,0,2
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,0,2,0,4
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,1,0,0,3
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,6,5,7,3,21
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,0,2,0,4
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,1,2
COPACABANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,2,1,0,4
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,2,0,3
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,10,14,13,8,45
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,1,2
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,1,1,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,0,0,0,2
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,2,0,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,4,1,6,4,15
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,10,5,15,3,33
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,9,9,18
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
MIZQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,0,0,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,1,4,7
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,2,2,4
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,2,1,1,4
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,3,0,1,1,5
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,1,0,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,1,2,5
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,1,2
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,4,3,0,0,7
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,7,2,1,1,11
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,1,0,2
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,2,0,0,4
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,4,2,7
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,2,0,0,3
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,0,0,1,3
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,2,0,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,1,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,30,30,51,60,171
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,0,1,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,1,0,2
TARATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,1,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,2,1,3
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,1,0,0,3
TODOS SANTOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,0,0,0,1
TOMAVE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,3,2,4,5,14
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,1,0,2
UNCIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,1,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,2,0,1,4
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,1,1,0,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,2,5,0,0,7
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,1,2,1,0,4
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,0,0,2,2
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-08-01,0,1,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,1,1,2
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
CARIPUYO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,1,0,0,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,3,5,7,2,17
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,2,0,0,2
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,2,1,1,0,4
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,8,2,16,9,35
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,2,2,2,6
HUACHACALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,2,1,1,0,4
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,9,4,1,3,17
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,1,0,3,5
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,2,0,0,0,2
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,4,2,7
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,3,3,1,2,9
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,1,1,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,1,2
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,1,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,2,1,4
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,1,0,2
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,2,2
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,2,0,1,4
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,19,22,76,68,185
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,1,2
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,1,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,1,2
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,1,0,0,1
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,1,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,0,0,0,1,1
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-09-01,1,0,0,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,0,0,2
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,2,1,0,0,3
BETANZOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
BOYUIBE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
CARIPUYO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,8,9,5,10,32
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,3,1,4
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,0,0,2
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
CORO CORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
CORQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,2,1,1,4
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,1,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,13,9,25,26,73
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,2,2,4
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,3,0,0,3
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,1,2
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,0,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,10,11,5,7,33
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,0,0,2
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,3,7,10,4,24
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,1,0,2
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
PORCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,6,2,10,19
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,3,1,6
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,4,5,10
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,3,0,6,2,11
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,2,1,5
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,2,3,2,8
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SAMAIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,5,2,8
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,2,1,0,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,1,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,2,0,0,1,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,22,21,27,26,96
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,2,2,0,1,5
SORATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,2,0,1,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,7,2,11
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,0,0,2
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,12,7,21
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,1,1,1,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,1,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,2,1,1,0,4
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-10-01,1,1,1,0,3
