municipality,group,variable,month,Inyectables,TOTAL
POSTRER VALLE,otras actividades de enfermeria,inyectables,2018-07-01,104,104
POTOSI,otras actividades de enfermeria,inyectables,2018-07-01,48417,48417
PRESTO,otras actividades de enfermeria,inyectables,2018-07-01,765,765
PUCARA,otras actividades de enfermeria,inyectables,2018-07-01,215,215
PUCARANI,otras actividades de enfermeria,inyectables,2018-07-01,575,575
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2018-07-01,172,172
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2018-07-01,240,240
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2018-07-01,373,373
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2018-07-01,123,123
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2018-07-01,1287,1287
PUERTO RICO,otras actividades de enfermeria,inyectables,2018-07-01,865,865
PUERTO SILES,otras actividades de enfermeria,inyectables,2018-07-01,49,49
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2018-07-01,3351,3351
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2018-07-01,10481,10481
PUNA,otras actividades de enfermeria,inyectables,2018-07-01,1228,1228
PUNATA,otras actividades de enfermeria,inyectables,2018-07-01,9341,9341
QUIABAYA,otras actividades de enfermeria,inyectables,2018-07-01,172,172
QUILLACOLLO,otras actividades de enfermeria,inyectables,2018-07-01,8470,8470
QUIME,otras actividades de enfermeria,inyectables,2018-07-01,309,309
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2018-07-01,140,140
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2018-07-01,219,219
RAVELO,otras actividades de enfermeria,inyectables,2018-07-01,1192,1192
REYES,otras actividades de enfermeria,inyectables,2018-07-01,1228,1228
RIBERALTA,otras actividades de enfermeria,inyectables,2018-07-01,19369,19369
ROBORE,otras actividades de enfermeria,inyectables,2018-07-01,4900,4900
RURRENABAQUE,otras actividades de enfermeria,inyectables,2018-07-01,1742,1742
SABAYA,otras actividades de enfermeria,inyectables,2018-07-01,427,427
SACABA,otras actividades de enfermeria,inyectables,2018-07-01,9990,9990
SACABAMBA,otras actividades de enfermeria,inyectables,2018-07-01,188,188
SACACA,otras actividades de enfermeria,inyectables,2018-07-01,411,411
SAIPINA,otras actividades de enfermeria,inyectables,2018-07-01,383,383
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2018-07-01,850,850
SAMAIPATA,otras actividades de enfermeria,inyectables,2018-07-01,540,540
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2018-07-01,199,199
SAN ANDRES,otras actividades de enfermeria,inyectables,2018-07-01,816,816
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2018-07-01,144,144
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2018-07-01,108,108
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2018-07-01,380,380
SAN BENITO,otras actividades de enfermeria,inyectables,2018-07-01,128,128
SAN BORJA,otras actividades de enfermeria,inyectables,2018-07-01,1679,1679
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2018-07-01,1153,1153
SAN CARLOS,otras actividades de enfermeria,inyectables,2018-07-01,3436,3436
SAN IGNACIO,otras actividades de enfermeria,inyectables,2018-07-01,3410,3410
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2018-07-01,12560,12560
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2018-07-01,179,179
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2018-07-01,377,377
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2018-07-01,205,205
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2018-07-01,3743,3743
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2018-07-01,341,341
SAN JULIAN,otras actividades de enfermeria,inyectables,2018-07-01,2442,2442
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2018-07-01,343,343
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2018-07-01,1731,1731
SAN LUCAS,otras actividades de enfermeria,inyectables,2018-07-01,2628,2628
SAN MATIAS,otras actividades de enfermeria,inyectables,2018-07-01,1174,1174
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2018-07-01,1017,1017
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2018-07-01,125,125
SAN PEDRO,otras actividades de enfermeria,inyectables,2018-07-01,1714,1714
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2018-07-01,708,708
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2018-07-01,137,137
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2018-07-01,111,111
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2018-07-01,201,201
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2018-07-01,177,177
SAN RAFAEL,otras actividades de enfermeria,inyectables,2018-07-01,938,938
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2018-07-01,762,762
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2018-07-01,1785,1785
SANTA ANA,otras actividades de enfermeria,inyectables,2018-07-01,2296,2296
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2018-07-01,252279,252279
SANTA ROSA,otras actividades de enfermeria,inyectables,2018-07-01,1010,1010
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2018-07-01,807,807
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2018-07-01,102,102
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2018-07-01,440,440
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2018-07-01,128,128
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2018-07-01,110,110
SANTIVAÑES,otras actividades de enfermeria,inyectables,2018-07-01,542,542
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2018-07-01,125,125
SAPAHAQUI,otras actividades de enfermeria,inyectables,2018-07-01,233,233
SENA,otras actividades de enfermeria,inyectables,2018-07-01,296,296
SHINAOTA,otras actividades de enfermeria,inyectables,2018-07-01,1439,1439
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2018-07-01,531,531
SICAYA,otras actividades de enfermeria,inyectables,2018-07-01,118,118
SIPE SIPE,otras actividades de enfermeria,inyectables,2018-07-01,1380,1380
SOPACHUY,otras actividades de enfermeria,inyectables,2018-07-01,799,799
SORACACHI,otras actividades de enfermeria,inyectables,2018-07-01,217,217
SORATA,otras actividades de enfermeria,inyectables,2018-07-01,644,644
SUCRE,otras actividades de enfermeria,inyectables,2018-07-01,89695,89695
TACACHI,otras actividades de enfermeria,inyectables,2018-07-01,23,23
TACACOMA,otras actividades de enfermeria,inyectables,2018-07-01,404,404
TACOBAMBA,otras actividades de enfermeria,inyectables,2018-07-01,277,277
TACOPAYA,otras actividades de enfermeria,inyectables,2018-07-01,303,303
TAHUA,otras actividades de enfermeria,inyectables,2018-07-01,73,73
TAPACARI,otras actividades de enfermeria,inyectables,2018-07-01,632,632
TARABUCO,otras actividades de enfermeria,inyectables,2018-07-01,2119,2119
TARACO,otras actividades de enfermeria,inyectables,2018-07-01,124,124
TARATA,otras actividades de enfermeria,inyectables,2018-07-01,279,279
TARIJA,otras actividades de enfermeria,inyectables,2018-07-01,83503,83503
TARVITA,otras actividades de enfermeria,inyectables,2018-07-01,1136,1136
TEOPONTE,otras actividades de enfermeria,inyectables,2018-07-01,677,677
TIAWANACU,otras actividades de enfermeria,inyectables,2018-07-01,184,184
TINGUIPAYA,otras actividades de enfermeria,inyectables,2018-07-01,749,749
TIPUANI,otras actividades de enfermeria,inyectables,2018-07-01,469,469
TIQUIPAYA,otras actividades de enfermeria,inyectables,2018-07-01,1623,1623
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2018-07-01,880,880
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2018-07-01,56,56
TOCO,otras actividades de enfermeria,inyectables,2018-07-01,183,183
TODOS SANTOS,otras actividades de enfermeria,inyectables,2018-07-01,40,40
TOLATA,otras actividades de enfermeria,inyectables,2018-07-01,113,113
TOLEDO,otras actividades de enfermeria,inyectables,2018-07-01,116,116
TOMAVE,otras actividades de enfermeria,inyectables,2018-07-01,879,879
TOMINA,otras actividades de enfermeria,inyectables,2018-07-01,981,981
TORO TORO,otras actividades de enfermeria,inyectables,2018-07-01,438,438
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2018-07-01,570,570
TOTORA(ORR),otras actividades de enfermeria,inyectables,2018-07-01,171,171
TRIGAL,otras actividades de enfermeria,inyectables,2018-07-01,153,153
TRINIDAD,otras actividades de enfermeria,inyectables,2018-07-01,139337,139337
TUPIZA,otras actividades de enfermeria,inyectables,2018-07-01,13660,13660
TURCO,otras actividades de enfermeria,inyectables,2018-07-01,175,175
UMALA,otras actividades de enfermeria,inyectables,2018-07-01,145,145
UNCIA,otras actividades de enfermeria,inyectables,2018-07-01,6528,6528
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2018-07-01,765,765
URUBICHA,otras actividades de enfermeria,inyectables,2018-07-01,407,407
UYUNI,otras actividades de enfermeria,inyectables,2018-07-01,7177,7177
VACAS,otras actividades de enfermeria,inyectables,2018-07-01,147,147
VALLEGRANDE,otras actividades de enfermeria,inyectables,2018-07-01,5179,5179
VIACHA,otras actividades de enfermeria,inyectables,2018-07-01,5266,5266
VILA VILA,otras actividades de enfermeria,inyectables,2018-07-01,125,125
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2018-07-01,934,934
VILLA MONTES,otras actividades de enfermeria,inyectables,2018-07-01,7635,7635
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2018-07-01,161,161
VILLA RIVERO,otras actividades de enfermeria,inyectables,2018-07-01,355,355
VILLA SERRANO,otras actividades de enfermeria,inyectables,2018-07-01,1031,1031
VILLA TUNARI,otras actividades de enfermeria,inyectables,2018-07-01,2149,2149
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2018-07-01,709,709
VILLAZON,otras actividades de enfermeria,inyectables,2018-07-01,5351,5351
VINTO,otras actividades de enfermeria,inyectables,2018-07-01,1567,1567
VITICHI,otras actividades de enfermeria,inyectables,2018-07-01,592,592
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2018-07-01,32,32
WARNES,otras actividades de enfermeria,inyectables,2018-07-01,2871,2871
YACO,otras actividades de enfermeria,inyectables,2018-07-01,141,141
YACUIBA,otras actividades de enfermeria,inyectables,2018-07-01,27210,27210
YAMPARAEZ,otras actividades de enfermeria,inyectables,2018-07-01,764,764
YANACACHI,otras actividades de enfermeria,inyectables,2018-07-01,294,294
YAPACANI,otras actividades de enfermeria,inyectables,2018-07-01,4949,4949
YOCALLA,otras actividades de enfermeria,inyectables,2018-07-01,340,340
YOTALA,otras actividades de enfermeria,inyectables,2018-07-01,835,835
YUNCHARA,otras actividades de enfermeria,inyectables,2018-07-01,332,332
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2018-07-01,11,11
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2018-07-01,737,737
ACACIO,otras actividades de enfermeria,inyectables,2018-08-01,222,222
ACHACACHI,otras actividades de enfermeria,inyectables,2018-08-01,962,962
ACHOCALLA,otras actividades de enfermeria,inyectables,2018-08-01,305,305
AIQUILE,otras actividades de enfermeria,inyectables,2018-08-01,2019,2019
ALALAY,otras actividades de enfermeria,inyectables,2018-08-01,87,87
ALCALA,otras actividades de enfermeria,inyectables,2018-08-01,407,407
ALTO BENI,otras actividades de enfermeria,inyectables,2018-08-01,513,513
ANCORAIMES,otras actividades de enfermeria,inyectables,2018-08-01,243,243
ANDAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,247,247
ANTEQUERA,otras actividades de enfermeria,inyectables,2018-08-01,86,86
ANZALDO,otras actividades de enfermeria,inyectables,2018-08-01,204,204
APOLO,otras actividades de enfermeria,inyectables,2018-08-01,663,663
ARAMPAMPA,otras actividades de enfermeria,inyectables,2018-08-01,154,154
ARANI,otras actividades de enfermeria,inyectables,2018-08-01,236,236
ARBIETO,otras actividades de enfermeria,inyectables,2018-08-01,563,563
ARQUE,otras actividades de enfermeria,inyectables,2018-08-01,250,250
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2018-08-01,8374,8374
ATOCHA,otras actividades de enfermeria,inyectables,2018-08-01,2238,2238
AUCAPATA,otras actividades de enfermeria,inyectables,2018-08-01,176,176
AYATA,otras actividades de enfermeria,inyectables,2018-08-01,203,203
AYO AYO,otras actividades de enfermeria,inyectables,2018-08-01,64,64
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2018-08-01,1067,1067
AZURDUY,otras actividades de enfermeria,inyectables,2018-08-01,865,865
BATALLAS,otras actividades de enfermeria,inyectables,2018-08-01,168,168
BAURES,otras actividades de enfermeria,inyectables,2018-08-01,687,687
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,57,57
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2018-08-01,85,85
BELLA FLOR,otras actividades de enfermeria,inyectables,2018-08-01,254,254
BERMEJO,otras actividades de enfermeria,inyectables,2018-08-01,10761,10761
BETANZOS,otras actividades de enfermeria,inyectables,2018-08-01,1758,1758
BOLIVAR,otras actividades de enfermeria,inyectables,2018-08-01,184,184
BOLPEBRA,otras actividades de enfermeria,inyectables,2018-08-01,150,150
BOYUIBE,otras actividades de enfermeria,inyectables,2018-08-01,956,956
BUENA VISTA,otras actividades de enfermeria,inyectables,2018-08-01,718,718
CABEZAS,otras actividades de enfermeria,inyectables,2018-08-01,2651,2651
CAIROMA,otras actividades de enfermeria,inyectables,2018-08-01,327,327
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2018-08-01,1041,1041
CAJUATA,otras actividades de enfermeria,inyectables,2018-08-01,531,531
CALACOTO,otras actividades de enfermeria,inyectables,2018-08-01,149,149
CALAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,208,208
CAMARGO,otras actividades de enfermeria,inyectables,2018-08-01,3191,3191
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2018-08-01,252,252
CAMIRI,otras actividades de enfermeria,inyectables,2018-08-01,10087,10087
CAPINOTA,otras actividades de enfermeria,inyectables,2018-08-01,1255,1255
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2018-08-01,241,241
CARACOLLO,otras actividades de enfermeria,inyectables,2018-08-01,767,767
CARANAVI,otras actividades de enfermeria,inyectables,2018-08-01,4168,4168
CARANGAS,otras actividades de enfermeria,inyectables,2018-08-01,9,9
CARAPARI,otras actividades de enfermeria,inyectables,2018-08-01,1393,1393
CARIPUYO,otras actividades de enfermeria,inyectables,2018-08-01,124,124
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2018-08-01,610,610
CATACORA,otras actividades de enfermeria,inyectables,2018-08-01,35,35
CHACARILLA,otras actividades de enfermeria,inyectables,2018-08-01,48,48
CHALLAPATA,otras actividades de enfermeria,inyectables,2018-08-01,2406,2406
CHAQUI,otras actividades de enfermeria,inyectables,2018-08-01,612,612
CHARAGUA,otras actividades de enfermeria,inyectables,2018-08-01,2925,2925
CHARAÑA,otras actividades de enfermeria,inyectables,2018-08-01,31,31
CHAYANTA,otras actividades de enfermeria,inyectables,2018-08-01,552,552
CHIMORE,otras actividades de enfermeria,inyectables,2018-08-01,1461,1461
CHIPAYA,otras actividades de enfermeria,inyectables,2018-08-01,55,55
CHOQUE COTA,otras actividades de enfermeria,inyectables,2018-08-01,42,42
CHUA COCANI,otras actividades de enfermeria,inyectables,2018-08-01,150,150
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2018-08-01,1021,1021
CHUMA,otras actividades de enfermeria,inyectables,2018-08-01,211,211
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2018-08-01,245,245
CKOCHAS,otras actividades de enfermeria,inyectables,2018-08-01,567,567
CLIZA,otras actividades de enfermeria,inyectables,2018-08-01,2928,2928
COBIJA,otras actividades de enfermeria,inyectables,2018-08-01,16734,16734
COCAPATA,otras actividades de enfermeria,inyectables,2018-08-01,391,391
COCHABAMBA,otras actividades de enfermeria,inyectables,2018-08-01,105250,105250
COIPASA,otras actividades de enfermeria,inyectables,2018-08-01,30,30
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2018-08-01,4058,4058
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2018-08-01,1479,1479
COLLANA,otras actividades de enfermeria,inyectables,2018-08-01,104,104
COLOMI,otras actividades de enfermeria,inyectables,2018-08-01,487,487
COLPA BELGICA,otras actividades de enfermeria,inyectables,2018-08-01,993,993
COLQUECHACA,otras actividades de enfermeria,inyectables,2018-08-01,874,874
COLQUENCHA,otras actividades de enfermeria,inyectables,2018-08-01,242,242
COLQUIRI,otras actividades de enfermeria,inyectables,2018-08-01,810,810
COMANCHE,otras actividades de enfermeria,inyectables,2018-08-01,47,47
COMARAPA,otras actividades de enfermeria,inyectables,2018-08-01,1429,1429
COMBAYA,otras actividades de enfermeria,inyectables,2018-08-01,29,29
CONCEPCION,otras actividades de enfermeria,inyectables,2018-08-01,2230,2230
COPACABANA,otras actividades de enfermeria,inyectables,2018-08-01,279,279
CORIPATA,otras actividades de enfermeria,inyectables,2018-08-01,522,522
CORO CORO,otras actividades de enfermeria,inyectables,2018-08-01,260,260
COROICO,otras actividades de enfermeria,inyectables,2018-08-01,1914,1914
CORQUE,otras actividades de enfermeria,inyectables,2018-08-01,181,181
COTAGAITA,otras actividades de enfermeria,inyectables,2018-08-01,4168,4168
COTOCA,otras actividades de enfermeria,inyectables,2018-08-01,5572,5572
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,24,24
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2018-08-01,1365,1365
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2018-08-01,120,120
CUEVO,otras actividades de enfermeria,inyectables,2018-08-01,223,223
CULPINA,otras actividades de enfermeria,inyectables,2018-08-01,1508,1508
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2018-08-01,167,167
CURVA,otras actividades de enfermeria,inyectables,2018-08-01,40,40
DESAGUADERO,otras actividades de enfermeria,inyectables,2018-08-01,118,118
EL ALTO,otras actividades de enfermeria,inyectables,2018-08-01,88470,88470
EL CHORO,otras actividades de enfermeria,inyectables,2018-08-01,127,127
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2018-08-01,704,704
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2018-08-01,682,682
EL TORNO,otras actividades de enfermeria,inyectables,2018-08-01,8630,8630
EL VILLAR,otras actividades de enfermeria,inyectables,2018-08-01,721,721
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2018-08-01,1762,1762
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2018-08-01,755,755
ESCARA,otras actividades de enfermeria,inyectables,2018-08-01,9,9
ESCOMA,otras actividades de enfermeria,inyectables,2018-08-01,373,373
ESMERALDA,otras actividades de enfermeria,inyectables,2018-08-01,77,77
EUCALIPTUS,otras actividades de enfermeria,inyectables,2018-08-01,238,238
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2018-08-01,50,50
EXALTACION,otras actividades de enfermeria,inyectables,2018-08-01,54,54
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2018-08-01,869,869
FILADELFIA,otras actividades de enfermeria,inyectables,2018-08-01,296,296
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2018-08-01,841,841
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2018-08-01,236,236
GUANAY,otras actividades de enfermeria,inyectables,2018-08-01,583,583
GUAQUI,otras actividades de enfermeria,inyectables,2018-08-01,75,75
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2018-08-01,18744,18744
GUTIERREZ,otras actividades de enfermeria,inyectables,2018-08-01,790,790
HUACARETA,otras actividades de enfermeria,inyectables,2018-08-01,1066,1066
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2018-08-01,173,173
HUACHACALLA,otras actividades de enfermeria,inyectables,2018-08-01,196,196
HUANUNI,otras actividades de enfermeria,inyectables,2018-08-01,10093,10093
HUARACAJE,otras actividades de enfermeria,inyectables,2018-08-01,378,378
HUARINA,otras actividades de enfermeria,inyectables,2018-08-01,314,314
HUATAJATA,otras actividades de enfermeria,inyectables,2018-08-01,151,151
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,217,217
HUMANATA,otras actividades de enfermeria,inyectables,2018-08-01,40,40
ICHOCA,otras actividades de enfermeria,inyectables,2018-08-01,99,99
ICLA,otras actividades de enfermeria,inyectables,2018-08-01,482,482
INCAHUASI,otras actividades de enfermeria,inyectables,2018-08-01,1625,1625
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2018-08-01,38,38
INQUISIVI,otras actividades de enfermeria,inyectables,2018-08-01,201,201
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2018-08-01,747,747
IXIAMAS,otras actividades de enfermeria,inyectables,2018-08-01,431,431
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2018-08-01,221,221
LA ASUNTA,otras actividades de enfermeria,inyectables,2018-08-01,770,770
LA GUARDIA,otras actividades de enfermeria,inyectables,2018-08-01,6730,6730
LA PAZ,otras actividades de enfermeria,inyectables,2018-08-01,237990,237990
LA RIVERA,otras actividades de enfermeria,inyectables,2018-08-01,6,6
LAGUNILLAS,otras actividades de enfermeria,inyectables,2018-08-01,453,453
LAJA,otras actividades de enfermeria,inyectables,2018-08-01,219,219
LAS CARRERAS,otras actividades de enfermeria,inyectables,2018-08-01,429,429
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2018-08-01,62,62
LLALLAGUA,otras actividades de enfermeria,inyectables,2018-08-01,7547,7547
LLICA,otras actividades de enfermeria,inyectables,2018-08-01,343,343
LORETO,otras actividades de enfermeria,inyectables,2018-08-01,91,91
LURIBAY,otras actividades de enfermeria,inyectables,2018-08-01,332,332
MACHACAMARCA,otras actividades de enfermeria,inyectables,2018-08-01,272,272
MACHARETI,otras actividades de enfermeria,inyectables,2018-08-01,734,734
MAGDALENA,otras actividades de enfermeria,inyectables,2018-08-01,1938,1938
MAIRANA,otras actividades de enfermeria,inyectables,2018-08-01,1080,1080
MALLA,otras actividades de enfermeria,inyectables,2018-08-01,61,61
MAPIRI,otras actividades de enfermeria,inyectables,2018-08-01,734,734
MECAPACA,otras actividades de enfermeria,inyectables,2018-08-01,188,188
MINEROS,otras actividades de enfermeria,inyectables,2018-08-01,1418,1418
MIZQUE,otras actividades de enfermeria,inyectables,2018-08-01,729,729
MOCOMOCO,otras actividades de enfermeria,inyectables,2018-08-01,220,220
MOJINETE,otras actividades de enfermeria,inyectables,2018-08-01,138,138
MOJOCOYA,otras actividades de enfermeria,inyectables,2018-08-01,926,926
MONTEAGUDO,otras actividades de enfermeria,inyectables,2018-08-01,6814,6814
MONTERO,otras actividades de enfermeria,inyectables,2018-08-01,33397,33397
MORO MORO,otras actividades de enfermeria,inyectables,2018-08-01,171,171
MOROCHATA,otras actividades de enfermeria,inyectables,2018-08-01,330,330
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2018-08-01,232,232
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2018-08-01,126,126
OCURI,otras actividades de enfermeria,inyectables,2018-08-01,706,706
OKINAWA,otras actividades de enfermeria,inyectables,2018-08-01,583,583
OMEREQUE,otras actividades de enfermeria,inyectables,2018-08-01,737,737
ORURO,otras actividades de enfermeria,inyectables,2018-08-01,103518,103518
PADCAYA,otras actividades de enfermeria,inyectables,2018-08-01,1325,1325
PADILLA,otras actividades de enfermeria,inyectables,2018-08-01,2936,2936
PAILON,otras actividades de enfermeria,inyectables,2018-08-01,2337,2337
PALCA,otras actividades de enfermeria,inyectables,2018-08-01,265,265
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2018-08-01,1390,1390
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2018-08-01,163,163
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2018-08-01,171,171
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2018-08-01,270,270
PASORAPA,otras actividades de enfermeria,inyectables,2018-08-01,232,232
PATACAMAYA,otras actividades de enfermeria,inyectables,2018-08-01,768,768
PAZÑA,otras actividades de enfermeria,inyectables,2018-08-01,183,183
PELECHUCO,otras actividades de enfermeria,inyectables,2018-08-01,189,189
POCOATA,otras actividades de enfermeria,inyectables,2018-08-01,403,403
POCONA,otras actividades de enfermeria,inyectables,2018-08-01,385,385
POJO (CBBA),otras actividades de enfermeria,inyectables,2018-08-01,448,448
POOPO,otras actividades de enfermeria,inyectables,2018-08-01,518,518
PORCO,otras actividades de enfermeria,inyectables,2018-08-01,430,430
POROMA,otras actividades de enfermeria,inyectables,2018-08-01,1391,1391
PORONGO,otras actividades de enfermeria,inyectables,2018-08-01,375,375
PORTACHUELO,otras actividades de enfermeria,inyectables,2018-08-01,2459,2459
PORVENIR,otras actividades de enfermeria,inyectables,2018-08-01,788,788
POSTRER VALLE,otras actividades de enfermeria,inyectables,2018-08-01,31,31
POTOSI,otras actividades de enfermeria,inyectables,2018-08-01,69946,69946
PRESTO,otras actividades de enfermeria,inyectables,2018-08-01,947,947
PUCARA,otras actividades de enfermeria,inyectables,2018-08-01,180,180
PUCARANI,otras actividades de enfermeria,inyectables,2018-08-01,413,413
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2018-08-01,225,225
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2018-08-01,249,249
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2018-08-01,426,426
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2018-08-01,153,153
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2018-08-01,1249,1249
PUERTO RICO,otras actividades de enfermeria,inyectables,2018-08-01,4010,4010
PUERTO SILES,otras actividades de enfermeria,inyectables,2018-08-01,127,127
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2018-08-01,3839,3839
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2018-08-01,9808,9808
PUNA,otras actividades de enfermeria,inyectables,2018-08-01,1169,1169
PUNATA,otras actividades de enfermeria,inyectables,2018-08-01,7925,7925
QUIABAYA,otras actividades de enfermeria,inyectables,2018-08-01,173,173
QUILLACOLLO,otras actividades de enfermeria,inyectables,2018-08-01,8220,8220
QUIME,otras actividades de enfermeria,inyectables,2018-08-01,196,196
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2018-08-01,133,133
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2018-08-01,244,244
RAVELO,otras actividades de enfermeria,inyectables,2018-08-01,1242,1242
REYES,otras actividades de enfermeria,inyectables,2018-08-01,1096,1096
RIBERALTA,otras actividades de enfermeria,inyectables,2018-08-01,20593,20593
ROBORE,otras actividades de enfermeria,inyectables,2018-08-01,6051,6051
RURRENABAQUE,otras actividades de enfermeria,inyectables,2018-08-01,2095,2095
SABAYA,otras actividades de enfermeria,inyectables,2018-08-01,422,422
SACABA,otras actividades de enfermeria,inyectables,2018-08-01,10028,10028
SACABAMBA,otras actividades de enfermeria,inyectables,2018-08-01,163,163
SACACA,otras actividades de enfermeria,inyectables,2018-08-01,376,376
