municipality,group,variable,month,Otras actividades,TOTAL
PUERTO RICO,otras actividades de enfermeria,otras actividades,2018-06-01,918,918
PUERTO SILES,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2018-06-01,817,817
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2018-06-01,192,192
PUNA,otras actividades de enfermeria,otras actividades,2018-06-01,302,302
PUNATA,otras actividades de enfermeria,otras actividades,2018-06-01,1164,1164
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2018-06-01,2465,2465
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2018-06-01,99,99
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2018-06-01,1,1
RAVELO,otras actividades de enfermeria,otras actividades,2018-06-01,141,141
REYES,otras actividades de enfermeria,otras actividades,2018-06-01,244,244
RIBERALTA,otras actividades de enfermeria,otras actividades,2018-06-01,21822,21822
ROBORE,otras actividades de enfermeria,otras actividades,2018-06-01,3368,3368
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2018-06-01,733,733
SABAYA,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
SACABA,otras actividades de enfermeria,otras actividades,2018-06-01,8185,8185
SACABAMBA,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
SACACA,otras actividades de enfermeria,otras actividades,2018-06-01,8,8
SAIPINA,otras actividades de enfermeria,otras actividades,2018-06-01,103,103
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2018-06-01,429,429
SAMAIPATA,otras actividades de enfermeria,otras actividades,2018-06-01,91,91
SAN ANDRES,otras actividades de enfermeria,otras actividades,2018-06-01,56,56
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2018-06-01,76,76
SAN BENITO,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
SAN BORJA,otras actividades de enfermeria,otras actividades,2018-06-01,1060,1060
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2018-06-01,37,37
SAN CARLOS,otras actividades de enfermeria,otras actividades,2018-06-01,10424,10424
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2018-06-01,2895,2895
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2018-06-01,35141,35141
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2018-06-01,54,54
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2018-06-01,190,190
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2018-06-01,328,328
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2018-06-01,4913,4913
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2018-06-01,164,164
SAN JULIAN,otras actividades de enfermeria,otras actividades,2018-06-01,1172,1172
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2018-06-01,11,11
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2018-06-01,119,119
SAN LUCAS,otras actividades de enfermeria,otras actividades,2018-06-01,903,903
SAN MATIAS,otras actividades de enfermeria,otras actividades,2018-06-01,486,486
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2018-06-01,103,103
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2018-06-01,11,11
SAN PEDRO,otras actividades de enfermeria,otras actividades,2018-06-01,204,204
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-06-01,9,9
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2018-06-01,4,4
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2018-06-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2018-06-01,69,69
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2018-06-01,87,87
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2018-06-01,53,53
SANTA ANA,otras actividades de enfermeria,otras actividades,2018-06-01,1631,1631
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2018-06-01,254234,254234
SANTA ROSA,otras actividades de enfermeria,otras actividades,2018-06-01,32,32
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2018-06-01,214,214
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2018-06-01,17,17
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2018-06-01,35,35
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2018-06-01,6,6
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2018-06-01,4,4
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2018-06-01,6,6
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2018-06-01,112,112
SENA,otras actividades de enfermeria,otras actividades,2018-06-01,406,406
SHINAOTA,otras actividades de enfermeria,otras actividades,2018-06-01,145,145
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2018-06-01,20,20
SICAYA,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
SIPE SIPE,otras actividades de enfermeria,otras actividades,2018-06-01,65,65
SOPACHUY,otras actividades de enfermeria,otras actividades,2018-06-01,10,10
SORACACHI,otras actividades de enfermeria,otras actividades,2018-06-01,68,68
SORATA,otras actividades de enfermeria,otras actividades,2018-06-01,868,868
SUCRE,otras actividades de enfermeria,otras actividades,2018-06-01,243163,243163
TACACHI,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
TACACOMA,otras actividades de enfermeria,otras actividades,2018-06-01,4,4
TACOBAMBA,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
TACOPAYA,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
TAPACARI,otras actividades de enfermeria,otras actividades,2018-06-01,32,32
TARABUCO,otras actividades de enfermeria,otras actividades,2018-06-01,12,12
TARACO,otras actividades de enfermeria,otras actividades,2018-06-01,5,5
TARATA,otras actividades de enfermeria,otras actividades,2018-06-01,24,24
TARIJA,otras actividades de enfermeria,otras actividades,2018-06-01,472412,472412
TARVITA,otras actividades de enfermeria,otras actividades,2018-06-01,461,461
TEOPONTE,otras actividades de enfermeria,otras actividades,2018-06-01,198,198
TIAWANACU,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2018-06-01,11,11
TIPUANI,otras actividades de enfermeria,otras actividades,2018-06-01,20,20
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2018-06-01,268,268
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2018-06-01,9,9
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2018-06-01,1,1
TOCO,otras actividades de enfermeria,otras actividades,2018-06-01,15,15
TOLATA,otras actividades de enfermeria,otras actividades,2018-06-01,24,24
TOLEDO,otras actividades de enfermeria,otras actividades,2018-06-01,5,5
TOMAVE,otras actividades de enfermeria,otras actividades,2018-06-01,2,2
TOMINA,otras actividades de enfermeria,otras actividades,2018-06-01,1696,1696
TORO TORO,otras actividades de enfermeria,otras actividades,2018-06-01,5,5
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2018-06-01,574,574
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2018-06-01,4,4
TRIGAL,otras actividades de enfermeria,otras actividades,2018-06-01,14,14
TRINIDAD,otras actividades de enfermeria,otras actividades,2018-06-01,498560,498560
TUPIZA,otras actividades de enfermeria,otras actividades,2018-06-01,10943,10943
TURCO,otras actividades de enfermeria,otras actividades,2018-06-01,37,37
UMALA,otras actividades de enfermeria,otras actividades,2018-06-01,4,4
UNCIA,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2018-06-01,186,186
URUBICHA,otras actividades de enfermeria,otras actividades,2018-06-01,268,268
UYUNI,otras actividades de enfermeria,otras actividades,2018-06-01,186,186
VACAS,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2018-06-01,2338,2338
VIACHA,otras actividades de enfermeria,otras actividades,2018-06-01,155,155
VILA VILA,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2018-06-01,12,12
VILLA MONTES,otras actividades de enfermeria,otras actividades,2018-06-01,18153,18153
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2018-06-01,52,52
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2018-06-01,534,534
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2018-06-01,33,33
VILLAZON,otras actividades de enfermeria,otras actividades,2018-06-01,15018,15018
VINTO,otras actividades de enfermeria,otras actividades,2018-06-01,413,413
VITICHI,otras actividades de enfermeria,otras actividades,2018-06-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2018-06-01,1291,1291
YACO,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
YACUIBA,otras actividades de enfermeria,otras actividades,2018-06-01,43557,43557
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2018-06-01,3,3
YANACACHI,otras actividades de enfermeria,otras actividades,2018-06-01,31,31
YAPACANI,otras actividades de enfermeria,otras actividades,2018-06-01,1876,1876
YOCALLA,otras actividades de enfermeria,otras actividades,2018-06-01,5,5
YOTALA,otras actividades de enfermeria,otras actividades,2018-06-01,31,31
YUNCHARA,otras actividades de enfermeria,otras actividades,2018-06-01,10,10
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2018-06-01,173,173
ACACIO,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
ACHACACHI,otras actividades de enfermeria,otras actividades,2018-07-01,51,51
ACHOCALLA,otras actividades de enfermeria,otras actividades,2018-07-01,77,77
AIQUILE,otras actividades de enfermeria,otras actividades,2018-07-01,175,175
ALALAY,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
ALCALA,otras actividades de enfermeria,otras actividades,2018-07-01,39,39
ALTO BENI,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2018-07-01,10,10
ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,33,33
ANTEQUERA,otras actividades de enfermeria,otras actividades,2018-07-01,27,27
ANZALDO,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
APOLO,otras actividades de enfermeria,otras actividades,2018-07-01,1080,1080
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
ARANI,otras actividades de enfermeria,otras actividades,2018-07-01,25,25
ARBIETO,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
ARQUE,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2018-07-01,1380,1380
ATOCHA,otras actividades de enfermeria,otras actividades,2018-07-01,5517,5517
AYATA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
AYO AYO,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2018-07-01,14,14
AZURDUY,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
BATALLAS,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
BAURES,otras actividades de enfermeria,otras actividades,2018-07-01,148,148
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
BELLA FLOR,otras actividades de enfermeria,otras actividades,2018-07-01,6,6
BERMEJO,otras actividades de enfermeria,otras actividades,2018-07-01,7427,7427
BETANZOS,otras actividades de enfermeria,otras actividades,2018-07-01,100,100
BOLIVAR,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
BOLPEBRA,otras actividades de enfermeria,otras actividades,2018-07-01,14,14
BOYUIBE,otras actividades de enfermeria,otras actividades,2018-07-01,38,38
BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-07-01,259,259
CABEZAS,otras actividades de enfermeria,otras actividades,2018-07-01,221,221
CAIROMA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2018-07-01,448,448
CAJUATA,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
CALACOTO,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
CALAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
CAMARGO,otras actividades de enfermeria,otras actividades,2018-07-01,2882,2882
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2018-07-01,7,7
CAMIRI,otras actividades de enfermeria,otras actividades,2018-07-01,17802,17802
CAPINOTA,otras actividades de enfermeria,otras actividades,2018-07-01,334,334
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
CARACOLLO,otras actividades de enfermeria,otras actividades,2018-07-01,66,66
CARANAVI,otras actividades de enfermeria,otras actividades,2018-07-01,11120,11120
CARAPARI,otras actividades de enfermeria,otras actividades,2018-07-01,424,424
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2018-07-01,32,32
CATACORA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2018-07-01,3611,3611
CHAQUI,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
CHARAGUA,otras actividades de enfermeria,otras actividades,2018-07-01,184,184
CHAYANTA,otras actividades de enfermeria,otras actividades,2018-07-01,170,170
CHIMORE,otras actividades de enfermeria,otras actividades,2018-07-01,1236,1236
CHIPAYA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2018-07-01,31,31
CHUMA,otras actividades de enfermeria,otras actividades,2018-07-01,26,26
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2018-07-01,15,15
CKOCHAS,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
CLIZA,otras actividades de enfermeria,otras actividades,2018-07-01,41,41
COBIJA,otras actividades de enfermeria,otras actividades,2018-07-01,2256,2256
COCAPATA,otras actividades de enfermeria,otras actividades,2018-07-01,20,20
COCHABAMBA,otras actividades de enfermeria,otras actividades,2018-07-01,81873,81873
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2018-07-01,5620,5620
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2018-07-01,132,132
COLOMI,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2018-07-01,76,76
COLQUECHACA,otras actividades de enfermeria,otras actividades,2018-07-01,37,37
COLQUENCHA,otras actividades de enfermeria,otras actividades,2018-07-01,5,5
COLQUIRI,otras actividades de enfermeria,otras actividades,2018-07-01,9,9
COMANCHE,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2018-07-01,9,9
COMBAYA,otras actividades de enfermeria,otras actividades,2018-07-01,8,8
CONCEPCION,otras actividades de enfermeria,otras actividades,2018-07-01,40,40
COPACABANA,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
CORIPATA,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
CORO CORO,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
COROICO,otras actividades de enfermeria,otras actividades,2018-07-01,10929,10929
CORQUE,otras actividades de enfermeria,otras actividades,2018-07-01,103,103
COTAGAITA,otras actividades de enfermeria,otras actividades,2018-07-01,1676,1676
COTOCA,otras actividades de enfermeria,otras actividades,2018-07-01,3486,3486
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2018-07-01,609,609
CUEVO,otras actividades de enfermeria,otras actividades,2018-07-01,7,7
CULPINA,otras actividades de enfermeria,otras actividades,2018-07-01,326,326
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
CURVA,otras actividades de enfermeria,otras actividades,2018-07-01,5,5
DESAGUADERO,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
EL ALTO,otras actividades de enfermeria,otras actividades,2018-07-01,400502,400502
EL CHORO,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2018-07-01,56,56
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2018-07-01,2,2
EL TORNO,otras actividades de enfermeria,otras actividades,2018-07-01,21106,21106
EL VILLAR,otras actividades de enfermeria,otras actividades,2018-07-01,49,49
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2018-07-01,112,112
ESCOMA,otras actividades de enfermeria,otras actividades,2018-07-01,35,35
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2018-07-01,7,7
EXALTACION,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2018-07-01,125,125
FILADELFIA,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2018-07-01,60,60
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2018-07-01,2,2
GUANAY,otras actividades de enfermeria,otras actividades,2018-07-01,14,14
GUAQUI,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2018-07-01,59864,59864
GUTIERREZ,otras actividades de enfermeria,otras actividades,2018-07-01,37,37
HUACARETA,otras actividades de enfermeria,otras actividades,2018-07-01,123,123
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2018-07-01,2,2
HUACHACALLA,otras actividades de enfermeria,otras actividades,2018-07-01,8,8
HUANUNI,otras actividades de enfermeria,otras actividades,2018-07-01,29266,29266
HUARACAJE,otras actividades de enfermeria,otras actividades,2018-07-01,96,96
HUARINA,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
HUATAJATA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,43,43
HUMANATA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2018-07-01,903,903
INCAHUASI,otras actividades de enfermeria,otras actividades,2018-07-01,7,7
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2018-07-01,3,3
INQUISIVI,otras actividades de enfermeria,otras actividades,2018-07-01,13,13
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2018-07-01,53,53
IXIAMAS,otras actividades de enfermeria,otras actividades,2018-07-01,9,9
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
LA ASUNTA,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
LA GUARDIA,otras actividades de enfermeria,otras actividades,2018-07-01,2547,2547
LA PAZ,otras actividades de enfermeria,otras actividades,2018-07-01,46645,46645
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2018-07-01,51,51
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2018-07-01,36,36
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2018-07-01,4562,4562
LLICA,otras actividades de enfermeria,otras actividades,2018-07-01,259,259
LORETO,otras actividades de enfermeria,otras actividades,2018-07-01,20,20
LURIBAY,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
MACHARETI,otras actividades de enfermeria,otras actividades,2018-07-01,93,93
MAGDALENA,otras actividades de enfermeria,otras actividades,2018-07-01,351,351
MAIRANA,otras actividades de enfermeria,otras actividades,2018-07-01,873,873
MAPIRI,otras actividades de enfermeria,otras actividades,2018-07-01,17,17
MECAPACA,otras actividades de enfermeria,otras actividades,2018-07-01,6,6
MINEROS,otras actividades de enfermeria,otras actividades,2018-07-01,348,348
MIZQUE,otras actividades de enfermeria,otras actividades,2018-07-01,1435,1435
MOCOMOCO,otras actividades de enfermeria,otras actividades,2018-07-01,20,20
MOJOCOYA,otras actividades de enfermeria,otras actividades,2018-07-01,4,4
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2018-07-01,16016,16016
MONTERO,otras actividades de enfermeria,otras actividades,2018-07-01,79102,79102
MORO MORO,otras actividades de enfermeria,otras actividades,2018-07-01,24,24
MOROCHATA,otras actividades de enfermeria,otras actividades,2018-07-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2018-07-01,10,10
OCURI,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
OKINAWA,otras actividades de enfermeria,otras actividades,2018-07-01,40,40
OMEREQUE,otras actividades de enfermeria,otras actividades,2018-07-01,102,102
ORURO,otras actividades de enfermeria,otras actividades,2018-07-01,92143,92143
PADCAYA,otras actividades de enfermeria,otras actividades,2018-07-01,80,80
PADILLA,otras actividades de enfermeria,otras actividades,2018-07-01,1885,1885
PAILON,otras actividades de enfermeria,otras actividades,2018-07-01,185,185
PALCA,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2018-07-01,244,244
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2018-07-01,75,75
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2018-07-01,11,11
PASORAPA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
PATACAMAYA,otras actividades de enfermeria,otras actividades,2018-07-01,63,63
PAZÑA,otras actividades de enfermeria,otras actividades,2018-07-01,39,39
PELECHUCO,otras actividades de enfermeria,otras actividades,2018-07-01,3,3
POCOATA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
POCONA,otras actividades de enfermeria,otras actividades,2018-07-01,24,24
POJO (CBBA),otras actividades de enfermeria,otras actividades,2018-07-01,4,4
POOPO,otras actividades de enfermeria,otras actividades,2018-07-01,99,99
PORCO,otras actividades de enfermeria,otras actividades,2018-07-01,86,86
POROMA,otras actividades de enfermeria,otras actividades,2018-07-01,9,9
PORONGO,otras actividades de enfermeria,otras actividades,2018-07-01,152,152
PORTACHUELO,otras actividades de enfermeria,otras actividades,2018-07-01,574,574
PORVENIR,otras actividades de enfermeria,otras actividades,2018-07-01,1028,1028
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2018-07-01,15,15
POTOSI,otras actividades de enfermeria,otras actividades,2018-07-01,25172,25172
PRESTO,otras actividades de enfermeria,otras actividades,2018-07-01,21,21
PUCARA,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
PUCARANI,otras actividades de enfermeria,otras actividades,2018-07-01,41,41
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2018-07-01,106,106
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2018-07-01,8,8
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2018-07-01,12,12
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2018-07-01,18,18
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2018-07-01,380,380
PUERTO RICO,otras actividades de enfermeria,otras actividades,2018-07-01,1368,1368
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2018-07-01,571,571
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2018-07-01,310,310
PUNA,otras actividades de enfermeria,otras actividades,2018-07-01,307,307
PUNATA,otras actividades de enfermeria,otras actividades,2018-07-01,1108,1108
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2018-07-01,1493,1493
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2018-07-01,47,47
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2018-07-01,1,1
RAVELO,otras actividades de enfermeria,otras actividades,2018-07-01,134,134
REYES,otras actividades de enfermeria,otras actividades,2018-07-01,295,295
RIBERALTA,otras actividades de enfermeria,otras actividades,2018-07-01,11905,11905
ROBORE,otras actividades de enfermeria,otras actividades,2018-07-01,3355,3355
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2018-07-01,610,610
SABAYA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
SACABA,otras actividades de enfermeria,otras actividades,2018-07-01,10200,10200
SACABAMBA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
SACACA,otras actividades de enfermeria,otras actividades,2018-07-01,5,5
SAIPINA,otras actividades de enfermeria,otras actividades,2018-07-01,103,103
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2018-07-01,405,405
SAMAIPATA,otras actividades de enfermeria,otras actividades,2018-07-01,92,92
SAN ANDRES,otras actividades de enfermeria,otras actividades,2018-07-01,108,108
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2018-07-01,45,45
SAN BENITO,otras actividades de enfermeria,otras actividades,2018-07-01,5,5
SAN BORJA,otras actividades de enfermeria,otras actividades,2018-07-01,897,897
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2018-07-01,272,272
SAN CARLOS,otras actividades de enfermeria,otras actividades,2018-07-01,10714,10714
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2018-07-01,2596,2596
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2018-07-01,30256,30256
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2018-07-01,78,78
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2018-07-01,205,205
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2018-07-01,323,323
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2018-07-01,3406,3406
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2018-07-01,103,103
SAN JULIAN,otras actividades de enfermeria,otras actividades,2018-07-01,1062,1062
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2018-07-01,13,13
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2018-07-01,92,92
SAN LUCAS,otras actividades de enfermeria,otras actividades,2018-07-01,782,782
SAN MATIAS,otras actividades de enfermeria,otras actividades,2018-07-01,434,434
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2018-07-01,187,187
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2018-07-01,7,7
SAN PEDRO,otras actividades de enfermeria,otras actividades,2018-07-01,234,234
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-07-01,10,10
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2018-07-01,1,1
SAN PEDRO DE QUEMES,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2018-07-01,2,2
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2018-07-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2018-07-01,70,70
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2018-07-01,568,568
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2018-07-01,237,237
SANTA ANA,otras actividades de enfermeria,otras actividades,2018-07-01,1424,1424
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2018-07-01,557739,557739
SANTA ROSA,otras actividades de enfermeria,otras actividades,2018-07-01,46,46
