municipality,group,variable,month,Restauraciones,TOTAL
ANZALDO,consultas odontologicas,restauraciones,2007-07-01,45,45
APOLO,consultas odontologicas,restauraciones,2007-07-01,69,69
ARAMPAMPA,consultas odontologicas,restauraciones,2007-07-01,40,40
ARANI,consultas odontologicas,restauraciones,2007-07-01,94,94
ARQUE,consultas odontologicas,restauraciones,2007-07-01,112,112
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-07-01,27,27
ATOCHA,consultas odontologicas,restauraciones,2007-07-01,368,368
AYATA,consultas odontologicas,restauraciones,2007-07-01,6,6
AYO AYO,consultas odontologicas,restauraciones,2007-07-01,34,34
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-07-01,35,35
AZURDUY,consultas odontologicas,restauraciones,2007-07-01,21,21
BATALLAS,consultas odontologicas,restauraciones,2007-07-01,40,40
BAURES,consultas odontologicas,restauraciones,2007-07-01,5,5
BERMEJO,consultas odontologicas,restauraciones,2007-07-01,402,402
BETANZOS,consultas odontologicas,restauraciones,2007-07-01,34,34
BOLIVAR,consultas odontologicas,restauraciones,2007-07-01,17,17
BOLPEBRA,consultas odontologicas,restauraciones,2007-07-01,37,37
BOYUIBE,consultas odontologicas,restauraciones,2007-07-01,80,80
BUENA VISTA,consultas odontologicas,restauraciones,2007-07-01,30,30
CABEZAS,consultas odontologicas,restauraciones,2007-07-01,58,58
CAIROMA,consultas odontologicas,restauraciones,2007-07-01,3,3
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-07-01,14,14
CALACOTO,consultas odontologicas,restauraciones,2007-07-01,6,6
CALAMARCA,consultas odontologicas,restauraciones,2007-07-01,13,13
CAMARGO,consultas odontologicas,restauraciones,2007-07-01,150,150
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-07-01,40,40
CAMIRI,consultas odontologicas,restauraciones,2007-07-01,334,334
CAPINOTA,consultas odontologicas,restauraciones,2007-07-01,78,78
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-07-01,7,7
CARACOLLO,consultas odontologicas,restauraciones,2007-07-01,89,89
CARANAVI,consultas odontologicas,restauraciones,2007-07-01,108,108
CARAPARI,consultas odontologicas,restauraciones,2007-07-01,131,131
CARIPUYO,consultas odontologicas,restauraciones,2007-07-01,73,73
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2007-07-01,8,8
CHALLAPATA,consultas odontologicas,restauraciones,2007-07-01,220,220
CHAQUI,consultas odontologicas,restauraciones,2007-07-01,20,20
CHARAGUA,consultas odontologicas,restauraciones,2007-07-01,152,152
CHAYANTA,consultas odontologicas,restauraciones,2007-07-01,53,53
CHIMORE,consultas odontologicas,restauraciones,2007-07-01,136,136
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-07-01,70,70
CHUMA,consultas odontologicas,restauraciones,2007-07-01,26,26
CLIZA,consultas odontologicas,restauraciones,2007-07-01,241,241
COBIJA,consultas odontologicas,restauraciones,2007-07-01,197,197
COCHABAMBA,consultas odontologicas,restauraciones,2007-07-01,14712,14712
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-07-01,159,159
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-07-01,2,2
COLOMI,consultas odontologicas,restauraciones,2007-07-01,85,85
COLPA BELGICA,consultas odontologicas,restauraciones,2007-07-01,117,117
COLQUECHACA,consultas odontologicas,restauraciones,2007-07-01,15,15
COLQUENCHA,consultas odontologicas,restauraciones,2007-07-01,13,13
COLQUIRI,consultas odontologicas,restauraciones,2007-07-01,153,153
COMARAPA,consultas odontologicas,restauraciones,2007-07-01,369,369
COMBAYA,consultas odontologicas,restauraciones,2007-07-01,3,3
CONCEPCION,consultas odontologicas,restauraciones,2007-07-01,18,18
COPACABANA,consultas odontologicas,restauraciones,2007-07-01,39,39
CORIPATA,consultas odontologicas,restauraciones,2007-07-01,46,46
CORO CORO,consultas odontologicas,restauraciones,2007-07-01,18,18
COROICO,consultas odontologicas,restauraciones,2007-07-01,183,183
CORQUE,consultas odontologicas,restauraciones,2007-07-01,22,22
COTAGAITA,consultas odontologicas,restauraciones,2007-07-01,297,297
COTOCA,consultas odontologicas,restauraciones,2007-07-01,71,71
CUATRO CAÑADAS,consultas odontologicas,restauraciones,2007-07-01,83,83
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-07-01,53,53
CUEVO,consultas odontologicas,restauraciones,2007-07-01,24,24
CULPINA,consultas odontologicas,restauraciones,2007-07-01,10,10
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-07-01,41,41
CURVA,consultas odontologicas,restauraciones,2007-07-01,2,2
DESAGUADERO,consultas odontologicas,restauraciones,2007-07-01,20,20
EL ALTO,consultas odontologicas,restauraciones,2007-07-01,6661,6661
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-07-01,21,21
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-07-01,53,53
EL TORNO,consultas odontologicas,restauraciones,2007-07-01,205,205
EL VILLAR,consultas odontologicas,restauraciones,2007-07-01,28,28
ENTRE RIOS,consultas odontologicas,restauraciones,2007-07-01,201,201
ENTRE RIOS,consultas odontologicas,restauraciones,2007-07-01,82,82
EUCALIPTUS,consultas odontologicas,restauraciones,2007-07-01,29,29
EXALTACION,consultas odontologicas,restauraciones,2007-07-01,114,114
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-07-01,183,183
FILADELFIA,consultas odontologicas,restauraciones,2007-07-01,23,23
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-07-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-07-01,48,48
GUANAY,consultas odontologicas,restauraciones,2007-07-01,103,103
GUAQUI,consultas odontologicas,restauraciones,2007-07-01,43,43
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-07-01,291,291
GUTIERREZ,consultas odontologicas,restauraciones,2007-07-01,52,52
HUACARETA,consultas odontologicas,restauraciones,2007-07-01,55,55
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-07-01,28,28
HUACHACALLA,consultas odontologicas,restauraciones,2007-07-01,6,6
HUANUNI,consultas odontologicas,restauraciones,2007-07-01,175,175
HUARACAJE,consultas odontologicas,restauraciones,2007-07-01,22,22
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-07-01,16,16
INCAHUASI,consultas odontologicas,restauraciones,2007-07-01,66,66
INQUISIVI,consultas odontologicas,restauraciones,2007-07-01,27,27
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-07-01,100,100
IXIAMAS,consultas odontologicas,restauraciones,2007-07-01,47,47
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-07-01,27,27
LA ASUNTA,consultas odontologicas,restauraciones,2007-07-01,10,10
LA GUARDIA,consultas odontologicas,restauraciones,2007-07-01,292,292
LA PAZ,consultas odontologicas,restauraciones,2007-07-01,13190,13190
LAGUNILLAS,consultas odontologicas,restauraciones,2007-07-01,22,22
LAJA,consultas odontologicas,restauraciones,2007-07-01,31,31
LAS CARRERAS,consultas odontologicas,restauraciones,2007-07-01,3,3
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-07-01,4,4
LLALLAGUA,consultas odontologicas,restauraciones,2007-07-01,127,127
LLICA,consultas odontologicas,restauraciones,2007-07-01,5,5
LURIBAY,consultas odontologicas,restauraciones,2007-07-01,5,5
MACHACAMARCA,consultas odontologicas,restauraciones,2007-07-01,59,59
MACHARETI,consultas odontologicas,restauraciones,2007-07-01,8,8
MAGDALENA,consultas odontologicas,restauraciones,2007-07-01,109,109
MAIRANA,consultas odontologicas,restauraciones,2007-07-01,66,66
MAPIRI,consultas odontologicas,restauraciones,2007-07-01,99,99
MECAPACA,consultas odontologicas,restauraciones,2007-07-01,12,12
MINEROS,consultas odontologicas,restauraciones,2007-07-01,13,13
MIZQUE,consultas odontologicas,restauraciones,2007-07-01,85,85
MOCOMOCO,consultas odontologicas,restauraciones,2007-07-01,10,10
MOJOCOYA,consultas odontologicas,restauraciones,2007-07-01,26,26
MONTEAGUDO,consultas odontologicas,restauraciones,2007-07-01,245,245
MONTERO,consultas odontologicas,restauraciones,2007-07-01,476,476
MORO MORO,consultas odontologicas,restauraciones,2007-07-01,17,17
MOROCHATA,consultas odontologicas,restauraciones,2007-07-01,98,98
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,restauraciones,2007-07-01,3,3
OCURI,consultas odontologicas,restauraciones,2007-07-01,24,24
OKINAWA,consultas odontologicas,restauraciones,2007-07-01,41,41
OMEREQUE,consultas odontologicas,restauraciones,2007-07-01,24,24
ORURO,consultas odontologicas,restauraciones,2007-07-01,1625,1625
PADCAYA,consultas odontologicas,restauraciones,2007-07-01,86,86
PADILLA,consultas odontologicas,restauraciones,2007-07-01,133,133
PAILON,consultas odontologicas,restauraciones,2007-07-01,58,58
PALCA,consultas odontologicas,restauraciones,2007-07-01,8,8
PALOS BLANCOS,consultas odontologicas,restauraciones,2007-07-01,122,122
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2007-07-01,38,38
PAMPA GRANDE,consultas odontologicas,restauraciones,2007-07-01,44,44
PAPEL PAMPA,consultas odontologicas,restauraciones,2007-07-01,14,14
PASORAPA,consultas odontologicas,restauraciones,2007-07-01,32,32
PATACAMAYA,consultas odontologicas,restauraciones,2007-07-01,4,4
PAZÑA,consultas odontologicas,restauraciones,2007-07-01,78,78
POCOATA,consultas odontologicas,restauraciones,2007-07-01,21,21
POCONA,consultas odontologicas,restauraciones,2007-07-01,25,25
POJO (CBBA),consultas odontologicas,restauraciones,2007-07-01,42,42
POOPO,consultas odontologicas,restauraciones,2007-07-01,32,32
PORCO,consultas odontologicas,restauraciones,2007-07-01,31,31
POROMA,consultas odontologicas,restauraciones,2007-07-01,15,15
PORONGO,consultas odontologicas,restauraciones,2007-07-01,145,145
PORTACHUELO,consultas odontologicas,restauraciones,2007-07-01,160,160
PORVENIR,consultas odontologicas,restauraciones,2007-07-01,23,23
POSTRER VALLE,consultas odontologicas,restauraciones,2007-07-01,59,59
POTOSI,consultas odontologicas,restauraciones,2007-07-01,861,861
PRESTO,consultas odontologicas,restauraciones,2007-07-01,9,9
PUCARA,consultas odontologicas,restauraciones,2007-07-01,12,12
PUCARANI,consultas odontologicas,restauraciones,2007-07-01,67,67
PUERTO ACOSTA,consultas odontologicas,restauraciones,2007-07-01,149,149
PUERTO CARABUCO,consultas odontologicas,restauraciones,2007-07-01,33,33
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2007-07-01,73,73
PUERTO RICO,consultas odontologicas,restauraciones,2007-07-01,55,55
PUERTO SUAREZ,consultas odontologicas,restauraciones,2007-07-01,134,134
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2007-07-01,428,428
PUNA,consultas odontologicas,restauraciones,2007-07-01,115,115
PUNATA,consultas odontologicas,restauraciones,2007-07-01,342,342
QUIABAYA,consultas odontologicas,restauraciones,2007-07-01,3,3
QUILLACOLLO,consultas odontologicas,restauraciones,2007-07-01,948,948
QUIME,consultas odontologicas,restauraciones,2007-07-01,146,146
QUIRUSILLAS,consultas odontologicas,restauraciones,2007-07-01,52,52
REYES,consultas odontologicas,restauraciones,2007-07-01,80,80
RIBERALTA,consultas odontologicas,restauraciones,2007-07-01,192,192
ROBORE,consultas odontologicas,restauraciones,2007-07-01,89,89
RURRENABAQUE,consultas odontologicas,restauraciones,2007-07-01,70,70
SABAYA,consultas odontologicas,restauraciones,2007-07-01,52,52
SACABA,consultas odontologicas,restauraciones,2007-07-01,658,658
SACACA,consultas odontologicas,restauraciones,2007-07-01,85,85
SAIPINA,consultas odontologicas,restauraciones,2007-07-01,80,80
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2007-07-01,50,50
SAMAIPATA,consultas odontologicas,restauraciones,2007-07-01,123,123
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2007-07-01,4,4
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2007-07-01,35,35
SAN BENITO,consultas odontologicas,restauraciones,2007-07-01,57,57
SAN BORJA,consultas odontologicas,restauraciones,2007-07-01,245,245
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2007-07-01,25,25
SAN CARLOS,consultas odontologicas,restauraciones,2007-07-01,156,156
SAN IGNACIO,consultas odontologicas,restauraciones,2007-07-01,71,71
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2007-07-01,238,238
SAN JAVIER(STC),consultas odontologicas,restauraciones,2007-07-01,39,39
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2007-07-01,44,44
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2007-07-01,36,36
SAN LORENZO(PND),consultas odontologicas,restauraciones,2007-07-01,7,7
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2007-07-01,215,215
SAN LUCAS,consultas odontologicas,restauraciones,2007-07-01,130,130
SAN MATIAS,consultas odontologicas,restauraciones,2007-07-01,112,112
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2007-07-01,154,154
SAN PEDRO,consultas odontologicas,restauraciones,2007-07-01,42,42
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2007-07-01,29,29
SAN PEDRO DE CURAHUARA,consultas odontologicas,restauraciones,2007-07-01,43,43
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2007-07-01,3,3
SAN PEDRO(PND),consultas odontologicas,restauraciones,2007-07-01,11,11
SAN RAFAEL,consultas odontologicas,restauraciones,2007-07-01,79,79
SAN RAMON,consultas odontologicas,restauraciones,2007-07-01,38,38
SANTA ANA,consultas odontologicas,restauraciones,2007-07-01,163,163
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2007-07-01,6798,6798
SANTA ROSA,consultas odontologicas,restauraciones,2007-07-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2007-07-01,168,168
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2007-07-01,6,6
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2007-07-01,209,209
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2007-07-01,5,5
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2007-07-01,19,19
SAPAHAQUI,consultas odontologicas,restauraciones,2007-07-01,53,53
SENA,consultas odontologicas,restauraciones,2007-07-01,16,16
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2007-07-01,59,59
SICAYA,consultas odontologicas,restauraciones,2007-07-01,15,15
SIPE SIPE,consultas odontologicas,restauraciones,2007-07-01,408,408
SOPACHUY,consultas odontologicas,restauraciones,2007-07-01,44,44
SORACACHI,consultas odontologicas,restauraciones,2007-07-01,20,20
SORATA,consultas odontologicas,restauraciones,2007-07-01,24,24
SUCRE,consultas odontologicas,restauraciones,2007-07-01,4405,4405
TACACOMA,consultas odontologicas,restauraciones,2007-07-01,75,75
TACOPAYA,consultas odontologicas,restauraciones,2007-07-01,34,34
TAPACARI,consultas odontologicas,restauraciones,2007-07-01,37,37
TARABUCO,consultas odontologicas,restauraciones,2007-07-01,71,71
TARACO,consultas odontologicas,restauraciones,2007-07-01,7,7
TARATA,consultas odontologicas,restauraciones,2007-07-01,39,39
TARIJA,consultas odontologicas,restauraciones,2007-07-01,1200,1200
TARVITA,consultas odontologicas,restauraciones,2007-07-01,92,92
TEOPONTE,consultas odontologicas,restauraciones,2007-07-01,26,26
TIAWANACU,consultas odontologicas,restauraciones,2007-07-01,31,31
TINGUIPAYA,consultas odontologicas,restauraciones,2007-07-01,86,86
TIPUANI,consultas odontologicas,restauraciones,2007-07-01,35,35
TIQUIPAYA,consultas odontologicas,restauraciones,2007-07-01,379,379
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2007-07-01,639,639
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,restauraciones,2007-07-01,3,3
TOCO,consultas odontologicas,restauraciones,2007-07-01,12,12
TOLATA,consultas odontologicas,restauraciones,2007-07-01,122,122
TOLEDO,consultas odontologicas,restauraciones,2007-07-01,113,113
TOMAVE,consultas odontologicas,restauraciones,2007-07-01,27,27
TOMINA,consultas odontologicas,restauraciones,2007-07-01,41,41
TORO TORO,consultas odontologicas,restauraciones,2007-07-01,20,20
TOTORA(CBBA),consultas odontologicas,restauraciones,2007-07-01,56,56
TOTORA(ORR),consultas odontologicas,restauraciones,2007-07-01,8,8
TRIGAL,consultas odontologicas,restauraciones,2007-07-01,23,23
TRINIDAD,consultas odontologicas,restauraciones,2007-07-01,428,428
TUPIZA,consultas odontologicas,restauraciones,2007-07-01,264,264
TURCO,consultas odontologicas,restauraciones,2007-07-01,26,26
UMALA,consultas odontologicas,restauraciones,2007-07-01,81,81
UNCIA,consultas odontologicas,restauraciones,2007-07-01,124,124
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2007-07-01,49,49
URUBICHA,consultas odontologicas,restauraciones,2007-07-01,43,43
UYUNI,consultas odontologicas,restauraciones,2007-07-01,29,29
VACAS,consultas odontologicas,restauraciones,2007-07-01,60,60
VALLEGRANDE,consultas odontologicas,restauraciones,2007-07-01,332,332
VIACHA,consultas odontologicas,restauraciones,2007-07-01,265,265
VILLA MONTES,consultas odontologicas,restauraciones,2007-07-01,221,221
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2007-07-01,17,17
VILLA SERRANO,consultas odontologicas,restauraciones,2007-07-01,120,120
VILLA TUNARI,consultas odontologicas,restauraciones,2007-07-01,392,392
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2007-07-01,102,102
VILLAZON,consultas odontologicas,restauraciones,2007-07-01,122,122
VINTO,consultas odontologicas,restauraciones,2007-07-01,126,126
VITICHI,consultas odontologicas,restauraciones,2007-07-01,18,18
WALDO BALLIVIAN,consultas odontologicas,restauraciones,2007-07-01,1,1
WARNES,consultas odontologicas,restauraciones,2007-07-01,346,346
YACO,consultas odontologicas,restauraciones,2007-07-01,16,16
YACUIBA,consultas odontologicas,restauraciones,2007-07-01,625,625
YAMPARAEZ,consultas odontologicas,restauraciones,2007-07-01,22,22
YANACACHI,consultas odontologicas,restauraciones,2007-07-01,7,7
YAPACANI,consultas odontologicas,restauraciones,2007-07-01,114,114
YOCALLA,consultas odontologicas,restauraciones,2007-07-01,37,37
YOTALA,consultas odontologicas,restauraciones,2007-07-01,43,43
YUNCHARA,consultas odontologicas,restauraciones,2007-07-01,63,63
ZUDAÑEZ,consultas odontologicas,restauraciones,2007-07-01,7,7
ACACIO,consultas odontologicas,restauraciones,2007-08-01,22,22
ACHACACHI,consultas odontologicas,restauraciones,2007-08-01,131,131
ACHOCALLA,consultas odontologicas,restauraciones,2007-08-01,45,45
AIQUILE,consultas odontologicas,restauraciones,2007-08-01,271,271
ALCALA,consultas odontologicas,restauraciones,2007-08-01,21,21
ANCORAIMES,consultas odontologicas,restauraciones,2007-08-01,68,68
ANDAMARCA,consultas odontologicas,restauraciones,2007-08-01,64,64
ANTEQUERA,consultas odontologicas,restauraciones,2007-08-01,24,24
ANZALDO,consultas odontologicas,restauraciones,2007-08-01,83,83
APOLO,consultas odontologicas,restauraciones,2007-08-01,24,24
ARAMPAMPA,consultas odontologicas,restauraciones,2007-08-01,21,21
ARANI,consultas odontologicas,restauraciones,2007-08-01,129,129
ARBIETO,consultas odontologicas,restauraciones,2007-08-01,27,27
ARQUE,consultas odontologicas,restauraciones,2007-08-01,26,26
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-08-01,40,40
ATOCHA,consultas odontologicas,restauraciones,2007-08-01,266,266
AYATA,consultas odontologicas,restauraciones,2007-08-01,3,3
AYO AYO,consultas odontologicas,restauraciones,2007-08-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-08-01,46,46
AZURDUY,consultas odontologicas,restauraciones,2007-08-01,86,86
BATALLAS,consultas odontologicas,restauraciones,2007-08-01,44,44
BAURES,consultas odontologicas,restauraciones,2007-08-01,23,23
BELLA FLOR,consultas odontologicas,restauraciones,2007-08-01,4,4
BERMEJO,consultas odontologicas,restauraciones,2007-08-01,282,282
BETANZOS,consultas odontologicas,restauraciones,2007-08-01,33,33
BOLIVAR,consultas odontologicas,restauraciones,2007-08-01,13,13
BOLPEBRA,consultas odontologicas,restauraciones,2007-08-01,29,29
BOYUIBE,consultas odontologicas,restauraciones,2007-08-01,57,57
BUENA VISTA,consultas odontologicas,restauraciones,2007-08-01,15,15
CABEZAS,consultas odontologicas,restauraciones,2007-08-01,106,106
CAIROMA,consultas odontologicas,restauraciones,2007-08-01,1,1
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-08-01,11,11
CAJUATA,consultas odontologicas,restauraciones,2007-08-01,7,7
CALAMARCA,consultas odontologicas,restauraciones,2007-08-01,57,57
CAMARGO,consultas odontologicas,restauraciones,2007-08-01,124,124
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-08-01,35,35
CAMIRI,consultas odontologicas,restauraciones,2007-08-01,520,520
CAPINOTA,consultas odontologicas,restauraciones,2007-08-01,215,215
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-08-01,2,2
CARACOLLO,consultas odontologicas,restauraciones,2007-08-01,38,38
CARANAVI,consultas odontologicas,restauraciones,2007-08-01,189,189
CARAPARI,consultas odontologicas,restauraciones,2007-08-01,108,108
CARIPUYO,consultas odontologicas,restauraciones,2007-08-01,23,23
CHALLAPATA,consultas odontologicas,restauraciones,2007-08-01,96,96
CHAQUI,consultas odontologicas,restauraciones,2007-08-01,18,18
CHARAGUA,consultas odontologicas,restauraciones,2007-08-01,114,114
CHAYANTA,consultas odontologicas,restauraciones,2007-08-01,61,61
CHIMORE,consultas odontologicas,restauraciones,2007-08-01,50,50
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-08-01,61,61
CHUMA,consultas odontologicas,restauraciones,2007-08-01,35,35
CLIZA,consultas odontologicas,restauraciones,2007-08-01,156,156
COBIJA,consultas odontologicas,restauraciones,2007-08-01,149,149
COCHABAMBA,consultas odontologicas,restauraciones,2007-08-01,12046,12046
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-08-01,234,234
COLLANA,consultas odontologicas,restauraciones,2007-08-01,33,33
COLOMI,consultas odontologicas,restauraciones,2007-08-01,66,66
COLPA BELGICA,consultas odontologicas,restauraciones,2007-08-01,79,79
COLQUENCHA,consultas odontologicas,restauraciones,2007-08-01,26,26
COLQUIRI,consultas odontologicas,restauraciones,2007-08-01,103,103
COMARAPA,consultas odontologicas,restauraciones,2007-08-01,290,290
COMBAYA,consultas odontologicas,restauraciones,2007-08-01,2,2
CONCEPCION,consultas odontologicas,restauraciones,2007-08-01,29,29
COPACABANA,consultas odontologicas,restauraciones,2007-08-01,37,37
CORIPATA,consultas odontologicas,restauraciones,2007-08-01,84,84
CORO CORO,consultas odontologicas,restauraciones,2007-08-01,14,14
COROICO,consultas odontologicas,restauraciones,2007-08-01,189,189
CORQUE,consultas odontologicas,restauraciones,2007-08-01,18,18
COTAGAITA,consultas odontologicas,restauraciones,2007-08-01,229,229
COTOCA,consultas odontologicas,restauraciones,2007-08-01,20,20
CUATRO CAÑADAS,consultas odontologicas,restauraciones,2007-08-01,259,259
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-08-01,30,30
CUEVO,consultas odontologicas,restauraciones,2007-08-01,30,30
CULPINA,consultas odontologicas,restauraciones,2007-08-01,30,30
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-08-01,37,37
DESAGUADERO,consultas odontologicas,restauraciones,2007-08-01,28,28
EL ALTO,consultas odontologicas,restauraciones,2007-08-01,4760,4760
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-08-01,58,58
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-08-01,29,29
EL TORNO,consultas odontologicas,restauraciones,2007-08-01,206,206
EL VILLAR,consultas odontologicas,restauraciones,2007-08-01,41,41
ENTRE RIOS,consultas odontologicas,restauraciones,2007-08-01,126,126
ENTRE RIOS,consultas odontologicas,restauraciones,2007-08-01,86,86
EUCALIPTUS,consultas odontologicas,restauraciones,2007-08-01,24,24
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-08-01,118,118
FILADELFIA,consultas odontologicas,restauraciones,2007-08-01,75,75
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-08-01,47,47
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-08-01,33,33
GUANAY,consultas odontologicas,restauraciones,2007-08-01,96,96
GUAQUI,consultas odontologicas,restauraciones,2007-08-01,29,29
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-08-01,351,351
GUTIERREZ,consultas odontologicas,restauraciones,2007-08-01,45,45
HUACARETA,consultas odontologicas,restauraciones,2007-08-01,53,53
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-08-01,4,4
HUACHACALLA,consultas odontologicas,restauraciones,2007-08-01,20,20
HUANUNI,consultas odontologicas,restauraciones,2007-08-01,206,206
HUARACAJE,consultas odontologicas,restauraciones,2007-08-01,35,35
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-08-01,4,4
ICLA,consultas odontologicas,restauraciones,2007-08-01,302,302
INCAHUASI,consultas odontologicas,restauraciones,2007-08-01,32,32
INGAVI (HUMAITA),consultas odontologicas,restauraciones,2007-08-01,1,1
INQUISIVI,consultas odontologicas,restauraciones,2007-08-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-08-01,66,66
IXIAMAS,consultas odontologicas,restauraciones,2007-08-01,38,38
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-08-01,32,32
LA ASUNTA,consultas odontologicas,restauraciones,2007-08-01,22,22
LA GUARDIA,consultas odontologicas,restauraciones,2007-08-01,292,292
LA PAZ,consultas odontologicas,restauraciones,2007-08-01,12837,12837
LAGUNILLAS,consultas odontologicas,restauraciones,2007-08-01,6,6
LAJA,consultas odontologicas,restauraciones,2007-08-01,47,47
LAS CARRERAS,consultas odontologicas,restauraciones,2007-08-01,37,37
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-08-01,14,14
LLALLAGUA,consultas odontologicas,restauraciones,2007-08-01,911,911
LLICA,consultas odontologicas,restauraciones,2007-08-01,3,3
MACHACAMARCA,consultas odontologicas,restauraciones,2007-08-01,67,67
MACHARETI,consultas odontologicas,restauraciones,2007-08-01,11,11
MAGDALENA,consultas odontologicas,restauraciones,2007-08-01,95,95
MAIRANA,consultas odontologicas,restauraciones,2007-08-01,111,111
MAPIRI,consultas odontologicas,restauraciones,2007-08-01,62,62
MECAPACA,consultas odontologicas,restauraciones,2007-08-01,32,32
MINEROS,consultas odontologicas,restauraciones,2007-08-01,23,23
MIZQUE,consultas odontologicas,restauraciones,2007-08-01,117,117
MOCOMOCO,consultas odontologicas,restauraciones,2007-08-01,20,20
MOJOCOYA,consultas odontologicas,restauraciones,2007-08-01,30,30
MONTEAGUDO,consultas odontologicas,restauraciones,2007-08-01,197,197
MONTERO,consultas odontologicas,restauraciones,2007-08-01,393,393
MORO MORO,consultas odontologicas,restauraciones,2007-08-01,30,30
MOROCHATA,consultas odontologicas,restauraciones,2007-08-01,60,60
OCURI,consultas odontologicas,restauraciones,2007-08-01,38,38
OKINAWA,consultas odontologicas,restauraciones,2007-08-01,42,42
OMEREQUE,consultas odontologicas,restauraciones,2007-08-01,40,40
ORURO,consultas odontologicas,restauraciones,2007-08-01,1490,1490
PADCAYA,consultas odontologicas,restauraciones,2007-08-01,80,80
