municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,303,303
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,112,112
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,14,14
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,31,31
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,197,197
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,10,10
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,202,202
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,4,4
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,30,30
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,8,8
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,59,59
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,342,342
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,29,29
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,73,73
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,12,12
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,21,21
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-06-01,33,33
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,29,29
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,14,14
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,9,9
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,78,78
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2,2
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,48,48
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,19,19
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
APOLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,36,36
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,86,86
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,20,20
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,663,663
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,14,14
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,41,41
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,326,326
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,23,23
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,20,20
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,41,41
CAIROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,35,35
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,229,229
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,77,77
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,409,409
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,32,32
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,112,112
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,87,87
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,49,49
CARIPUYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
CATACORA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,78,78
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,52,52
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,74,74
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,11,11
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,4,4
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,97,97
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,147,147
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7193,7193
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,238,238
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,29,29
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,115,115
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,16,16
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,186,186
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,88,88
COMBAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,9,9
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,16,16
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,11,11
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,32,32
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,564,564
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,54,54
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2,2
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,37,37
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,133,133
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3727,3727
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,25,25
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,189,189
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,94,94
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,54,54
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,94,94
FILADELFIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,20,20
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,62,62
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,61,61
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,4,4
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,346,346
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,4,4
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,37,37
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,41,41
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,13,13
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,73,73
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,12,12
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,4,4
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,51,51
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10334,10334
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,47,47
LAS CARRERAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,132,132
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2,2
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,78,78
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,28,28
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,54,54
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,45,45
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,161,161
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,465,465
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,5,5
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,51,51
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,36,36
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,18,18
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3357,3357
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,30,30
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,142,142
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,43,43
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,30,30
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,19,19
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,100,100
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,119,119
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,23,23
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,74,74
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,43,43
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,63,63
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,9,9
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,533,533
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,13,13
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,40,40
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,73,73
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,30,30
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,84,84
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,36,36
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,4,4
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,273,273
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,746,746
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,226,226
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,24,24
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,45,45
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,77,77
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,74,74
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,106,106
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,48,48
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,512,512
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,46,46
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,65,65
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,59,59
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,25,25
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,23,23
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,108,108
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,83,83
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,95,95
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,510,510
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,32,32
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,20,20
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,83,83
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,42,42
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,6,6
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,175,175
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,53,53
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,5,5
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,16,16
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,27,27
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,80,80
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,37,37
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3586,3586
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,52,52
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,215,215
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,30,30
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,43,43
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,368,368
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,61,61
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,36,36
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,5990,5990
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,44,44
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2,2
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,3,3
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,9,9
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2139,2139
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,9,9
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,29,29
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,5,5
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,17,17
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,34,34
TOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,67,67
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,47,47
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,14,14
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,2,2
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,333,333
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,45,45
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,35,35
TOTORA(ORR),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,20,20
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,12,12
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,246,246
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,131,131
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,96,96
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,217,217
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,42,42
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,84,84
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,108,108
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,15,15
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,243,243
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,462,462
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,130,130
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,8,8
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,42,42
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,243,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,1,1
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,431,431
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,121,121
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,12,12
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,63,63
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,539,539
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,19,19
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,47,47
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,10,10
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,45,45
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-07-01,7,7
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,5,5
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,56,56
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,5,5
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,60,60
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,78,78
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10,10
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,11,11
APOLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,39,39
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,25,25
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,33,33
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10,10
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,915,915
AYO AYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10,10
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,36,36
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,4,4
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,29,29
BELEN DE ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
BELEN DE URMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,15,15
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,172,172
