municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,58,58
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,49,49
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,232,232
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,13,13
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,169,169
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,35,35
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,132,132
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,16,16
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,88,88
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,346,346
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,710,710
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,327,327
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,115,115
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,223,223
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,979,979
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,115,115
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,309,309
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,260,260
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,449,449
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,243,243
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,60,60
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,5,5
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,230,230
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,195,195
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,270,270
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,282,282
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,500,500
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,396,396
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,15,15
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,646,646
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,253,253
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,171,171
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,162,162
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,712,712
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,319,319
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,128,128
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,76,76
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,505,505
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,51,51
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,192,192
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,237,237
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,142,142
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,83,83
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,71,71
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,64,64
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,68,68
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,189,189
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,64,64
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,259,259
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,264,264
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,502,502
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,39,39
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,133,133
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,87,87
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,129,129
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,39,39
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,146,146
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,2281,2281
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,213,213
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,127,127
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,309,309
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,65,65
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,218,218
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,46,46
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,184,184
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,40,40
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,97,97
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,143,143
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,280,280
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,10006,10006
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,287,287
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,976,976
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,28,28
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,276,276
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,21,21
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,81,81
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,120,120
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,108,108
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,129,129
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,66,66
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,114,114
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,154,154
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,71,71
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,78,78
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,4358,4358
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,187,187
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,78,78
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,56,56
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,263,263
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,36,36
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,141,141
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,1949,1949
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,510,510
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,61,61
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,180,180
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,27,27
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,124,124
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,313,313
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,330,330
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,11,11
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,82,82
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,54,54
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,198,198
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,148,148
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,125,125
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,79,79
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,14,14
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,24,24
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,74,74
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,732,732
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,501,501
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,153,153
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,39,39
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,308,308
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,453,453
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,70,70
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,332,332
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,95,95
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,413,413
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,178,178
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,817,817
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,28,28
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,314,314
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,322,322
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,473,473
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,219,219
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,411,411
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,57,57
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,13,13
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,19,19
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,736,736
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,45,45
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,881,881
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,233,233
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,132,132
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,134,134
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,89,89
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,90,90
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,365,365
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-07-01,44,44
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,101,101
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1165,1165
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,290,290
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,287,287
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,256,256
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,115,115
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,131,131
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,53,53
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,90,90
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,127,127
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,88,88
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,19,19
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,22,22
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,131,131
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,159,159
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,812,812
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,112,112
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,132,132
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,387,387
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1549,1549
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,160,160
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,83,83
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,69,69
BELEN DE URMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,16,16
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,27,27
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,804,804
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,77,77
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,43,43
BOLPEBRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,56,56
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,173,173
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,224,224
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,144,144
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,87,87
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,157,157
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,21,21
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,133,133
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,323,323
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,6,6
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1073,1073
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,221,221
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,46,46
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,278,278
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1892,1892
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,288,288
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,71,71
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1899,1899
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,32,32
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,543,543
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,245,245
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,91,91
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,184,184
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,275,275
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,156,156
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,660,660
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,18417,18417
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,175,175
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,19,19
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,86,86
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,111,111
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,346,346
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,14,14
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,52,52
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,72,72
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,391,391
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,120,120
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,74,74
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,122,122
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,756,756
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,46,46
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,245,245
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,92,92
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,496,496
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,36,36
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,32,32
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,224,224
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,88,88
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,101,101
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,154,154
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,154,154
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,7679,7679
EL CHORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,62,62
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,68,68
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,424,424
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,149,149
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,113,113
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,396,396
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,22,22
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,44,44
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,377,377
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,360,360
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,243,243
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,347,347
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,57,57
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,323,323
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,719,719
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,315,315
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,788,788
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,16,16
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,46,46
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,218,218
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,26,26
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,32,32
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,514,514
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,757,757
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,84,84
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,43,43
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1801,1801
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,113,113
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,112,112
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,138,138
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,360,360
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,16346,16346
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,53,53
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,159,159
LAS CARRERAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,81,81
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,226,226
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,179,179
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,35,35
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,29,29
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,198,198
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,60,60
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,159,159
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,348,348
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,557,557
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,27,27
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,105,105
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,89,89
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,71,71
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,919,919
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,319,319
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,120,120
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,559,559
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,716,716
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,40,40
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,130,130
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,4,4
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,28,28
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,122,122
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,111,111
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,3213,3213
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,328,328
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,279,279
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,215,215
