municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,76,76
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,19,19
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,65,65
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,29,29
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,179,179
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,184,184
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,113,113
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,73,73
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,3,3
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,155,155
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,55,55
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,27,27
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,54,54
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,29,29
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,101,101
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,63,63
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,5703,5703
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,152,152
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,33,33
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,51,51
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,16,16
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,21,21
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,95,95
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,12,12
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,68,68
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,57,57
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,44,44
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,119,119
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,30,30
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,26,26
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,837,837
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,89,89
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,16,16
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,220,220
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,984,984
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,9,9
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,65,65
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,123,123
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,592,592
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,12,12
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,26,26
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,179,179
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,26,26
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,707,707
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,402,402
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,2,2
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,19,19
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,20,20
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,30,30
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,85,85
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,95,95
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,2,2
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,58,58
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,17,17
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,12,12
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,129,129
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,52,52
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,36,36
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,158,158
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,53,53
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,9,9
URUBICHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,9,9
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,38,38
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,27,27
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,135,135
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,89,89
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,15,15
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,40,40
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,10,10
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,270,270
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,198,198
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,137,137
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,85,85
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,2,2
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,132,132
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,10,10
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,204,204
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,74,74
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,20,20
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,27,27
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,21,21
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,93,93
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,78,78
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-07-01,3,3
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,105,105
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,372,372
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,130,130
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,252,252
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,153,153
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,102,102
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,124,124
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,24,24
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,113,113
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,51,51
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,102,102
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,19,19
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,4,4
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,76,76
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,111,111
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,24,24
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,186,186
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,591,591
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,26,26
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,21,21
BELEN DE URMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5,5
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,112,112
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,22,22
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,1,1
BOLPEBRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,20,20
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,49,49
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,12,12
CABEZAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,123,123
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,54,54
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,12,12
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,13,13
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,106,106
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,266,266
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,218,218
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,79,79
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,1,1
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,16,16
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,130,130
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,16,16
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,51,51
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,129,129
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,127,127
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,293,293
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,51,51
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,65,65
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,62,62
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,131,131
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,320,320
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2495,2495
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,141,141
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,25,25
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,18,18
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,248,248
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,11,11
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,23,23
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,54,54
COMBAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2,2
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5,5
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,52,52
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,81,81
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,4,4
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,56,56
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,30,30
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,68,68
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,133,133
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,14,14
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,56,56
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,10,10
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,37,37
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2812,2812
EL CHORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,21,21
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,86,86
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,152,152
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,151,151
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,100,100
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,42,42
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,43,43
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,35,35
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,74,74
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,148,148
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,38,38
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,196,196
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,67,67
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,72,72
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,108,108
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,95,95
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,22,22
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,6,6
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,553,553
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,401,401
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,40,40
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,7,7
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,30,30
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,37,37
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,23,23
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,204,204
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5951,5951
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,37,37
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,47,47
LAS CARRERAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,63,63
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,13,13
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,46,46
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,26,26
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,178,178
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,18,18
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,63,63
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,23,23
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,11,11
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,175,175
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,49,49
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,82,82
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,259,259
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,154,154
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,27,27
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,161,161
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5,5
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,23,23
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,47,47
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,49,49
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,854,854
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,32,32
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,109,109
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,19,19
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,118,118
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,162,162
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,64,64
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,37,37
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,9,9
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,69,69
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,115,115
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,14,14
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,124,124
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,8,8
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,41,41
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,25,25
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,75,75
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,31,31
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,20,20
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,40,40
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,811,811
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,151,151
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,95,95
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,126,126
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2,2
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,16,16
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,28,28
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,48,48
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,67,67
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,104,104
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,114,114
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,145,145
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,346,346
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,63,63
QUIABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5,5
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,134,134
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,65,65
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,96,96
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,15,15
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,173,173
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,363,363
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,63,63
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,13,13
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,17,17
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,286,286
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,296,296
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,14,14
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,53,53
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,75,75
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2,2
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,8,8
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,73,73
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,96,96
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,32,32
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,42,42
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,127,127
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,35,35
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,12,12
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,38,38
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,31,31
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,42,42
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,40,40
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,126,126
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,213,213
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,250,250
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,96,96
SAN PABLO DE LIPEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,26,26
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,5,5
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,3,3
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,42,42
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,30,30
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,21,21
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,23,23
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,13,13
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-08-01,112,112
