municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,213,213
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,231,231
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1750,1750
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,404,404
BAURES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,52,52
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,157,157
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,159,159
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,69,69
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,132,132
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1918,1918
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,418,418
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,75,75
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,174,174
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,599,599
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,465,465
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,723,723
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,165,165
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,677,677
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,449,449
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,199,199
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,992,992
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,860,860
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,742,742
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,810,810
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,366,366
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,28,28
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,485,485
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,521,521
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,120,120
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,93,93
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,161,161
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1242,1242
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,945,945
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,655,655
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,236,236
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1194,1194
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,410,410
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,40,40
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,85,85
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,37,37
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,655,655
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,154,154
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1114,1114
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,549,549
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,606,606
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,973,973
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,8646,8646
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,32,32
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,755,755
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,594,594
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,140,140
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,615,615
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,125,125
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,667,667
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,190,190
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,573,573
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,73,73
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,204,204
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,182,182
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,218,218
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,241,241
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,453,453
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,140,140
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,402,402
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1525,1525
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,770,770
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,25,25
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,422,422
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,86,86
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,117,117
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,206,206
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,219,219
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,61,61
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,88,88
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2085,2085
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,251,251
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,243,243
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,355,355
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,6,6
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,35,35
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,133,133
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,602,602
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,56,56
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,124,124
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,75,75
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,187,187
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2,2
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,255,255
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,132,132
GAIOC JATUN AYLLU YURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,332,332
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,177,177
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,374,374
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,164,164
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,327,327
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,7,7
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,3,3
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,14,14
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,37,37
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,325,325
HUARACAJE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,6,6
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,260,260
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,61,61
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,397,397
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,249,249
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,343,343
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,342,342
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,434,434
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,25,25
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,390,390
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,143,143
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,141,141
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,75,75
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1511,1511
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,6508,6508
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,25,25
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,94,94
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,491,491
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,83,83
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,151,151
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,705,705
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,144,144
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2,2
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,380,380
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,141,141
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,329,329
MAGDALENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,9,9
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,22,22
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,151,151
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,278,278
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,202,202
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,285,285
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1057,1057
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,746,746
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,43,43
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,382,382
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,61,61
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1470,1470
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,804,804
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,67,67
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,26,26
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2,2
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,919,919
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,144,144
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,269,269
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1882,1882
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,308,308
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,565,565
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,158,158
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,145,145
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,131,131
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,361,361
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,301,301
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,481,481
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,120,120
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,132,132
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1869,1869
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,812,812
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,342,342
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,134,134
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,101,101
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1079,1079
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,412,412
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,205,205
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,18,18
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1,1
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1773,1773
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,636,636
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,64,64
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1068,1068
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,501,501
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,676,676
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,218,218
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,266,266
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,16,16
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,637,637
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1735,1735
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,338,338
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,57,57
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,3247,3247
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,266,266
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,73,73
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,320,320
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1870,1870
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,78,78
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,802,802
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,466,466
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,390,390
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,184,184
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,3710,3710
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,317,317
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1189,1189
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,227,227
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,495,495
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,344,344
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,91,91
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,142,142
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,424,424
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,67,67
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,103,103
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1019,1019
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,19,19
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,401,401
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,11,11
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,819,819
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,171,171
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,154,154
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,167,167
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1248,1248
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,113,113
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,154,154
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1899,1899
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,148,148
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,161,161
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2202,2202
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,354,354
SAN PEDRO DE MACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1240,1240
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,31,31
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,169,169
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,79,79
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,165,165
SAN RAMON BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2,2
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,229,229
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,12797,12797
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,541,541
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,519,519
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,566,566
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,473,473
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,288,288
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,545,545
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,202,202
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,382,382
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,74,74
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,620,620
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,903,903
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,308,308
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1322,1322
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,185,185
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,872,872
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,331,331
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2535,2535
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,11,11
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,65,65
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,579,579
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,948,948
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,65,65
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1795,1795
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,935,935
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,261,261
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,327,327
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,2476,2476
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,502,502
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,1307,1307
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,137,137
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-07-01,870,870
