,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,6,1,9
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,2,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,2,1,11,10,24
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,3,2,2,0,7
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,2,0,2,3,7
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,1,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,2,0,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,10,0,12
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,5,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,2,0,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,7,5,5,0,17
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,0,1,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,1,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,3,1,11,28,43
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,2,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,2,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,2,4,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,1,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,3,0,1,1,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,2,0,2
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,2,1,2,2,7
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,21,19,42,32,114
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,1,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,1,1,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,3,1,0,0,4
ICHOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,3,1,0,0,4
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,6,1,0,0,7
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,1,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,2,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,2,1,2,4,9
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,3,1,4
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,1,5,8
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,1,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,2,1,2,5
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,1,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,2,5,8
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,1,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,1,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,4,3,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,0,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,8,8,11,15,42
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,4,0,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,3,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,2,1,0,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,0,0,2,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,0,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,1,5,3,10
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,1,2,0,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,2,0,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-11-01,0,1,1,1,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,2,0,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,2,1,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,3,0,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,1,3,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,4,5,9,5,23
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,1,2
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,3,3,2,8
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,2,2,2,1,7
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,2,1,0,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,3,1,1,2,7
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,3,1,3,2,9
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,2,1,0,0,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,14,16,19,22,71
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,3,0,0,4
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,2,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,0,0,1,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,1,0,1,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-12-01,0,0,2,2,4
