,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,3,1,3,4,11
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,2,1,0,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,2,1,58,56,117
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,1,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,2,4,7
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,2,0,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,1,1,1,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,5,1,9,3,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,87,70,236,239,632
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,2,4,6
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,1,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,1,0,2,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,2,1,0,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,1,1,2
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,9,2,10,9,30
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,1,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,15,6,9,9,39
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,4,4,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,5,7,44,58,114
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
TURCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,2,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,3,4,8
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,2,1,5,4,12
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,2,0,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,2,5,8,16
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,2,4,2,7,15
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,4,4,1,0,9
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,12,9,15,18,54
YACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,9,10,20
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,1,0,2,5,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-04-01,3,1,0,0,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,1,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,1,0,4
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,6,4,5,0,15
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,3,6,9
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,3,1,0,6
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,3,4,0,0,7
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,2,0,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,0,2,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,2,1,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,1,6,2,11
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,3,3,6
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,34,40,15,19,108
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,0,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,2,1,4
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,4,0,0,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,1,1,0,6
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,3,0,0,3
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,3,2,1,8
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,34,31,108,134,307
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,2,3
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,1,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,3,1,0,1,5
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,2,13,11,28
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,1,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,3,2,6
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,4,0,1,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,2,2,2,8
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,23,30,35,44,132
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,4,5
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,1,9,11
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,2,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,3,1,0,5
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,1,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,7,1,2,12
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,9,6,3,3,21
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,2,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,8,14,10,36
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,2,19,12,33
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,1,0,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,1,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,26,16,7,4,53
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,3,1,6
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,0,1,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,2,1,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,4,0,0,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,6,2,1,6,15
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,3,0,3,7
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,2,4,7
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,6,11,7,7,31
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,3,3,3,3,12
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,2,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,3,8,6,10,27
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,1,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,2,3,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,8,0,8
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,13,12,26
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,1,2,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,2,1,0,7
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,0,1,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,3,4,3,10
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,1,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,1,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,92,94,71,106,363
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,2,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,1,1,2,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,2,1,0,5
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,1,1,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,3,0,7,12
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,5,3,12,8,28
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,2,2,6,11
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,0,2,0,3
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,10,12,32,29,83
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,4,2,8
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,2,0,6,12
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,3,1,1,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,4,1,0,1,6
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,0,1,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,11,5,5,6,27
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,1,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,1,1,5,1,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-05-01,2,0,0,0,2
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,1,0,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,4,5,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,6,0,7
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,2,3
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,2,0,3,6
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,2,1,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,3,2,5,13
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,22,26,10,9,67
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,3,0,0,3
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,1,3
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
