,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,2,2,0,1,5
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,0,3,1,5
UMALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,2,2,2,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,2,1,2,4,9
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,0,2,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-07-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,1,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,2,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,1,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,5,4,5,3,17
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,1,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,4,0,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,6,6,5,3,20
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,1,0,1,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,1,0,1,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,8,7,0,0,15
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,2,0,3,6
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,7,1,1,1,10
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,1,1,1,4
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,3,1,1,7
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,5,2,1,10
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,3,3,7
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,2,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,0,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,6,3,0,1,10
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,5,3,3,1,12
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,1,3,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,1,4,6
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,14,12,7,3,36
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,1,1,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,2,3
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,2,0,0,3
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,1,3,0,1,5
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,0,1,0,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,1,2,2,7
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,3,1,4
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,2,0,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-08-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,2,2,1,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,2,0,1,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,4,6,10
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,2,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,4,8,1,1,14
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,1,0,2
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,2,0,2,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,3,11,14,13,41
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,1,1,1,4
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,2,0,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,4,9,4,3,20
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,2,3,6
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,2,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,1,1,4,7
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,16,20,37
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,3,0,4
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,1,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,2,1,1,3,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,2,0,3,0,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,5,0,0,5
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,9,2,0,1,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,1,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,1,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,13,9,7,6,35
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,2,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,1,0,2
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,3,0,1,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,0,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,1,4,5,10
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,3,0,1,1,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,1,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,0,2,2,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,1,4,0,0,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-09-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,1,1,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,3,4
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,12,5,5,1,23
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,3,2,5
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,4,5,9
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,1,2,2,5
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,2,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,7,4,1,1,13
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,1,0,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,2,1,3,0,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,13,10,10,8,41
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,2,0,1,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,5,0,6,19,30
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,1,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,3,1,35,16,55
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,3,1,2,0,6
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,2,3,2,0,7
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,1,0,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,2,5,2,9
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,1,2,3,7
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,3,3,2,1,9
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,3,2,6,2,13
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,3,4,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,2,4,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,13,13,4,8,38
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,3,1,0,0,4
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,3,4,7
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,1,0,0,2,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,30,37,67
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,1,2,1,4
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,2,1,1,0,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-10-01,0,0,3,2,5
ACACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
