,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,3,5,2,7,17
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,0,3,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,1,0,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,12,10,16,18,56
YACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,6,2,4,8,20
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,1,0,0,5,6
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-04-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,3,6
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,0,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,0,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,5,1,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,0,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,3,6,9
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,1,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,4,0,0,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,2,0,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,2,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,2,1,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,8,3,12
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,1,0,0,3
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,1,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,3,2,5
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,31,31,3,4,69
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,2,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,1,1,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,0,0,0,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,3,0,0,3
CORQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,4,5,2,1,12
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,27,28,21,21,97
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,2,3
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,1,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,2,0,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,1,0,1,5
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,6,11,19
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,1,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,1,0,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,3,2,6
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,4,4,0,1,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,2,3,3,11
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,22,28,19,24,93
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,2,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,2,3,0,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,3,1,0,5
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,1,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,9,6,3,4,22
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,11,11,1,6,29
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,3,18,13,34
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,1,0,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,3,0,0,5
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,9,10,7,4,30
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,3,1,6
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,0,0,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,2,1,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,4,1,0,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,6,2,1,6,15
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,3,3,3,9
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,2,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,2,3,4,9
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,6,11,7,7,31
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,1,1,0,5
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,6,5,11
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,4,4,8
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,3,5,11,21
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,2,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,0,0,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,2,3,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,12,0,13
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,3,3,7
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,1,2,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,1,1,1,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,2,2,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,2,1,0,3
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,2,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,97,102,74,103,376
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,2,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,1,1,2,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,2,1,0,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,4,0,5,11
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,2,4,2,11
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,2,2,4,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,2,0,3
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,5,7,33,26,71
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,4,2,0,5,11
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,0,0,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,3,3,1,2,9
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,0,1,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,2,0,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,9,3,3,6,21
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-05-01,1,1,5,1,8
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,1,0,0,4
ALCALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,5,0,0,9
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,6,0,7
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,2,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,2,0,3,6
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,2,1,2,5
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,0,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,3,2,5,13
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,33,27,3,4,67
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,2,0,0,2
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,1,3
COMBAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,1,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,6,2,4,1,13
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,30,32,26,29,117
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,2,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,1,0,0,5
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,7,0,0,7
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,3,0,0,4
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,1,1,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,4,1,0,5
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,3,1,0,4
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,3,2,0,9
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,2,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,4,1,4,11
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,30,33,3,4,70
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,3,4
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,2,0,2
MALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,0,3,0,7
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,9,2,12,5,28
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,1,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,6,1,0,0,7
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,1,21,21,45
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,2,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,2,1,4
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,1,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,11,1,3,4,19
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,3,0,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,4,1,0,7
